obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
145, 155.9, 2787413, 36522, 131245, 52827, 102287, 82614, 38172, 9588, 74, 47, NA, 3240668,  6*
146, 156.9, 276710, 79236, 5363, 4651, 8764, 12437, 1402, 1239, 78, 48, NA, 389802,  6*
147, 158.0, 998756, 93474, 16985, 24903, 59645, 26521, 4320, 2731, 96, 40, NA, 1227335,  6*
148, 158.9, 1054032, 161483, 43183, 52876, 53039, 30054, 7595, 950, 83, 40, NA, 1403212,  6*
149, 159.9, 2096033, 1193553, 175094, 217496, 181300, 221053, 19530, 9009, 69, 24, NA, 4113068,  6*
150, 161.0, 188092, 10057, 4032, 1787, 2212, 807, 254, 124, 54, 43, NA, 207365,  6*
151, 161.9, 310250, 49049, 2578, 1400, 5593, 4147, 502, 639, 44, 27, NA, 374158,  6*
152, 162.9, 357068, 72405, 6015, 19799, 12548, 5666, 799, 565, 37, 23, NA, 474865,  6*
153, 163.9, 394916, 207634, 4455, 8727, 13072, 9280, 4151, 455, 21, 8, NA, 642690,  6*
154, 165.0, 127794, 10747, 1572, 2361, 1583, 689, 642, 216, 21, 4, NA, 145604,  6*
155, 165.9, 396900, 48527, 4806, 17685, 11271, 17596, 1626, 1958, 35, 23, NA, 500369,  6*
156, 166.9, 1748867, 69897, 28989, 29704, 14201, 18491, 1587, 888, 47, 34, NA, 1912624,  6*
157, 168.0, 2392702, 88198, 74237, 19737, 18149, 9660, 5565, 763, 48, 63, NA, 2609011,  6*
158, 168.9, 930785, 127948, 24611, 6370, 96011, 32028, 2974, 1131, 69, 51, NA, 1221858,  6*
159, 169.9, 1119566, 265967, 73436, 33002, 36391, 26093, 5208, 3437, 51, 53, NA, 1563100,  6*
160, 170.9, 1178446, 58876, 24536, 14128, 7862, 5705, 310, 301, 40, 51, NA, 1290164,  6*
161, 172.0, 1603656, 161640, 38126, 13242, 64333, 30336, 10409, 15627, 53, 37, NA, 1937369,  6*
162, 172.9, 1144109, 100382, 55486, 7466, 11693, 8964, 5277, 1002, 37, 53, NA, 1334379,  6*
163, 173.9, 933861, 74250, 6343, 10968, 17445, 12628, 4081, 1475, 44, 48, NA, 1061051,  6*
164, 174.9, 638621, 70301, 7241, 36450, 9253, 19607, 1923, 1188, 60, 44, NA, 784584,  6*
165, 175.9, 2008328, 87663, 42690, 46851, 39650, 23366, 11062, 8347, 60, 56, NA, 2267957,  6*
166, 176.9, 1565312, 65230, 45523, 11110, 25873, 8201, 7413, 3539, 63, 56, NA, 1732201,  6*
167, 177.9, 945177, 25575, 10691, 3865, 2279, 3499, 1630, 247, 56, 67, NA, 992963,  6*
168, 179.0, 677577, 16966, 13970, 10835, 4558, 5417, 1751, 333, 51, 77, NA, 731407,  6*
169, 179.9, 531870, 103539, 58098, 20025, 20712, 15171, 6105, 1272, 44, 77, NA, 756792,  6*
170, 181.0, 947364, 240515, 11366, 30858, 15818, 18127, 7145, 3325, 43, 61, NA, 1274518,  6
171, 181.9, 813448, 65825, 41026, 10517, 21773, 15241, 2652, 1509, 47, 61, NA, 971991,  6
172, 183.0, 745040, 437322, 33908, 34518, 40729, 12298, 16309, 1845, 23, 41, NA, 1321969,  6
173, 183.9, 222787, 81840, 11737, 1531, 6651, 9308, 2888, 1221, 24, 24, NA, 337963,  6
174, 184.9, 1521638, 108486, 10457, 27773, 15186, 16514, 3997, 2633, 34, 34, NA, 1706684,  6
175, 185.9, 504953, 98210, 10791, 2951, 2491, 5095, 4205, 517, 20, 17, NA, 629213,  6
176, 186.9, 103034, 30484, 38760, 13675, 5451, 3151, 1863, 649, 24, 43, NA, 197067,  6
177, 187.9, 679299, 498032, 22735, 20464, 16055, 8726, 4374, 1570, 4, 37, NA, 1251255,  6
178, 188.9, 1052992, 114492, 62082, 12908, 6670, 8326, 13900, 4281, 1, 44, NA, 1275651,  6
179, 190.0, 1474968, 82265, 26856, 7479, 55263, 16398, 1770, 1632, 13, 51, NA, 1666631,  6
180, 190.9, 1205839, 30985, 12606, 4601, 11803, 8564, 2528, 498, 37, 37, NA, 1277424,  6
181, 191.9, 903999, 5647, 16859, 15627, 6230, 2969, 1156, 355, 54, 74, NA, 952842,  6
182, 192.9, 2593908, 681454, 153509, 161966, 96235, 109839, 26772, 5905, 64, 67, NA, 3829588,  6
183, 193.9, 2028889, 81729, 22016, 19028, 18471, 11411, 17495, 3752, 60, 74, NA, 2202791,  6
184, 194.9, 73576, 135561, 37244, 10778, 7728, 16389, 6035, 4650, 51, 70, NA, 291961,  6
185, 195.9, 634733, 128044, 23447, 16780, 16406, 19280, 4397, 2890, 56, 47, NA, 845977,  6
186, 197.0, 1730090, 260379, 114115, 48703, 53364, 25197, 7707, 8664, 50, 50, NA, 2248219,  6
187, 197.9, 384810, 167924, 12766, 6782, 29276, 16330, 9320, 4477, 48, 34, NA, 631685,  6
188, 198.9, 295788, 70690, 19228, 10074, 9460, 11857, 3690, 1611, 51, 35, NA, 422398,  6
189, 199.9, 502113, 155975, 56329, 16436, 29137, 13517, 5597, 2231, 43, 38, NA, 781335,  6
190, 201.0, 2281320, 162943, 109235, 34507, 23440, 18982, 10473, 4482, 43, 43, NA, 2645382,  6
191, 201.9, 640208, 149820, 63780, 10066, 11590, 4430, 3045, 557, 26, 63, NA, 883496,  6
192, 202.9, 767129, 276248, 7767, 22825, 9010, 3903, 1602, 1779, 1, 50, NA, 1090263,  6
193, 204.0, 1207951, 146074, 5642, 49612, 33883, 50188, 10380, 1804, 17, 44, NA, 1505534,  6
194, 204.9, 544091, 223962, 54954, 26965, 101581, 75295, 9040, 3739, 35, 29, NA, 1039627,  6
195, 205.9, 2444614, 120429, 74722, 50363, 9669, 14685, 7512, 3654, 50, 38, NA, 2725648,  6
196, 208.0, 1388837, 187955, 29325, 5829, 12233, 6985, 1257, 482, 60, 43, NA, 1632903,  6
197, 208.9, 2064599, 941593, 503057, 214349, 423618, 226187, 37335, 14444, 53, 50, NA, 4425182,  6
198, 210.9, 632522, 20129, 7705, 7218, 5850, 4600, 863, 448, 44, 61, NA, 679335,  6
199, 213.0, 454786, 91670, 8066, 20890, 30226, 9752, 1771, 844, 48, 44, NA, 618005,  6
200, 213.9, 1788401, 105222, 8484, 21456, 16257, 14180, 1456, 936, 61, 47, NA, 1956392,  6
201, 215.9, 2445896, 588215, 232427, 45032, 175678, 58348, 16500, 3253, 53, 44, NA, 3565349,  6
202, 216.9, 1555453, 8581, 14465, 6007, 6389, 2885, 2415, 554, 50, 53, NA, 1596749,  6
203, 217.9, 164712, 70698, 3773, 12835, 1015, 3490, 1672, 865, 41, 54, NA, 259060,  6
204, 218.9, 255897, 134043, 54406, 25070, 34849, 4905, 5964, 2615, 24, 63, NA, 517749,  6
205, 219.9, 681502, 168781, 16983, 23998, 7784, 14291, 5482, 2774, 24, 57, NA, 921595,  6
206, 220.9, 88188, 12852, 7887, 448, 1469, 4383, 1187, 384, 35, 48, NA, 116798,  6
207, 222.0, 19050, 14722, 2527, 4076, 2227, 1220, 1577, 393, 38, 53, NA, 45792,  6
208, 222.9, 39990, 165675, 30443, 4329, 9318, 3045, 1140, 622, 34, 44, NA, 254562,  6
209, 223.9, 49362, 14149, 10894, 2194, 1530, 2674, 1444, 643, 38, 57, NA, 82890,  6
210, 224.9, 77667, 25944, 18785, 6133, 5174, 9892, 3599, 1748, 37, 60, NA, 148942,  6
211, 226.0, 22927, 12189, 12732, 1823, 2928, 1307, 1074, 1398, 35, 69, NA, 56378,  6
212, 226.9, 14423, 6355, 3560, 2121, 1175, 2056, 684, 1062, 63, 81, NA, 31436,  6
213, 227.9, 3117, 2820, 1810, 1675, 1453, 3736, 1091, 435, 83, 77, NA, 16137,  6
214, 229.0, 75240, 11752, 7159, 6381, 2886, 3423, 1644, 971, 78, 80, NA, 109456,  6
215, 229.9, 27070, 3925, 731, 3056, 969, 1311, 1114, 415, 90, 75, NA, 38591,  6
216, 230.9, 23065, 6598, 2056, 1571, 1391, 1024, 1068, 631, 83, 70, NA, 37404,  6
217, 231.9, 313, 3114, 3296, 1690, 1778, 2729, 986, 1716, 77, 77, NA, 15622,  6
218, 233.0, 51826, 30389, 16637, 9960, 4959, 9301, 5693, 2032, 80, 74, NA, 130797,  6
219, 233.9, 18885, 15828, 1987, 1142, 4295, 2100, 1199, 1519, 77, 57, NA, 46955,  6
220, 234.9, 18466, 29705, 19776, 9762, 5220, 2699, 1738, 910, 64, 64, NA, 88276,  6
221, 235.9, 7177, 9002, 1846, 2759, 2062, 1381, 2093, 657, 51, 56, NA, 26977,  6
222, 236.9, 2642, 5762, 2930, 1969, 814, 925, 1038, 289, 44, 57, NA, 16369,  6
223, 237.9, 758752, 41234, 30131, 4386, 10808, 7905, 6683, 3316, 43, 75, NA, 863215,  6
224, 238.9, 1131, 1601, 1619, 1093, 1330, 2675, 914, 198, 74, 69, NA, 10561,  6
225, 240.0, 4129, 2159, 894, 366, 1233, 2553, 1005, 785, 93, 63, NA, 13124,  6
226, 241.0, 57058, 3949, 1955, 2668, 3850, 1670, 1876, 682, 100, 60, NA, 73708,  6
227, 241.9, 6081, 5472, 3218, 9265, 1138, 1323, 2155, 539, 94, 70, NA, 29191,  6
228, 242.9, 937, 2553, 2978, 1787, 1347, 2472, 1220, 618, 87, 77, NA, 13912,  6
229, 244.0, 40012, 29852, 18196, 30870, 26647, 10642, 6085, 4436, 69, 88, NA, 166740,  6
230, 245.0, 232608, 38966, 9026, 16408, 19695, 24354, 4475, 4436, 75, 83, NA, 349968,  6
231, 245.9, 22447, 7198, 2088, 649, 772, 1487, 1279, 1457, 83, 63, NA, 37377,  6
232, 247.0, 7896, 4471, 2863, 1649, 282, 2435, 1036, 1084, 81, 60, NA, 21716,  6
233, 247.9, 26844, 5894, 4331, 1822, 7313, 1604, 2858, 426, 81, 54, NA, 51092,  6
234, 248.9, 6697, 6959, 1739, 2686, 1264, 2702, 1366, 246, 77, 60, NA, 23659,  6
235, 249.9, 6049, 15768, 3395, 2018, 2782, 2616, 1536, 251, 75, 57, NA, 34415,  6
236, 251.0, 123164, 28560, 21361, 11066, 10567, 13541, 2345, 2151, 74, 60, NA, 212755,  6
237, 251.9, 1078, 3573, 4419, 1291, 497, 2760, 1405, 482, 80, 67, NA, 15505,  6
238, 252.9, 2012, 2244, 2922, 1311, 1737, 2490, 967, 454, 87, 74, NA, 14137,  6
239, 254.0, 3696, 4683, 2524, 1598, 1043, 2159, 1654, 361, 94, 83, NA, 17718,  6
240, 254.9, 3481, 5660, 5005, 1068, 323, 2141, 679, 1166, 93, 83, NA, 19523,  6
241, 255.9, 50989, 21744, 7544, 3014, 2172, 3169, 629, 406, 81, 75, NA, 89667,  6
242, 256.9, 4703, 1051, 3545, 276, 1425, 3428, 632, 892, 88, 74, NA, 15952,  6
243, 258.0, 19416, 7533, 1861, 1971, 1238, 665, 943, 419, 70, 69, NA, 34046,  6
244, 258.9, 1651, 5051, 2432, 4639, 703, 1959, 1560, 429, 69, 70, NA, 18424,  6
245, 259.9, 126262, 20543, 5092, 628, 2474, 2035, 764, 665, 67, 64, NA, 158463,  6
246, 261.0, 72192, 21429, 31255, 24303, 12170, 14755, 3234, 2072, 54, 70, NA, 181410,  6
247, 261.9, 8388, 11335, 692, 2357, 3029, 5298, 1665, 530, 75, 61, NA, 33294,  6
248, 262.9, 6916, 20936, 5001, 2382, 2265, 1277, 1360, 221, 60, 50, NA, 40358,  6
249, 263.9, 39790, 7228, 7647, 4602, 2925, 1977, 658, 719, 63, 66, NA, 65546,  6
250, 265.0, 7796, 2486, 646, 1342, 2308, 2452, 878, 608, 75, 50, NA, 18516,  6
251, 265.9, 1476, 1932, 1585, 662, 3668, 657, 827, 227, 64, 60, NA, 11034,  6
252, 266.9, 8852, 8238, 854, 1375, 2020, 1763, 646, 328, 78, 54, NA, 24076,  6
