obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
36, 38.9, 42898, 7048, 252, 1697, 2739, 1830, 1243, 699, 41, 64, NA, 58406,  X*
37, 39.9, 25929, 8980, 3379, 1735, 1159, 1457, 433, 277, 44, 63, NA, 43349,  X*
38, 40.9, 6324, 6981, 10184, 2813, 2256, 3238, 1696, 385, 37, 70, NA, 33877,  X*
39, 41.9, 8457, 4965, 2801, 1962, 2215, 3137, 2896, 657, 63, 75, NA, 27090,  X*
40, 42.9, 11291, 6283, 4339, 5326, 1402, 3719, 1706, 1050, 63, 100, NA, 35116,  X*
41, 44.0, 83927, 7398, 2073, 306, 1619, 652, 333, 262, 60, 93, NA, 96570,  X*
42, 44.9, 106879, 9998, 3236, 4018, 2756, 926, 313, 308, 50, 83, NA, 128434,  X*
43, 45.9, 600025, 222204, 23352, 17390, 11630, 30992, 5236, 3481, 40, 61, NA, 914310,  X*
44, 46.9, 173411, 22699, 11797, 8949, 9473, 2545, 2887, 834, 27, 54, NA, 232595,  X*
45, 47.9, 2575, 10500, 1468, 5735, 3901, 4470, 1843, 1354, 40, 63, NA, 31846,  X*
46, 48.9, 58732, 19382, 17387, 1677, 6937, 5365, 1179, 762, 48, 64, NA, 111421,  X*
47, 49.9, 49050, 21623, 9054, 14049, 5701, 4701, 1358, 580, 48, 94, NA, 106116,  X*
48, 50.9, 36037, 6437, 2209, 2422, 1842, 594, 581, 206, 48, 93, NA, 50328,  X*
49, 51.9, 139084, 144621, 24272, 37787, 6077, 21984, 5263, 5848, 40, 93, NA, 384936,  X*
50, 52.9, 385788, 50828, 8070, 28179, 12461, 7144, 7468, 8480, 35, 90, NA, 508418,  X*
51, 53.9, 238190, 45856, 14044, 14912, 13693, 3570, 1853, 748, 26, 81, NA, 332866,  X*
52, 54.9, 256157, 45252, 14500, 7678, 7885, 3934, 1334, 961, 26, 77, NA, 337701,  X*
53, 55.9, 27884, 10748, 5737, 3556, 973, 1212, 1621, 550, 21, 88, NA, 52281,  X*
54, 56.9, 9028, 9821, 1708, 1471, 1447, 3030, 3924, 1099, 30, 75, NA, 31528,  X*
55, 57.9, 40702, 17683, 9800, 6728, 10098, 2551, 997, 3065, 35, 78, NA, 91624,  X*
56, 58.9, 15134, 4253, 6051, 8217, 3279, 3742, 1358, 599, 47, 94, NA, 42633,  X*
57, 59.9, 119687, 31059, 17952, 7546, 20279, 15536, 2109, 406, 60, 78, NA, 214574,  X*
58, 60.9, 10197, 11694, 5827, 2364, 4209, 2154, 967, 1496, 54, 90, NA, 38908,  X*
59, 62.0, 185364, 68464, 6071, 30792, 75913, 38019, 10774, 7610, 69, 67, NA, 423007,  X*
60, 62.9, 55234, 7975, 1558, 2187, 1658, 3929, 1003, 651, 75, 43, NA, 74195,  X*
61, 63.9, 12510, 14284, 8094, 3388, 1187, 1032, 1586, 633, 57, 54, NA, 42714,  X*
62, 64.9, 72992, 11009, 1609, 863, 4094, 1437, 516, 300, 56, 34, NA, 92820,  X*
63, 65.9, 105030, 13380, 6305, 1553, 3038, 1557, 413, 370, 41, 48, NA, 131646,  X*
64, 66.9, 24470, 22052, 1652, 5236, 2744, 4674, 688, 555, 35, 44, NA, 62071,  X*
65, 67.9, 20241, 5773, 3850, 3717, 7281, 4145, 3807, 1158, 53, 38, NA, 49972,  X*
66, 69.0, 14880, 6394, 8086, 5393, 6629, 3200, 1161, 1880, 56, 69, NA, 47623,  X*
67, 69.9, 1407003, 140383, 75725, 28475, 30489, 31900, 16090, 6199, 61, 69, NA, 1736264,  X*
68, 70.9, 136634, 32145, 17694, 10081, 6607, 5998, 3833, 1999, 57, 88, NA, 214991,  X*
69, 71.9, 2471785, 1373373, 144390, 12389, 48971, 39792, 20895, 21940, 35, 64, NA, 4133535,  X*
70, 72.9, 114542, 16859, 11164, 7727, 10270, 1875, 744, 861, 24, 60, NA, 164042,  X*
71, 73.9, 24302, 36474, 7185, 25299, 14836, 11302, 4835, 2604, 26, 60, NA, 126837,  X*
72, 74.9, 2538989, 68040, 31621, 11653, 7578, 6036, 1907, 2942, 21, 56, NA, 2668766,  X*
73, 75.9, 177437, 38474, 16536, 20758, 11118, 19613, 18212, 6468, 41, 84, NA, 308616,  X*
74, 76.9, 103940, 71957, 18101, 6076, 6501, 7854, 1975, 1098, 47, 69, NA, 217502,  X*
75, 77.9, 68343, 18311, 980, 1117, 3966, 3550, 2006, 1041, 47, 43, NA, 99314,  X*
76, 78.9, 6538, 4507, 4553, 3138, 552, 3532, 2581, 1252, 61, 50, NA, 26653,  X*
77, 79.9, 5597, 7282, 2786, 2814, 4226, 2972, 1072, 567, 61, 43, NA, 27316,  X*
78, 80.9, 143871, 46827, 11125, 5841, 2370, 1985, 1061, 981, 51, 48, NA, 214061,  X*
79, 81.9, 63457, 19112, 1289, 6043, 1569, 2070, 1482, 258, 47, 67, NA, 95280,  X*
80, 82.9, 43455, 368010, 64324, 19031, 11228, 9629, 9298, 4321, 23, 47, NA, 529296,  X*
81, 83.9, 5278, 9212, 3502, 647, 4889, 2905, 2319, 972, 21, 40, NA, 29724,  X*
82, 84.9, 272370, 18647, 6277, 4558, 11443, 3182, 1341, 655, 34, 38, NA, 318473,  X*
83, 85.9, 19384, 16683, 6897, 10340, 1714, 4839, 2661, 1121, 37, 51, NA, 63639,  X*
84, 87.0, 72850, 49587, 11214, 3004, 33278, 24588, 10381, 3822, 63, 41, NA, 208724,  X*
85, 87.9, 1337660, 267462, 25959, 29480, 36539, 39886, 9343, 4531, 57, 35, NA, 1750860,  X*
86, 88.9, 132538, 11824, 613, 399, 397, 683, 420, 129, 51, 14, NA, 147003,  X*
87, 89.9, 13220, 4736, 33, 889, 3070, 3918, 1138, 452, 66, 1, NA, 27456,  X*
88, 90.9, 204331, 35082, 2716, 1332, 3064, 1034, 550, 693, 43, 1, NA, 248802,  X*
89, 91.9, 7482, 12616, 3218, 4978, 1062, 2696, 1383, 710, 43, 1, NA, 34145,  X*
90, 92.9, 81943, 10328, 3750, 1018, 935, 526, 318, 207, 40, 26, NA, 99025,  X*
91, 94.0, 7107, 17149, 323, 2820, 1443, 1413, 1560, 463, 20, 38, NA, 32278,  X*
92, 94.9, 9754, 7075, 3645, 3484, 3459, 1693, 1385, 996, 34, 64, NA, 31491,  X*
93, 95.9, 190697, 105603, 13054, 23588, 17986, 5164, 2208, 740, 23, 53, NA, 359040,  X*
94, 96.9, 225503, 9574, 2374, 1972, 2804, 3053, 1638, 280, 38, 47, NA, 247198,  X*
95, 97.9, 31632, 28926, 1837, 6904, 6623, 2393, 2652, 871, 37, 53, NA, 81838,  X*
96, 98.9, 571357, 35859, 15106, 8041, 9196, 4641, 2189, 967, 34, 48, NA, 647356,  X*
97, 99.9, 9305, 6547, 989, 6519, 2653, 1207, 1049, 423, 40, 63, NA, 28692,  X*
98, 100.9, 292707, 42300, 10935, 4165, 6267, 4491, 1407, 610, 29, 64, NA, 362882,  X*
99, 101.9, 6216, 2568, 2797, 3183, 1223, 751, 1342, 544, 34, 90, NA, 18624,  X*
100, 102.9, 100316, 19760, 9540, 10482, 11249, 6048, 2106, 780, 38, 90, NA, 160281,  X*
101, 103.9, 695086, 165612, 52030, 22988, 18693, 12649, 8670, 1877, 34, 78, NA, 977605,  X*
102, 105.0, 73042, 9713, 22913, 2486, 2018, 2097, 2112, 828, 30, 100, NA, 115209,  X*
103, 105.9, 7061, 3484, 2279, 2884, 2077, 1368, 663, 781, 38, 88, NA, 20597,  X*
104, 106.9, 18052, 5248, 6172, 4519, 2195, 1989, 2292, 977, 37, 94, NA, 41444,  X*
105, 107.9, 37158, 25188, 2269, 405, 4248, 3968, 867, 1359, 44, 70, NA, 75462,  X*
106, 108.9, 156348, 37860, 6181, 2472, 8091, 1332, 964, 838, 38, 43, NA, 214086,  X*
107, 109.9, 46588, 41650, 4405, 1189, 11809, 3466, 3559, 405, 30, 16, NA, 113071,  X*
108, 110.9, 858944, 171802, 32402, 38333, 24643, 12853, 14288, 6409, 24, 3, NA, 1159674,  X*
109, 111.9, 47037, 10033, 10915, 797, 5452, 2966, 1030, 1238, 23, 29, NA, 79468,  X*
110, 112.9, 215590, 48104, 31928, 6023, 6443, 5360, 3430, 2850, 29, 47, NA, 319728,  X*
111, 113.9, 97544, 11221, 3554, 2246, 1543, 1419, 625, 389, 30, 66, NA, 118541,  X*
112, 114.9, 263354, 18428, 5545, 1538, 2226, 1493, 591, 352, 30, 64, NA, 293527,  X*
113, 115.9, 34572, 16669, 2390, 3250, 508, 3554, 978, 1028, 34, 54, NA, 62949,  X*
114, 116.9, 16573, 3759, 3751, 1956, 2267, 1144, 1573, 1004, 40, 56, NA, 32027,  X*
115, 117.9, 383259, 15299, 4274, 5725, 2213, 4203, 6628, 901, 47, 57, NA, 422502,  X*
116, 119.0, 237124, 137726, 98514, 48652, 18308, 15792, 22249, 3961, 47, 69, NA, 582326,  X*
117, 119.9, 24006, 12485, 5216, 4097, 4004, 3105, 2604, 1455, 44, 78, NA, 56972,  X*
118, 120.9, 134347, 7278, 5064, 5004, 5813, 2818, 1972, 1340, 48, 75, NA, 163636,  X*
119, 121.9, 50490, 26735, 9517, 9453, 7185, 4380, 2933, 447, 43, 77, NA, 111140,  X*
120, 122.9, 4834, 3162, 701, 959, 3010, 2353, 2293, 525, 61, 54, NA, 17837,  X*
121, 123.9, 110636, 86843, 9543, 6071, 4530, 11790, 10325, 4287, 60, 40, NA, 244025,  X*
122, 124.9, 25858, 2854, 9028, 1909, 1483, 2472, 3504, 736, 61, 53, NA, 47844,  X*
123, 125.9, 5861, 6393, 2613, 1593, 3098, 1463, 1052, 401, 63, 51, NA, 22474,  X*
124, 126.9, 276393, 35310, 16812, 14393, 18825, 2426, 3048, 1746, 40, 66, NA, 368953,  X*
125, 127.9, 68099, 32078, 17809, 15236, 4411, 2840, 2363, 1222, 30, 90, NA, 144058,  X*
126, 128.9, 1937184, 95111, 25677, 25252, 16332, 14896, 11836, 17526, 26, 70, NA, 2143814,  X*
127, 129.9, 475445, 68299, 12573, 10517, 10564, 12704, 12430, 3612, 26, 64, NA, 606144,  X*
128, 130.9, 400270, 102681, 36318, 3870, 19316, 13179, 9039, 5666, 35, 53, NA, 590339,  X*
129, 131.9, 320080, 16720, 8528, 27012, 2512, 3469, 4123, 2491, 40, 61, NA, 384935,  X*
130, 132.9, 73045, 50242, 14312, 7371, 5837, 5387, 1404, 741, 37, 57, NA, 158339,  X*
131, 133.9, 209987, 48528, 8602, 7137, 11189, 1264, 2070, 1068, 17, 60, NA, 289845,  X*
132, 134.9, 106347, 6724, 1844, 1034, 305, 2014, 916, 305, 26, 63, NA, 119489,  X*
133, 135.9, 13507, 7555, 11475, 2386, 4297, 3444, 1351, 1458, 34, 54, NA, 45473,  X*
134, 136.9, 23029, 8425, 1412, 3182, 4498, 1953, 2408, 1032, 41, 54, NA, 45939,  X*
135, 137.9, 78237, 29118, 13824, 1989, 3404, 3799, 1697, 616, 54, 61, NA, 132684,  X*
136, 138.9, 346603, 70306, 11341, 1324, 3774, 14628, 10572, 3625, 53, 51, NA, 462173,  X*
137, 139.9, 20277, 14097, 3730, 887, 1697, 1852, 1446, 732, 48, 35, NA, 44718,  X*
138, 140.9, 281511, 66837, 11510, 28077, 19955, 13781, 5672, 952, 47, 38, NA, 428295,  X*
139, 141.9, 1971551, 412941, 43616, 35719, 24353, 6140, 5893, 3190, 29, 24, NA, 2503403,  X*
140, 142.9, 393221, 7163, 9241, 2546, 6323, 4281, 2581, 1342, 30, 44, NA, 426698,  X*
141, 143.9, 12307, 24606, 3050, 2585, 1946, 4119, 1974, 820, 35, 40, NA, 51407,  X*
142, 144.9, 34438, 10487, 11278, 2805, 2613, 2739, 2606, 1157, 34, 50, NA, 68123,  X*
143, 145.9, 79417, 15966, 9471, 4494, 5694, 6471, 3841, 1339, 57, 64, NA, 126693,  X*
144, 146.9, 499938, 100216, 11367, 1745, 12046, 16335, 2883, 9090, 54, 40, NA, 653620,  X*
145, 147.9, 64965, 15292, 8098, 6214, 3934, 3359, 1354, 566, 53, 54, NA, 103782,  X*
146, 148.9, 90122, 20895, 7477, 2678, 3557, 3062, 2348, 1591, 50, 43, NA, 131730,  X*
147, 149.9, 413162, 72887, 23945, 10911, 26638, 8964, 9854, 3161, 43, 37, NA, 569522,  X*
148, 150.9, 6238, 9430, 1534, 1758, 1551, 3112, 1836, 287, 47, 48, NA, 25746,  X*
149, 151.9, 1138329, 170360, 116573, 42231, 87895, 18732, 11821, 4960, 41, 48, NA, 1590901,  X*
150, 152.9, 364468, 33478, 18151, 10206, 6154, 5913, 1025, 907, 41, 54, NA, 440302,  X*
151, 153.9, 11776, 19444, 5045, 2569, 3095, 3065, 1060, 536, 43, 53, NA, 46590,  X*
152, 154.9, 92146, 16657, 5687, 2804, 6930, 3276, 2231, 1734, 37, 57, NA, 131465,  X*
153, 155.9, 67933, 12067, 733, 2040, 328, 1103, 2044, 541, 40, 43, NA, 86789,  X*
154, 156.9, 58903, 9884, 2993, 251, 5121, 2090, 1044, 387, 47, 27, NA, 80673,  X*
155, 157.9, 67643, 7290, 1505, 3371, 2308, 391, 3068, 597, 37, 35, NA, 86173,  X*
156, 158.9, 233314, 37335, 1522, 3778, 6265, 3620, 830, 1203, 34, 20, NA, 287867,  X*
157, 159.9, 9788, 18350, 8064, 2475, 2367, 4545, 3241, 2852, 38, 30, NA, 51682,  X*
158, 160.9, 468895, 84087, 7652, 5981, 14917, 17624, 9856, 7760, 40, 24, NA, 616772,  X*
159, 161.9, 133783, 53410, 4153, 11451, 4449, 5136, 3783, 597, 47, 14, NA, 216762,  X*
160, 162.9, 485962, 142959, 54773, 35438, 28757, 39347, 24378, 7196, 51, 35, NA, 818810,  X*
161, 163.9, 82462, 18222, 2441, 1914, 2657, 1763, 372, 351, 44, 23, NA, 110182,  X*
162, 164.9, 970536, 192400, 5998, 39990, 37630, 17094, 18345, 17809, 38, 29, NA, 1299802,  X*
163, 165.9, 215964, 7336, 27874, 1878, 17315, 3417, 2248, 1951, 38, 50, NA, 277983,  X*
164, 166.9, 292107, 7638, 4421, 1592, 3173, 1139, 183, 196, 34, 51, NA, 310449,  X*
165, 167.9, 469302, 16850, 4896, 5318, 2831, 2019, 5085, 1169, 34, 63, NA, 507470,  X*
166, 168.9, 517734, 20631, 7086, 4304, 15491, 4751, 3371, 603, 38, 69, NA, 573971,  X*
167, 169.9, 36433, 7191, 7068, 1403, 2163, 5197, 3091, 671, 50, 61, NA, 63217,  X*
168, 170.9, 1973851, 272605, 154019, 85669, 77539, 23014, 19515, 6663, 44, 64, NA, 2612875,  X*
169, 171.9, 245634, 8302, 3169, 2164, 5186, 4704, 2221, 1626, 57, 57, NA, 273006,  X*
170, 173.0, 146050, 15700, 11464, 1835, 5195, 4930, 1502, 1413, 57, 66, NA, 188089,  X*
171, 173.9, 107905, 80877, 12403, 3634, 10558, 2670, 3441, 1123, 38, 50, NA, 222611,  X*
172, 174.9, 2163740, 330763, 25984, 96200, 65548, 21491, 21113, 8906, 38, 40, NA, 2733745,  X*
173, 175.9, 74709, 4412, 2386, 1264, 822, 376, 785, 634, 21, 51, NA, 85388,  X*
174, 176.9, 32423, 16336, 3529, 4198, 2962, 2135, 3614, 2143, 16, 47, NA, 67340,  X*
175, 177.9, 59464, 12769, 3412, 3061, 2065, 789, 1269, 551, 20, 57, NA, 83380,  X*
176, 178.9, 30578, 21229, 3267, 3543, 2564, 7571, 5615, 870, 35, 53, NA, 75237,  X*
177, 179.9, 135909, 40548, 17843, 6029, 12200, 5514, 1787, 993, 40, 44, NA, 220823,  X*
178, 180.9, 50691, 40813, 9812, 8173, 6677, 2341, 706, 703, 30, 43, NA, 119916,  X
179, 181.9, 28095, 4898, 6889, 4361, 2474, 3559, 1758, 1587, 47, 56, NA, 53621,  X
180, 182.9, 145428, 141522, 20246, 18387, 5598, 2665, 2215, 2283, 21, 57, NA, 338344,  X
181, 183.9, 10829, 12601, 12445, 1565, 3024, 3492, 1848, 691, 26, 66, NA, 46495,  X
182, 184.9, 140845, 37486, 2036, 14126, 9165, 17388, 4195, 4516, 43, 61, NA, 229757,  X
183, 185.9, 46033, 7632, 12335, 1976, 769, 696, 449, 225, 27, 67, NA, 70115,  X
184, 186.9, 59425, 22588, 18068, 6398, 1624, 4679, 2760, 755, 43, 83, NA, 116297,  X
185, 187.9, 72700, 6254, 1506, 1765, 2994, 718, 671, 129, 38, 74, NA, 86737,  X
186, 188.9, 153155, 3363, 680, 1363, 729, 668, 340, 173, 30, 80, NA, 160471,  X
187, 189.9, 43064, 32782, 15860, 10023, 4683, 2161, 3648, 798, 34, 67, NA, 113019,  X
188, 191.0, 14734, 25552, 1357, 2283, 2709, 2666, 2540, 674, 30, 43, NA, 52515,  X
189, 191.9, 854432, 22224, 2803, 28802, 12804, 2792, 785, 1363, 26, 54, NA, 926005,  X
190, 192.9, 59430, 39803, 17568, 5452, 4647, 2328, 2056, 1264, 16, 57, NA, 132548,  X
191, 193.9, 14236, 35344, 12228, 14957, 11007, 3328, 1868, 502, 20, 54, NA, 93470,  X
192, 194.9, 1587697, 184315, 60657, 38413, 47010, 25766, 5396, 8262, 20, 70, NA, 1957516,  X
193, 195.9, 94269, 9047, 5518, 2189, 2998, 7252, 2810, 511, 38, 61, NA, 124594,  X
194, 196.9, 244711, 52478, 11570, 6929, 5796, 4133, 2473, 679, 43, 54, NA, 328769,  X
195, 197.9, 49440, 12640, 3296, 1603, 1492, 670, 571, 219, 40, 48, NA, 69931,  X
196, 198.9, 15724, 8482, 6558, 1783, 1244, 3843, 1927, 979, 48, 54, NA, 40540,  X
197, 199.9, 217812, 47597, 53003, 4731, 15605, 2078, 3595, 898, 23, 66, NA, 345319,  X
198, 200.9, 41584, 19752, 5346, 1820, 3583, 2977, 1158, 803, 26, 64, NA, 77023,  X
199, 201.9, 989224, 59098, 5273, 13186, 12188, 7151, 8518, 4512, 35, 61, NA, 1099150,  X
200, 202.9, 18919, 12311, 9467, 5422, 3543, 1724, 5544, 1224, 23, 64, NA, 58154,  X
201, 203.9, 218970, 37279, 28025, 11338, 12505, 10003, 2302, 264, 38, 60, NA, 320686,  X
202, 204.9, 20541, 16997, 4028, 2661, 3259, 2984, 1311, 1401, 40, 61, NA, 53182,  X
203, 205.9, 46552, 29007, 12735, 5531, 8712, 7339, 2573, 1997, 44, 66, NA, 114446,  X
204, 206.9, 879981, 66278, 10463, 9294, 4596, 2984, 2102, 802, 40, 50, NA, 976500,  X
205, 207.9, 2405, 7413, 6650, 9805, 5075, 2045, 1284, 473, 37, 57, NA, 35150,  X
206, 208.9, 53203, 13122, 3452, 1136, 2097, 1428, 643, 294, 34, 56, NA, 75375,  X
207, 209.9, 256888, 26675, 10457, 2228, 4638, 3147, 3473, 1177, 26, 54, NA, 308683,  X
208, 210.9, 10971, 9962, 1515, 6777, 6077, 1878, 1350, 1421, 37, 64, NA, 39951,  X
209, 211.9, 121917, 35700, 28948, 18229, 21139, 17441, 6343, 2910, 44, 54, NA, 252627,  X
210, 212.9, 291551, 12428, 5843, 3017, 1859, 957, 267, 185, 38, 66, NA, 316107,  X
211, 213.9, 72477, 11642, 7564, 2128, 3556, 2624, 4426, 1883, 43, 74, NA, 106300,  X
212, 214.9, 86852, 116724, 6556, 8818, 6147, 1987, 684, 515, 24, 53, NA, 228283,  X
213, 215.9, 1278011, 15371, 13340, 5581, 3932, 8631, 2546, 1950, 26, 56, NA, 1329362,  X
214, 216.9, 19299, 7995, 1323, 1283, 1065, 2173, 1513, 1836, 40, 44, NA, 36487,  X
215, 217.9, 103697, 58330, 27564, 13841, 13664, 8318, 3897, 1938, 37, 44, NA, 231249,  X
216, 218.9, 208776, 37260, 15168, 9020, 4126, 6064, 1443, 959, 53, 63, NA, 282816,  X
217, 219.9, 91388, 20003, 28812, 3490, 3089, 1182, 1677, 611, 34, 74, NA, 150252,  X
218, 220.9, 140613, 47105, 16095, 3758, 5862, 1702, 3571, 497, 14, 78, NA, 219203,  X
219, 221.9, 162621, 98138, 8746, 2792, 10816, 4977, 2418, 1780, 8, 56, NA, 292288,  X
220, 222.9, 34609, 66941, 12122, 2372, 7827, 5545, 1011, 694, 7, 43, NA, 131121,  X
221, 223.9, 138307, 6137, 208, 978, 1746, 881, 328, 264, 20, 11, NA, 148849,  X
222, 224.9, 101195, 11633, 5193, 2890, 1691, 835, 659, 191, 24, 17, NA, 124287,  X
223, 225.9, 84713, 13278, 11827, 1197, 3336, 2799, 2006, 2253, 30, 43, NA, 121409,  X
224, 226.9, 360606, 38636, 12366, 3597, 6142, 1793, 828, 231, 26, 51, NA, 424199,  X
225, 227.9, 417894, 63809, 32548, 6855, 21247, 22412, 11028, 4068, 30, 63, NA, 579861,  X
226, 228.9, 81702, 13212, 2918, 2255, 3113, 2974, 273, 104, 43, 53, NA, 106551,  X
227, 229.9, 39940, 27889, 6040, 2682, 970, 2258, 1267, 1291, 38, 41, NA, 82337,  X
228, 230.9, 272291, 39394, 30751, 9313, 17495, 8190, 1538, 1393, 48, 48, NA, 380365,  X
229, 231.9, 29402, 13581, 2115, 1334, 2008, 3067, 1335, 1326, 44, 38, NA, 54168,  X
230, 232.9, 96388, 6069, 3336, 1862, 1396, 2177, 992, 209, 47, 48, NA, 112429,  X
231, 234.0, 62087, 18354, 2600, 8390, 4722, 3610, 1288, 381, 53, 53, NA, 101432,  X
232, 234.9, 523801, 158064, 51203, 6936, 17299, 7644, 9458, 3470, 43, 44, NA, 777875,  X
233, 235.9, 93716, 66686, 19256, 5810, 7686, 7667, 1411, 459, 38, 51, NA, 202691,  X
234, 236.9, 87779, 26015, 6045, 16906, 12007, 4767, 1763, 2495, 34, 51, NA, 157777,  X
235, 237.9, 466370, 45356, 27054, 4986, 11292, 4543, 1747, 550, 24, 56, NA, 561898,  X
236, 238.9, 29496, 6321, 3214, 6999, 1721, 2952, 1204, 910, 38, 69, NA, 52817,  X
237, 239.9, 9368, 56918, 3894, 1072, 1740, 1463, 292, 112, 27, 53, NA, 74859,  X
238, 240.9, 77328, 18844, 3191, 4115, 3081, 1467, 523, 420, 21, 47, NA, 108969,  X
239, 241.9, 75457, 99773, 4372, 16185, 8252, 2207, 649, 795, 13, 30, NA, 207690,  X
240, 242.9, 30690, 23010, 4104, 2911, 2536, 3213, 1552, 451, 8, 13, NA, 68467,  X
241, 243.9, 472937, 25263, 32280, 34604, 13514, 17433, 5021, 1124, 26, 51, NA, 602176,  X
242, 244.9, 24530, 9837, 4721, 11272, 3620, 2131, 2057, 1506, 30, 66, NA, 59674,  X
243, 245.9, 285594, 81095, 38790, 9735, 12014, 10513, 1976, 978, 43, 78, NA, 440695,  X
244, 246.9, 120367, 5031, 1107, 643, 1534, 564, 896, 270, 41, 78, NA, 130412,  X
245, 247.9, 77388, 16401, 6430, 3219, 8737, 2149, 1047, 414, 35, 61, NA, 115785,  X
246, 248.9, 286825, 50970, 9072, 5633, 9604, 4089, 1039, 313, 30, 41, NA, 367545,  X
247, 249.9, 216982, 36553, 10925, 4747, 7276, 3248, 859, 366, 27, 38, NA, 280956,  X
248, 250.9, 25655, 13224, 1198, 1408, 903, 1202, 144, 182, 27, 34, NA, 43916,  X
249, 251.9, 752170, 49675, 8915, 32014, 18549, 9446, 10120, 2393, 29, 38, NA, 883282,  X
250, 252.9, 125734, 9854, 2438, 2534, 686, 1327, 843, 204, 35, 47, NA, 143620,  X
251, 253.9, 142895, 36289, 13939, 3429, 2838, 3546, 1517, 808, 35, 48, NA, 205261,  X
252, 254.9, 129304, 28522, 9670, 3604, 2921, 726, 1404, 390, 23, 57, NA, 176541,  X
