ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia19,a,b
2,NewMedia14,a,a
3,NewMedia15,b,c
4,NewMedia10,a,d
5,NewMedia21,c,b
6,NewMedia6,a,a
7,NewMedia18,a,a
8,NewMedia20,d,c
9,NewMedia9,b,b
10,NewMedia8,c,c
11,NewMedia22,d,d
12,NewMedia16,b,b
13,NewMedia13,d,d
14,NewMedia5,b,b
15,NewMedia4,a,a
16,NewMedia3,a,a
17,NewMedia23,c,d
18,NewMedia12,d,d
19,NewMedia11,b,b
20,NewMedia1,a,b
21,NewMedia7,a,b
22,NewMedia24,b,b
23,NewMedia2,a,a
24,NewMedia17,b,b
