ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia6,a,a
2,NewMedia3,a,a
3,NewMedia7,a,b
4,NewMedia19,b,b
5,NewMedia20,c,c
6,NewMedia24,b,b
7,NewMedia23,d,d
8,NewMedia18,a,a
9,NewMedia2,a,a
10,NewMedia9,b,b
11,NewMedia14,a,a
12,NewMedia8,c,c
13,NewMedia15,c,c
14,NewMedia5,a,b
15,NewMedia11,b,b
16,NewMedia13,d,d
17,NewMedia17,b,b
18,NewMedia4,a,a
19,NewMedia1,a,b
20,NewMedia16,b,b
21,NewMedia10,a,d
22,NewMedia21,b,b
23,NewMedia12,c,d
24,NewMedia22,d,d
