ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia4,a,a
2,NewMedia14,a,a
3,NewMedia9,b,b
4,NewMedia17,a,b
5,NewMedia22,d,d
6,NewMedia2,a,a
7,NewMedia20,c,c
8,NewMedia7,b,b
9,NewMedia10,a,d
10,NewMedia11,b,b
11,NewMedia21,b,b
12,NewMedia15,c,c
13,NewMedia16,b,b
14,NewMedia5,a,b
15,NewMedia13,d,d
16,NewMedia12,d,d
17,NewMedia19,b,b
18,NewMedia8,c,c
19,NewMedia18,c,a
20,NewMedia3,b,a
21,NewMedia23,d,d
22,NewMedia1,a,b
23,NewMedia6,a,a
24,NewMedia24,b,b
