ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia17,a,b
2,NewMedia23,c,d
3,NewMedia7,d,b
4,NewMedia4,a,a
5,NewMedia10,a,d
6,NewMedia14,a,a
7,NewMedia3,a,a
8,NewMedia1,b,b
9,NewMedia19,c,b
10,NewMedia24,b,b
11,NewMedia11,c,b
12,NewMedia9,b,b
13,NewMedia5,a,b
14,NewMedia20,d,c
15,NewMedia6,b,a
16,NewMedia2,a,a
17,NewMedia18,c,a
18,NewMedia15,b,c
19,NewMedia12,d,d
20,NewMedia21,b,b
21,NewMedia8,c,c
22,NewMedia13,c,d
23,NewMedia22,a,d
24,NewMedia16,b,b
