ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia4,a,a
2,NewMedia7,b,b
3,NewMedia2,a,a
4,NewMedia14,a,a
5,NewMedia18,a,a
6,NewMedia9,b,b
7,NewMedia1,b,b
8,NewMedia17,b,b
9,NewMedia3,a,a
10,NewMedia20,c,c
11,NewMedia23,c,d
12,NewMedia8,c,c
13,NewMedia11,b,b
14,NewMedia5,b,b
15,NewMedia24,b,b
16,NewMedia19,b,b
17,NewMedia22,d,d
18,NewMedia12,d,d
19,NewMedia13,d,d
20,NewMedia16,b,b
21,NewMedia21,b,b
22,NewMedia15,c,c
23,NewMedia10,a,d
24,NewMedia6,a,a
