ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia9,b,b
2,NewMedia17,b,b
3,NewMedia15,c,c
4,NewMedia4,a,a
5,NewMedia1,b,b
6,NewMedia7,b,b
7,NewMedia10,a,d
8,NewMedia8,c,c
9,NewMedia13,d,d
10,NewMedia21,b,b
11,NewMedia11,b,b
12,NewMedia12,d,d
13,NewMedia23,c,d
14,NewMedia2,b,a
15,NewMedia5,b,b
16,NewMedia18,a,a
17,NewMedia3,b,a
18,NewMedia24,b,b
19,NewMedia19,b,b
20,NewMedia6,c,a
21,NewMedia22,d,d
22,NewMedia14,a,a
23,NewMedia16,b,b
24,NewMedia20,c,c
