ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia20,a,c
2,NewMedia16,b,b
3,NewMedia18,b,a
4,NewMedia11,b,b
5,NewMedia9,b,b
6,NewMedia14,d,a
7,NewMedia4,a,a
8,NewMedia12,d,d
9,NewMedia2,b,a
10,NewMedia22,d,d
11,NewMedia19,b,b
12,NewMedia3,a,a
13,NewMedia13,d,d
14,NewMedia10,a,d
15,NewMedia17,b,b
16,NewMedia24,b,b
17,NewMedia1,a,b
18,NewMedia6,a,a
19,NewMedia8,b,c
20,NewMedia23,d,d
21,NewMedia21,b,b
22,NewMedia15,c,c
23,NewMedia5,b,b
24,NewMedia7,b,b
