ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia20,d,c
2,NewMedia3,b,a
3,NewMedia21,b,b
4,NewMedia12,d,d
5,NewMedia1,b,b
6,NewMedia7,b,b
7,NewMedia8,b,c
8,NewMedia22,d,d
9,NewMedia5,b,b
10,NewMedia14,b,a
11,NewMedia4,a,a
12,NewMedia19,b,b
13,NewMedia17,b,b
14,NewMedia9,b,b
15,NewMedia15,a,c
16,NewMedia6,a,a
17,NewMedia16,b,b
18,NewMedia10,a,d
19,NewMedia23,d,d
20,NewMedia24,b,b
21,NewMedia11,b,b
22,NewMedia13,d,d
23,NewMedia2,a,a
24,NewMedia18,b,a
