ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia15,c,c
2,NewMedia7,b,b
3,NewMedia21,b,b
4,NewMedia4,a,a
5,NewMedia6,b,a
6,NewMedia5,b,b
7,NewMedia9,b,b
8,NewMedia11,b,b
9,NewMedia13,d,d
10,NewMedia10,a,d
11,NewMedia22,d,d
12,NewMedia1,a,b
13,NewMedia23,c,d
14,NewMedia19,b,b
15,NewMedia8,b,c
16,NewMedia3,b,a
17,NewMedia17,a,b
18,NewMedia16,b,b
19,NewMedia24,b,b
20,NewMedia14,d,a
21,NewMedia2,b,a
22,NewMedia12,d,d
23,NewMedia20,c,c
24,NewMedia18,a,a
