ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia1,a,b
2,NewMedia11,b,b
3,NewMedia12,d,d
4,NewMedia10,a,d
5,NewMedia7,b,b
6,NewMedia2,b,a
7,NewMedia15,c,c
8,NewMedia23,d,d
9,NewMedia5,c,b
10,NewMedia18,b,a
11,NewMedia22,a,d
12,NewMedia17,b,b
13,NewMedia14,a,a
14,NewMedia8,b,c
15,NewMedia6,a,a
16,NewMedia24,b,b
17,NewMedia16,b,b
18,NewMedia9,b,b
19,NewMedia13,a,d
20,NewMedia21,b,b
21,NewMedia19,d,b
22,NewMedia4,a,a
23,NewMedia20,c,c
24,NewMedia3,a,a
