ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia12,b,d
2,NewMedia20,c,c
3,NewMedia15,d,c
4,NewMedia2,a,a
5,NewMedia4,a,a
6,NewMedia24,b,b
7,NewMedia17,c,b
8,NewMedia14,a,a
9,NewMedia19,b,b
10,NewMedia16,c,b
11,NewMedia13,d,d
12,NewMedia8,b,c
13,NewMedia22,d,d
14,NewMedia6,a,a
15,NewMedia23,d,d
16,NewMedia3,a,a
17,NewMedia9,d,b
18,NewMedia18,b,a
19,NewMedia10,a,d
20,NewMedia1,a,b
21,NewMedia11,c,b
22,NewMedia7,b,b
23,NewMedia5,b,b
24,NewMedia21,b,b
