ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia23,d,d
2,NewMedia2,b,a
3,NewMedia12,d,d
4,NewMedia10,a,d
5,NewMedia4,a,a
6,NewMedia21,a,b
7,NewMedia20,c,c
8,NewMedia8,c,c
9,NewMedia5,a,b
10,NewMedia6,a,a
11,NewMedia3,a,a
12,NewMedia16,b,b
13,NewMedia24,b,b
14,NewMedia22,d,d
15,NewMedia13,d,d
16,NewMedia17,b,b
17,NewMedia18,a,a
18,NewMedia15,c,c
19,NewMedia11,b,b
20,NewMedia14,a,a
21,NewMedia19,b,b
22,NewMedia7,b,b
23,NewMedia9,b,b
24,NewMedia1,a,b
