ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia23,c,d
2,NewMedia7,a,b
3,NewMedia9,b,b
4,NewMedia15,c,c
5,NewMedia2,a,a
6,NewMedia13,d,d
7,NewMedia5,b,b
8,NewMedia10,a,d
9,NewMedia14,a,a
10,NewMedia4,a,a
11,NewMedia21,b,b
12,NewMedia6,a,a
13,NewMedia17,b,b
14,NewMedia3,a,a
15,NewMedia11,b,b
16,NewMedia1,a,b
17,NewMedia22,d,d
18,NewMedia20,c,c
19,NewMedia8,c,c
20,NewMedia18,a,a
21,NewMedia16,b,b
22,NewMedia19,b,b
23,NewMedia24,b,b
24,NewMedia12,d,d
