ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia11,b,b
2,NewMedia7,b,d
3,NewMedia2,a,b
4,NewMedia16,b,b
5,NewMedia5,b,c
6,NewMedia1,b,b
7,NewMedia3,c,a
8,NewMedia6,b,b
9,NewMedia4,a,a
10,NewMedia14,b,b
11,NewMedia9,a,a
12,NewMedia10,c,c
13,NewMedia15,d,d
14,NewMedia12,a,a
15,NewMedia13,c,c
16,NewMedia8,b,b
