ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia10,a,d
2,NewMedia16,b,b
3,NewMedia23,d,d
4,NewMedia6,a,a
5,NewMedia3,b,a
6,NewMedia7,b,b
7,NewMedia1,a,b
8,NewMedia12,d,d
9,NewMedia9,b,b
10,NewMedia24,b,b
11,NewMedia22,d,d
12,NewMedia21,b,b
13,NewMedia15,d,c
14,NewMedia2,a,a
15,NewMedia17,a,b
16,NewMedia14,a,a
17,NewMedia20,c,c
18,NewMedia8,b,c
19,NewMedia5,a,b
20,NewMedia19,b,b
21,NewMedia18,a,a
22,NewMedia13,d,d
23,NewMedia4,a,a
24,NewMedia11,b,b
