ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia24,b,b
2,NewMedia19,b,b
3,NewMedia13,d,d
4,NewMedia23,d,d
5,NewMedia21,a,b
6,NewMedia5,a,b
7,NewMedia12,d,d
8,NewMedia17,b,b
9,NewMedia16,b,b
10,NewMedia3,b,a
11,NewMedia4,a,a
12,NewMedia20,c,c
13,NewMedia1,b,b
14,NewMedia8,b,c
15,NewMedia10,b,d
16,NewMedia11,b,b
17,NewMedia9,a,b
18,NewMedia15,c,c
19,NewMedia14,a,a
20,NewMedia7,b,b
21,NewMedia2,b,a
22,NewMedia22,d,d
23,NewMedia18,b,a
24,NewMedia6,b,a
