ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia24,a,b
2,NewMedia16,b,b
3,NewMedia17,b,b
4,NewMedia9,b,b
5,NewMedia1,b,b
6,NewMedia2,b,a
7,NewMedia11,b,b
8,NewMedia19,b,b
9,NewMedia21,a,b
10,NewMedia23,d,d
11,NewMedia22,d,d
12,NewMedia8,c,c
13,NewMedia4,a,a
14,NewMedia6,a,a
15,NewMedia7,b,b
16,NewMedia5,b,b
17,NewMedia10,a,d
18,NewMedia12,d,d
19,NewMedia18,a,a
20,NewMedia13,d,d
21,NewMedia15,c,c
22,NewMedia14,a,a
23,NewMedia3,b,a
24,NewMedia20,c,c
