ID,MEDIA_NAME,USER_ANSWER,CORRECT_ANSWER
1,NewMedia6,c,a
2,NewMedia21,b,b
3,NewMedia18,a,a
4,NewMedia3,a,a
5,NewMedia10,a,d
6,NewMedia16,a,b
7,NewMedia8,b,c
8,NewMedia17,b,b
9,NewMedia20,c,c
10,NewMedia13,d,d
11,NewMedia7,d,b
12,NewMedia24,d,b
13,NewMedia15,a,c
14,NewMedia1,a,b
15,NewMedia9,a,b
16,NewMedia19,a,b
17,NewMedia11,c,b
18,NewMedia22,d,d
19,NewMedia12,d,d
20,NewMedia2,a,a
21,NewMedia4,a,a
22,NewMedia5,c,b
23,NewMedia14,a,a
24,NewMedia23,d,d
