time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
53.9,USER_4,NewMedia10,157751,8129,1908,4942,5871,2419,2858,29444,213322,0.7538065771812079
54.9,USER_4,NewMedia10,274798,47149,18656,22075,18761,4633,970,29799,416841,0.6074237583892618
55.9,USER_4,NewMedia10,103655,775,4351,10842,5389,3771,734,18312,147829,0.4538162416107383
56.9,USER_4,NewMedia10,29225,5648,2192,2112,3668,4073,1644,25022,73584,0.5437424832214764
57.9,USER_4,NewMedia10,18381,4516,4451,3113,9589,4019,742,5468,50279,0.1999865100671141
58.9,USER_4,NewMedia10,18545,5626,18014,1565,3547,2431,1085,13168,63981,0.24160308724832216
59.9,USER_4,NewMedia10,12884,3709,2492,1296,2684,2628,653,23700,50046,0.21389386666666665
60.9,USER_4,NewMedia10,1766207,65934,10195,16429,15268,36986,6084,28310,1945413,0.2366257718120805
61.9,USER_4,NewMedia10,231957,15206,2046,10132,4982,5129,531,23790,293773,0.32042687074829934
62.9,USER_4,NewMedia10,313088,51001,31721,8915,38277,21422,9996,22057,496477,0.20065106666666666
63.9,USER_4,NewMedia10,46082,13587,13008,6787,6882,4060,3495,60794,154695,0.3805442953020134
65.0,USER_4,NewMedia10,52867,2718,3779,3734,8696,4690,1219,21487,99190,0.6264835570469799
65.9,USER_4,NewMedia10,66631,7225,2011,3062,4236,1143,1671,6975,92954,0.6264835570469799
66.9,USER_4,NewMedia10,22044,7387,6708,2433,3295,2245,1020,82119,127251,0.5354626845637585
67.9,USER_4,NewMedia10,513916,16319,55817,8740,19942,35237,3922,136821,790714,0.5056085234899328
68.9,USER_4,NewMedia10,58367,8159,11881,3405,3025,6728,1966,7252,100783,0.18336859060402685
69.9,USER_4,NewMedia10,233231,18291,31503,12647,15828,15714,10638,293377,631229,0.409263
70.9,USER_4,NewMedia10,12754,5573,3282,8761,3210,1680,1204,11396,47860,0.6128429530201343
72.0,USER_4,NewMedia10,59979,14152,6802,4820,11474,9032,2063,43373,151695,0.5830199328859061
72.9,USER_4,NewMedia10,17740,5823,3141,2334,6899,983,1560,17229,55709,0.5830199328859061
73.9,USER_4,NewMedia10,73176,21490,8658,10772,5192,1928,1272,41934,164422,0.47746456375838925
74.9,USER_4,NewMedia10,136166,10186,7563,3880,7059,1794,926,13442,181016,0.3638544295302013
75.9,USER_4,NewMedia10,1687876,17635,38437,2375,11148,15775,1383,58187,1832816,0.4851918791946309
76.9,USER_4,NewMedia10,443050,4906,6274,20745,20319,10676,3104,35541,544615,0.4943018666666666
77.9,USER_4,NewMedia10,22242,19389,4512,1440,3947,2553,1467,13858,69408,0.19963288590604025
78.9,USER_4,NewMedia10,108066,2862,10043,3649,2783,8272,1212,5088,141975,0.20574187919463086
79.9,USER_4,NewMedia10,17297,16826,4733,2488,3409,5408,504,17828,68493,0.38112033557046976
80.9,USER_4,NewMedia10,11950,9120,8112,5092,10248,4805,1697,15006,66030,0.4822253333333333
81.9,USER_4,NewMedia10,29034,945,5829,5087,4395,4856,572,16605,67323,0.5972620134228188
82.9,USER_4,NewMedia10,300100,40790,5454,4766,14382,4943,809,38132,409376,0.6238852027027028
83.9,USER_4,NewMedia10,152614,18429,10208,6059,6900,9298,3084,20431,227023,0.5581109333333333
84.9,USER_4,NewMedia10,600392,23345,10284,9943,10389,7336,4490,148410,814589,0.34950778523489934
85.9,USER_4,NewMedia10,294138,9591,10452,3331,10746,14015,4128,41715,388116,0.36563744966442957
86.9,USER_4,NewMedia10,56301,8649,3251,3021,5522,9664,1712,44341,132461,0.668663422818792
87.9,USER_4,NewMedia10,175459,4208,6385,1300,6003,2346,1235,31696,228632,0.5501356375838926
88.9,USER_4,NewMedia10,168091,2117,8750,6917,4500,1597,1866,62792,256630,0.520981879194631
90.0,USER_4,NewMedia15,40740,53998,13233,12403,8497,4246,844,51033,184994,0.5939792631578947
90.9,USER_4,NewMedia15,479370,19213,38896,19272,26125,23781,15104,230607,852368,0.5939792631578947
91.9,USER_4,NewMedia15,1852909,30199,59703,30258,26413,23127,8601,391700,2422910,0.42727167785234904
92.9,USER_4,NewMedia15,18604,9507,4405,3164,5033,4328,447,16549,62037,0.5851417449664429
93.9,USER_4,NewMedia15,556249,71046,24789,8179,30857,8144,5615,43974,748853,0.41051679999999996
94.9,USER_4,NewMedia15,95603,14763,10645,13241,6554,7182,2749,29066,179803,0.5504334899328859
95.9,USER_4,NewMedia15,97257,1109,4845,4121,2854,1551,354,15740,127831,0.45637302013422826
96.9,USER_4,NewMedia15,126043,10630,2942,4784,1010,1229,925,34515,182078,0.4860669127516779
97.9,USER_4,NewMedia15,35597,886,425,1529,816,822,541,7457,48073,0.4247392617449665
99.9,USER_4,NewMedia15,129300,3462,1486,1537,3093,3502,866,10673,153919,0.45381637583892614
100.9,USER_4,NewMedia15,1338577,23961,12575,4412,2486,3012,681,58035,1443739,0.4634458000000001
101.9,USER_4,NewMedia15,331483,6126,16054,10687,6277,7023,1378,12076,391104,0.4711691156462585
102.9,USER_4,NewMedia15,61518,15841,10166,4791,6629,5689,1021,16149,121804,0.5033422818791946
103.9,USER_4,NewMedia15,442346,17200,18312,14857,13907,8280,6835,54514,576251,0.31115726666666665
104.9,USER_4,NewMedia15,87572,2288,2382,3410,4582,3527,887,54491,159139,0.5557468243243243
105.9,USER_4,NewMedia15,81536,38007,2642,12720,10117,11254,6029,66082,228387,0.43937778523489934
106.9,USER_4,NewMedia15,669134,25052,15033,17326,21623,15631,6841,137708,908348,0.43828241610738256
108.0,USER_4,NewMedia15,1015450,10443,17322,14229,17997,18150,8423,197668,1299682,0.431256711409396
108.9,USER_4,NewMedia15,26770,5493,1810,1625,4426,3214,814,16782,60934,0.431256711409396
109.9,USER_4,NewMedia15,48859,25301,7150,8138,13783,3473,1840,77765,186309,0.5157575838926175
110.9,USER_4,NewMedia15,93016,11117,11557,11599,4462,3125,2146,40529,177551,0.5155765999999999
111.9,USER_4,NewMedia15,349539,58185,10047,10793,14440,14514,7567,53301,518386,0.4903890604026846
112.9,USER_4,NewMedia15,345380,3438,3373,4021,3265,2302,3926,9591,375296,0.4846844966442954
113.9,USER_4,NewMedia15,24548,2459,10022,6014,3748,3050,4500,16094,70435,0.5871348322147651
114.9,USER_4,NewMedia15,48105,34473,9458,8560,18201,11365,4855,39956,174973,0.5912144
115.9,USER_4,NewMedia15,301530,12517,14368,5138,9646,4314,2075,144147,493735,0.601590067114094
116.9,USER_4,NewMedia15,50458,1023,2463,7819,6744,6134,1675,14945,91261,0.7118585906040269
117.9,USER_4,NewMedia15,79457,9593,2686,26190,10695,2991,728,40915,173255,0.3228294
118.9,USER_4,NewMedia15,65699,10797,8065,11664,8538,6771,598,35665,147797,0.5068974829931973
119.9,USER_4,NewMedia15,326685,35056,10056,53411,18845,11635,2592,52739,511019,0.38184697986577176
120.9,USER_4,NewMedia15,49238,45072,9551,14235,20528,9585,7765,67873,223847,0.5579172483221477
121.9,USER_4,NewMedia15,144983,2941,7149,8381,4843,4954,2025,41462,216738,0.6310722000000001
122.9,USER_4,NewMedia15,184919,4679,3009,2952,1077,1451,620,24889,223596,0.6892545637583893
123.9,USER_4,NewMedia15,65699,10599,4381,6998,4844,4330,1407,9911,108169,0.4927603355704697
124.9,USER_4,NewMedia15,130665,4486,2475,2159,1685,2083,286,18942,162781,0.6045428666666667
125.9,USER_4,NewMedia15,1348695,69493,21401,36924,34212,5085,10900,294333,1821043,0.561408389261745
126.9,USER_4,NewMedia15,231462,22997,37417,68946,19302,14137,7989,80063,482313,0.5958818120805369
127.9,USER_4,NewMedia15,118511,8304,34762,23479,16186,30743,5120,87257,324362,0.46279798657718113
128.9,USER_4,NewMedia15,608024,6404,3288,3358,5179,4033,1787,34179,666252,0.4296792666666667
129.9,USER_4,NewMedia15,54099,5264,4232,1591,7045,1274,987,4967,79459,0.4637112751677851
130.9,USER_4,NewMedia15,258913,7583,5064,3562,4401,3973,1493,40394,325383,0.5182697315436242
131.9,USER_4,NewMedia15,76620,9470,1837,1402,6385,2913,1808,14017,114452,0.23324406666666667
133.0,USER_4,NewMedia15,156945,10730,9080,11484,22254,5102,2184,22903,240682,0.40565617449664426
133.9,USER_4,NewMedia15,142204,18444,18775,3300,3407,10759,1107,11437,209433,0.40565617449664426
134.9,USER_4,NewMedia15,9010,7520,15484,15687,6949,4416,1420,88556,149042,0.25014516778523493
135.9,USER_4,NewMedia15,115377,18696,9637,2315,12109,4604,2013,25926,190677,0.5884054
136.9,USER_4,NewMedia15,18019,3860,1595,4917,1444,687,620,11448,42590,0.37675342281879187
137.9,USER_4,NewMedia15,428061,26205,43578,26117,18314,19281,9577,122470,693603,0.5707548322147652
138.9,USER_4,NewMedia15,4912,7259,3090,1674,1505,1337,232,8443,28452,0.359721
139.9,USER_4,NewMedia15,163080,19682,3075,7571,9864,4210,885,19395,227762,0.4497742281879194
140.9,USER_4,NewMedia15,1011346,20286,18803,7711,10260,4164,1649,12733,1086952,0.344514966442953
141.9,USER_4,NewMedia15,144663,1448,992,1824,960,1010,621,20143,171661,0.6642828378378379
142.9,USER_4,NewMedia15,66938,11065,5280,4641,6549,2896,1805,81679,180853,0.5987962666666665
143.9,USER_4,NewMedia15,1277361,28697,12789,15160,34725,8421,13437,160944,1551534,0.41429302013422814
144.9,USER_4,NewMedia21,78848,28185,15801,20594,26029,18893,13539,89226,291115,0.427299274611399
145.9,USER_4,NewMedia21,41523,25821,18113,8906,11349,6537,1842,30105,144196,0.5216815436241611
146.9,USER_4,NewMedia21,256433,7441,2631,2369,1450,318,213,13571,284426,0.5444252348993288
147.9,USER_4,NewMedia21,31198,14086,5940,8454,4659,3109,1322,25163,93931,0.47124980000000005
148.9,USER_4,NewMedia21,161237,4519,4836,948,5320,3600,1733,56187,238380,0.3289085234899329
149.9,USER_4,NewMedia21,922344,54490,51413,13894,34220,6654,4276,71762,1159053,0.16608536912751676
151.0,USER_4,NewMedia21,364543,5668,4454,7564,9990,3497,1521,52425,449662,0.4160748666666667
151.9,USER_4,NewMedia21,19285,16650,7775,4093,4894,4196,982,5548,63423,0.4160748666666667
152.9,USER_4,NewMedia21,211164,14139,17228,6380,8272,3300,2948,36998,300429,0.4686258783783783
153.9,USER_4,NewMedia21,171584,4876,4931,1524,4471,3160,2540,41295,234381,0.8371210067114092
154.9,USER_4,NewMedia21,102456,25606,7110,7142,4148,2617,4888,16541,170508,0.709058120805369
155.9,USER_4,NewMedia21,911546,102301,19834,39870,22551,24214,4676,228652,1353644,0.4939410738255034
156.9,USER_4,NewMedia21,62240,1793,2161,3290,992,728,542,7600,79346,0.41927818791946303
158.0,USER_4,NewMedia21,3088512,19505,24719,18816,39622,24921,8412,76555,3301062,0.4369536241610738
158.9,USER_4,NewMedia21,993730,17842,43711,18576,24825,15109,13974,146528,1274295,0.4369536241610738
159.9,USER_4,NewMedia21,271286,6148,21067,12056,7287,5005,2296,55664,380809,0.4414871621621622
160.9,USER_4,NewMedia21,139257,18964,5151,15937,23766,11143,4965,41013,260196,0.5638610738255033
161.9,USER_4,NewMedia9,497332,20823,11242,12321,25216,30706,5938,62053,665631,0.4256233783783784
162.9,USER_4,NewMedia9,146819,4206,4452,5581,3844,1301,1124,14692,182019,0.4030108724832216
163.9,USER_4,NewMedia9,104864,4681,4313,4708,8852,3203,3946,37808,172375,0.5096197986577181
164.9,USER_4,NewMedia9,92201,11436,3629,3286,4752,8855,4947,35438,164544,0.3799418666666666
165.9,USER_4,NewMedia9,156881,5924,6748,7325,7193,3568,913,10129,198681,0.6698291275167786
166.9,USER_4,NewMedia9,40080,2211,7641,6113,7978,4970,2026,7787,78806,0.4550605369127517
167.9,USER_4,NewMedia9,118819,2439,4756,4063,5318,7267,5512,18949,167123,0.3200924
168.9,USER_4,NewMedia9,159786,9939,7365,6360,5815,3119,2777,19502,214663,0.41051093959731544
169.9,USER_4,NewMedia9,300101,301,1054,1379,2312,1228,391,4746,311512,0.4849291891891892
170.9,USER_4,NewMedia9,2527186,27905,16744,39962,21921,17307,5700,118473,2775198,0.3403420134228188
171.9,USER_4,NewMedia9,29114,8875,4967,3980,9274,13216,1319,9623,80368,0.5169041333333333
172.9,USER_4,NewMedia9,125303,39172,31945,5314,45703,48031,10239,112241,417948,0.6595641610738254
173.9,USER_4,NewMedia9,102971,5148,10838,992,16650,3631,1849,24030,166109,0.3205871812080537
174.9,USER_4,NewMedia9,547170,62612,11619,22765,11573,23535,6671,71295,757240,0.3713878
176.0,USER_4,NewMedia9,55864,15684,35964,23093,36712,4737,3305,44636,219995,0.3522363758389262
176.9,USER_4,NewMedia9,988188,61470,18781,53018,23147,15024,7338,222236,1389202,0.3522363758389262
177.9,USER_4,NewMedia9,28513,16605,3025,4262,6410,5268,1657,21830,87570,0.3844675675675676
178.9,USER_4,NewMedia9,355528,6857,474,2687,2261,1967,959,27237,397970,0.24644593333333328
179.9,USER_4,NewMedia9,1495098,41923,12535,43839,30910,16643,8040,204830,1853818,0.2855543624161074
180.9,USER_4,NewMedia9,37813,10778,2211,2287,2344,996,871,26768,84068,0.22886241610738253
181.9,USER_4,NewMedia9,137931,2674,4224,1012,2232,908,1186,21278,171445,0.21321684563758392
182.9,USER_4,NewMedia9,1236269,31429,74108,76715,13432,20393,20708,579294,2052348,0.24803608108108105
183.9,USER_4,NewMedia9,96421,4747,2469,4638,4888,2276,1179,41478,158096,0.344295033557047
184.9,USER_4,NewMedia9,644048,6290,44331,23511,34656,14847,4573,310863,1083119,0.3986514189189189
185.9,USER_4,NewMedia9,68469,1430,218,3449,1650,946,636,8334,85132,0.26677280000000003
186.9,USER_4,NewMedia9,1193463,7591,7739,5691,6978,3489,2565,13940,1241456,0.5683956375838927
187.9,USER_4,NewMedia9,298469,26002,16822,3863,6453,9869,1248,89337,452063,0.6036589932885906
188.9,USER_4,NewMedia9,36554,10320,5768,7384,3116,6720,2803,10606,83271,0.5402296666666666
189.9,USER_4,NewMedia9,6047,1057,2572,4185,3343,2909,1836,40832,62781,0.6219811409395974
190.9,USER_4,NewMedia9,262929,21842,37826,11568,39132,21248,7781,75129,477455,0.6414851677852349
191.9,USER_4,NewMedia9,43183,6342,11040,5957,4315,4897,1892,28529,106155,0.554044899328859
192.9,USER_4,NewMedia9,359435,15965,15206,8983,8093,4427,3092,47595,462796,0.3267059333333333
194.0,USER_4,NewMedia9,1069197,21886,13098,7257,6433,10148,2649,41291,1171959,0.623610134228188
194.9,USER_4,NewMedia9,104242,186,4997,2669,3790,4334,3998,12323,136539,0.623610134228188
195.9,USER_4,NewMedia9,442670,1153,5019,7052,6774,7170,1115,98694,569647,0.5605132
196.9,USER_4,NewMedia9,1476512,59647,30124,16411,29507,32565,22942,412765,2080473,0.36393966442953024
197.9,USER_4,NewMedia9,574993,54154,13340,15503,20713,17429,4349,122088,822569,0.5616638255033558
198.9,USER_4,NewMedia9,266107,67239,15658,47086,19227,13528,8285,192930,630060,0.29032832214765103
199.9,USER_4,NewMedia9,463425,7578,18758,10775,9478,6181,2557,5684,524436,0.463493
200.9,USER_4,NewMedia9,179797,2669,1450,4784,10071,4160,1479,11064,215474,0.47546265306122454
201.9,USER_4,NewMedia9,101854,910,1600,1911,2043,553,151,6098,115120,0.602398456375839
202.9,USER_4,NewMedia9,619534,20466,17194,11402,25255,3508,2150,39147,738656,0.5527997986577181
203.9,USER_4,NewMedia9,116561,1545,1602,2696,1522,1348,1148,40755,167177,0.6021087248322148
204.9,USER_4,NewMedia9,205231,4318,3753,2785,981,828,186,11786,229868,0.4217643624161074
205.9,USER_4,NewMedia9,30728,17526,2410,7237,4282,4462,4479,21634,92758,0.4915512080536913
206.9,USER_4,NewMedia9,43815,4160,2484,8895,7373,7277,2079,3204,79287,0.618321
207.9,USER_4,NewMedia9,406838,35530,41176,32549,39880,22168,4570,98133,680844,0.519038255033557
208.9,USER_4,NewMedia9,1540411,228980,129345,20545,25411,25146,8215,236793,2214846,0.5409512162162162
209.9,USER_4,NewMedia9,446427,43212,63375,32766,74746,13835,15512,275751,965624,0.4828935333333334
210.9,USER_4,NewMedia9,508835,155185,39062,41447,53991,20797,2171,116698,938186,0.5269871812080537
212.0,USER_4,NewMedia9,37523,956,1920,4723,5478,6337,8226,9366,74529,0.3292244966442952
212.9,USER_4,NewMedia9,32092,6697,9012,2025,5443,6590,3353,11839,77051,0.3292244966442952
213.9,USER_4,NewMedia9,167136,4814,28442,4878,7488,2902,2828,78543,297031,0.6088652
215.9,USER_4,NewMedia9,1415877,56549,34363,24579,25541,10761,11545,96777,1675992,0.43521436241610734
216.9,USER_4,NewMedia9,219501,5882,5941,7252,3808,1229,515,44844,288972,0.5054741333333334
217.9,USER_4,NewMedia9,188183,56116,20805,18001,25690,8609,8212,76385,402001,0.36789744966442955
219.0,USER_4,NewMedia9,990296,22008,15684,9716,6823,5387,2963,109327,1162204,0.5304930666666666
219.9,USER_4,NewMedia9,251129,7068,3217,4903,4314,3336,1655,27115,302737,0.5304930666666666
220.9,USER_4,NewMedia9,683532,19409,25013,39062,26994,55496,5802,73766,929074,0.659151554054054
221.9,USER_4,NewMedia9,164544,26450,3858,8217,7827,4401,1107,60374,276778,0.6492140939597315
222.9,USER_4,NewMedia9,35411,8574,2702,2252,2531,1839,1394,10432,65135,0.5039217449664429
223.9,USER_4,NewMedia9,504348,69028,31358,26299,28803,17975,5443,166222,849476,0.2350148
224.9,USER_4,NewMedia9,725703,12901,1298,6442,3145,7028,2099,57748,816364,0.31781100671140944
225.9,USER_4,NewMedia9,344520,4096,1403,953,1841,531,565,3372,357281,0.48888134228187924
226.9,USER_4,NewMedia9,1539595,28416,27959,30239,42707,16283,7266,55214,1747679,0.5494096644295302
227.9,USER_4,NewMedia9,225698,16730,28095,8307,8992,14705,11438,28939,342904,0.5276071140939598
228.9,USER_4,NewMedia9,59109,43799,42713,2595,7318,6134,1410,56794,219872,0.6554057046979865
229.9,USER_4,NewMedia9,96643,1337,6649,1266,4866,5976,6441,35381,158559,0.6664627516778523
230.9,USER_4,NewMedia9,151988,4617,9304,4659,4120,1421,396,14980,191485,0.5164997986577181
231.9,USER_4,NewMedia9,9642,6386,9443,2565,2493,4980,733,18860,55102,0.5418771812080537
232.9,USER_4,NewMedia9,52469,7462,8774,10384,10277,4735,4659,29393,128153,0.557088456375839
233.9,USER_4,NewMedia9,149660,11779,9779,3182,4017,8091,4337,40519,231364,0.6836493999999999
234.9,USER_4,NewMedia9,406737,15549,10444,12900,26200,7983,11047,63373,554233,0.4724837583892619
235.9,USER_4,NewMedia9,525029,26235,23040,67341,36328,17226,2685,61162,759046,0.5141748322147651
237.0,USER_4,NewMedia9,75218,7057,3562,1462,1404,816,577,13370,103466,0.4938240666666667
237.9,USER_4,NewMedia9,40662,1386,2635,6697,9266,2678,1906,17154,82384,0.4938240666666667
238.9,USER_4,NewMedia9,46806,8662,6416,4828,8498,3241,1679,7427,87557,0.30589979865771816
239.9,USER_4,NewMedia9,152686,755,568,2118,1243,937,434,1683,160424,0.40956255033557043
240.9,USER_4,NewMedia9,185191,31367,29088,11616,21547,17168,11274,231946,539197,0.5806398657718121
241.9,USER_4,NewMedia9,14767,12941,3911,5570,3340,2766,960,19623,63878,0.6165741333333333
242.9,USER_4,NewMedia9,1038020,38893,19161,34202,38159,19025,2634,110735,1300829,0.612320067114094
244.0,USER_4,NewMedia9,297184,25556,33960,58191,19615,17100,5279,29040,485925,0.5640151333333333
244.9,USER_4,NewMedia9,652466,27229,37139,33971,22928,11259,2971,52824,840787,0.5640151333333333
245.9,USER_4,NewMedia9,6660,5932,8287,3619,8923,1894,1446,10588,47349,0.6100904697986578
246.9,USER_4,NewMedia9,13663,6125,7739,12191,7704,4214,987,25125,77748,0.6207700675675676
247.9,USER_4,NewMedia9,614807,4867,5771,9600,5889,2211,483,47871,691499,0.5993481333333334
248.9,USER_4,NewMedia9,485521,11059,2907,8112,16920,15848,3653,87450,631470,0.5950751006711409
249.9,USER_4,NewMedia9,29767,4116,9282,2098,4860,3303,1325,18996,73747,0.5514330872483222
250.9,USER_4,NewMedia9,34225,22811,5685,11111,7144,2728,1791,114072,199567,0.6376624666666667
251.9,USER_4,NewMedia9,36503,1230,3737,5714,6170,2760,1399,13879,71392,0.5980819463087249
252.9,USER_4,NewMedia9,81893,3298,1422,4745,8051,8265,2134,8822,118630,0.620918322147651
253.9,USER_4,NewMedia9,73810,9775,4773,5426,12065,9606,6075,35644,157174,0.32059691275167784
255.0,USER_4,NewMedia9,868253,28237,17335,12602,39983,13580,4440,204229,1188659,0.34265026845637586
255.9,USER_4,NewMedia9,1993796,69131,16835,31493,29877,24713,10708,67824,2244377,0.34265026845637586
256.9,USER_4,NewMedia9,60695,4270,1488,1205,2610,591,289,9137,80285,0.36886402684563757
257.9,USER_4,NewMedia9,114314,69086,11688,24399,20848,19431,5617,26796,292179,0.5784148000000001
258.9,USER_4,NewMedia9,21701,2212,7977,1579,3474,7009,2476,29669,76097,0.7285145945945946
259.9,USER_4,NewMedia9,19088,5700,3147,5814,7695,2239,448,21004,65135,0.4571443243243243
260.9,USER_4,NewMedia9,874845,30153,86241,21918,15753,9430,9452,41726,1089518,0.4800279865771812
262.0,USER_4,NewMedia9,39922,2601,1180,2778,6523,3370,2064,14351,72789,0.6852273154362416
262.9,USER_4,NewMedia9,791234,122129,21963,58828,7064,9864,5279,332137,1348498,0.6852273154362416
263.9,USER_4,NewMedia9,10488,5860,8578,3581,3530,2488,3764,14468,52757,0.7593892617449665
264.9,USER_4,NewMedia9,65098,9406,2092,3315,6133,11833,2110,75851,175838,0.40829186666666656
265.9,USER_4,NewMedia9,1096181,83727,96994,24508,24069,33835,12222,287571,1659107,0.3516998657718121
266.9,USER_4,NewMedia9,16711,3592,4113,3922,6727,5637,1188,7434,49324,0.38815208053691275
267.9,USER_4,NewMedia9,564117,3655,2212,4182,3136,5254,518,51493,634567,0.41564818791946306
269.0,USER_4,NewMedia9,80726,3336,6078,1647,1433,634,335,8028,102217,0.4368257046979866
269.9,USER_4,NewMedia9,115858,7045,10274,10198,5149,6708,801,39892,195925,0.4368257046979866
270.9,USER_4,NewMedia9,107274,6203,3567,13009,8569,3007,2703,89308,233640,0.5074696644295301
271.9,USER_4,NewMedia9,354802,36749,10308,24700,21793,9612,16345,79287,553596,0.34539899999999996
272.9,USER_4,NewMedia9,3279491,120483,29981,17369,23689,15580,5534,227476,3719603,0.558933422818792
273.9,USER_4,NewMedia9,13134,14213,4301,1510,8860,2576,2856,19605,67055,0.6058136241610738
274.9,USER_4,NewMedia9,130323,126889,27891,33307,21025,11902,6883,47125,405345,0.6201679865771813
