time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
186.9,USER_39,NewMedia2,97002,2059,2226,1625,1569,330,579,9325,114715,0.3037273793103448,0.2545731724137931,21.21296117241379,21.04892634482759
188.0,USER_39,NewMedia2,105499,17945,18327,7503,15197,13897,7687,54146,240201,0.53104,0.05600371621621622,21.18759006756757,21.898142094594597
188.9,USER_39,NewMedia2,5457,9474,7246,2856,2738,906,1521,8026,38224,0.37615563758389264,0.10721308724832215,21.078531073825502,21.435886375838923
189.9,USER_39,NewMedia2,13513,9879,6341,3794,4281,1181,608,30208,69805,0.5724607382550335,0.11756436241610738,21.270257181208056,21.866635167785233
191.0,USER_39,NewMedia2,23128,21199,2332,3192,2894,1486,547,7714,62492,0.4132387333333333,0.17069506666666667,21.2674162,21.490639533333336
192.0,USER_39,NewMedia2,17911,14222,2804,2470,2028,1011,1189,29803,71438,0.6077609395973154,0.17375020134228192,20.78864724832215,21.423510872483224
192.9,USER_39,NewMedia2,14697,8939,5559,7388,3183,1961,572,21465,63764,0.33657034013605447,0.23387700680272108,20.940494897959184,21.07722612244898
193.9,USER_39,NewMedia2,130742,4903,10862,4763,4284,3649,1060,25216,185479,0.5655161333333334,0.24565393333333332,20.92942433333333,21.181705933333333
194.9,USER_39,NewMedia2,12222,11580,4470,5629,2064,1826,878,10871,49540,0.3540228859060403,0.2964291275167785,20.489851073825506,20.72306369127517
195.9,USER_39,NewMedia2,8993,12829,9994,8750,1977,1469,246,7966,52224,0.4892195302013423,0.35942026845637587,20.346327114093963,20.329261140939597
196.9,USER_39,NewMedia2,69232,70458,58361,9038,17560,6349,3300,140773,375071,0.46815536912751676,0.40723127516778523,20.812199463087246,20.700213087248326
197.9,USER_39,NewMedia2,29578,13114,4769,2483,2479,1103,1691,18836,74053,0.33210986666666664,0.4104142,21.23944733333333,21.450041666666667
199.0,USER_39,NewMedia2,34008,5153,13808,3767,4143,1573,900,13379,76731,0.46248612244897963,0.3988837414965986,21.909307414965987,22.419059795918372
199.9,USER_39,NewMedia2,19504,4445,4132,3090,6760,915,684,5038,44568,0.6212144966442953,0.39025389261744964,20.764907919463088,21.05228
200.9,USER_39,NewMedia2,25351,3447,1094,2232,2718,1139,345,16259,52585,0.4755304666666667,0.3992348,20.348146866666667,20.5376704
201.9,USER_39,NewMedia2,10364,10340,2113,4933,1521,2353,684,17144,49452,0.42209959731543617,0.5485991275167785,19.665833221476507,20.406521543624162
202.9,USER_39,NewMedia2,10457,3418,1897,3510,1755,907,330,10182,32456,0.3356327516778524,0.15431154362416108,21.239853288590602,21.12682389261745
204.0,USER_39,NewMedia2,6108,26171,5033,4117,1783,2285,722,19080,65299,0.4516502040816327,0.05187510204081632,21.44676775510204,21.65510408163265
204.9,USER_39,NewMedia2,1779001,9052,11567,7952,12116,10747,5458,46425,1882318,0.42734679999999986,0.1906544,21.17829746666667,21.3421986
206.0,USER_39,NewMedia2,21962,5537,2541,1787,1151,706,937,21301,55922,0.38265859060402685,0.33371845637583897,18.35782718120805,18.352692617449662
206.9,USER_39,NewMedia2,30493,11603,5425,1373,2738,2809,824,9108,64373,0.42378805369127515,0.36934812080536916,20.09067738255034,19.946439731543624
207.9,USER_39,NewMedia2,17453,5738,2044,2122,1654,1492,453,7874,38830,0.5836862000000002,0.38147580000000003,20.270829466666665,20.3423204
208.9,USER_39,NewMedia2,87990,33563,3510,3087,3336,739,1492,23280,156997,0.36180040268456387,0.3383186577181208,20.999165033557045,20.504898657718122
209.9,USER_39,NewMedia2,16417,2044,1392,912,2339,1313,1083,4019,29519,0.6019857046979866,0.13233926174496644,21.080710134228188,21.680418389261746
210.9,USER_39,NewMedia2,21752,8968,5838,3198,1707,1729,1231,11489,55912,0.37579013513513515,0.16800743243243244,21.16766587837838,21.458187094594596
211.9,USER_39,NewMedia2,13086,9550,10181,5854,3387,1081,1215,20629,64983,0.5495846258503401,0.19571503401360543,20.96602095238095,21.193777210884353
213.0,USER_39,NewMedia2,41552,3970,2550,5248,3309,1365,1006,5595,64595,0.2702308108108108,0.14473324324324321,21.59052533783784,21.513884391891896
213.9,USER_39,NewMedia2,16116,4646,7444,6327,3663,1286,352,25929,65763,0.578393489932886,0.09000577181208054,21.07088744966443,21.821699060402686
215.0,USER_39,NewMedia2,34520,5387,10733,3386,2647,1777,487,19174,78111,0.29932946666666665,0.10754506666666666,21.5994026,21.709173133333334
215.9,USER_39,NewMedia2,40448,11524,7008,3625,4390,2233,1918,62138,133284,0.4523995973154362,0.11765288590604026,22.286668724832214,22.196675033557046
217.0,USER_39,NewMedia2,137325,11309,8447,10827,6419,3984,1866,9344,189521,0.38182456375838925,0.5231588590604027,21.3221922147651,21.606959530201344
217.9,USER_39,NewMedia2,12137,6206,3025,5651,2075,2277,1270,9484,42125,0.3926166666666667,0.6913968,21.07592513333333,20.70715113333333
218.9,USER_39,NewMedia11,4753,10280,5757,4656,4516,1159,1128,16574,48823,0.349823152173913,0.36784369565217395,22.337728297101446,22.21637713768116
219.9,USER_39,NewMedia11,15708,8033,7826,1862,1968,643,1016,9303,46359,0.45241114093959733,0.395021677852349,22.408321610738255,23.230380738255032
220.9,USER_39,NewMedia11,72311,9934,2144,3657,2831,1825,1083,25271,119056,0.36391818791946307,0.25075161073825497,22.701222281879197,22.802891946308726
221.9,USER_39,NewMedia11,8171,7795,4459,3750,2155,956,178,7615,35079,0.4606858,0.2468636,22.898857733333333,22.889351266666665
222.9,USER_39,NewMedia11,35194,4336,3105,2192,5520,1324,1015,12243,64929,0.49736342281879187,0.19864731543624162,23.3738788590604,23.047348456375836
224.0,USER_39,NewMedia11,119682,25438,2758,4546,1630,1896,378,32332,188660,0.2545026174496644,0.2497548322147651,20.23239637583893,20.600966107382547
224.9,USER_39,NewMedia11,43024,7890,7284,4174,2086,617,2821,10409,78305,0.4349853741496599,0.2098995238095238,22.632142312925172,22.61887850340136
225.9,USER_39,NewMedia11,17636,15039,4462,3112,1861,3004,626,20779,66519,0.2897611333333333,0.5375280666666666,22.804870200000003,22.5848308
226.9,USER_39,NewMedia11,69191,12527,2056,4470,4744,2514,536,30119,126157,0.5690060402684564,0.6807385234899328,21.9585522147651,22.411317046979867
227.9,USER_39,NewMedia11,173424,10403,8362,3086,7714,2198,2480,20748,228415,0.5506820805369129,0.34696892617449665,22.420481275167784,22.380894026845638
228.9,USER_39,NewMedia11,128363,644,2109,2982,1057,1333,372,21858,158718,0.33964559999999994,0.2525442,22.261333200000003,22.430800466666668
229.9,USER_39,NewMedia11,85076,3014,8402,10621,4465,3472,1447,6692,123189,0.23272278911564628,0.2954130612244898,21.02397721088435,20.88031680272109
231.0,USER_39,NewMedia11,128693,13685,29883,15920,9480,6782,2499,158494,365436,0.22722255033557048,0.26339389261744967,23.17343268456376,23.033727181208054
231.9,USER_39,NewMedia11,3071,14599,13460,2430,2241,1403,427,26702,64333,0.3640968456375839,0.20174516778523488,24.105095704697987,24.345835838926178
232.9,USER_39,NewMedia11,96766,11908,7383,5295,3432,1013,761,47349,173907,0.25817253333333334,0.2348824,24.307239066666668,24.6100924
233.9,USER_39,NewMedia11,27512,3887,26221,1622,4341,2915,420,28920,95838,0.3264393288590604,0.21569879194630875,21.218625771812082,22.649776979865766
235.0,USER_39,NewMedia11,91340,20722,7103,4809,2420,2275,540,125655,254864,0.5596963087248321,0.2941385906040268,23.069596375838927,23.249830738255035
235.9,USER_39,NewMedia11,25053,8912,4955,2911,2114,1131,1109,13876,60061,0.33622266666666667,0.6976266666666667,24.2263354,24.5527798
236.9,USER_39,NewMedia11,56520,5972,2514,2578,3797,2439,1032,85552,160404,0.31224932432432434,0.5920137162162162,22.319232432432432,22.101162364864866
238.0,USER_39,NewMedia21,24009,5025,10782,1490,1972,1020,1561,17168,63027,0.37062350649350645,0.5284219047619048,23.718764848484852,23.847625627705632
238.9,USER_39,NewMedia21,4043,3316,1727,2672,954,2423,893,2511,18539,0.3312344295302014,0.49843510067114094,21.871424026845634,21.90139201342282
239.9,USER_39,NewMedia21,18378,1252,952,639,1514,806,708,4525,28774,0.5455291156462585,0.4884786394557824,20.876654965986397,21.38932666666667
240.9,USER_39,NewMedia21,73370,18734,9397,5539,2932,1777,571,92827,205147,0.5116356,0.3884730666666667,21.28307393333333,21.930652000000002
242.0,USER_39,NewMedia21,205229,7474,9127,9422,3849,1580,1405,30859,268945,0.5134780536912752,0.2843372483221477,21.453428859060406,21.651205100671138
242.9,USER_39,NewMedia21,16401,2305,6081,3527,4547,978,667,5654,40160,0.6031846621621622,0.559371554054054,21.21070121621622,22.06043912162162
243.9,USER_39,NewMedia21,600008,6036,6499,2600,2122,2821,668,58552,679306,0.4227297986577181,0.5215092617449665,22.124277449664426,22.14386187919463
244.9,USER_39,NewMedia21,52018,6277,6180,7210,2048,1103,371,45866,121073,0.2401072972972973,0.7568877027027028,22.22152722972973,22.356959864864866
245.9,USER_39,NewMedia21,257050,1969,6205,2705,2094,963,525,37345,308856,0.6102434228187918,0.5688975167785236,21.51128322147651,21.91163590604027
247.0,USER_39,NewMedia21,22403,3113,1801,4774,2295,1203,659,18016,54264,0.5399994630872484,0.3626636912751678,21.71933100671141,22.272692483221476
247.9,USER_39,NewMedia21,98199,22661,19868,4162,11083,2157,880,76006,235016,0.6507988666666666,0.7381144666666667,21.074492666666664,21.915282
249.0,USER_39,NewMedia21,659383,76853,51708,23147,10017,14602,13708,86288,935706,0.8394840268456376,0.7564690604026845,22.004707181208055,22.097018724832214
249.9,USER_39,NewMedia21,23358,6430,6630,4494,4770,2611,586,14031,62910,0.6437816778523491,0.4585652348993289,22.069687852348995,22.320039798657717
250.9,USER_39,NewMedia21,6857,4114,5562,2745,1976,1515,591,15322,38682,0.11599884353741496,0.7760381632653061,21.910434217687072,21.774023469387757
251.9,USER_39,NewMedia21,83247,30627,3877,7486,1907,1850,749,6095,135838,0.2735862,0.5418382666666666,22.772410999999998,22.395316866666665
252.9,USER_39,NewMedia21,26523,21699,5472,4423,5079,1696,824,13062,78778,0.2795132432432433,0.6198852702702703,23.176749797297298,23.031962229729732
253.9,USER_39,NewMedia21,9407,5351,30749,2257,2764,1151,1215,11597,64491,0.3288493288590604,0.48167536912751674,22.18392523489933,21.879991409395977
254.9,USER_39,NewMedia21,230487,57021,26129,20296,12431,4157,2085,31579,384185,0.3345422,0.44513046666666667,23.697875666666665,22.89960226666667
256.0,USER_39,NewMedia21,17344,17760,848,2237,5080,832,1415,18842,64358,0.2953708843537415,0.5191195238095238,23.355254013605443,22.724197414965985
256.9,USER_39,NewMedia21,24909,8827,7863,3058,3066,1429,722,13405,63279,0.20949789115646256,0.6448108163265307,22.465180544217688,22.035062653061225
257.9,USER_39,NewMedia21,597287,63823,7964,8567,8000,4052,2694,99943,792330,0.33964093333333334,0.7197306666666669,22.9831646,22.791226466666664
258.9,USER_39,NewMedia21,10101,8595,3488,3011,1373,933,330,8574,36405,0.36741530201342276,0.7107908053691274,23.242107718120803,23.082223892617453
260.0,USER_39,NewMedia21,9683,3937,11312,2426,2186,956,324,9178,40002,0.2876269127516779,0.6208687248322148,21.858286040268457,19.696601812080537
260.9,USER_39,NewMedia21,51711,4111,2162,3112,2371,916,456,35330,100169,0.4481297315436242,0.40715536912751676,21.753435033557047,21.4223022147651
261.9,USER_39,NewMedia21,19130,2736,3952,2577,3633,1750,490,13075,47343,0.41186120000000004,0.4580678666666667,21.856413333333336,22.02928886666667
263.0,USER_39,NewMedia21,47668,9807,7528,2694,4475,1691,462,24556,98881,0.32911852348993287,0.5950513422818792,20.238374026845634,20.670412953020136
263.9,USER_39,NewMedia21,10543,9351,5766,2877,1694,1033,505,15602,47371,0.4218026845637583,0.5621444295302014,21.869378456375838,21.844186845637584
264.9,USER_39,NewMedia21,247636,6334,6343,3549,2505,4500,2041,46595,319503,0.3461282,0.6298154666666667,22.162586266666665,22.3105944
265.9,USER_39,NewMedia4,103315,20864,9317,7393,3886,5010,3110,44844,197739,0.34363676229508194,0.2575750819672131,23.059619180327875,23.14897844262295
267.0,USER_39,NewMedia4,65538,5030,2469,7651,3013,3773,970,11093,99537,0.3941215753424658,0.09984876712328766,23.727144315068493,23.75066089041096
267.9,USER_39,NewMedia4,363795,67435,22950,19916,9366,13385,5919,67618,570384,0.3530634899328859,0.17077288590604028,22.450194966442954,22.5242355704698
268.9,USER_39,NewMedia4,134912,2926,9612,3507,1139,1531,1369,27784,182780,0.42557469798657727,0.33559275167785235,21.271519798657717,21.05174744966443
269.9,USER_39,NewMedia4,13898,6620,3825,995,1583,877,1310,10694,39802,0.32018899328859063,0.264356644295302,21.712719261744965,21.966202214765104
270.9,USER_39,NewMedia4,9823,2974,9964,2924,4735,1423,969,7718,40530,0.470161610738255,0.27660295302013427,21.161402550335566,21.3991933557047
271.9,USER_39,NewMedia4,538754,5143,22515,17101,15017,4263,3050,207932,813775,0.3908806711409396,0.43439241610738255,20.13527711409396,20.429891140939596
272.9,USER_39,NewMedia4,13099,1835,19672,4761,1865,2010,1827,15755,60824,0.37146793333333333,0.32684673333333336,20.09218866666667,20.1688498
274.0,USER_39,NewMedia4,137383,2788,2374,2329,3285,5160,938,17583,171840,0.519204527027027,0.3025026351351351,18.60650108108108,18.882862162162162
274.9,USER_39,NewMedia4,53086,5945,3277,1671,525,554,727,16222,82007,0.4682220805369128,0.6781010738255034,20.180545973154366,20.812911275167785
275.9,USER_39,NewMedia4,309999,2564,55262,23343,13667,9417,6166,37214,457632,0.6555601342281879,0.770516510067114,21.538621610738257,23.098148590604026
276.9,USER_39,NewMedia4,1783699,18310,16983,33927,37394,4972,10425,321715,2227425,0.5169799999999999,0.6491364429530201,22.265425302013423,23.940103020134227
278.0,USER_39,NewMedia4,181188,4958,3968,3289,5402,1291,1433,12710,214239,0.3829611409395973,0.5157378523489934,20.83843302013423,21.22291073825503
279.0,USER_39,NewMedia4,30965,2820,3935,5869,3968,1348,1105,15063,65073,0.4059102684563759,0.7416309395973154,22.356758053691276,22.68132469798658
279.9,USER_39,NewMedia4,10174,6954,3247,1017,2336,1453,832,6792,32805,0.5161441891891893,0.5547242567567569,17.975661081081082,20.504526013513516
280.9,USER_39,NewMedia4,7678,7635,3796,3667,6149,1038,394,14086,44443,0.27287127516778525,0.15569489932885908,20.659306308724833,21.14274697986577
281.9,USER_39,NewMedia4,14092,8600,1160,1513,2458,1928,781,9768,40300,0.43130979865771807,0.1050588590604027,21.05397946308725,21.401989194630872
282.9,USER_39,NewMedia4,54020,33822,3552,19971,8913,10000,5711,35940,171929,0.40814933333333336,0.151894,21.781975399999997,22.23882526666667
283.9,USER_39,NewMedia4,28636,9580,3397,1411,2359,1512,776,8436,56107,0.4577367114093961,0.1785636912751678,21.7575388590604,21.88692644295302
285.0,USER_39,NewMedia4,19395,5324,5100,4090,2704,1827,913,13674,53027,0.3563928187919463,0.21784335570469796,21.34250523489933,21.38325677852349
285.9,USER_39,NewMedia4,119780,7634,561,7232,4063,2777,982,76837,219866,0.4596826845637583,0.22310818791946313,21.067265033557046,21.283674228187916
286.9,USER_39,NewMedia4,202594,1197,961,2540,3126,1467,711,19533,232129,0.3261954,0.2861324,21.0232514,21.18894853333333
288.0,USER_39,NewMedia4,12310,4335,5483,3843,2174,1224,1673,12934,43976,0.32521872483221476,0.2031251677852349,21.106937852348995,21.13908456375839
288.9,USER_39,NewMedia4,8322,3251,2137,1490,3227,1052,555,18909,38943,0.38253456375838923,0.28580939597315436,20.19168751677852,20.909119731543623
289.9,USER_39,NewMedia4,9439,6144,5981,2208,2133,974,655,5078,32612,0.45598348993288595,0.3152620134228188,20.353912818791947,20.683212550335572
290.9,USER_39,NewMedia4,1946,5157,7844,5902,2096,1240,1299,10816,36300,0.5128002013422819,0.34331785234899326,20.521471879194632,20.49666255033557
292.0,USER_39,NewMedia4,177396,17967,11111,3847,2145,1341,1350,29066,244223,0.3560717006802721,0.35677666666666663,20.92903693877551,21.34366387755102
292.9,USER_39,NewMedia4,691191,57062,25266,21625,12235,11740,4718,134773,958610,0.3422866666666667,0.21470053333333336,22.023633400000005,22.2081618
293.9,USER_39,NewMedia4,4632,5292,2657,2860,3200,2830,971,7354,29796,0.4023802684563758,0.19141395973154363,22.192079731543625,22.378819597315438
295.0,USER_39,NewMedia4,27230,10087,871,1826,1721,3854,658,13933,60180,0.36421367346938777,0.22279911564625848,22.256523197278913,22.2827393877551
295.9,USER_39,NewMedia4,2006,4103,2683,2555,2755,5983,571,4262,24918,0.3528968456375839,0.3483878523489932,20.870960805369126,20.88462691275168
296.9,USER_39,NewMedia4,17045,4908,4498,2563,3400,2946,1596,5216,42172,0.42309179999999996,0.3805088,20.392165600000002,20.43310646666667
297.9,USER_39,NewMedia4,1492,13328,734,4640,2163,1124,1176,9495,34152,0.3546891836734694,0.2956104081632653,18.5391025170068,18.506780136054424
298.9,USER_39,NewMedia4,5221,2678,5676,2745,4026,855,1107,7810,30118,0.4093552027027027,0.35338432432432426,20.16566371621622,20.24121331081081
299.9,USER_39,NewMedia4,7323,914,2505,4080,5221,2835,1861,3884,28623,0.48128585034013605,0.35235931972789125,20.524498367346936,20.904877959183676
300.9,USER_39,NewMedia4,24962,8362,3286,1598,2300,1823,4026,7127,53484,0.3631239597315436,0.2922075167785235,21.076098187919463,20.990850067114096
301.9,USER_39,NewMedia4,21383,3306,1175,511,3747,4322,1211,11008,46663,0.4338031756756756,0.2951083108108108,21.650289391891892,22.17444067567568
303.0,USER_39,NewMedia4,3832,4092,3523,2686,5768,2424,843,11706,34874,0.35373805369127514,0.5322887248322149,20.633870134228186,20.99107637583893
303.9,USER_39,NewMedia4,135340,2335,5523,1197,1655,2343,2146,11506,162045,0.28120039999999996,0.8079883333333333,23.209258533333333,23.312789333333335
304.9,USER_39,NewMedia4,6666,3276,2247,1419,2059,925,1019,4052,21663,0.2546278378378379,0.5352491216216216,21.820446959459456,20.97376513513514
305.9,USER_39,NewMedia4,12568,12165,3372,2923,1872,859,691,16180,50630,0.4431379865771813,0.32047322147651003,21.228548255033555,21.42375510067114
306.9,USER_39,NewMedia4,9431,3203,7356,1264,3280,2002,1138,3395,31069,0.37516195945945946,0.3513019594594594,21.294192905405406,21.239498445945944
307.9,USER_39,NewMedia4,2566,1923,3215,1541,2770,1063,869,30882,44829,0.451830067114094,0.2395689932885906,21.31627657718121,21.348041744966444
308.9,USER_39,NewMedia4,16244,1887,2258,1287,3322,1260,378,6857,33493,0.39168429530201343,0.3955378523489933,20.613734295302013,20.357175033557045
310.0,USER_39,NewMedia4,179441,1983,6533,8523,3482,1576,911,52065,254514,0.4281153020134228,0.445204966442953,20.727069395973157,20.871332550335573
311.0,USER_39,NewMedia4,3995,1932,1641,2859,1832,2304,1489,10535,26587,0.3631948000000001,0.5546788666666667,20.843865266666665,21.291407133333337
311.9,USER_39,NewMedia4,21439,9343,1014,2623,3640,1868,1220,9584,50731,0.2879008108108108,0.2878854054054054,21.12815466216216,20.395466351351352
312.9,USER_39,NewMedia4,18802,3194,4483,2097,2272,735,574,31723,63880,0.3287987755102041,0.3766148979591837,20.51735095238095,20.46156897959184
313.9,USER_39,NewMedia4,4517,6591,2183,4305,3474,1421,941,12676,36108,0.32237640000000006,0.4881078666666667,21.302865733333327,21.2526282
314.9,USER_39,NewMedia24,584449,22908,21029,8190,11483,3947,4780,25266,682052,0.2671613147410359,0.3149832669322709,23.587952589641436,23.535535378486056
315.9,USER_39,NewMedia24,19340,13517,8743,3055,1883,3119,705,10946,61308,0.1887922147651007,0.02619335570469799,23.63628100671141,24.260579060402687
317.0,USER_39,NewMedia24,60651,11466,9027,3141,3224,1485,2604,70550,162148,0.35483653061224496,0.016723197278911566,22.850724081632656,23.87530870748299
317.9,USER_39,NewMedia24,80644,1025,2000,1562,724,1002,581,26115,113653,0.3728513333333333,-0.0086064,21.404298133333334,22.009497
318.9,USER_39,NewMedia24,119642,5851,5563,3302,4242,8991,991,20839,169421,0.535615369127517,0.02423140939597316,20.622888523489937,21.62609530201342
319.9,USER_39,NewMedia24,56819,14645,3327,4110,3331,3876,1054,83325,170487,0.6218907382550336,0.046592953020134234,18.976492147651005,21.584298590604025
321.0,USER_39,NewMedia24,12768,2835,3711,3445,3887,3007,768,21855,52276,0.24962310810810812,0.054179121621621626,20.671557297297298,20.956303581081084
321.9,USER_39,NewMedia24,1699,3776,1273,6079,3255,1688,1565,5253,24588,0.47167213333333335,0.037539866666666664,20.7556404,21.193077133333333
322.9,USER_39,NewMedia24,3152,11672,788,3401,3208,3252,2377,4439,32289,0.6892585810810811,0.1022475,19.884576283783783,21.53799054054054
324.0,USER_39,NewMedia24,715181,52258,49336,47263,16883,20488,6484,400879,1308772,0.21728335570469798,0.11350040268456377,21.340292281879194,21.441620939597314
324.9,USER_39,NewMedia24,27258,3556,2736,2682,3053,3340,2563,2355,47543,0.33727277027027025,0.11395628378378378,21.4863225,21.746996486486488
325.9,USER_39,NewMedia24,232801,39475,27878,30036,23739,20559,5169,168694,548351,0.5492398657718122,0.11535060402684566,21.371082281879193,22.19956167785235
327.0,USER_39,NewMedia24,808134,12788,22532,23844,37720,36527,2256,69238,1013039,0.5271285906040268,0.15989449664429528,20.14177966442953,21.16423536912752
328.0,USER_39,NewMedia24,68879,9875,7057,3963,3034,1164,1260,19867,115099,0.1874695302013423,0.183738255033557,20.965141879194633,21.028327651006716
328.9,USER_39,NewMedia24,12596,641,4181,4524,2847,2190,590,11985,39554,0.262588,0.20320586666666665,21.4706248,21.485909133333333
329.9,USER_39,NewMedia24,18914,7625,3845,1435,1992,2269,1132,12406,49618,0.3687619463087249,0.1641998657718121,19.83289711409396,20.08433899328859
330.9,USER_39,NewMedia24,241074,4766,14187,10530,12527,1877,2540,47858,335359,0.6854359863945578,0.20152231292517003,19.07145911564626,20.69130455782313
331.9,USER_39,NewMedia24,129929,3535,6123,1703,1674,2869,1562,7292,154687,0.8107317567567568,0.23005000000000003,19.25859027027027,21.312612635135135
332.9,USER_39,NewMedia24,27281,2608,2946,3361,3520,2514,1080,16149,59459,0.7589165986394558,0.22002530612244897,19.777012789115645,21.556746394557827
333.9,USER_39,NewMedia24,11435,7985,3734,3728,6202,1194,641,20655,55574,0.23332702702702704,0.26380101351351354,20.633873040540543,20.733122905405406
335.0,USER_39,NewMedia24,3569,2825,2182,2835,2922,3383,1162,6567,25445,0.27273626666666667,0.26081160000000003,20.66706406666667,21.117735800000002
335.9,USER_39,NewMedia24,27472,3902,12661,2030,2197,1239,965,9869,60335,0.46139275167785243,0.2509344966442953,20.30610389261745,20.817880067114093
336.9,USER_39,NewMedia24,9786,2281,588,6066,3091,1158,1353,10697,35020,0.5859244966442954,0.2525385906040268,19.904846577181203,20.92088342281879
337.9,USER_39,NewMedia24,151656,9750,479,3099,3883,1013,781,6648,177309,0.7107258904109589,0.2672558904109589,19.07061020547945,20.429133150684933
338.9,USER_39,NewMedia24,8938,772,2153,2372,3186,3409,585,6407,27822,0.19115606666666668,0.33684980000000003,19.847811,20.018813
339.9,USER_39,NewMedia24,12121,6455,6892,4469,1333,2547,936,13916,48669,0.30715557046979863,0.31318060402684567,19.054141342281877,19.833132281879195
340.9,USER_39,NewMedia24,6516,8703,2118,2747,4042,1482,552,3709,29869,0.5908167785234899,0.3117006040268456,19.90506966442953,20.57863389261745
342.0,USER_39,NewMedia24,6792,3484,1171,2671,4139,511,627,7121,26516,0.3667290666666667,0.3681297333333333,20.6309438,21.19089926666667
343.0,USER_39,NewMedia24,22886,20085,7992,6711,2916,1918,641,82478,145627,0.4050968456375838,0.36047315436241606,20.664200402684564,20.916614496644296
343.9,USER_39,NewMedia24,3240,1020,1365,2230,2041,1214,1614,7136,19860,0.6630621232876712,0.38243417808219177,20.45987726027397,21.082557808219175
344.9,USER_39,NewMedia24,6058,8038,6590,2326,2692,678,1206,8408,35996,0.5543958904109589,0.4188176712328767,20.70593219178082,21.100677602739726
346.0,USER_39,NewMedia24,47435,3964,2940,2672,2379,3724,985,4302,68401,0.27794399999999997,0.42528846666666664,20.735752066666667,21.062841733333336
346.9,USER_39,NewMedia24,13153,5103,4548,3187,3758,1612,830,8852,41043,0.4474223489932886,0.3942653691275167,20.350456174496642,21.02190436241611
347.9,USER_39,NewMedia24,7464,2480,4225,1554,2688,2243,837,18708,40199,0.48926711409395973,0.4029836912751678,20.10519798657718,20.685101140939597
349.0,USER_39,NewMedia24,10330,6022,1015,2570,4248,1946,1168,10201,37500,0.6161544966442952,0.41556516778523483,19.330413020134227,20.52552865771812
349.9,USER_39,NewMedia24,2295,4956,4754,1768,3088,1298,1822,9561,29542,0.25771711409395975,0.482555100671141,19.339172617449663,19.571725100671138
350.9,USER_39,NewMedia24,11960,861,2084,2450,4617,2184,525,5526,30207,0.3951071812080536,0.46512409395973153,19.51612422818792,19.822984966442952
351.9,USER_39,NewMedia24,12751,9326,2441,1956,1875,1181,1049,7341,37920,0.5410763945578231,0.5722550340136054,19.366380544217687,20.302312857142855
353.0,USER_39,NewMedia24,73947,1246,4719,2676,2572,1799,2942,28356,118257,0.29146845637583896,0.7283705369127517,20.88077731543624,21.020472147651002
353.9,USER_39,NewMedia24,98097,3682,3148,1218,1533,1581,827,11697,121783,0.49879617449664426,0.41425402684563756,20.950505570469797,21.647565838926177
354.9,USER_39,NewMedia24,21543,14989,2853,2587,3633,1675,467,27018,74765,0.3228887248322148,0.30534087248322145,21.49043939597315,21.936222214765102
355.9,USER_39,NewMedia24,4410,7021,2836,1972,1960,1102,1137,17707,38145,0.3494249333333333,0.24075306666666668,21.6584786,21.977466133333333
356.9,USER_39,NewMedia24,10720,3856,1082,2930,2056,1741,453,3309,26147,0.6665051677852348,0.2543418120805369,21.021077986577183,21.596525771812082
357.9,USER_39,NewMedia24,18155,6797,917,1812,2505,2004,1147,17015,50352,0.35311081081081086,0.3737592567567567,21.068019527027026,21.372427094594592
359.0,USER_39,NewMedia24,29314,1969,2005,1557,1842,1207,602,10412,48908,0.46724342281879194,0.39463362416107384,20.848906442953023,21.034233221476512
360.0,USER_39,NewMedia24,6014,2947,1981,1766,1752,615,804,7509,23388,0.7365816000000001,0.39660853333333335,20.2050172,20.848363199999998
360.9,USER_39,NewMedia24,11396,7188,2071,1288,1358,1703,412,9467,34883,0.4885951677852349,0.20545973154362418,21.5189233557047,22.0965011409396
361.9,USER_39,NewMedia24,16968,5703,3072,3102,2392,679,1174,4658,37748,0.7135392617449665,0.7378790604026846,20.30060194630872,20.846265436241612
362.9,USER_39,NewMedia24,1389,2299,5936,2242,2007,1139,965,9477,25454,0.3378192666666667,0.850546,20.3597078,20.135288066666664
364.0,USER_39,NewMedia24,14206,971,4462,4647,2538,959,820,1598,30201,0.5983923129251701,0.6020392517006803,19.316628911564624,19.140151564625853
364.9,USER_39,NewMedia24,11097,7105,1261,3347,3614,1488,850,26412,55174,0.4991463087248321,0.0835244966442953,20.4811532885906,20.99056630872483
365.9,USER_39,NewMedia24,14574,7899,2550,3710,1705,1396,690,34746,67270,0.41394469798657724,0.052944161073825505,21.233641946308726,21.35644738255034
366.9,USER_39,NewMedia24,59704,12658,565,2473,3697,1524,741,7307,88669,0.3833064666666667,0.122214,22.2746976,22.3251634
367.9,USER_39,NewMedia24,7253,7980,4553,2509,3565,1362,775,8557,36554,0.49711174496644295,0.18487919463087246,22.614735436241613,23.292505436241612
368.9,USER_39,NewMedia24,44021,9669,4870,2925,2830,1229,524,26780,92848,0.4222608163265306,0.19895136054421766,21.805638639455786,22.26903231292517
369.9,USER_39,NewMedia24,28674,20302,43601,23830,10406,6107,1879,29641,164440,0.5715088666666667,0.22629326666666666,21.658779533333337,22.144229533333334
