time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
71.0,USER_11,NewMedia11,13801,6706,3080,2787,2055,926,991,12955,43301,0.27519791946308725,0.5039146308724832,24.971490738255035,22.974169597315434
72.0,USER_11,NewMedia11,203348,5231,3440,1440,1781,3692,4039,39650,262621,0.36927557823129253,0.4841738775510205,24.27439401360544,22.196822721088438
73.0,USER_11,NewMedia11,9552,749,5186,4413,4279,2482,1045,7760,35466,0.5716989189189189,0.7242637837837839,24.04928236486486,22.279777702702706
74.0,USER_11,NewMedia11,1119260,11863,5959,7581,17679,13953,3627,52266,1232188,0.4226773103448276,0.6769126896551725,24.775794896551723,22.295502827586205
75.0,USER_11,NewMedia11,10347,1078,6589,6843,3573,2728,1329,21262,53749,0.48516302013422835,0.6041787919463087,23.418131140939597,21.60858046979866
76.0,USER_11,NewMedia11,17136,3821,11603,2268,2868,1599,1677,7305,48277,0.4938224666666666,0.36312520000000004,24.14442986666667,22.45817106666667
77.0,USER_11,NewMedia11,280754,1023,3040,7269,4257,3425,623,14167,314558,0.7789715646258503,0.7333584353741496,23.317733469387758,21.23374544217687
78.0,USER_11,NewMedia11,6440,6998,4936,1716,2696,3156,1393,5747,33082,0.3000216326530613,0.711435850340136,24.90242306122449,22.85573931972789
79.0,USER_11,NewMedia11,18193,730,3235,4648,3107,1310,1482,13023,45728,0.6283744217687075,0.6753346258503402,24.886513469387754,23.081190612244896
80.0,USER_11,NewMedia11,16904,8620,14276,2733,3144,3183,1266,10814,60940,0.254604966442953,0.7026677181208055,25.902791275167786,23.033504228187915
81.0,USER_11,NewMedia11,5253,6983,805,1163,3133,1201,1348,11044,30930,0.5097493959731544,0.5391762416107382,24.187352818791947,22.205278590604028
82.0,USER_11,NewMedia11,79180,17298,21062,16836,9345,8402,2997,112680,267800,0.3407134899328859,0.39671087248322146,24.215548523489932,22.63976610738255
83.0,USER_11,NewMedia11,96024,7784,1802,6291,6031,5375,2528,14566,140401,0.3989242068965518,0.4267429655172414,24.663353103448276,22.595470068965515
84.0,USER_11,NewMedia11,155673,12170,27849,9120,26549,15194,5582,71733,323870,0.2917916891891892,0.6318360810810811,23.881082635135137,21.63952121621622
85.0,USER_11,NewMedia11,365044,17280,3465,1564,4341,3757,942,10404,406797,0.37044060402684564,0.35910429530201343,20.496577516778526,21.078338590604027
86.0,USER_11,NewMedia11,172932,4632,4325,8199,10644,3352,3805,20598,228487,0.6137359060402685,0.40267946308724833,24.391254026845637,22.708766845637584
87.0,USER_11,NewMedia11,94126,7570,7503,3396,4862,2819,655,54661,175592,0.373345,0.4294357333333334,25.704894466666666,23.388199066666665
88.0,USER_11,NewMedia11,44433,6547,1259,3347,5837,5117,1001,19116,86657,0.31173448979591833,0.275278843537415,25.952345714285713,23.702255034013607
89.0,USER_11,NewMedia11,154725,2566,7160,6562,2557,4209,1031,66883,245693,0.29139904761904767,0.4128019047619047,25.599569523809524,23.241637210884353
90.0,USER_11,NewMedia11,84258,4613,2803,1697,3984,3380,1324,73226,175285,0.5145253333333333,0.5283513333333334,23.869147466666668,21.918203799999997
91.0,USER_11,NewMedia11,34787,6386,7334,1354,2447,1934,695,3723,58660,0.2880975838926174,0.4474608724832214,23.37427677852349,21.346827651006713
92.0,USER_11,NewMedia11,403057,7995,2316,2888,2761,1658,2591,57482,480748,0.2116093288590604,0.6092272483221477,22.86782677852349,21.3555810738255
93.0,USER_11,NewMedia11,92430,388,693,1409,1849,491,119,7395,104774,0.17804408163265306,0.6247128571428571,26.356219863945583,24.044708639455784
94.0,USER_11,NewMedia11,154314,14496,7935,9493,7104,4875,893,36540,235650,0.3341600666666667,0.42272180000000004,24.93478446666667,23.392399799999996
95.0,USER_11,NewMedia11,351264,14086,7849,15387,34636,4397,4613,53649,485881,0.5146773154362416,0.5577293959731544,25.222168859060403,23.204552348993285
96.0,USER_11,NewMedia11,396474,16839,36322,30747,20784,8482,14130,87345,611123,0.6175795172413793,0.3266788275862069,24.50651772413793,22.243559724137935
97.0,USER_11,NewMedia11,75193,5585,1332,3048,4538,1439,1535,15733,108403,0.5152257534246575,0.23310712328767122,23.77271006849315,22.02553897260274
98.0,USER_11,NewMedia11,22177,6645,5376,2210,4772,1224,1096,12996,56496,0.659791744966443,0.5086025503355704,23.647953355704697,21.765958724832213
99.0,USER_11,NewMedia11,44801,32598,24672,8459,11195,4643,3422,18910,148700,0.4433257046979866,0.23987979865771816,24.612344429530204,23.20007657718121
100.0,USER_11,NewMedia11,404621,58480,20174,7151,12712,12721,7132,154449,677440,0.39107496644295303,0.46386677852348995,24.761315302013426,23.34753711409396
101.0,USER_11,NewMedia11,735751,8007,21527,26521,12747,30996,6058,139234,980841,0.45357375838926167,0.3898553691275168,24.431920268456377,22.723378724832212
102.0,USER_11,NewMedia11,134596,10424,3544,2592,3523,5815,2202,31048,193744,0.35668530201342286,0.5444767785234899,24.307171476510067,22.481965503355706
103.0,USER_11,NewMedia11,130884,3937,5543,4683,3690,1230,1534,45521,197022,0.4461689115646259,0.2761733333333334,24.856320340136058,23.188250748299318
104.0,USER_11,NewMedia11,107306,15495,3588,3814,8429,2520,2787,30556,174495,0.5216224832214765,0.495858322147651,25.07512966442953,22.822687516778522
105.0,USER_11,NewMedia11,40763,4322,3038,6691,4108,10865,3869,18531,92187,0.3496126174496644,0.48514389261744967,25.53562657718121,22.673179328859067
106.0,USER_11,NewMedia11,21239,5874,1367,1361,3707,898,652,11456,46554,0.6870661904761906,0.571961224489796,25.409537074829935,22.851576598639458
107.0,USER_11,NewMedia11,744736,68542,6811,10638,39444,15097,6312,78045,969625,0.4107063333333334,0.4605885333333333,25.438401866666666,23.7979548
108.0,USER_11,NewMedia11,107773,6303,3534,7292,5698,6112,1339,27860,165911,0.5170066666666666,0.6764733333333335,25.660381224489797,23.091160204081635
109.0,USER_11,NewMedia11,50078,1308,5981,5326,3677,5583,1591,25000,98544,0.6885628275862069,0.6992359310344828,25.032434,22.549713034482757
110.0,USER_11,NewMedia11,11567,4052,8489,5818,4375,3959,1196,20215,59671,0.6608764429530203,0.6218945637583894,24.60651986577181,21.156989731543625
111.0,USER_11,NewMedia11,29933,1705,7360,1970,3652,2218,858,9640,57336,0.25832526666666666,0.5844916666666667,25.585831199999998,22.649976066666664
112.0,USER_11,NewMedia11,68654,9847,1430,1267,650,651,185,12392,95076,0.517260134228188,0.5832348322147651,24.43735912751678,21.93971187919463
113.0,USER_11,NewMedia11,1827787,15166,12903,14822,16269,10856,10725,212898,2121426,0.4624119463087249,0.6896140939597315,25.909449530201343,22.93114208053691
114.0,USER_11,NewMedia11,343549,31293,8634,5151,5393,1564,2113,44304,442001,0.3784002684563758,0.22834785234899332,24.723492617449665,22.544598187919465
115.0,USER_11,NewMedia11,186997,27482,6583,6226,5646,1801,1830,69460,306025,0.5120160402684564,0.6417571812080536,25.67818288590604,22.48135080536913
116.0,USER_11,NewMedia11,172548,15460,111233,19774,22837,15476,5290,309558,672176,0.45627414965986396,0.20316789115646258,24.825815986394556,22.23471408163265
117.0,USER_11,NewMedia11,78356,223,1115,903,1007,625,165,308,82702,0.7577044966442952,0.5278,24.545463892617448,22.476541812080534
118.0,USER_11,NewMedia11,567212,34115,20390,6763,24459,7988,6676,40819,708422,0.3671694,0.2515616666666667,24.2763366,22.835671199999997
119.0,USER_11,NewMedia11,24678,8692,2429,3517,3688,3638,1018,39393,87053,0.7678369127516779,0.6173712080536913,24.90062879194631,21.438143422818793
120.0,USER_11,NewMedia11,139933,21949,16328,14957,14309,8951,8310,36989,261726,0.45470727891156465,0.44378918367346937,24.832567142857144,23.265737755102037
121.0,USER_11,NewMedia11,140029,13312,18838,19386,15225,15190,7722,57951,287653,0.407102,0.6058874666666666,23.586052600000002,21.125401399999998
122.0,USER_11,NewMedia11,20841,9875,11307,5225,2420,2857,613,14095,67233,0.4756971140939597,0.6014273154362416,23.584585771812083,21.146145503355704
123.0,USER_11,NewMedia11,1050126,120058,54748,41352,97556,102401,25210,211138,1702589,0.5306784353741496,0.5342499319727891,21.593406870748296,19.886869863945577
124.0,USER_11,NewMedia11,579007,7883,5893,7818,21109,29054,17587,74620,742971,0.32594194630872486,0.6774054362416108,26.510751073825507,23.747903288590603
125.0,USER_11,NewMedia11,2492925,109747,13377,6258,18078,19104,16240,295669,2971398,0.5122379729729729,0.3134854054054054,25.43743358108108,23.85862668918919
126.0,USER_11,NewMedia11,81468,3653,3981,1935,2775,3653,1550,12916,111931,0.44211582191780824,0.37543184931506846,22.45587363013699,20.730405753424655
127.0,USER_11,NewMedia11,734618,12078,17175,7779,8851,20377,7770,54526,863174,0.4275200680272109,0.32220000000000004,24.164468027210884,23.494304149659865
128.0,USER_11,NewMedia11,279787,6822,5447,3066,3948,3040,1892,17708,321710,0.2775677027027027,0.25704094594594595,24.97311216216216,23.004281486486484
129.0,USER_11,NewMedia11,1583428,20362,22004,8771,24513,10553,4714,139086,1813431,0.2749245637583893,0.2104218120805369,25.476605167785237,22.068327852348993
130.0,USER_11,NewMedia11,172341,5149,1457,2516,5208,2398,1715,77505,268289,0.24115939597315436,0.4119193288590604,26.5411233557047,23.444918724832213
131.0,USER_11,NewMedia11,1373399,14455,13778,9010,15803,34159,33422,335575,1829601,0.22939107382550333,0.2449785234899329,26.34265288590604,24.298183959731546
131.9,USER_11,NewMedia11,54356,6433,1477,3774,2612,972,657,2175,72456,0.33349149659863947,0.6945901360544218,27.099057278911566,23.418829387755103
133.0,USER_11,NewMedia11,30229,3845,1770,1933,3124,3177,1706,4718,50502,0.5470597315436242,0.6760909395973155,26.011280402684566,23.677213288590607
134.0,USER_11,NewMedia11,1641584,10334,24172,24393,20486,20256,6989,71995,1820209,0.49416040816326534,0.6838359183673469,25.45449857142857,22.508662925170068
135.0,USER_11,NewMedia11,17159,7107,4140,5894,7479,2001,1223,8145,53148,0.47846704697986575,0.5957377852348993,24.088796979865773,20.58863348993289
136.0,USER_11,NewMedia11,6755,505,2910,2573,1954,1602,372,10569,27240,0.5361224832214765,0.700599932885906,24.451556241610742,22.2116066442953
137.0,USER_11,NewMedia11,166952,16041,3400,5101,2291,1361,846,46232,242224,0.6167111564625851,0.7007486394557824,23.58227020408163,21.538843605442175
138.0,USER_11,NewMedia11,25036,5876,1703,1650,2817,2263,1042,3441,43828,0.3029760689655172,0.4310282068965517,24.048186137931037,22.394750620689656
139.0,USER_11,NewMedia11,79908,2360,4437,3949,3720,2809,595,14181,111959,0.2510576870748299,0.2063678231292517,23.20743843537415,22.030489795918367
140.0,USER_11,NewMedia11,64904,1689,13513,7155,3830,5238,1535,79534,177398,0.5523051700680273,0.1847127891156463,24.485252448979594,23.134447074829932
141.0,USER_11,NewMedia11,9863,11614,5331,3235,4053,3342,1472,8312,47222,0.49888904109589033,0.23078863013698628,23.08044020547945,21.112861301369865
142.0,USER_11,NewMedia11,928201,31095,23447,8295,25676,47926,8539,94622,1167801,0.5574226,0.6350542,24.781272466666667,22.156945533333335
143.0,USER_11,NewMedia11,217311,6318,14670,5495,5938,1810,1097,18799,271438,0.39482818791946306,0.4036438926174497,24.770755570469802,23.321589463087246
144.0,USER_11,NewMedia11,48189,12602,1698,4704,6150,5285,1984,20614,101226,0.5772402721088435,0.695921768707483,25.542967414965986,22.655544285714285
145.0,USER_11,NewMedia11,204541,10015,14673,7975,16924,12231,4256,99685,370300,0.5166004054054054,0.4439720945945945,24.68033777027027,22.596495945945946
146.0,USER_11,NewMedia11,15509,9066,5808,4597,2272,2627,593,11375,51847,0.5271842176870749,0.5289014965986395,25.54203170068027,23.20083013605442
147.0,USER_11,NewMedia11,164937,14188,101759,14184,15028,15549,8605,30906,365156,0.4861712162162162,0.21102459459459458,25.189139729729728,23.505352770270274
148.0,USER_11,NewMedia11,44462,2991,2795,5553,2973,3703,2046,35874,100397,0.5092393959731543,0.5082613422818792,25.859447181208054,24.459055637583894
149.0,USER_11,NewMedia11,434810,6767,14836,4278,7934,7920,6886,72635,556066,0.40159790540540535,0.2570185810810811,24.533012432432432,22.85749364864865
150.0,USER_11,NewMedia11,857187,29353,28439,31148,27956,15479,1696,51474,1042732,0.2983360402684564,0.44565194630872496,25.023305838926174,21.878541610738253
151.0,USER_11,NewMedia11,327620,37504,29671,11890,21886,9691,8503,62955,509720,0.2821823129251701,0.4882325170068027,25.40310006802721,23.74636836734694
152.0,USER_11,NewMedia11,275366,106204,42272,42740,70597,44965,46312,195742,824198,0.22146089655172413,0.1901575172413793,23.07398551724138,21.364280827586207
153.0,USER_11,NewMedia11,1369056,307034,66087,75780,52171,63439,41232,534433,2509232,0.22856226666666668,0.4012482666666667,27.11277433333333,25.11492766666667
154.0,USER_11,NewMedia11,1668422,35865,93686,45367,77916,58907,36626,105682,2122471,0.43785228187919456,0.45765664429530206,27.56839275167785,25.78295080536913
155.0,USER_11,NewMedia11,107822,5966,2597,1877,1618,2386,563,14588,137417,0.31417925170068023,0.24791272108843534,26.589318163265308,24.874847074829933
156.0,USER_11,NewMedia11,281810,157460,34060,27572,43243,32444,21238,404095,1001922,0.3869536,0.41975093333333335,26.879892200000004,24.594176999999995
157.0,USER_11,NewMedia11,1398221,41655,3119,9503,34150,23420,3078,230435,1743581,0.38432785234899325,0.15901885906040267,25.659816845637586,24.485378255033556
159.0,USER_11,NewMedia11,342138,14998,6266,5979,6189,5840,1271,21081,403762,0.22933281879194634,0.5854834899328859,26.099655167785237,24.048623154362417
160.0,USER_11,NewMedia11,232599,258,2530,945,2180,4401,859,34884,278656,0.39970726666666667,0.22436493333333335,26.740908466666667,26.059440866666666
161.0,USER_11,NewMedia11,760423,27216,10695,10899,26811,11302,1627,131677,980650,0.3988101342281879,0.6906502684563758,26.883028859060403,24.947275302013423
162.0,USER_11,NewMedia11,830409,20766,4436,6556,18796,12887,8816,33327,935993,0.2708569594594595,0.3616160810810811,25.92575797297297,24.62317837837838
163.0,USER_11,NewMedia11,254566,6098,5007,7576,8638,14980,4364,68545,369774,0.4507556,0.6751100666666667,26.60448046666667,24.333561
164.0,USER_11,NewMedia11,82831,4404,7012,2311,3260,2535,792,18510,121655,0.6543720134228188,0.3023698657718121,25.270769731543623,22.710418724832213
165.0,USER_11,NewMedia11,21405,470,2368,1397,2707,3834,837,12648,45666,0.4760435570469799,0.24239879194630876,25.025659798657717,23.244099731543628
166.0,USER_11,NewMedia11,1802256,25534,72907,29404,80687,54978,32838,484722,2583326,0.5999332666666665,0.26319146666666665,26.305451,24.43269833333333
167.0,USER_11,NewMedia11,192457,4535,1867,1252,2692,1121,958,15982,220864,0.2810595973154362,0.23371570469798655,24.81021087248322,23.235033624161076
168.0,USER_11,NewMedia11,432119,36189,42927,28194,55842,32604,7688,241879,877442,0.2871320134228188,0.25385234899328857,25.228978456375838,23.802167651006712
169.0,USER_11,NewMedia11,7916,6150,3726,7100,9582,3782,6444,8483,53183,0.37623073825503356,0.208023355704698,26.181721275167785,24.90181677852349
170.0,USER_11,NewMedia11,81120,2663,718,1112,992,1307,808,13843,102563,0.2674562666666667,0.20890293333333332,25.932998533333333,25.072331333333334
171.0,USER_11,NewMedia11,5053,5467,6062,6678,19049,7265,4126,14040,67740,0.44053912751677854,0.18416812080536912,25.947510738255033,25.157742281879194
172.0,USER_11,NewMedia11,902495,62494,16126,14539,106442,20257,19473,264600,1406426,0.2767661073825503,0.4796963087248321,26.19367476510067,24.176350536912754
173.0,USER_11,NewMedia11,934910,66421,19251,18571,22258,24071,8899,382052,1476433,0.35206299999999996,0.26122226666666665,25.340201133333334,23.336542199999997
174.0,USER_11,NewMedia11,81015,2547,14427,7735,9550,9818,4870,17787,147749,0.4119508724832215,0.2594720805369128,25.71226275167785,24.600086308724833
175.0,USER_11,NewMedia11,421959,8841,3780,5741,4305,5911,459,65400,516396,0.5446773825503356,0.27524073825503353,25.533331073825504,22.860360469798657
176.0,USER_11,NewMedia11,1152122,53575,57113,9339,48836,26966,6040,341610,1695601,0.505565033557047,0.22239718120805368,26.487369261744966,25.13076436241611
177.0,USER_11,NewMedia11,886441,53088,24852,5064,14134,23432,9199,207101,1223311,0.46246646666666663,0.20648686666666669,26.770252666666668,25.7777402
178.0,USER_11,NewMedia11,177230,10059,3244,6428,17508,14863,5907,146782,382021,0.5960242281879193,0.19372966442953019,27.184880335570472,25.91937832214765
179.0,USER_11,NewMedia11,766880,2462,2348,1522,3187,4247,1122,15317,797085,0.2952838926174497,0.43854932885906045,26.147695167785233,26.02979812080537
180.0,USER_11,NewMedia11,138017,1216,3866,1482,3363,4385,648,23901,176878,0.46165266666666666,0.5160956000000001,26.6312008,25.687757733333335
181.0,USER_11,NewMedia11,1623074,9632,21710,30356,19282,13820,7021,89411,1814306,0.3538287248322148,0.14868382550335568,23.371546040268456,22.369913154362415
182.0,USER_11,NewMedia11,1352418,212853,17035,54620,54670,81407,33258,930807,2737068,0.43393503355704705,0.19531610738255034,27.71521644295302,25.82915865771812
183.0,USER_11,NewMedia11,674803,181545,83991,31945,38253,69131,14550,210442,1304660,0.3803669798657718,0.3427077852348993,28.21203919463087,26.804162617449666
184.0,USER_11,NewMedia11,624471,39115,4086,18953,14675,14439,4968,143478,864185,0.4938410000000001,0.25391046666666667,27.828345733333336,25.741774133333333
185.0,USER_11,NewMedia11,151656,6622,7112,7912,13934,7064,2486,51185,247971,0.44903080536912743,0.22376973154362417,27.848563557046983,25.932857382550335
186.0,USER_11,NewMedia11,837269,15061,5703,5709,7149,11331,3713,179433,1065368,0.24549972972972975,0.405455,28.172323918918924,26.4333677027027
