time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
3.9,USER_19,NewMedia1,78408,6867,2388,1794,1144,567,1207,12960,105335,0.3123142281879195,0.09736422818791947,22.186416510067115,20.79028100671141
4.9,USER_19,NewMedia1,6910,14508,5075,2608,7318,3474,714,5162,45769,0.3125968,0.17527260000000003,22.05776573333333,20.736328533333335
5.9,USER_19,NewMedia1,6133,4482,4693,15006,12414,9080,4267,29783,85858,0.3091776510067114,0.20448637583892618,21.671947852348993,20.68193288590604
6.9,USER_19,NewMedia1,21719,30649,8029,30714,10619,11016,8221,23215,144182,0.30778570469798655,0.09786181208053693,21.592031812080535,20.651667852348993
7.9,USER_19,NewMedia1,1569161,19496,19271,9516,16699,9175,3769,232482,1879569,0.31776979729729726,0.14503405405405403,22.58132168918919,21.539253716216216
9.0,USER_19,NewMedia1,18797,12188,4322,3319,4738,4108,1069,3053,51594,0.28696653333333333,0.17932199999999998,22.12069926666667,20.690934866666666
9.9,USER_19,NewMedia1,3817,5075,2134,1652,4683,1764,669,4559,24353,0.3116797315436241,0.24624248322147654,21.526171275167783,20.55408154362416
10.9,USER_19,NewMedia1,5063,3580,8294,2802,4597,2036,1669,3551,31592,0.30451973154362416,0.2445051006711409,21.66197013422819,20.8842732885906
11.9,USER_19,NewMedia1,2826,3201,3597,2043,2512,3009,2439,5001,24628,0.2636772,0.30809580000000003,21.199841199999998,20.386803933333336
12.9,USER_19,NewMedia1,5338,4522,4873,9167,2819,3217,1037,6147,37120,0.4293936912751678,0.31357100671140936,20.343616040268454,19.85441711409396
13.9,USER_19,NewMedia1,2752,4132,8407,2792,2804,1413,882,9430,32612,0.3264704026845638,0.36554590604026843,20.237428389261748,19.699542214765103
14.9,USER_19,NewMedia1,3048,9979,7246,1362,3510,1503,1740,4449,32837,0.3547434899328859,0.38023637583892617,19.56363604026846,19.219449865771814
15.9,USER_19,NewMedia1,43495,6962,1980,2963,4210,1250,1915,37902,100677,0.2599840666666666,0.43662059999999997,19.926760666666667,19.76023693333333
16.9,USER_19,NewMedia1,6152,2175,5458,5486,4701,2964,1587,12262,40785,0.3968512080536913,0.4179693959731544,19.42815375838926,19.234102953020134
17.9,USER_19,NewMedia1,102326,9350,8722,3070,3934,1057,1225,23556,153240,0.2494848322147651,0.22094006711409392,21.2085944295302,20.376007718120807
18.9,USER_19,NewMedia1,6915,5511,3704,5577,3318,1374,664,16121,43184,0.2886735333333333,0.3583559333333333,21.249414533333336,20.639845533333332
19.9,USER_19,NewMedia1,541074,32642,24871,35924,38863,4931,3771,90041,772117,0.35912858108108103,0.4250470945945946,21.164970608108106,20.29325418918919
20.9,USER_19,NewMedia1,3891,757,3995,1271,2684,2970,1478,7508,24554,0.33258006711409394,0.474486577181208,20.332719932885908,19.060273355704698
21.9,USER_19,NewMedia1,10456,9306,8111,3182,2751,2713,1987,15933,54439,0.4064319333333333,0.5478878666666667,20.551549733333335,18.933016133333332
22.9,USER_19,NewMedia1,138827,5251,5494,2875,5281,1310,715,37565,197318,0.3728872483221476,0.5528457046979866,19.702343154362413,18.66482288590604
23.9,USER_19,NewMedia1,130935,14419,1924,3773,3526,2671,1234,15535,174017,0.37046006711409396,0.6035873154362417,20.595195771812083,18.94520993288591
24.9,USER_19,NewMedia1,77362,6699,10537,6398,3624,1250,671,19779,126320,0.5009874496644295,0.6037095302013423,19.17143476510067,18.200478926174497
25.9,USER_19,NewMedia1,39859,25412,5563,3536,2808,2679,3902,30858,114617,0.39420246666666664,0.5382844666666666,19.283236066666667,18.346690666666667
27.0,USER_19,NewMedia1,104235,2363,3006,4981,3215,3735,1034,18476,141045,0.3059575167785235,0.3953042281879195,20.57902389261745,19.948762953020132
27.9,USER_19,NewMedia1,4088,15954,3625,3617,3969,2136,2964,2634,38987,0.3315373154362416,0.3113085906040268,20.531978657718117,20.78986899328859
28.9,USER_19,NewMedia1,5693,11316,7214,3424,1874,2231,1840,6835,40427,0.2961294,0.2816634,19.947427133333335,19.332227266666667
29.9,USER_19,NewMedia1,231700,14766,32032,20568,19257,9940,6431,43164,377858,0.2517360402684564,0.2464662416107383,20.823234697986578,19.78629617449664
30.9,USER_19,NewMedia1,7483,598,5529,8144,4338,2424,496,19124,48136,0.29008073825503355,0.2472540268456376,21.461616711409395,20.758270604026848
31.9,USER_19,NewMedia1,1907,24149,3302,2669,6432,2022,679,15396,56556,0.35523550335570464,0.3646786577181208,21.052225838926173,20.60639087248322
32.9,USER_19,NewMedia1,20391,35551,6086,1278,3159,2084,1142,12549,82240,0.41902860000000003,0.4609583333333332,20.200022933333337,19.496478
33.9,USER_19,NewMedia1,3489,9427,7415,2009,2740,3624,817,12001,41522,0.48503677852349,0.6627832885906041,19.863577583892617,18.50188120805369
34.9,USER_19,NewMedia1,5987,23551,5450,3223,1397,5891,1197,10499,57195,0.3662875167785235,0.4735525503355705,19.435711744966447,18.58431409395973
35.9,USER_19,NewMedia1,5411,10663,9937,4038,4657,2454,565,4000,41725,0.4698291333333333,0.5889258666666666,19.47754846666667,18.2249674
36.9,USER_19,NewMedia1,9905,6699,2792,2159,4461,1674,1481,20303,49474,0.269048231292517,0.38085326530612246,20.799908843537413,20.018507891156464
37.9,USER_19,NewMedia1,211715,36910,22167,8713,13394,8951,6736,99340,407926,0.354938125,0.261015,22.418127118055555,20.91079982638889
38.9,USER_19,NewMedia4,3470,5898,10540,4025,3575,1969,1851,17723,49051,0.297035033557047,0.07243093959731545,19.22072852348993,16.87892724832215
39.9,USER_19,NewMedia4,12674,2296,3032,3218,2080,989,760,9657,34706,0.5459115436241612,0.09652147651006711,18.94036208053691,17.343833489932887
40.9,USER_19,NewMedia4,12645,2917,4070,5163,3337,1983,1563,8638,40316,0.30344113333333333,0.14034886666666668,20.177245400000004,18.75220553333333
41.9,USER_19,NewMedia4,3289,4632,7606,1273,4735,1622,1263,3236,27656,0.51342,0.15935926174496642,21.003685838926177,20.010998590604025
42.9,USER_19,NewMedia4,21409,1869,1869,5217,5593,2999,1401,5778,46135,0.3609977852348993,0.19825906040268454,21.4901322147651,21.01554456375839
43.9,USER_19,NewMedia4,6766,15771,3853,1762,4788,1049,2325,8310,44624,0.4654546666666667,0.20301233333333332,21.52310633333333,21.308317800000005
44.9,USER_19,NewMedia4,15937,10385,5992,3470,1458,895,1297,11371,50805,0.37107046979865776,0.23531147651006717,21.303447852348988,20.283460268456377
45.9,USER_19,NewMedia4,1118609,14491,16518,17420,20798,19649,9990,74411,1291886,0.39952214765100674,0.25724516778523493,21.403129328859062,19.743986845637586
46.9,USER_19,NewMedia4,1467,15473,5557,3774,3575,2570,1299,36977,70692,0.4290693959731544,0.29246590604026845,20.79857657718121,20.12470087248322
47.9,USER_19,NewMedia4,4868,6589,2024,2710,3127,3166,2288,9054,33826,0.34873079999999995,0.3056491333333333,21.59198586666667,20.7891044
48.9,USER_19,NewMedia4,24890,9632,359,2335,1107,1377,145,12829,52674,0.46338932885906053,0.31003248322147653,21.889282281879193,21.23455234899329
49.9,USER_19,NewMedia4,575877,12068,12005,13707,13018,4478,1976,104209,737338,0.452389865771812,0.35301187919463084,21.167255906040268,20.42104013422819
50.9,USER_19,NewMedia4,1844311,37499,25131,18420,7448,4786,4539,39647,1981781,0.3821014,0.4324023999999999,20.860252799999998,19.74031306666667
52.0,USER_19,NewMedia4,1390330,60311,12819,18183,14384,15156,6470,552690,2070343,0.3954739597315437,0.48736248322147646,19.537161812080534,18.690414429530204
52.9,USER_19,NewMedia4,719257,7275,16499,38213,29104,13687,13963,52424,890422,0.29444885906040263,0.4836384563758389,19.549428724832214,18.746931744966446
53.9,USER_19,NewMedia4,1095713,140562,65760,40649,38525,7897,8302,169443,1566851,0.37763067114093957,0.4677771812080537,19.244958187919465,18.71664489932886
54.9,USER_19,NewMedia4,260684,4192,8715,1389,2168,1522,1168,6205,286043,0.4859950335570468,0.6525442953020135,19.808343624161072,18.499887852348994
55.9,USER_19,NewMedia4,8967,3292,3951,3630,3019,5432,1095,14033,43419,0.57247322147651,0.7029273825503355,19.155867651006712,18.485509731543623
56.9,USER_19,NewMedia4,489538,27783,24481,4354,10415,20329,5050,75948,657898,0.42205416107382554,0.7880579865771812,19.910840134228188,18.822291543624157
57.9,USER_19,NewMedia4,133571,30494,17836,8640,11907,28597,3930,110625,345600,0.6734240666666667,0.6928832,19.741845400000003,19.022641533333335
59.0,USER_19,NewMedia4,190065,49383,23910,19310,9913,14296,7230,159752,473859,0.3510114093959732,0.07837255033557047,20.61615510067114,19.098351342281877
59.9,USER_19,NewMedia4,1995,3605,10341,3147,1796,3217,1164,5417,30682,0.5282936241610737,0.09094583892617449,22.25185147651007,21.172265369127516
60.9,USER_19,NewMedia4,194829,2974,9297,21303,13903,6653,13384,91739,354082,0.4147438926174497,0.1276946979865772,22.134685100671142,20.973913422818793
61.9,USER_19,NewMedia4,926826,34915,29473,38402,17390,5961,2749,272170,1327886,0.42011993333333336,0.16078426666666665,22.766620399999997,22.059304666666666
62.9,USER_19,NewMedia4,121587,3855,2998,5701,1937,1453,3240,9344,150115,0.5176310135135135,0.17113837837837836,21.7668502027027,21.481660608108108
63.9,USER_19,NewMedia4,1371061,38181,36635,37802,16756,16544,4160,106021,1627160,0.47772275167785233,0.15774228187919465,22.363809664429528,21.35806791946309
64.9,USER_19,NewMedia4,4005,1961,3175,3078,3855,712,759,13131,30676,0.3225515333333333,0.21476573333333335,22.45183666666667,21.86320673333333
66.0,USER_19,NewMedia4,2393080,12510,32540,36771,12218,15339,10885,131071,2644414,0.5117358389261745,0.2177574496644295,22.281739060402685,21.73654489932886
66.9,USER_19,NewMedia4,234184,9291,17244,17763,30951,8171,1480,59781,378865,0.3521126845637583,0.20118758389261746,22.164850402684564,21.61602375838926
67.9,USER_19,NewMedia4,29887,7005,11782,15398,2918,1750,941,16261,85942,0.47677583892617453,0.22427348993288596,22.112455503355704,21.231032885906043
68.9,USER_19,NewMedia4,50844,67915,16846,43714,14259,9156,5831,41392,249957,0.30445543624161076,0.22660342281879198,21.570285570469803,20.69551187919463
69.9,USER_19,NewMedia4,1493201,81834,37255,20932,28399,9204,13383,140492,1824700,0.3995331543624161,0.25035483221476507,21.297493892617453,20.689523154362416
70.9,USER_19,NewMedia4,1475289,56125,157122,97139,62144,40858,32202,428858,2349737,0.5400793288590604,0.2754553020134228,21.520731610738256,21.24054194630872
71.9,USER_19,NewMedia4,3226314,240338,178251,88212,46795,25221,11791,732636,4549558,0.6690343333333334,0.29332640000000004,21.542654333333335,21.2394092
72.9,USER_19,NewMedia4,592515,32369,29705,24894,16576,23815,12434,28478,760786,0.6439736241610737,0.27354375838926176,21.394912617449666,21.165945838926174
73.9,USER_19,NewMedia4,981172,28464,28505,24343,10600,8504,17019,203176,1301783,0.2880865100671141,0.2588706711409396,21.93703241610738,21.271489463087253
74.9,USER_19,NewMedia4,436026,21420,10492,17407,8453,11323,3350,70157,578628,0.449120134228188,0.3095808053691276,20.87428456375839,20.541747651006713
75.9,USER_19,NewMedia4,479611,5666,17801,23164,11213,9696,3365,91409,641925,0.5314091333333333,0.3472790666666667,20.912270333333332,20.484854133333332
77.0,USER_19,NewMedia4,29268,17640,17801,2132,4237,2983,878,12049,86988,0.32310402684563755,0.2109742281879195,22.479535167785237,22.176941073825507
77.9,USER_19,NewMedia4,209190,2372,4556,5180,10887,3812,1449,29186,266632,0.303593355704698,0.16990704697986578,23.526458255033557,23.033185167785234
78.9,USER_19,NewMedia4,85089,17941,14749,2896,6205,4700,3523,19528,154631,0.40902146666666667,0.16153626666666662,23.1012476,22.677306066666663
79.9,USER_19,NewMedia4,82922,20744,18506,24090,20538,12447,3663,305491,488401,0.5974330872483223,0.24915597315436241,22.613444295302013,22.290275906040268
80.9,USER_19,NewMedia4,31073,5648,5394,3215,4197,6482,1161,43392,100562,0.3408333783783784,0.29684993243243246,22.52947364864865,22.04404121621621
81.9,USER_19,NewMedia4,588220,12573,49325,31506,15983,9956,4255,202682,914500,0.5500323489932887,0.32585845637583893,21.68063208053691,21.214873422818794
82.9,USER_19,NewMedia4,241150,3990,3714,994,405,649,251,4580,255733,0.5888805333333332,0.3336986,21.601699333333332,21.294060933333338
83.9,USER_19,NewMedia4,323079,40879,7568,13158,6360,11483,4168,69539,476234,0.23982583892617448,0.6400339597315438,22.53079859060403,21.10030342281879
84.9,USER_19,NewMedia4,63753,1733,3086,6211,6049,2302,1616,61858,146608,0.5001019463087248,0.6472576510067113,21.391107516778522,20.108310671140938
85.9,USER_19,NewMedia4,115506,7633,7789,1760,5798,1814,887,100298,241485,0.3020469333333333,0.6078749999999998,21.376541133333333,19.922042400000002
86.9,USER_19,NewMedia4,1139,5047,4883,1995,3251,1213,1643,9401,28572,0.2570385135135135,0.7436247972972972,21.6233647972973,20.27972033783784
87.9,USER_19,NewMedia4,294779,20858,24850,10098,22195,8368,2010,122823,505981,0.30297704697986577,0.7268553691275168,23.368463489932886,21.433582483221475
88.9,USER_19,NewMedia4,274962,13932,7183,7623,3435,3091,1427,28903,340556,0.3834322666666667,0.5995351333333334,24.4367982,22.683725266666666
89.9,USER_19,NewMedia4,254601,18897,60537,34848,13888,12152,4459,205946,605328,0.40041709459459457,0.816534054054054,25.903042297297297,22.863542297297297
90.9,USER_19,NewMedia20,77082,2978,5223,4842,3462,3779,2344,23110,122820,0.3420034895833333,0.25290484374999994,24.051278385416666,22.07991020833333
