time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
56.0,USER_18,NewMedia23,4259,5628,1564,6607,2668,1733,321,7221,30001,0.5014397333333332,0.5114207333333334,18.786635066666665,17.361286933333336
57.0,USER_18,NewMedia23,22101,2811,2059,1702,4589,1680,969,4709,40620,0.25920114093959734,0.5357202013422819,17.94672187919463,16.17601409395973
58.0,USER_18,NewMedia23,2003,4233,1610,1502,2923,1055,656,5231,19213,0.3602628187919463,0.532585100671141,17.615365167785235,15.803706442953022
59.0,USER_18,NewMedia23,2839,4441,3088,2886,2031,1239,1209,8447,26180,0.5915859333333334,0.5416438666666666,17.096052,15.254632133333335
60.0,USER_18,NewMedia23,24601,431,4518,2788,1466,1654,375,15717,51550,0.6870783221476511,0.5301935570469799,16.46432818791946,14.637532684563759
61.0,USER_18,NewMedia23,1219,2045,2221,2420,1410,616,793,6084,16808,0.40053228187919465,0.5621339597315436,17.735915570469796,16.300267516778526
62.0,USER_18,NewMedia23,5370,3380,2070,4299,2741,1151,1219,1612,21842,0.09699369127516778,0.5933138255033558,17.70528503355705,15.77995409395973
63.0,USER_18,NewMedia23,8572,2476,3352,2390,2960,974,342,18233,39299,0.24095393333333334,0.5792983333333332,17.59783973333333,15.447096466666668
64.0,USER_18,NewMedia23,3616,1535,4403,3756,1082,812,1093,6212,22509,0.36035899328859056,0.5843702684563759,17.75642120805369,15.624865906040268
65.0,USER_18,NewMedia23,3704,2199,2778,2425,2867,543,830,4026,19372,0.2673053691275168,0.5326801342281878,16.551356845637585,15.214805637583893
66.0,USER_18,NewMedia23,1807,4336,3902,2493,2479,2064,305,1296,18682,0.4057232214765101,0.5926883892617448,17.469693691275168,15.291904697986578
67.0,USER_18,NewMedia23,5482,3389,4357,3799,1673,523,597,612,20432,0.643045,0.5938628666666667,19.0008906,16.643988000000004
68.0,USER_18,NewMedia23,34191,15390,8963,2239,2317,980,305,20950,85335,0.4460259731543623,0.6067491946308725,17.97100187919463,16.13018422818792
69.0,USER_18,NewMedia23,9236,10234,3069,1951,1668,725,420,5230,32533,0.31215590604026844,0.6552255704697987,16.46285302013423,14.436075838926175
70.0,USER_18,NewMedia23,5836,4776,2143,3249,3088,1406,781,2396,23675,0.5893598666666666,0.6408148,19.42868506666667,17.055240266666665
71.0,USER_18,NewMedia23,5446,9767,3342,4392,2019,1462,442,9779,36649,0.1869043624161074,0.03481281879194631,21.50846697986577,17.523043825503358
72.0,USER_18,NewMedia23,9758,4455,4052,4902,2525,1180,996,6366,34234,0.5947904697986577,0.021999865771812076,22.476958053691273,19.429432013422822
73.0,USER_18,NewMedia23,55354,2243,5902,2592,4054,1862,1062,3536,76605,0.4541517333333333,0.1367266,22.458251866666664,19.62872653333333
74.0,USER_18,NewMedia23,91933,8653,3565,6236,3969,1225,1719,27153,144453,0.3945230201342282,0.14656456375838925,23.09397342281879,20.634990201342276
75.0,USER_18,NewMedia23,2180,2459,4755,2296,1444,2793,773,8311,25011,0.6976257718120806,0.20444174496644293,23.57244302013423,21.19102657718121
76.0,USER_18,NewMedia23,2645,5191,1739,8231,2595,1978,1402,2503,26284,0.5063630201342282,0.24885161073825504,22.51443234899329,20.506874496644297
77.0,USER_18,NewMedia23,570820,40157,10417,19027,29427,6450,6800,28063,711161,0.5501888666666667,0.25120593333333335,22.242042066666666,20.797962799999997
78.0,USER_18,NewMedia23,5775,377,2136,1318,2138,2375,625,1503,16247,0.5553343624161075,0.24583812080536913,22.493446375838925,20.640416577181206
79.0,USER_18,NewMedia23,2449,4367,4528,3569,2665,1121,972,6951,26622,0.6860689261744966,0.09156348993288592,21.92995523489933,19.517082348993288
80.0,USER_18,NewMedia23,5948,5330,1601,5799,2066,1271,758,13354,36127,0.3267856375838926,0.12369147651006712,22.437301744966444,20.100054429530203
81.0,USER_18,NewMedia23,3757,2597,12336,1830,4367,1068,730,8055,34740,0.5179672483221477,0.17429154362416108,22.711915302013423,20.326882348993287
82.0,USER_18,NewMedia23,1177,9912,1860,3793,2423,2232,479,19937,41813,0.463946577181208,0.17633060402684564,22.757534295302015,20.9273255704698
83.0,USER_18,NewMedia23,14974,3818,5874,5947,2822,1100,548,10535,45618,0.603054899328859,0.2067982550335571,22.32214100671141,21.126873422818793
84.0,USER_18,NewMedia23,12339,3966,3130,3260,5680,865,2072,2477,33789,0.5877632666666667,0.25601739999999995,21.292997266666667,19.67903693333333
85.0,USER_18,NewMedia23,12257,8482,2843,3932,3493,3870,656,14913,50446,0.6480628859060403,0.2981482550335571,21.130733959731543,19.092852080536915
86.0,USER_18,NewMedia23,6238,645,2103,2363,2568,1529,1009,11033,27488,0.4315206802721088,0.3576824489795918,20.401749591836737,18.474179387755104
87.0,USER_18,NewMedia23,2262,6943,3784,3993,4533,1375,595,7410,30895,0.27357006666666667,0.13766733333333334,21.95438266666667,19.038849666666668
88.0,USER_18,NewMedia23,11379,3024,2738,6398,2746,1541,597,8058,36481,0.4394243243243244,-0.008675472972972971,22.323544864864868,19.09270641891892
89.0,USER_18,NewMedia23,7722,7435,5913,3723,2692,2099,628,19201,49413,0.68785,0.0219303355704698,22.06351322147651,19.5671910738255
90.0,USER_18,NewMedia23,10995,2866,12263,2423,2041,907,1326,5537,38358,0.30765563758389264,0.051694697986577186,22.76623389261745,20.202608859060405
91.0,USER_18,NewMedia23,5381,1780,1590,3883,2678,1579,201,9784,26876,0.4605110666666667,0.110976,22.10357006666667,19.574228533333336
92.0,USER_18,NewMedia23,577060,7699,19594,14649,17707,5412,3317,8252,653690,0.4513765100671141,0.1314958389261745,22.606799127516783,19.957797516778523
93.0,USER_18,NewMedia23,7441,4494,5899,4538,2292,1696,1940,9123,37423,0.32412483221476507,0.17107805369127518,22.343065302013425,19.34239610738255
94.0,USER_18,NewMedia23,7795,3290,3528,2713,1590,4808,999,9802,34525,0.4249270666666666,0.15279166666666666,21.46382113333333,19.066267066666665
95.0,USER_18,NewMedia23,11461,5709,5179,2049,5124,1915,1308,13478,46223,0.5351579194630872,0.16151020134228186,21.561928053691275,19.31423013422819
96.0,USER_18,NewMedia23,9964,402,10024,4346,9059,1282,755,4070,39902,0.25940684563758387,0.17498456375838928,22.551989060402683,20.61605402684564
97.0,USER_18,NewMedia23,1391673,10437,16056,14890,22608,4663,2377,26687,1489391,0.344119,0.15290206666666664,22.417537999999997,20.453814599999998
98.0,USER_18,NewMedia23,14644,1434,2250,2885,3747,1998,929,8245,36132,0.4261979865771811,0.08964114093959732,22.692242147651008,19.797419060402685
99.0,USER_18,NewMedia23,14113,2839,6818,2348,1800,3570,1012,5102,37602,0.5455806081081082,0.468389054054054,22.099935675675678,19.2529375
100.0,USER_18,NewMedia23,3444,407,2477,4600,2596,962,1187,10691,26364,0.5869695302013423,0.5420956375838926,20.577217718120806,18.546329999999998
101.0,USER_18,NewMedia23,1739,13072,2674,9955,6362,2346,1419,15670,53237,0.16239526666666668,0.5960117333333333,21.89024286666667,18.77781973333333
102.0,USER_18,NewMedia23,2216,5781,6268,2217,2477,2077,1116,5411,27563,0.2527840939597315,0.4852093288590604,22.355117449664426,19.431312550335573
103.0,USER_18,NewMedia23,10990,3265,3683,1787,1589,1147,379,13635,36475,0.24078302013422817,0.09962630872483222,22.42943644295302,19.41442845637584
104.0,USER_18,NewMedia23,7421,4387,4704,4960,2225,1622,1193,27044,53556,0.35376335570469797,-0.0160055033557047,22.922414630872485,20.240649261744966
105.0,USER_18,NewMedia23,2889,3280,1199,3382,2145,1151,768,3820,18634,0.3842378378378379,0.0388518918918919,22.495444391891894,19.991623310810812
106.0,USER_18,NewMedia23,532746,16945,35815,20825,16794,12412,3171,40867,679575,0.387845100671141,0.07308718120805369,22.381398657718115,19.77267422818792
107.0,USER_18,NewMedia23,3397,5850,2256,3137,3375,1707,807,11200,31729,0.3872974496644295,0.10065020134228188,21.72489798657718,19.016161610738255
108.0,USER_18,NewMedia23,11611,3577,2819,2361,5186,1366,1245,5672,33837,0.3740483333333333,0.12401793333333334,22.110825600000002,19.395680000000002
109.0,USER_18,NewMedia23,105172,11926,5995,11479,2991,2436,913,35202,176114,0.7043775167785234,0.11089040268456377,21.643533154362416,18.89886087248322
110.0,USER_18,NewMedia23,13873,6980,5986,3686,3907,2115,316,9263,46126,0.665560067114094,0.1209834899328859,22.8743155704698,20.325180738255035
111.0,USER_18,NewMedia23,87603,19212,3631,982,8568,638,980,2668,124282,0.3763493333333333,0.19807426666666667,22.63349886666667,20.759587466666666
112.0,USER_18,NewMedia23,247173,2554,1634,3550,598,226,165,20168,276068,0.26509214765100675,0.1833486577181208,22.95774899328859,20.965196174496644
113.0,USER_18,NewMedia23,4336,3902,705,5813,3074,2105,563,2632,23130,0.18206765100671138,0.1817967785234899,23.023563422818793,21.46390637583893
114.0,USER_18,NewMedia23,1127,4122,2025,1969,2278,1575,774,6280,20150,0.26018563758389257,0.43502214765100666,20.369684765100672,17.2647677852349
115.0,USER_18,NewMedia23,59530,6005,4282,15026,14156,3454,3576,34373,140402,0.28030646666666664,0.34551433333333337,19.337313133333332,17.058502466666667
116.0,USER_18,NewMedia23,420,441,3520,2119,2857,1704,407,9043,20511,0.5210002684563758,0.3283042953020134,21.802457852348994,19.983231744966442
117.0,USER_18,NewMedia23,292752,8208,9481,5588,2416,1077,615,45817,365954,0.42387756756756756,0.3517638513513514,22.254511891891894,18.794827905405405
118.0,USER_18,NewMedia23,76932,8569,171,1599,988,314,190,11080,99843,0.3928948666666667,0.2309848,23.041242933333336,20.9802718
119.0,USER_18,NewMedia23,84779,5767,10714,5294,2132,1212,1706,43977,155581,0.5687342953020135,0.1760708724832215,23.391408456375835,21.80326691275168
120.0,USER_18,NewMedia23,8101,4866,6798,6973,7479,4875,1026,5742,45860,0.47205702702702695,0.1991360810810811,22.662357972972973,21.319686148648646
121.0,USER_18,NewMedia23,9337,6190,1192,1109,3654,1220,984,4314,28000,0.5791791891891891,0.22732898648648653,22.76672358108108,20.960676756756754
122.0,USER_18,NewMedia23,7241,3587,6211,5882,1888,2463,524,7943,35739,0.6863130666666666,0.2630323333333333,22.864476266666667,20.879267066666664
123.0,USER_18,NewMedia23,103076,5503,1711,7701,4206,1704,496,19355,143752,0.7205939597315436,0.31317791946308726,22.59744463087248,21.25889677852349
124.0,USER_18,NewMedia23,11340,2912,2481,5723,4261,3925,1041,12019,43702,0.6621697986577181,0.6793961073825503,22.55947503355705,20.114691812080537
125.0,USER_18,NewMedia23,1293165,3201,5392,5118,1995,1525,1022,29070,1340488,0.6935288666666668,0.8898994000000001,23.07675426666667,20.452606400000004
126.0,USER_18,NewMedia23,160560,11113,62207,30694,9221,9826,4459,9695,297775,0.4894951006711408,0.9156751677852348,24.313987046979864,21.422379060402683
127.0,USER_18,NewMedia23,54960,9370,11938,20588,22332,10907,4189,13394,147678,0.3461138926174497,0.6869379865771812,24.25675570469799,20.87057288590604
128.0,USER_18,NewMedia23,7750,4911,3910,699,2188,1893,1211,5536,28098,0.6300376510067114,0.6680157718120805,21.5952677852349,19.94500154362416
129.0,USER_18,NewMedia23,76840,16952,20613,7379,16885,7172,1446,43422,190709,0.6689012666666666,0.6628272000000001,21.7870958,19.711917733333333
130.0,USER_18,NewMedia23,19808,672,2479,3936,8169,2064,1162,11228,49518,0.6648857046979866,0.5949161744966442,24.456874228187914,22.943301812080538
131.0,USER_18,NewMedia23,334764,2704,1811,3160,3436,741,814,11964,359394,0.6972987919463087,0.5262924832214765,23.80587684563758,21.79595375838926
132.0,USER_18,NewMedia23,184652,8625,1466,2250,1199,614,389,24598,223793,0.7851567114093959,0.5185750335570469,22.5273133557047,21.341909731543623
133.0,USER_18,NewMedia23,438169,213624,27446,24247,18318,9692,6758,280505,1018759,0.5566871140939598,1.2294963758389263,22.037590134228186,19.6188177852349
134.0,USER_18,NewMedia2,43980,2236,716,1670,977,641,674,8518,59412,0.44627661691542286,0.6392016417910449,24.181784129353233,21.308091044776116
135.0,USER_18,NewMedia2,6394,4678,1930,3399,3795,2180,634,19933,42943,0.30629711409395977,0.08578510067114095,22.412158053691275,20.169631073825503
136.0,USER_18,NewMedia2,380778,8198,23605,21299,14577,4398,3118,63264,519237,0.4396554054054053,0.08055533783783785,21.694159662162164,20.389635878378378
137.0,USER_18,NewMedia2,112673,5226,5611,18644,3308,1981,2875,98549,248867,0.5705892666666667,0.07895353333333334,22.55985473333333,20.461283533333333
138.0,USER_18,NewMedia2,212656,64672,44371,15839,6766,10187,3976,184316,542783,0.5933252348993289,0.0833541610738255,23.167323758389262,21.031695838926172
139.0,USER_18,NewMedia2,44912,8429,8686,4836,1824,2496,947,12943,85073,0.6734748322147651,0.08572570469798657,23.044350201342283,20.63043932885906
140.0,USER_18,NewMedia2,128839,16611,3553,8072,3543,2498,307,36118,199541,0.4745041333333333,0.06874973333333333,23.085110133333327,21.380362533333336
141.0,USER_18,NewMedia2,4406,2973,675,2991,2757,1547,1849,7061,24259,0.3738471140939597,0.060634295302013426,21.06275899328859,18.99858355704698
142.0,USER_18,NewMedia2,4029,2302,3480,2856,3639,1439,549,4022,22316,0.4858919594594595,0.056420000000000005,22.22689554054054,19.513446554054056
143.0,USER_18,NewMedia2,1764,4861,9426,2342,2890,1134,1046,8152,31615,0.6795892617449665,0.07014322147651007,21.82741946308725,19.286258120805368
144.0,USER_18,NewMedia2,21707,1072,4629,3789,4226,1185,1020,3913,41541,0.3905537333333334,0.11696586666666665,20.9079718,17.768840400000002
145.0,USER_18,NewMedia2,46073,9917,1455,3002,5790,1116,842,8563,76758,0.5157940939597316,0.10861100671140939,19.93415234899329,16.997909261744965
146.0,USER_18,NewMedia2,3409,7600,5370,9357,2003,2162,427,5670,35998,0.5833480536912752,0.14700651006711407,19.67450624161074,17.13246959731544
147.0,USER_18,NewMedia2,1054,781,3686,2711,4789,1151,880,4938,19990,0.28284533333333334,0.1566708,18.1172664,16.501512133333332
148.0,USER_18,NewMedia2,3490,7904,3114,1787,3638,1615,1141,3431,26120,0.4321152348993288,0.18062134228187918,20.65132261744966,17.90570697986577
149.0,USER_18,NewMedia2,4015,1739,1700,4758,1331,551,285,7203,21582,0.5566226174496643,0.18497013422818792,21.45595483221477,18.841495704697987
150.0,USER_18,NewMedia2,27515,3489,9750,4746,1382,1306,1281,7931,57400,0.6660308724832215,0.19186590604026843,19.94329422818792,17.96935040268456
151.0,USER_18,NewMedia2,93659,567,2029,3337,436,473,179,8165,108845,0.30482523489932883,0.23973791946308726,18.785153691275166,16.207257785234898
152.0,USER_18,NewMedia2,10987,5598,1965,1581,3062,2334,927,3386,29840,0.5599010810810812,0.21918790540540542,18.0996022972973,16.022343513513515
153.0,USER_18,NewMedia2,7195,4309,3278,6716,3446,1165,533,11804,38446,0.6316673154362418,0.23916530201342281,18.611992818791947,16.71423657718121
154.0,USER_18,NewMedia2,13430,9710,8882,2658,2203,1165,681,2701,41430,0.34350793333333335,0.27463133333333334,19.445040866666666,16.78090286666666
155.0,USER_18,NewMedia2,263253,19716,4021,5867,7007,978,1211,38744,340797,0.3200561744966443,0.3416165771812081,18.21749046979866,16.931038389261747
156.0,USER_18,NewMedia2,2737,3583,953,2000,1458,1478,1016,8787,22012,0.26657243243243245,0.34338479729729726,19.116041621621623,16.557803175675676
157.0,USER_18,NewMedia2,10019,4517,1270,2712,4543,2197,1266,12112,38636,0.5586103355704699,0.3678152348993289,18.761989865771813,16.862734295302015
158.0,USER_18,NewMedia2,1636,4399,4596,3791,5958,920,1052,4423,26775,0.46929706666666665,0.3711970666666667,18.734824333333332,16.341973533333338
159.0,USER_18,NewMedia2,261567,83209,31080,24114,15064,4774,3284,63962,487054,0.46984953020134224,0.6141408724832215,18.325291409395973,15.998474026845637
160.0,USER_18,NewMedia2,5593,2380,4890,1439,2192,1255,375,10265,28389,0.38719859060402684,0.4913626174496645,17.66057852348993,16.78666845637584
161.0,USER_18,NewMedia2,1549,5684,4223,2140,4013,2265,607,6245,26726,0.3211696,0.3478310666666667,19.860600666666667,18.124962266666667
162.0,USER_18,NewMedia2,5070,6453,4258,1329,3044,2207,659,9368,32388,0.43098033557046983,0.37120744966442953,20.211071208053696,18.93169711409396
163.0,USER_18,NewMedia2,3019,6835,2135,3835,3411,1044,728,17671,38678,0.4167881879194631,0.35061348993288594,18.525911744966443,17.169159932885908
164.0,USER_18,NewMedia2,267247,9779,44125,5966,16712,4269,7358,113879,469335,0.5372479865771812,0.373163355704698,19.663668724832213,17.819049932885903
165.0,USER_18,NewMedia2,4699,188,739,3786,1337,1367,724,3075,15915,0.34636913333333336,0.2608397333333333,20.49904186666667,18.66559733333333
166.0,USER_18,NewMedia2,5273,6326,11924,5333,6379,1123,597,9027,45982,0.4163845637583893,0.06649536912751677,19.430595436241614,18.40988711409396
167.0,USER_18,NewMedia2,20289,5820,2783,4570,1363,1177,1272,11424,48698,0.6562795973154362,0.07064496644295301,20.115932550335568,17.622815503355703
168.0,USER_18,NewMedia2,2162,12169,2319,2436,1975,1011,537,5234,27843,0.46901666666666664,0.10007486666666668,21.634665800000004,19.316896399999997
169.0,USER_18,NewMedia2,76389,1157,1548,966,2494,1455,341,19004,103354,0.48745691275167785,0.1102985234899329,21.387074697986577,19.09235744966443
170.0,USER_18,NewMedia2,212069,22805,5583,16439,2632,2443,360,20509,282840,0.5195932214765101,0.1457494630872483,20.6466188590604,18.48844523489933
171.0,USER_18,NewMedia2,1445,4056,2203,3557,1528,1473,547,3520,18329,0.5703001342281879,0.17145006711409394,20.03502644295302,17.85234845637584
172.0,USER_18,NewMedia2,4542,2266,4260,3085,4449,1540,898,5571,26611,0.5066237333333333,0.4999073333333333,19.64649853333333,17.778329800000005
173.0,USER_18,NewMedia2,1896,1856,2027,2525,1588,925,895,3312,15024,0.5061726174496644,0.3697218791946309,20.333132953020133,18.693481073825506
174.0,USER_18,NewMedia2,8189,2415,5728,1969,2911,644,1378,11077,34311,0.5083512162162162,0.4292802027027028,20.05570837837838,17.61525101351351
175.0,USER_18,NewMedia2,11261,1850,999,1762,1337,2648,733,1036,21626,0.5264652666666668,0.25266373333333336,21.672252333333333,19.798309200000002
176.0,USER_18,NewMedia2,1812,4443,3116,6688,2685,2168,976,10006,31894,0.5497926845637584,0.19459744966442954,22.238018322147653,20.059416912751676
177.0,USER_18,NewMedia2,148091,5304,8124,8415,3185,1475,2352,20869,197815,0.6075011409395972,0.2364386577181208,21.74159120805369,19.340502751677853
178.0,USER_18,NewMedia2,217470,8277,9227,5123,7072,3872,1339,3873,256253,0.35670395973154356,0.27816093959731536,21.91708201342282,20.596950134228187
179.0,USER_18,NewMedia2,16152,977,527,2170,2885,1766,1108,10641,36226,0.5204078,0.2457674,22.176641,21.436616866666665
180.0,USER_18,NewMedia12,5223,10576,1601,579,1773,1677,512,13677,35618,0.48813824915824916,0.35258447811447813,21.343636599326597,20.08999952861953
181.0,USER_18,NewMedia12,28427,4137,8157,2168,4465,1576,261,12751,61942,0.40178033557046977,0.2340973154362416,21.28596879194631,19.544529798657717
182.0,USER_18,NewMedia12,10182,5902,850,3261,1737,2830,741,17324,42827,0.576099527027027,0.20794006756756758,21.918561486486485,19.95347722972973
183.0,USER_18,NewMedia12,24672,8166,6575,5701,6573,1964,789,9197,63637,0.22073133333333336,0.6411358666666668,21.2982236,18.338586133333333
184.0,USER_18,NewMedia12,68284,3528,9383,3592,4605,670,1173,8952,100187,0.6134583892617449,0.21283302013422817,21.82477302013423,19.299537718120806
185.0,USER_18,NewMedia12,25660,4087,1373,2451,1711,3597,653,11797,51329,0.4894979194630873,0.5199279865771812,22.037884496644292,18.461851744966445
186.0,USER_18,NewMedia12,91544,11307,8778,8673,2855,917,785,10540,135399,0.7663825999999999,0.6757537333333332,21.974672199999997,19.893051133333334
187.0,USER_18,NewMedia12,8717,1497,3092,2878,4804,1626,465,5447,28526,0.5843587919463088,0.451398389261745,22.001746644295302,19.76676234899329
