time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
25.0,USER_38,NewMedia6,4557,3120,1071,2440,1524,2664,550,9798,25724,0.5118021476510065
25.9,USER_38,NewMedia6,3122,3134,814,3275,1259,1610,941,7625,21780,0.22469773333333337
26.9,USER_38,NewMedia6,151528,12057,5511,4787,1509,828,727,83064,260011,0.5078459060402685
28.0,USER_38,NewMedia6,10401,3631,4228,618,2063,624,595,4570,26730,0.5078459060402685
28.9,USER_38,NewMedia6,8113,2016,3646,324,1040,1113,595,12658,29505,0.3183841610738255
29.9,USER_38,NewMedia6,5582,267,9602,2101,1288,814,576,22272,42502,0.2848125503355705
31.0,USER_38,NewMedia6,8140,1422,2922,3151,1680,652,395,1828,20190,0.2848125503355705
31.9,USER_38,NewMedia6,6025,7017,4534,753,999,628,271,5900,26127,0.5147293918918919
32.9,USER_38,NewMedia6,6644,3614,1591,1653,1443,697,580,4358,20580,0.5646894
33.9,USER_38,NewMedia6,2097,981,603,1662,907,1027,404,6313,13994,0.20691020134228189
35.0,USER_38,NewMedia6,14039,6006,1337,1351,1282,747,500,4761,30023,0.20691020134228189
35.9,USER_38,NewMedia6,14253,124,1928,873,1602,326,410,3836,23352,0.2641717006802721
36.9,USER_38,NewMedia6,8718,11207,2396,2203,1235,358,1647,12564,40328,0.31024906666666663
37.9,USER_38,NewMedia6,7840,1679,881,2056,706,709,503,4177,18551,0.4921169798657718
38.9,USER_38,NewMedia6,8761,4533,1804,1666,4569,1671,248,3906,27158,0.3334107382550336
39.9,USER_38,NewMedia6,13545,6017,2854,1053,1755,586,761,6105,32676,0.5635047260273972
41.0,USER_38,NewMedia6,7109,5192,2142,3016,2219,1231,840,6381,28130,0.7066410204081632
42.0,USER_38,NewMedia6,15700,3309,2601,1097,1104,1589,944,7846,34190,0.5238161744966444
43.0,USER_38,NewMedia6,9616,981,3010,559,2093,730,833,15865,33687,0.5238161744966444
43.9,USER_38,NewMedia6,7755,6190,3948,1923,1358,1041,583,11763,34561,0.24467066666666668
44.9,USER_38,NewMedia6,140171,3856,6326,10355,21932,5297,1657,192084,381678,0.5877742281879195
45.9,USER_38,NewMedia6,5758,2209,2303,2643,1821,1231,1371,3223,20559,0.3594170547945206
46.9,USER_38,NewMedia6,15480,5028,3539,1541,2390,2303,981,5606,36868,0.48476426666666667
47.9,USER_38,NewMedia6,21137,4931,2096,3235,4298,1840,625,5978,44140,0.6318329530201342
49.0,USER_38,NewMedia6,75048,1055,2647,925,3354,1234,490,3439,88192,0.6318329530201342
49.9,USER_38,NewMedia6,5961,2289,6139,4295,2314,1016,632,15293,37939,0.2681576510067114
50.9,USER_38,NewMedia6,1710541,17104,32930,2576,7488,6197,5269,81317,1863422,0.262882972972973
51.9,USER_38,NewMedia6,337540,35593,27715,23160,19597,9358,15570,105628,574161,0.4336469798657719
53.0,USER_38,NewMedia6,139183,9957,2379,4536,3124,3304,1460,50295,214238,0.28522780000000003
54.0,USER_38,NewMedia6,5957,3175,4090,2623,1472,1041,342,3836,22536,0.28522780000000003
54.9,USER_38,NewMedia6,9667,3760,902,1269,1483,1272,502,9711,28566,0.3475956375838926
55.9,USER_38,NewMedia6,11315,10114,4368,3400,1399,1023,361,4713,36693,0.3712894630872483
57.0,USER_38,NewMedia6,3359,8095,1625,1991,3620,770,1051,13432,33943,0.3712894630872483
57.9,USER_38,NewMedia6,12950,3762,2969,1741,1387,1095,584,13475,37963,0.5603330405405405
58.9,USER_38,NewMedia6,9743,6940,2553,1611,2244,706,556,11906,36259,0.5749792617449664
60.0,USER_38,NewMedia6,8599,1761,1197,2391,765,1148,417,1676,17954,0.5749792617449664
60.9,USER_38,NewMedia6,14349,2881,2498,2650,1715,692,467,3545,28797,0.5055192666666667
61.9,USER_38,NewMedia6,3911,2096,3615,4043,1767,1030,976,7778,25216,0.5810623489932886
62.9,USER_38,NewMedia6,5357,3414,3139,2527,2122,914,958,2620,21051,0.20304506756756754
63.9,USER_38,NewMedia6,106093,4079,3305,667,1355,1357,673,27524,145053,0.23860353333333337
64.9,USER_38,NewMedia6,3417,9505,2817,1265,1157,901,516,7001,26579,0.18786389261744968
65.9,USER_38,NewMedia6,11634,5877,588,698,1188,1866,765,2893,25509,0.12652308724832215
67.0,USER_38,NewMedia6,8657,8297,1575,1269,1848,970,565,7237,30418,0.12652308724832215
67.9,USER_38,NewMedia6,225956,1745,2024,609,579,248,75,6434,237670,0.14016513513513515
68.9,USER_38,NewMedia6,157903,8640,7886,5847,4326,1892,787,34356,221637,0.37433734693877546
69.9,USER_38,NewMedia6,2189,2698,3119,2703,2151,1774,1230,13119,28983,0.530665
71.0,USER_38,NewMedia6,11372,2077,1547,1233,1125,540,536,7292,25722,0.530665
71.9,USER_38,NewMedia6,2097,3475,1238,2241,1503,1333,547,12040,24474,0.40958288590604025
73.0,USER_38,NewMedia6,37358,570,1639,1538,1217,622,806,2696,46446,0.40958288590604025
73.9,USER_38,NewMedia6,2135,8840,2237,2557,1154,1588,592,2995,22098,0.5332050675675677
74.9,USER_38,NewMedia6,8219,3524,669,2286,3087,857,320,5222,24184,0.212545
75.9,USER_38,NewMedia6,41941,10737,9166,7147,2767,1343,823,5400,79324,0.20369344594594593
76.9,USER_38,NewMedia6,7822,5355,2628,6097,2695,652,593,6164,32006,0.35533193333333335
78.0,USER_38,NewMedia6,51070,8060,4139,4591,3349,954,1093,27515,100771,0.35533193333333335
78.9,USER_38,NewMedia6,97484,20131,5783,4443,4523,1142,657,43561,177724,0.43979798657718117
79.9,USER_38,NewMedia6,8355,2860,3445,2461,3886,1668,871,7623,31169,0.45859999999999995
80.9,USER_38,NewMedia6,4847,12536,4092,2617,2421,715,443,2706,30377,0.2736926845637584
81.9,USER_38,NewMedia6,9603,2492,3434,2167,1654,2063,1171,5866,28450,0.4530497333333333
82.9,USER_38,NewMedia6,4646,2013,3153,3017,1750,769,347,1619,17314,0.652336845637584
83.9,USER_38,NewMedia6,6617,3690,3190,3647,1464,1674,569,9198,30049,0.3514806711409396
85.0,USER_38,NewMedia6,18374,4037,11834,1569,1663,731,694,3285,42187,0.3514806711409396
85.9,USER_38,NewMedia6,88056,8889,10738,835,2444,1366,617,14012,126957,0.42665523489932883
86.9,USER_38,NewMedia6,16091,3925,4206,3899,3094,1423,1162,17079,50879,0.5223840939597315
87.9,USER_38,NewMedia6,14716,4319,3046,5077,1279,1056,1081,8157,38731,0.2884373154362417
89.0,USER_38,NewMedia6,109352,30198,2170,15752,4893,1086,754,56698,220903,0.2884373154362417
89.9,USER_38,NewMedia6,3977,2880,2981,2600,4316,1513,674,4488,23429,0.37002765100671137
90.9,USER_38,NewMedia6,7773,1016,2707,1833,1552,1003,626,4084,20594,0.5264523333333333
92.0,USER_38,NewMedia6,140572,7833,2197,630,1496,1030,754,29467,183979,0.5264523333333333
92.9,USER_38,NewMedia6,11351,4590,3734,3243,1570,504,707,7056,32755,0.42065959183673474
93.9,USER_38,NewMedia6,7703,3591,3487,1973,3042,762,533,14831,35922,0.6238336301369863
94.9,USER_38,NewMedia6,11022,5668,4002,1004,3664,2965,1412,5508,35245,0.2681016666666666
96.0,USER_38,NewMedia6,12985,2341,2054,1638,1046,1193,553,14824,36634,0.2681016666666666
96.9,USER_38,NewMedia6,20687,12317,4221,3701,4596,2370,518,1930,50340,0.4010496644295302
97.9,USER_38,NewMedia6,82856,8872,1706,1083,2336,960,489,25351,123653,0.6368288590604027
98.9,USER_38,NewMedia6,12199,5138,655,2801,3635,954,631,3334,29347,0.2671070945945946
99.9,USER_38,NewMedia6,18436,1452,1997,2552,1951,2047,427,3855,32717,0.3596276351351351
100.9,USER_38,NewMedia6,7062,7978,5538,1842,2400,1314,588,12618,39340,0.23877604026845636
101.9,USER_38,NewMedia6,13145,4094,6876,1494,1841,623,670,4959,33702,0.42449859060402684
103.0,USER_38,NewMedia6,173063,6125,10622,3381,2628,674,535,18937,215965,0.42449859060402684
103.9,USER_38,NewMedia6,3118,1969,2013,2520,1718,1788,633,4111,17870,0.2844861073825503
105.0,USER_38,NewMedia6,5074,716,2153,4998,4782,1254,1205,10044,30226,0.2844861073825503
105.9,USER_38,NewMedia6,170760,7500,4021,1496,7786,1281,908,8687,202439,0.3806942
106.9,USER_38,NewMedia6,194769,10289,5735,3707,5027,2000,1074,15300,237901,0.344016711409396
107.9,USER_38,NewMedia6,11064,1106,1211,5024,2246,1301,955,9679,32586,0.3339483783783784
108.9,USER_38,NewMedia6,261964,2643,3678,6614,1763,920,1145,44212,322939,0.4366377181208054
110.0,USER_38,NewMedia6,9900,9143,1654,3517,1996,960,734,5671,33575,0.4366377181208054
110.9,USER_38,NewMedia6,6817,10786,1891,4585,2337,1890,275,18306,46887,0.405640544217687
111.9,USER_38,NewMedia6,24891,6524,1146,4293,2841,604,976,18246,59521,0.6662064429530201
112.9,USER_38,NewMedia6,15806,3487,2712,1902,1549,1190,609,3579,30834,0.48686093959731536
114.0,USER_38,NewMedia6,2057,12462,1725,986,3267,1590,1620,13488,37195,0.48686093959731536
114.9,USER_38,NewMedia6,9297,2204,1817,3832,2016,3165,433,4194,26958,0.549226577181208
115.9,USER_38,NewMedia6,9831,6117,3359,3030,2994,1857,2370,9538,39096,0.48705619999999994
116.9,USER_38,NewMedia6,156361,13629,3666,1624,2934,3310,510,13946,195980,0.4411628187919463
117.9,USER_38,NewMedia6,44007,25512,9000,2696,2886,3156,3219,66527,157003,0.46870163265306114
118.9,USER_38,NewMedia6,4036,4371,8424,2790,2382,1825,1121,4672,29621,0.41207577181208055
119.9,USER_38,NewMedia6,17709,3752,3999,3528,3858,1442,1284,3972,39544,0.24904322147651003
121.0,USER_38,NewMedia6,3733,5033,5455,1196,1391,2352,1279,7376,27815,0.24904322147651003
121.9,USER_38,NewMedia6,18556,5338,3899,5532,3938,635,1042,4939,43879,0.4539659731543624
122.9,USER_38,NewMedia6,9200,9081,3204,2232,5130,2033,2967,7154,41001,0.20599697986577178
123.9,USER_38,NewMedia6,9245,1284,2565,3313,4345,3219,993,6748,31712,0.2801614765100671
124.9,USER_38,NewMedia6,1336911,73385,1232,23989,13023,17717,6699,431085,1904041,0.41264409395973156
125.9,USER_38,NewMedia6,138039,4227,2937,10528,3334,2001,1569,27149,189784,0.4682252348993288
126.9,USER_38,NewMedia6,685688,37353,28971,11690,18869,10549,6377,51480,850977,0.22633073825503353
128.0,USER_38,NewMedia6,8478,15240,19908,4736,3378,950,982,18356,72028,0.22633073825503353
128.9,USER_38,NewMedia6,60764,17069,2907,6822,2782,1639,496,23783,116262,0.43794335570469795
129.9,USER_38,NewMedia6,687644,67314,34246,25975,43368,28226,22193,370498,1279464,0.3137239333333333
130.9,USER_38,NewMedia6,625129,97990,7009,25212,4083,10592,8180,84772,862967,0.24744959731543625
131.9,USER_38,NewMedia3,109673,7022,2684,4820,4276,1213,970,5997,136655,0.2665551336898396
132.9,USER_38,NewMedia3,1409447,40617,32078,27211,16998,6487,2700,62144,1597682,0.2741953691275168
133.9,USER_38,NewMedia3,14283,6270,4588,3543,4818,1791,481,14409,50183,0.5659088
135.0,USER_38,NewMedia3,13269,7504,3546,7002,2428,1205,616,4895,40465,0.5659088
135.9,USER_38,NewMedia3,57040,7344,4754,2458,3833,989,1929,35539,113886,0.31684986577181207
137.0,USER_38,NewMedia3,17864,8380,7505,1658,2749,1948,452,2007,42563,0.31684986577181207
137.9,USER_38,NewMedia3,6573,3914,1885,3835,2034,1387,1446,11114,32188,0.5385119463087249
139.0,USER_38,NewMedia3,9724,5715,4049,2240,2971,2295,549,14065,41608,0.5385119463087249
139.9,USER_38,NewMedia3,135988,9651,27349,26244,12738,24059,3212,245994,485235,0.3209604697986577
140.9,USER_38,NewMedia3,2246694,111968,68610,51000,40917,28301,28573,244740,2820803,0.4865272483221476
141.9,USER_38,NewMedia3,17648,3432,9879,828,2072,871,720,29692,65142,0.4425364
142.9,USER_38,NewMedia3,11086,4511,9604,2430,3560,1175,378,7848,40592,0.3920965540540541
143.9,USER_38,NewMedia3,5242,1046,3457,2174,1568,1518,248,9998,25251,0.2577551677852349
144.9,USER_38,NewMedia3,723581,9246,28364,25292,11187,10407,4346,203171,1015594,0.5068685906040268
146.0,USER_38,NewMedia3,97081,3068,970,429,1994,1048,434,3672,108696,0.5068685906040268
146.9,USER_38,NewMedia3,16661,1136,2187,2560,2957,1811,1012,2988,31312,0.4590327516778524
147.9,USER_38,NewMedia3,6033,8988,1839,1446,2837,3721,699,19174,44737,0.5175196644295301
148.9,USER_38,NewMedia3,4923,9513,4497,2999,1964,3576,744,9608,37824,0.4148870469798657
150.0,USER_38,NewMedia3,19174,8826,2241,2242,1790,1248,1051,22391,58963,0.4148870469798657
150.9,USER_38,NewMedia3,4445,45,3971,4424,4783,3179,592,5150,26589,0.47043047297297297
151.9,USER_38,NewMedia3,160762,2711,896,825,567,177,91,9589,175618,0.24430409395973152
153.0,USER_38,NewMedia3,5528,3501,5307,1632,1065,970,390,5518,23911,0.24430409395973152
153.9,USER_38,NewMedia3,13110,6605,4734,2650,2881,1666,1258,34987,67891,0.42591659863945575
154.9,USER_38,NewMedia3,176860,40539,5680,26696,17335,4105,7098,80563,358876,0.5781991946308724
155.9,USER_38,NewMedia3,2369176,144121,89463,3993,19429,9822,4938,83763,2724705,0.40111516778523487
157.0,USER_38,NewMedia3,12906,2346,1372,2058,2543,823,838,11183,34069,0.40111516778523487
157.9,USER_38,NewMedia3,3459,7426,5779,3610,2384,2020,625,8846,34149,0.35879731543624166
158.9,USER_38,NewMedia3,120998,7217,2593,4563,2609,1092,490,25097,164659,0.6535207333333333
159.9,USER_38,NewMedia3,31117,9028,5794,2912,3439,912,247,9476,62925,0.298293355704698
160.9,USER_38,NewMedia3,12832,1872,5891,1144,2794,882,640,9538,35593,0.41769979591836737
161.9,USER_38,NewMedia3,6979,2208,1210,1646,5095,1080,670,12027,30915,0.535156644295302
162.9,USER_38,NewMedia3,26313,5872,7018,4967,3183,863,131,5590,53937,0.5652619463087248
164.0,USER_38,NewMedia3,9754,1976,6652,4719,5558,1224,1993,8941,40817,0.5652619463087248
164.9,USER_38,NewMedia3,5210,1325,4296,2576,1923,1556,460,14846,32192,0.3541195973154362
165.9,USER_38,NewMedia3,5965,13791,2013,5547,1440,2238,808,12842,44644,0.4078715333333333
166.9,USER_38,NewMedia3,29803,988,736,2596,4866,1091,496,5048,45624,0.4759455033557047
167.9,USER_38,NewMedia3,11615,18701,1938,3011,2794,1841,1527,16846,58273,0.37711560810810807
169.0,USER_38,NewMedia3,5933,10438,5297,1597,3334,1301,484,7426,35810,0.37711560810810807
169.9,USER_38,NewMedia3,43072,2961,5802,5470,2007,1944,1540,5409,68205,0.3891697986577181
171.0,USER_38,NewMedia3,112253,2942,6461,2298,4024,1105,1816,18507,149406,0.3891697986577181
171.9,USER_38,NewMedia7,27115,19240,4378,6807,1688,2450,775,8839,71292,0.28070143750000004
172.9,USER_38,NewMedia7,88625,1724,638,1361,2348,918,148,13587,109349,0.4913693959731543
173.9,USER_38,NewMedia7,160580,46361,24709,24322,34265,15314,5265,133232,444048,0.4173580952380952
175.0,USER_38,NewMedia7,404437,14973,28958,5011,12171,13172,9507,22988,511217,0.4173580952380952
175.9,USER_38,NewMedia7,58180,60933,31091,58530,12237,7333,1683,163507,393494,0.43732355704697984
176.9,USER_38,NewMedia7,13155,1955,4375,3892,2861,873,442,14026,41579,0.5146120805369127
178.0,USER_38,NewMedia7,10993,3555,3557,1465,1944,1407,343,9982,33246,0.5146120805369127
178.9,USER_38,NewMedia7,6964,7564,14570,969,2154,1666,729,21183,55799,0.4073007333333334
179.9,USER_38,NewMedia7,39567,20058,9699,5264,2709,2061,2006,58602,139966,0.5797798657718122
180.9,USER_38,NewMedia7,853500,54681,16564,46097,21400,7589,5349,124284,1129464,0.35715346666666664
182.0,USER_38,NewMedia7,195734,1748,7331,7554,2745,2155,988,10586,228841,0.35715346666666664
182.9,USER_38,NewMedia7,12126,4347,5654,1548,4311,864,725,8005,37580,0.35420167785234896
183.9,USER_38,NewMedia7,13596,2935,3627,1480,5702,2073,1430,7895,38738,0.38498846666666664
185.0,USER_38,NewMedia7,595698,36019,12419,7237,12757,5385,3574,85171,758260,0.38498846666666664
185.9,USER_38,NewMedia7,13974,6725,4347,3504,1721,2255,613,6189,39328,0.5104927210884354
186.9,USER_38,NewMedia7,125215,2698,3269,5169,7856,2054,334,27448,174043,0.3113506081081081
187.9,USER_38,NewMedia7,59944,869,5938,4990,3597,1881,416,8764,86399,0.3323953333333333
189.0,USER_38,NewMedia7,258331,2781,3594,1381,1223,1489,480,10362,279641,0.3323953333333333
189.9,USER_38,NewMedia7,6510,7136,3940,4663,3440,1821,842,5111,33463,0.3401175838926175
190.9,USER_38,NewMedia7,28380,5672,2368,3388,3326,1774,675,13104,58687,0.5068775167785234
191.9,USER_38,NewMedia7,567300,23011,54200,50483,16829,6894,4926,81765,805408,0.5949622666666666
192.9,USER_38,NewMedia7,8605,5512,4378,2355,2795,480,658,30880,55663,0.5331181208053691
193.9,USER_38,NewMedia7,224111,30375,11458,4488,3040,4709,824,61909,340914,0.5828510738255034
194.9,USER_38,NewMedia7,9949,1845,5871,1822,3111,1452,1250,15882,41182,0.5626492517006803
196.0,USER_38,NewMedia7,11274,10218,8148,2992,6999,1807,411,13631,55480,0.5626492517006803
196.9,USER_38,NewMedia7,82078,28770,9241,12540,8408,2333,1321,93289,237980,0.6641546853146854
197.9,USER_38,NewMedia7,292645,8511,966,1598,1294,1135,399,15349,321897,0.6799170469798658
198.9,USER_38,NewMedia7,36780,5638,13987,3412,4495,5210,1284,15795,86601,0.6165659731543625
200.0,USER_38,NewMedia7,10772,9438,2095,1734,2214,978,1690,19076,47997,0.35391405405405413
201.0,USER_38,NewMedia7,12738,3283,6154,2944,1972,961,574,6565,35191,0.35391405405405413
201.9,USER_38,NewMedia7,40744,2104,3515,3089,2077,1507,784,4111,57931,0.371228
203.0,USER_38,NewMedia7,2945,4167,1254,3641,1737,638,1444,4268,20094,0.371228
203.9,USER_38,NewMedia7,17927,2796,3339,2935,1575,1122,650,6560,36904,0.5550175838926175
204.9,USER_38,NewMedia7,5125,9236,2423,2280,5120,1563,834,5710,32291,0.7121638255033558
205.9,USER_38,NewMedia7,7779,6145,4806,588,1910,1000,589,5225,28042,0.6667030872483222
207.0,USER_38,NewMedia7,8891,409,12918,1417,3157,2068,471,22095,51426,0.6667030872483222
207.9,USER_38,NewMedia7,67990,5651,11727,4014,1127,457,817,10809,102592,0.514194054054054
208.9,USER_38,NewMedia7,8796,1889,4016,2298,1616,1735,471,9766,30587,0.4834769798657718
209.9,USER_38,NewMedia7,56340,8097,2478,3906,1264,801,774,33883,107543,0.6158852
210.9,USER_38,NewMedia7,11557,14696,5845,2085,1976,1257,328,10466,48210,0.707228322147651
211.9,USER_38,NewMedia7,14197,2379,3243,2634,569,1575,1163,6303,32063,0.5676657718120806
212.9,USER_38,NewMedia7,9608,2000,2166,3430,2588,1555,1544,19947,42838,0.5570151333333333
214.0,USER_38,NewMedia7,10236,5046,7891,5476,3398,1388,1086,11816,46337,0.5570151333333333
214.9,USER_38,NewMedia7,29963,3538,3775,1959,2785,1259,451,10531,54261,0.30826885135135135
215.9,USER_38,NewMedia7,5161,5865,2742,707,2585,1904,698,5817,25479,0.3774204666666666
217.0,USER_38,NewMedia7,30109,4774,2054,5805,1984,1282,1317,6117,53442,0.3774204666666666
217.9,USER_38,NewMedia7,13761,2366,1558,1191,2595,1359,611,8318,31759,0.47349879194630873
218.9,USER_38,NewMedia7,20741,5373,4840,2600,1854,796,840,40074,77118,0.5161871812080537
219.9,USER_38,NewMedia7,11038,16081,6241,1798,3270,1269,1471,9842,51010,0.6301988590604026
220.9,USER_38,NewMedia7,34784,1440,2698,2769,2252,1001,983,17920,63847,0.5502797315436242
221.9,USER_38,NewMedia7,60156,4952,13321,3907,3555,1166,1771,12926,101754,0.5337904697986579
222.9,USER_38,NewMedia7,43638,21157,7250,3988,3808,1961,619,25031,107452,0.4744101333333333
223.9,USER_38,NewMedia19,47316,7632,14135,3684,2481,1496,1033,25381,103158,0.3813256849315068
225.0,USER_38,NewMedia19,1062854,28585,13614,33513,25889,8094,6044,118566,1297159,0.3813256849315068
225.9,USER_38,NewMedia19,556519,15806,22307,10046,30333,7460,4365,41974,688810,0.2968906756756757
226.9,USER_38,NewMedia19,33033,4530,9349,4943,6676,3822,827,9631,72811,0.4354915068493151
227.9,USER_38,NewMedia19,26614,21264,6186,3485,3995,1898,1021,43288,107751,0.41449818791946313
228.9,USER_38,NewMedia19,567790,51816,9291,19980,14848,4991,2601,63287,734604,0.4564706040268456
229.9,USER_38,NewMedia19,228617,17334,10060,2303,4615,2815,1439,132050,399233,0.42990114093959736
230.9,USER_38,NewMedia19,101917,7378,873,3266,6027,1292,3061,16762,140576,0.2659138926174497
232.0,USER_38,NewMedia19,22739,9979,2157,2123,1811,1099,1437,19652,60997,0.2032401342281879
233.0,USER_38,NewMedia19,40720,29256,3412,4769,8585,1930,493,11390,100555,0.2032401342281879
233.9,USER_38,NewMedia19,9914,11571,6745,963,2005,2549,273,29561,63581,0.28339181208053693
234.9,USER_38,NewMedia19,24704,2616,3795,3009,2020,1638,569,16770,55121,0.44275126666666664
235.9,USER_38,NewMedia19,631083,25638,25328,12098,14601,4303,9288,102502,824841,0.3948243918918919
236.9,USER_38,NewMedia19,2788,3036,4422,2552,3314,1939,1015,3865,22931,0.6502386486486487
237.9,USER_38,NewMedia19,6805,3411,13723,2780,3013,1713,350,25881,57676,0.24209067114093957
239.0,USER_38,NewMedia19,14124,11139,5967,1768,3696,1060,529,4992,43275,0.24209067114093957
239.9,USER_38,NewMedia19,12378,8670,5251,866,2352,780,328,17287,47912,0.38415136054421767
240.9,USER_38,NewMedia19,17656,2345,8270,1523,1766,1115,609,9722,43006,0.4845187248322147
241.9,USER_38,NewMedia19,102933,13476,7102,10215,8607,4570,5823,38920,191646,0.589608456375839
243.0,USER_38,NewMedia19,5367,9328,1302,1625,2164,1168,612,12511,34077,0.589608456375839
243.9,USER_38,NewMedia19,23719,2453,3221,2813,2431,1524,589,10938,47688,0.23088459459459457
244.9,USER_38,NewMedia19,664326,57750,24958,7856,20124,3316,1819,33716,813865,0.3372544897959183
246.0,USER_38,NewMedia19,41722,4851,2593,3952,2385,626,612,11842,68583,0.3372544897959183
246.9,USER_38,NewMedia19,59460,26800,36827,26851,10249,9008,1960,80312,251467,0.3103157142857143
247.9,USER_38,NewMedia19,40198,16388,10108,9096,1898,1538,1174,29341,109741,0.3696320805369127
249.0,USER_38,NewMedia19,31935,2743,9966,1663,1443,739,547,10146,59182,0.41811308724832214
250.0,USER_38,NewMedia19,603035,34539,16035,43266,10958,7650,3324,14801,733608,0.41811308724832214
250.9,USER_38,NewMedia19,1625187,113533,63062,43196,18618,10093,10246,461142,2345077,0.49980832214765103
251.9,USER_38,NewMedia19,31180,1838,23053,6890,3934,1433,831,15809,84968,0.4149136
252.9,USER_38,NewMedia19,1399766,15374,15570,8366,12384,8097,2209,127863,1589629,0.578371543624161
253.9,USER_38,NewMedia19,33619,4159,2889,2005,3158,972,874,12793,60469,0.5653409459459459
254.9,USER_38,NewMedia19,6405,1297,6197,3860,3122,1974,682,5022,28559,0.5160507432432432
255.9,USER_38,NewMedia19,87708,3692,3853,4801,2242,1342,850,23264,127752,0.678608322147651
257.0,USER_38,NewMedia19,746840,34981,10981,21412,12689,4353,2808,47696,881760,0.678608322147651
257.9,USER_38,NewMedia19,107087,2561,1366,2585,802,349,300,8714,123764,0.517018456375839
258.9,USER_38,NewMedia19,6625,9394,6646,6517,3199,2657,720,17366,53124,0.6360461333333333
259.9,USER_38,NewMedia19,78734,10211,10568,2982,2731,1028,666,25146,132066,0.4148519463087248
261.0,USER_38,NewMedia19,50337,2411,1064,5152,7634,1180,673,8718,77169,0.4148519463087248
261.9,USER_38,NewMedia19,12272,10935,3061,2706,3048,1262,810,5217,39311,0.4005562837837838
262.9,USER_38,NewMedia19,518578,25359,10623,16266,12989,3929,4052,40195,631991,0.5466790666666668
263.9,USER_38,NewMedia20,171264,3158,1917,9980,3591,1278,1843,85441,278472,0.44265674999999993
265.0,USER_38,NewMedia20,26123,9840,4106,13116,3084,2337,1698,17658,77962,0.44265674999999993
265.9,USER_38,NewMedia20,22646,7469,6443,2690,1837,875,764,23693,66417,0.33582671140939596
266.9,USER_38,NewMedia20,13861,3152,1862,1494,3187,667,248,28004,52475,0.5599547651006712
268.0,USER_38,NewMedia20,15590,3878,1008,1414,3357,758,1752,6102,33859,0.5599547651006712
268.9,USER_38,NewMedia20,4023,8661,6365,2441,2258,974,414,2849,27985,0.5162434899328858
269.9,USER_38,NewMedia20,4559,571,1645,2509,2673,1485,1000,4384,18826,0.4694628187919461
270.9,USER_38,NewMedia20,3798,3714,2265,4372,2012,1703,797,9514,28175,0.26725
271.9,USER_38,NewMedia20,4676,7456,5435,4760,3192,1819,414,3930,31682,0.38683431506849314
272.9,USER_38,NewMedia20,44735,10529,6827,10587,2432,3313,1104,81854,161381,0.3778557142857143
273.9,USER_38,NewMedia20,84155,1284,4354,6263,4957,1073,1173,16769,120028,0.41589619999999994
275.0,USER_38,NewMedia20,1317187,35497,13184,8761,11122,5128,2552,116477,1509908,0.41589619999999994
275.9,USER_38,NewMedia20,28719,2860,8370,3207,3125,1172,708,14751,62912,0.5036668918918918
276.9,USER_38,NewMedia20,29950,2368,2536,2960,2144,1934,979,10794,53665,0.4166219463087249
277.9,USER_38,NewMedia20,111150,2488,3272,826,338,238,271,16460,135043,0.4324282666666666
