time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
187.9,USER_15,NewMedia20,171655,2711,3221,3014,2101,3321,1179,23203,210405,0.12283580000000001,0.7587475333333333,20.710674333333337,23.685793800000003
188.9,USER_15,NewMedia20,35294,3645,3059,699,2495,1266,351,12367,59176,0.24338027027027023,0.5958914864864864,20.816177972972977,23.703066283783784
189.9,USER_15,NewMedia20,10809,5339,11752,1253,977,677,319,15511,46637,0.4034371140939597,0.3699165771812081,19.16564087248322,22.09221832214765
190.9,USER_15,NewMedia20,142567,31563,68593,42491,30773,2887,1764,37294,357932,0.3697456666666667,0.43345093333333334,20.111521933333332,22.7204432
191.9,USER_15,NewMedia20,908990,93376,15269,71614,25873,3604,1922,137034,1257682,0.35522241610738253,0.7121265771812081,19.27200765100671,21.967745369127517
192.9,USER_15,NewMedia20,533944,76971,16795,11973,10091,5558,1555,102633,759520,0.4372944966442953,0.46469765100671145,20.467766375838924,22.711974093959732
194.0,USER_15,NewMedia20,31219,12855,1509,1173,1596,1345,320,16348,66365,0.39061114093959737,0.6840953691275168,19.73952409395973,22.113135302013422
194.9,USER_15,NewMedia20,46339,6593,13498,13383,3597,1010,1322,39080,124822,0.48606644295302015,0.292479932885906,19.953304832214762,21.88941369127517
195.9,USER_15,NewMedia20,139815,11835,44588,32575,13805,4939,728,139167,387452,0.6385022297297297,0.6704655405405405,19.22270439189189,22.1037422972973
196.9,USER_15,NewMedia20,466380,55201,26803,37628,9518,3676,1866,161582,762654,0.6531281081081081,0.7002436486486486,19.308017837837834,21.59472472972973
197.9,USER_15,NewMedia20,35689,10539,2420,3258,1635,703,433,6184,60861,0.6080144666666666,0.41531860000000004,19.951001866666672,21.612788733333332
198.9,USER_15,NewMedia20,826689,18771,27477,26830,14287,5117,1235,54046,974452,0.9154397315436243,0.7233502684563758,18.854344026845638,20.7425066442953
199.9,USER_15,NewMedia20,17924,17022,2604,986,917,1218,433,11953,53057,0.9069312751677854,0.7629055704697987,20.26921281879195,22.00104
200.9,USER_15,NewMedia20,46889,3023,5057,1107,899,810,516,8014,66315,0.6377725503355705,0.6983935570469799,20.144381409395972,22.84746979865772
201.9,USER_15,NewMedia20,636628,9492,9132,11474,6288,3832,957,23438,701241,0.5854579591836735,0.5618091836734693,20.62460585034014,23.11579013605442
202.9,USER_15,NewMedia17,59403,5227,5616,3090,1245,1588,278,40350,116797,0.46903543568464734,0.38062601659751044,19.180820082987548,20.999624232365147
203.9,USER_15,NewMedia17,53780,2783,5035,7948,8568,1127,1085,13859,94185,0.597390945945946,0.4613088513513513,19.2416952027027,21.683547162162164
204.9,USER_15,NewMedia17,20072,16467,1687,6094,6290,1174,1588,16125,69497,0.6740008053691275,0.2685162416107383,19.95297234899329,22.0036522147651
205.9,USER_15,NewMedia17,77586,4620,1324,4404,5142,1589,703,22285,117653,0.5857551351351351,0.17964777027027026,19.62909912162162,22.292783513513516
206.9,USER_15,NewMedia17,18093,3410,5734,4204,2091,909,466,15059,49966,0.5913355033557046,0.17987355704697985,19.31486073825503,22.24850691275168
207.9,USER_15,NewMedia17,17859,2337,6556,2183,1596,695,176,11580,42982,0.5952737583892617,0.139783288590604,19.9319788590604,22.910213087248323
208.9,USER_15,NewMedia17,132554,20244,50740,5381,3814,2504,1559,41434,258230,0.5893089261744966,0.17378577181208055,19.923128791946308,22.76540691275168
209.9,USER_15,NewMedia17,16909,4535,6136,1896,1716,943,474,9290,41899,0.4954512751677852,0.18401187919463088,19.19067067114094,22.309414832214767
210.9,USER_15,NewMedia17,16837,2243,2001,1323,677,505,244,18668,42498,0.39438202702702707,0.24127054054054056,18.420677432432434,21.23237418918919
212.0,USER_15,NewMedia17,7279,16733,1850,1286,884,463,284,7696,36475,0.26277155405405406,0.7756279054054055,19.143598716216218,21.035398581081083
212.9,USER_15,NewMedia17,14463,3613,1048,1109,862,976,337,11257,33665,0.6151187333333333,0.7665503333333331,19.32139193333333,22.577099200000003
213.9,USER_15,NewMedia17,49734,11808,7891,12338,7680,922,881,21312,112566,0.43045543624161064,0.42388127516778523,19.409079194630873,22.01276402684564
214.9,USER_15,NewMedia17,18936,4139,4502,4813,2714,1062,409,38757,75332,0.42390402684563755,0.43277295302013413,19.59490154362416,22.797331275167785
215.9,USER_15,NewMedia17,22936,11639,14988,14717,6398,539,455,21252,92924,0.5392956666666667,0.7460553333333334,19.483278666666664,23.674308066666665
216.9,USER_15,NewMedia5,7024,12805,379,2752,580,1084,636,15009,40269,0.37304809815950923,0.17710423312883436,19.15688447852761,22.117479693251532
217.9,USER_15,NewMedia5,27286,12380,7704,1420,1534,666,391,7760,59141,0.2719763087248322,0.059096644295302,16.91081456375839,20.33788651006711
219.0,USER_15,NewMedia5,10624,9921,16951,12398,5084,5452,1051,24758,86239,0.44543483221476515,0.11219671140939598,17.88563604026846,19.57918543624161
219.9,USER_15,NewMedia5,19228,8394,4296,1122,2886,1466,593,6723,44708,0.5007777333333333,0.12419513333333335,18.163094533333332,20.7937728
220.9,USER_15,NewMedia5,82621,14305,10091,7435,4415,670,607,38544,158688,0.39693563758389266,0.11301812080536913,17.54177154362416,20.649243154362413
221.9,USER_15,NewMedia5,19765,4059,4860,2191,1046,1067,760,7644,41392,0.41144351724137934,0.1363029655172414,18.005594413793098,20.894336551724138
222.9,USER_15,NewMedia5,30712,2835,576,1970,1598,1047,879,3601,43218,0.5385327777777777,0.1756809027777778,18.357637083333334,21.403399166666663
223.9,USER_15,NewMedia5,19922,5888,1858,2127,8016,1822,783,1393,41809,0.40221108108108106,0.2341180405405405,17.976955878378376,20.410781554054058
224.9,USER_15,NewMedia5,14185,8205,3404,1326,3009,1598,583,8267,40577,0.47261176870748295,0.26529965986394555,18.375083809523808,21.38072142857143
225.9,USER_15,NewMedia5,32528,4032,4080,4465,2153,1973,426,1603,51260,0.40600331081081076,0.267725472972973,19.176836756756757,20.566160405405405
226.9,USER_15,NewMedia5,310650,4348,3774,4082,2409,386,339,30966,356954,0.37583140939597315,0.2471765100671141,22.438514362416107,24.025880268456376
227.9,USER_15,NewMedia5,97909,3721,10541,8823,3794,2945,1099,61778,190610,0.314513288590604,0.22727496644295303,23.02088375838926,24.31760973154363
228.9,USER_15,NewMedia5,89406,1019,4537,3124,2370,1751,594,55618,158419,0.5232128859060403,0.23735590604026843,21.42506369127517,23.166858187919463
229.9,USER_15,NewMedia5,1018915,41321,14487,9965,17749,16570,7641,85261,1211909,0.38840268456375837,0.23787637583892615,20.31408865771812,22.508935100671142
230.9,USER_15,NewMedia5,448709,6124,23739,14147,16158,22347,3867,41066,576157,0.567117027027027,0.27476195945945947,19.864995202702705,22.051511283783782
231.9,USER_15,NewMedia5,85113,7722,3875,2785,4523,2283,809,20824,127934,0.5592795973154363,0.22156852348993286,19.243182953020135,21.068130268456375
232.9,USER_15,NewMedia5,82829,15363,12569,19222,7554,4205,5601,71620,218963,0.5240846979865771,0.34175154362416105,19.67061496644295,21.650809664429534
233.9,USER_15,NewMedia5,312747,47306,48022,37695,10083,8782,1590,77234,543459,0.5215625333333334,0.34640973333333325,19.13652293333333,21.157113333333335
234.9,USER_15,NewMedia5,57934,4076,782,2784,2659,2160,719,7328,78442,0.4101402013422819,0.4182757046979866,19.247022953020135,20.88353872483221
235.9,USER_15,NewMedia5,74624,16165,3006,1236,6571,1507,770,19433,123312,0.4510838255033557,0.4847593288590604,18.670611610738252,20.620070402684565
237.0,USER_15,NewMedia5,20737,12326,2537,1265,2517,1706,864,5192,47144,0.4882360135135135,0.5281912837837839,18.547484864864863,20.386908783783785
237.9,USER_15,NewMedia5,5668,3142,3243,2181,602,549,369,10702,26456,0.5225986666666667,0.6818456666666667,18.573447533333333,20.829445866666664
238.9,USER_15,NewMedia5,27845,3043,854,597,2096,1046,781,21092,57354,0.5072501342281879,0.5806182550335571,18.876454630872484,20.583911476510067
239.9,USER_15,NewMedia5,41222,1719,2024,2833,1214,1003,631,8623,59269,0.47684214765100663,0.47098523489932875,19.203267114093958,21.00932966442953
240.9,USER_15,NewMedia5,44770,1216,3267,1540,1057,998,457,7463,60768,0.45375879999999996,0.38910533333333336,18.527164133333333,20.6194074
241.9,USER_15,NewMedia5,13358,3348,5531,2565,4861,1615,1138,17017,49433,0.40000369127516777,0.4394110738255034,18.964963489932884,20.897745704697986
242.9,USER_15,NewMedia5,22295,14920,6273,5221,3548,1484,639,25620,80000,0.3990045205479452,0.35050260273972605,19.278645205479453,21.57444397260274
243.9,USER_15,NewMedia5,42406,1271,7687,2831,1850,678,753,13870,71346,0.5144331756756757,0.32167614864864863,19.580835675675676,22.020701554054053
244.9,USER_15,NewMedia5,47593,6024,4898,1444,2581,984,1032,33306,97862,0.46278283783783786,0.2802974324324324,19.44528608108108,21.91749972972973
245.9,USER_15,NewMedia5,29187,9628,3091,1960,1534,1297,592,6939,54228,0.5449287755102041,0.269148231292517,18.4832756462585,20.970069727891158
246.9,USER_15,NewMedia5,8151,2817,2316,1805,3251,447,396,8341,27524,0.5182886577181208,0.2183781879194631,18.923376040268455,21.85252825503356
247.9,USER_15,NewMedia5,22163,565,14144,2931,1884,1360,578,8214,51839,0.579808255033557,0.256976711409396,19.261837583892614,22.274234765100672
248.9,USER_15,NewMedia5,34950,23585,2754,4011,3773,839,750,13362,84024,0.37811891891891897,0.45639513513513513,19.374359189189185,20.897422837837837
249.9,USER_15,NewMedia5,19440,4418,857,856,825,435,1003,9390,37224,0.5791173648648649,0.5151419594594594,18.9664475,20.971287635135134
251.0,USER_15,NewMedia5,78576,28074,1363,1443,3004,990,554,13172,127176,0.46280579999999993,0.6676915999999999,19.0150536,21.4970978
251.9,USER_15,NewMedia5,15112,1548,1824,2501,885,871,240,12303,35284,0.4138245637583892,0.2981519463087248,20.13237932885906,22.789214161073826
252.9,USER_15,NewMedia5,140565,5882,2752,8440,4477,1073,1358,50809,215356,0.38964100671140944,0.23181684563758392,19.813112147651005,23.24633583892617
253.9,USER_15,NewMedia5,13564,39195,6059,7309,4625,1197,766,21186,93901,0.44833919463087246,0.24382228187919464,20.246495503355703,23.373382953020137
254.9,USER_15,NewMedia5,18777,5269,3906,1779,2347,1060,1200,7942,42280,0.6490958,0.20928186666666668,20.162651133333334,22.62424433333333
255.9,USER_15,NewMedia5,27481,1644,3789,2450,1787,1161,533,4461,43306,0.4170346258503401,0.24343034013605444,19.35024945578231,22.75953156462585
256.9,USER_15,NewMedia5,11523,5009,1089,1053,992,741,372,13751,34530,0.3947075167785235,0.23107208053691278,19.21002946308725,22.71632691275168
257.9,USER_15,NewMedia5,38585,3353,2629,3504,922,1274,553,5465,56285,0.3570125333333333,0.220653,18.44521286666667,21.904621199999998
258.9,USER_15,NewMedia5,9529,5529,2756,522,1294,371,179,11964,32144,0.3762751351351351,0.2296303378378378,18.969863445945947,22.41500439189189
259.9,USER_15,NewMedia5,23806,9382,6174,1550,2989,428,255,6621,51205,0.3376176510067114,0.23561369127516774,20.250256845637583,23.468874429530203
260.9,USER_15,NewMedia5,411653,6357,5135,4619,1989,722,322,35895,466692,0.3090530201342282,0.23105127516778523,20.45098973154362,23.284770402684565
262.0,USER_15,NewMedia5,18968,7237,6622,1659,1580,977,204,8806,46053,0.28990425675675674,0.22993040540540538,19.481418986486485,22.65891804054054
262.9,USER_15,NewMedia5,19875,4975,907,1015,1251,634,299,4713,33669,0.36235662068965513,0.21397758620689655,18.80254151724138,22.525083931034484
263.9,USER_15,NewMedia5,78972,8035,4392,5389,2866,1259,358,18070,119341,0.4359229655172414,0.23528993103448279,19.351124689655173,22.650093103448278
264.9,USER_15,NewMedia5,17214,4177,1939,767,1050,515,593,5191,31446,0.5415987919463087,0.2501531543624161,19.389339597315434,22.54432489932886
265.9,USER_15,NewMedia5,20071,13260,5961,1036,1170,536,303,4620,46957,0.4788962416107382,0.2507751677852349,19.284847852348992,22.11919711409396
266.9,USER_15,NewMedia5,14949,1791,1961,2456,1439,529,626,5099,28850,0.42716614864864866,0.24041885135135133,19.30149702702703,22.441711891891888
267.9,USER_15,NewMedia5,21466,2877,2145,1810,388,990,239,8332,38247,0.471216,0.23077979999999998,19.491644333333333,22.566543000000003
269.0,USER_15,NewMedia5,10441,15125,1107,1453,2137,223,376,8555,39417,0.3766606711409396,0.27214738255033555,18.688190604026843,21.692365503355706
269.9,USER_15,NewMedia5,15963,5558,3747,1045,1250,495,555,4125,32738,0.3739804081632653,0.42567782312925173,18.247524557823127,20.73171530612245
270.9,USER_15,NewMedia5,6748,4700,1406,1060,913,722,275,16666,32490,0.5293506802721089,0.7868952380952381,18.202646122448982,20.483236258503403
271.9,USER_15,NewMedia5,76886,9925,2565,2406,2113,722,377,29518,124512,0.3758973333333333,0.7990532,19.876429200000004,22.37267786666667
272.9,USER_15,NewMedia5,496224,9090,17360,15119,7885,4012,3630,278310,831630,0.25010617449664435,0.7280381879194631,21.495435436241607,24.002638926174498
273.9,USER_15,NewMedia5,11122,6150,1885,9037,5144,974,1322,4316,39950,0.36695726027397263,0.7034713698630137,19.984266643835614,21.664334383561645
274.9,USER_15,NewMedia16,18332,4508,2466,2706,4549,1530,1978,7407,43476,0.38331633540372667,0.4588242236024845,19.061954596273296,21.48523136645963
276.0,USER_15,NewMedia16,62210,5881,4915,12029,2966,724,467,31239,120431,0.5860941891891892,0.5539498648648649,18.728018986486482,20.762084324324327
276.9,USER_15,NewMedia16,123315,2923,3477,3084,1547,543,159,23798,158846,0.5628055704697985,0.20522610738255032,18.945356375838927,22.59269087248322
277.9,USER_15,NewMedia16,48317,5311,3747,1583,1974,1276,536,7532,70276,0.5341425999999999,0.22524353333333333,20.589520866666668,23.33223913333333
278.9,USER_15,NewMedia16,92565,22355,7881,5327,9432,1211,196,65169,204136,0.635933288590604,0.195333355704698,20.973989060402687,23.795920939597316
280.0,USER_15,NewMedia16,13354,1553,3488,665,3280,635,959,16124,40058,0.6090889261744966,0.1274041610738255,19.893956510067113,23.178458657718117
280.9,USER_15,NewMedia16,22064,4416,2601,1356,1461,1469,619,19146,53132,0.5888552,0.14799253333333334,21.229960999999996,24.249211600000002
281.9,USER_15,NewMedia16,16254,7353,1894,2602,586,1366,530,11114,41699,0.4912427516778525,0.11913255033557046,21.547513422818795,24.46847201342282
282.9,USER_15,NewMedia16,31250,6259,1170,814,1763,898,820,4643,47617,0.4102931756756757,0.2898962837837838,20.083299459459457,22.97948351351351
283.9,USER_15,NewMedia16,18326,4147,2795,1100,1384,672,145,14649,43218,0.43528833333333333,0.7422517361111111,19.82485263888889,22.32060166666667
284.9,USER_15,NewMedia16,17445,1414,1498,2071,1046,463,530,21165,45632,0.42564702702702706,0.28896033783783787,20.673413040540538,22.357979729729728
285.9,USER_15,NewMedia4,17594,12629,8533,4549,1404,1066,1115,29246,76136,0.3734337872340426,0.1677728936170213,20.016348893617025,22.943646510638295
286.9,USER_15,NewMedia4,1605266,63462,78243,112078,44480,9657,3510,223858,2140554,0.5025970270270269,0.09456202702702701,16.79273135135135,21.685864594594594
287.9,USER_15,NewMedia4,10965,2026,407,3242,2637,748,851,10595,31471,0.4246015436241611,0.42919100671140936,18.64287986577181,20.830096241610743
288.9,USER_15,NewMedia4,102226,8508,5017,6906,4200,1053,477,29784,158171,0.4601550666666666,0.47019313333333335,19.1582462,21.090039333333333
289.9,USER_15,NewMedia4,128936,5351,5026,4416,1099,4450,2084,74093,225455,0.34705520270270274,0.18816722972972974,19.344921891891897,22.76568060810811
290.9,USER_15,NewMedia4,145797,10341,2816,1924,1554,3854,1538,9374,177198,0.5076318918918918,0.16387831081081083,18.742569121621624,22.333026486486485
291.9,USER_15,NewMedia4,62139,23834,7863,5837,863,3275,1672,40437,145920,0.4597437583892618,0.18069067114093962,19.295421073825505,22.355852684563757
292.9,USER_15,NewMedia4,70742,2049,3348,2558,1143,721,221,22589,103371,0.4787003333333333,0.23100246666666668,18.865938866666667,22.211553533333333
293.9,USER_15,NewMedia4,17959,14287,3842,2626,1820,1067,311,9387,51299,0.46249432432432436,0.2825308783783784,18.431549594594596,21.672223175675676
294.9,USER_15,NewMedia4,50408,3055,1236,2376,2864,2468,800,43038,106245,0.5026183783783783,0.25552675675675673,18.0674327027027,20.88555554054054
295.9,USER_15,NewMedia4,35828,29160,3949,17441,3906,2391,324,94845,187844,0.5757829333333333,0.3061441333333333,18.0060364,21.3078406
296.9,USER_15,NewMedia4,43261,22889,11612,2127,1838,1223,557,27936,111443,0.38592095238095236,0.27971707482993197,19.081785714285715,21.875163401360542
297.9,USER_15,NewMedia4,118106,6507,3442,3778,3539,2242,732,26760,165106,0.5550008053691275,0.17872422818791947,19.7561889261745,23.121380201342284
298.9,USER_15,NewMedia4,10222,1565,4247,1769,1233,1489,1108,7232,28865,0.4278720408163265,0.27191952380952383,19.647559863945578,22.038640612244897
299.9,USER_15,NewMedia4,349693,36278,18346,20718,10343,7694,2627,130165,575864,0.3614241496598639,0.7090859863945578,18.838364149659867,21.587631292517006
300.9,USER_15,NewMedia4,10964,8338,1202,629,3509,615,469,14815,40541,0.6307621476510066,0.6906687248322148,19.827804026845637,22.57926046979866
301.9,USER_15,NewMedia13,75468,6648,3308,3662,2167,1168,960,14114,107495,0.3349592150170649,0.47955392491467574,20.548584812286688,22.499950784982936
302.9,USER_15,NewMedia13,320720,27538,44804,37237,16217,2698,1472,181682,632368,0.5444433793103448,0.5806537241379311,19.05660151724138,20.742939931034485
303.9,USER_15,NewMedia13,247323,11146,2753,9563,3802,3438,513,70117,348655,0.5789791780821917,0.277293698630137,18.956529383561644,21.347204520547944
305.0,USER_15,NewMedia13,107297,2251,2076,4843,2928,645,274,17193,137507,0.5329102684563758,0.11588073825503356,18.389989597315434,21.880547114093957
305.9,USER_15,NewMedia13,83041,1929,470,1924,1165,1179,403,7442,97553,0.47062389261744964,0.14924926174496644,19.835634429530202,22.673515637583893
306.9,USER_15,NewMedia13,600043,6340,12534,7911,12364,12886,8711,35643,696432,0.4785600675675675,0.3250872972972973,20.526544932432433,22.640124054054052
307.9,USER_15,NewMedia13,16010,20362,7246,5559,2293,878,1388,15398,69134,0.5885832,0.1158584,19.931249666666666,23.3435012
308.9,USER_15,NewMedia13,337707,3162,3923,3440,2776,498,312,55583,407401,0.5580992617449665,0.1793792617449664,20.410461946308725,23.462192080536916
309.9,USER_15,NewMedia13,70492,4794,3055,2522,1463,1018,387,8060,91791,0.5457297972972973,0.27571912162162154,19.88270439189189,22.677407972972972
310.9,USER_15,NewMedia13,17326,17962,2471,12593,2058,1116,398,46187,100111,0.5670589932885904,0.28666597315436243,19.34363966442953,22.47473651006711
311.9,USER_15,NewMedia13,67641,5110,3136,2152,1992,1813,521,15250,97615,0.5367243624161074,0.36134328859060405,19.69520577181208,22.44892342281879
312.9,USER_15,NewMedia13,40167,3773,870,996,1365,2073,459,7174,56877,0.5106261073825503,0.4951259060402685,19.518568926174495,21.731763557046985
313.9,USER_15,NewMedia13,24983,6126,3018,2981,2703,326,254,16599,56990,0.43033610738255035,0.7500815436241611,19.668054295302017,22.726130201342283
314.9,USER_15,NewMedia13,44511,2920,2144,1586,2712,578,832,13102,68385,0.7586491275167786,0.7490290604026846,19.43445865771812,23.169089395973156
315.9,USER_15,NewMedia13,25963,6377,7293,2673,2819,1443,627,19415,66610,0.5651658783783784,0.44530020270270276,20.7381227027027,22.517784324324328
316.9,USER_15,NewMedia13,158620,14182,67180,23262,12394,7564,3982,82929,370113,0.6765631756756757,0.6749912837837837,19.579318445945944,22.781219864864863
317.9,USER_15,NewMedia13,31991,2371,2770,892,1445,1488,243,20648,61848,0.5967420134228187,0.5585638255033557,20.662298993288594,22.984132416107382
318.9,USER_15,NewMedia13,13215,8691,1826,2518,3570,419,605,15693,46537,0.48877753333333335,0.46138813333333334,20.6035164,22.52009393333333
319.9,USER_15,NewMedia7,52262,11050,9537,15581,3705,943,233,35244,128555,0.49593207207207207,0.20194788288288282,20.378910180180178,23.405025090090085
320.9,USER_15,NewMedia7,19828,4242,6686,1099,1622,1781,691,28449,64398,0.3442069127516778,0.08046744966442952,18.534424093959732,21.717299664429532
321.9,USER_15,NewMedia7,118832,2080,3071,2601,1600,381,186,2224,130975,0.36944791946308725,0.012459731543624158,18.66326315436242,22.713623154362416
323.0,USER_15,NewMedia7,591485,44668,27557,27259,11278,6382,2636,76264,787529,0.47908746575342465,0.05907356164383561,19.980630821917806,23.001648356164385
323.9,USER_15,NewMedia7,19905,9301,7445,14192,5766,3035,416,27108,87168,0.4423595890410959,0.06387869863013698,20.161582671232875,23.25407883561644
324.9,USER_15,NewMedia7,108993,900,1578,1568,1484,228,273,8873,123897,0.4290660810810811,0.1391345945945946,19.643682972972975,23.281823378378377
325.9,USER_15,NewMedia7,1839373,12041,14166,18471,8600,3323,1581,92785,1990340,0.4421020666666666,0.20765933333333336,20.045559133333335,23.2422562
326.9,USER_15,NewMedia7,23359,3847,6094,4989,4160,1765,1022,16308,61544,0.4069362162162162,0.32087155405405404,19.766806486486487,20.31993310810811
327.9,USER_15,NewMedia7,20383,6966,3027,1296,1620,1027,776,8688,43783,0.43403684563758393,0.4644236241610738,19.087743288590605,21.73876684563758
328.9,USER_15,NewMedia7,41125,4316,1437,1141,1808,1258,540,7023,58648,0.6590021621621621,0.2884590540540541,19.71472243243244,22.23986777027027
329.9,USER_15,NewMedia7,67263,4929,1073,2341,1561,1080,466,12988,91701,0.6934037583892617,0.1494771812080537,20.990628053691275,23.53669577181208
330.9,USER_15,NewMedia7,33674,2565,4083,2910,1785,1289,784,31002,78092,0.6370089932885906,0.22885060402684562,21.479170536912754,24.021448791946312
331.9,USER_15,NewMedia7,144373,7000,7324,3569,813,284,190,12487,176040,0.7278643624161073,0.1627396644295302,21.311572214765103,23.44706060402685
332.9,USER_15,NewMedia7,125836,1379,9318,15049,2152,827,1584,34391,190536,0.573993,0.0847328,20.55866506666667,23.277639866666668
333.9,USER_15,NewMedia7,15936,10151,7444,5683,4482,1251,638,18084,63669,0.6418954362416107,0.13223429530201342,19.8355711409396,22.88868308724832
334.9,USER_15,NewMedia7,315295,12581,23938,18338,5182,4264,2608,37699,419905,0.5544204697986577,0.5782406040268456,19.272862281879195,21.821266979865772
335.9,USER_15,NewMedia7,4256,4741,2305,1113,1209,1319,504,11630,27077,0.44864141891891895,0.8335552027027028,19.6852925,22.54473554054054
336.9,USER_15,NewMedia7,108513,11638,3112,2441,3670,1100,276,25981,156731,0.5190479054054055,0.7217222297297297,20.817002972972972,23.33898527027027
337.9,USER_15,NewMedia7,80474,35067,45493,7594,16546,3490,4323,72446,265433,0.4791723489932886,0.1536671812080537,19.946254832214766,23.18159543624161
338.9,USER_15,NewMedia7,17775,6056,9940,2810,1134,1083,338,20759,59895,0.6403604697986578,0.24304630872483224,20.79742436241611,23.18180436241611
339.9,USER_15,NewMedia7,11859,6373,2901,2347,1995,973,524,4910,31882,0.5442276,0.28156593333333335,20.545758,22.586949800000003
340.9,USER_15,NewMedia7,1800,6272,3360,1969,1541,1407,377,8787,25513,0.5347171140939598,0.37092442953020127,19.767887919463092,22.047506375838925
341.9,USER_15,NewMedia7,63630,1531,7526,21994,9632,1181,740,63831,170065,0.5709358108108109,0.37569243243243244,20.19030966216216,22.428134594594592
342.9,USER_15,NewMedia7,69225,1587,931,528,402,138,114,1198,74123,0.6703953020134229,0.6430207382550336,19.81981369127517,22.296041879194632
343.9,USER_15,NewMedia7,12950,2480,1278,1120,1577,348,1185,10049,30987,0.5588866896551724,0.8295960689655172,20.737015103448275,23.05518055172414
344.9,USER_15,NewMedia7,28436,8688,3438,1815,2411,803,482,6291,52364,0.4483846206896552,0.34735724137931034,21.356380827586207,24.045629793103444
345.9,USER_15,NewMedia7,10160,7247,6442,2800,2578,599,388,11347,41561,0.5414510067114094,0.1598714765100671,19.41476302013423,23.179513422818793
346.9,USER_15,NewMedia7,62069,7070,743,905,1263,1351,535,10575,84511,0.6048642000000001,0.5555247333333333,20.171917133333338,22.564990933333334
348.0,USER_15,NewMedia7,36799,14406,969,1048,2058,695,502,5035,61512,0.43403825503355703,0.26100120805369126,20.83342798657718,23.572510738255037
348.9,USER_15,NewMedia7,138399,5331,7106,19917,8023,1138,594,23945,204453,0.40600550335570473,0.610063154362416,20.140607046979866,22.31842080536913
349.9,USER_15,NewMedia7,1368803,7848,14356,16943,12860,3706,1426,41770,1467712,0.38635724832214763,0.8531540268456375,21.36818120805369,23.986751610738256
350.9,USER_15,NewMedia7,35501,11848,16800,8506,2475,1355,315,23279,100079,0.2989012080536913,0.5348834899328859,21.003576711409398,21.80365355704698
351.9,USER_15,NewMedia7,218387,1316,2476,3841,2733,220,252,7845,237070,0.3246597986577181,0.7010853020134229,21.963742281879195,24.822154697986576
352.9,USER_15,NewMedia12,49817,16385,47333,21290,12714,2841,2074,61987,214441,0.5049924175824175,0.42002,19.42320054945055,21.945938076923074
353.9,USER_15,NewMedia12,189798,715,2330,1606,999,644,370,18441,214903,0.44485865771812083,0.2806523489932886,18.775835838926177,21.868013154362416
354.9,USER_15,NewMedia12,49785,13529,9851,9211,2134,1931,687,16071,103199,0.5732742953020133,0.21052248322147651,20.04307033557047,22.85465409395973
355.9,USER_15,NewMedia12,372552,15667,18746,9860,26247,9906,2602,176830,632410,0.5226269333333333,0.531595,19.47644006666667,21.660389266666666
356.9,USER_15,NewMedia12,36018,12673,6620,6134,6696,2286,532,33134,104093,0.44235486486486486,0.4369840540540541,19.53733635135135,22.574593310810812
357.9,USER_15,NewMedia12,72415,1180,7701,6376,4130,2058,1068,58554,153482,0.8159889115646259,0.5262629251700681,19.27270680272109,22.14743666666667
358.9,USER_15,NewMedia12,462548,12578,16142,5894,6426,3735,4553,88378,600254,0.4744475675675675,0.6323620945945947,19.299558445945944,21.45729527027027
359.9,USER_15,NewMedia12,1740973,41669,31799,13105,15192,7699,4705,226571,2081713,0.6758173825503355,0.3863671140939598,19.171674697986578,22.384433959731545
360.9,USER_15,NewMedia12,537374,9869,27941,41510,11840,6059,2088,144640,781321,0.62267,0.4388171140939597,19.407810201342283,22.538031543624164
361.9,USER_15,NewMedia12,252378,11561,6257,15340,4455,1443,747,48290,340471,0.8340791946308724,0.6612102684563759,19.35790624161074,22.14967899328859
362.9,USER_15,NewMedia12,8044,4192,5770,1558,1364,947,762,24181,46818,0.6699467114093959,0.5458461744966442,20.67691899328859,23.075181208053692
363.9,USER_15,NewMedia6,75248,3852,5086,8519,5162,1168,711,50875,150621,0.5633814042553191,0.17356280851063832,17.859197787234045,21.49573689361702
364.9,USER_15,NewMedia6,40268,19796,8389,6564,2563,1375,620,22164,101739,0.34280068027210886,0.05409816326530612,16.86395897959184,20.553736394557824
366.0,USER_15,NewMedia6,52104,15789,12306,10280,5938,2679,1733,25487,126316,0.38580181208053693,0.037494295302013425,17.119082147651007,21.483045771812083
366.9,USER_15,NewMedia6,61824,2309,1996,4560,1773,3372,691,20961,97486,0.3258355033557047,0.09935214765100671,17.846072147651007,21.83092932885906
367.9,USER_15,NewMedia6,131351,6987,2970,2914,1542,457,720,19353,166294,0.4037768456375839,0.07423100671140939,17.70165147651007,21.015175838926172
368.9,USER_15,NewMedia6,29316,8068,4818,3079,5805,1607,546,26166,79405,0.3269390604026846,0.1255091275167785,18.823969664429526,21.930904630872483
369.9,USER_15,NewMedia6,99802,14159,7855,2251,9353,1138,465,52536,187559,0.46275073825503354,0.15968959731543625,18.923106040268458,22.33817744966443
370.9,USER_15,NewMedia6,21159,6896,1660,913,767,927,508,11310,44140,0.2828120805369127,0.2200431543624161,18.088369932885907,21.750648322147654
371.9,USER_15,NewMedia6,23307,4184,3578,2101,1395,788,679,4879,40911,0.504118053691275,0.2343079194630872,19.68515134228188,22.0694633557047
