time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
28.9,USER_13,NewMedia15,46166,8879,2004,855,1894,591,582,27966,88937,0.60705
29.9,USER_13,NewMedia15,72689,9295,1279,2700,4234,2426,1066,15756,109445,0.49243
31.0,USER_13,NewMedia15,19232,5392,3609,6946,2547,1779,645,4601,44751,0.50457
31.9,USER_13,NewMedia15,69732,17659,1041,799,1387,635,1965,40518,133736,0.46032
32.9,USER_13,NewMedia15,8983,1287,3912,1454,1928,565,882,5028,24039,0.45323
33.9,USER_13,NewMedia15,80471,1966,1128,1092,254,204,163,4242,89520,0.37195
34.9,USER_13,NewMedia15,8134,5914,11097,1461,2419,745,331,8816,38917,0.42703
35.9,USER_13,NewMedia15,47908,2807,3308,3152,1850,538,504,14102,74169,0.44583
36.9,USER_13,NewMedia15,1926,2802,2932,1307,1327,556,358,8335,19543,0.46672
38.0,USER_13,NewMedia15,138655,3285,2948,1121,1415,954,402,9342,158122,0.56601
38.9,USER_13,NewMedia15,7346,3856,8148,1382,1953,885,1327,7039,31936,0.60341
39.9,USER_13,NewMedia15,74534,6260,1807,725,2000,1466,497,10741,98030,0.59141
40.9,USER_13,NewMedia15,73699,7068,2140,1263,2162,1368,317,28323,116340,0.43539
42.0,USER_13,NewMedia15,29361,1946,3375,3449,1512,1028,540,11425,52636,0.56797
42.9,USER_13,NewMedia15,1114453,12830,30185,7233,9326,7214,2689,312174,1496104,0.46242
43.9,USER_13,NewMedia15,145661,1807,2584,2111,1169,1246,629,9414,164621,0.58322
45.0,USER_13,NewMedia15,81453,574,5286,4026,2832,987,845,48738,144741,0.47645
45.9,USER_13,NewMedia15,910681,20974,9485,6065,6850,4813,1987,79797,1040652,0.48411
46.9,USER_13,NewMedia15,1269507,59713,7801,24882,11392,14970,8691,103760,1500716,0.50779
47.9,USER_13,NewMedia15,1645381,26185,21406,9545,7572,10534,3354,93551,1817528,0.50632
48.9,USER_13,NewMedia15,3031692,15075,112773,31012,20672,23148,12787,165421,3412580,0.54061
49.9,USER_13,NewMedia15,26303,1361,4612,3124,3977,3676,2647,8030,53730,0.50938
50.9,USER_13,NewMedia15,265955,3848,3623,5861,3221,2782,2054,6357,293701,0.2655
51.9,USER_13,NewMedia15,16890,3363,4914,4313,2000,2350,2837,23929,60596,0.0
52.9,USER_13,NewMedia15,5458,8312,5225,4490,5588,960,288,18566,48887,0.60056
54.0,USER_13,NewMedia15,283501,2531,5036,3885,1584,1867,575,37933,336912,0.6342
54.9,USER_13,NewMedia15,110561,5841,6609,5215,1299,1794,1674,47328,180321,0.50512
56.0,USER_13,NewMedia15,164447,27429,14270,2976,7657,2331,1388,190709,411207,0.42976
56.9,USER_13,NewMedia7,106492,12638,2721,3316,3434,2445,510,38497,170053,0.30725
58.0,USER_13,NewMedia7,67549,6458,1372,3216,2213,812,1136,27868,110624,0.43765
58.9,USER_13,NewMedia7,24895,22294,14361,18943,2930,1532,861,72440,158256,0.0
59.9,USER_13,NewMedia7,3109158,18910,13461,21998,6570,3851,2639,37535,3214122,0.34283
60.9,USER_13,NewMedia7,289889,7311,2047,3478,1586,1505,682,31953,338451,0.35725
61.9,USER_13,NewMedia7,357860,23828,34381,13348,25656,9200,5534,166956,636763,0.43987
63.0,USER_13,NewMedia7,142536,1521,333,377,669,262,389,10620,156707,0.72937
63.9,USER_13,NewMedia7,21902,1830,16660,9708,5650,2465,2419,27700,88334,0.67261
64.9,USER_13,NewMedia7,74911,4471,15589,2933,4158,1456,411,26433,130362,0.30466
65.9,USER_13,NewMedia7,3664,630,2139,2034,2323,298,343,3365,14796,0.58806
66.9,USER_13,NewMedia7,1541,1141,641,1418,2446,1143,527,3704,12561,0.66033
67.9,USER_13,NewMedia7,36682,5068,1584,2519,1605,1384,485,9288,58615,0.67747
68.9,USER_13,NewMedia7,56593,8122,2106,3835,3157,994,582,7863,83252,0.35481
69.9,USER_13,NewMedia7,3850,1100,618,1188,3640,1170,482,4783,16831,0.2958
70.9,USER_13,NewMedia7,51802,4555,6625,8482,2840,2105,816,33403,110628,0.0
71.9,USER_13,NewMedia7,238858,1216,1376,2778,1345,601,472,22421,269067,0.54141
72.9,USER_13,NewMedia7,60620,19876,3562,1748,2460,1576,731,89148,179721,0.63668
74.0,USER_13,NewMedia7,5786,1520,6933,6886,2064,1492,1428,4124,30233,0.3432
74.9,USER_13,NewMedia7,6275,589,4337,2419,3335,600,1153,969,19677,0.37216
75.9,USER_13,NewMedia7,5481,957,2642,3310,2727,854,640,1812,18423,0.30329
76.9,USER_13,NewMedia7,92642,2451,1131,1592,3055,820,1372,18728,121791,0.0
77.9,USER_13,NewMedia7,1023,493,879,1596,1489,1522,783,2485,10270,0.35642
78.9,USER_13,NewMedia7,31452,3475,1668,6293,2749,1215,732,12758,60342,0.4195
79.9,USER_13,NewMedia7,4701,1343,1576,1444,1364,1054,626,14804,26912,0.41847
81.0,USER_13,NewMedia7,12257,3714,1499,5016,2544,1761,755,6088,33634,0.4922
81.9,USER_13,NewMedia7,88254,7925,1992,16042,5349,5881,3158,28121,156722,0.55576
82.9,USER_13,NewMedia7,117964,5026,2422,1264,2320,1401,583,4517,135497,0.53792
83.9,USER_13,NewMedia7,50769,10118,847,4020,2656,1140,370,23604,93524,0.5405
84.9,USER_13,NewMedia7,34476,1589,1606,2451,2868,3245,2502,2206,50943,0.58964
85.9,USER_13,NewMedia7,4085,1417,1757,2517,1439,996,547,7486,20244,0.0
86.9,USER_13,NewMedia7,2557,60,1845,1454,3602,1956,689,1508,13671,0.0
88.0,USER_13,NewMedia7,64795,8592,1911,901,3331,1815,465,18734,100544,0.664
88.9,USER_13,NewMedia7,3339,3070,4333,1847,1482,1865,500,2436,18872,0.36323
90.0,USER_13,NewMedia7,90377,7701,1234,1048,1082,1370,755,26850,130417,0.27578
90.9,USER_13,NewMedia7,18846,12337,4058,2885,2672,1424,1039,17879,61140,0.53812
92.0,USER_13,NewMedia7,41437,1054,3888,1434,2300,2093,554,16603,69363,0.59865
92.9,USER_13,NewMedia7,61495,6531,1308,2772,3757,1923,767,19135,97688,0.72656
93.9,USER_13,NewMedia7,145336,868,1295,1168,884,302,214,8629,158696,0.59923
94.9,USER_13,NewMedia7,10259,4451,2110,5804,9089,1423,1328,1694,36158,0.58502
95.9,USER_13,NewMedia7,75876,2759,2791,1242,2243,1747,670,34109,121437,0.54015
96.9,USER_13,NewMedia7,620740,48488,11864,17744,15859,3546,2704,50696,771641,0.26396
97.9,USER_13,NewMedia7,206476,3117,1849,4658,4819,2446,734,19494,243593,0.27518
99.0,USER_13,NewMedia7,8076,4837,5477,1441,1477,1343,557,6670,29878,0.59887
99.9,USER_13,NewMedia7,106886,4318,1356,936,1300,962,1398,39899,157055,0.35752
100.9,USER_13,NewMedia7,2000,1629,74,3142,2157,1174,431,1573,12180,0.25555
101.9,USER_13,NewMedia7,14093,7811,3486,2954,3158,2253,413,4964,39132,0.53347
102.9,USER_13,NewMedia7,2178,2074,5144,1536,1878,451,1812,3661,18734,0.56652
103.9,USER_13,NewMedia7,28776,5414,3730,1500,3115,1182,582,26380,70679,0.69562
104.9,USER_13,NewMedia7,151708,8118,10388,3588,3190,1559,874,64117,243542,0.31707
106.0,USER_13,NewMedia7,56346,8913,10256,6684,3569,3120,3817,19545,112250,0.38165
106.9,USER_13,NewMedia7,10376,1796,1461,3433,2833,980,257,27891,49027,0.62712
107.9,USER_13,NewMedia7,85711,2548,1323,5549,2836,760,2099,20372,121198,0.59526
108.9,USER_13,NewMedia7,228211,24873,6393,9925,3080,866,513,74037,347898,0.24184
109.9,USER_13,NewMedia7,25306,3245,8514,1878,3065,2842,932,7967,53749,0.63756
110.9,USER_13,NewMedia7,1855,1695,2001,1063,2578,792,1294,2422,13700,0.58984
111.9,USER_13,NewMedia7,23949,8935,4261,1983,1929,2231,949,9397,53634,0.0
112.9,USER_13,NewMedia7,82781,1464,2900,3401,4049,904,1207,17709,114415,0.61181
113.9,USER_13,NewMedia7,14113,7074,5275,3574,4269,1064,357,17157,52883,0.68569
114.9,USER_13,NewMedia7,1180,212,418,653,3906,2597,1080,4020,14066,0.54217
115.9,USER_13,NewMedia7,5914,4461,3924,1059,1230,1695,485,10153,28921,0.74295
117.0,USER_13,NewMedia7,14052,2586,4662,4826,2785,832,845,3800,34388,0.54568
117.9,USER_13,NewMedia7,5457,1930,872,1002,3476,1206,811,3754,18508,0.68891
118.9,USER_13,NewMedia7,24887,12278,5362,4750,1125,1395,482,16171,66450,0.71484
119.9,USER_13,NewMedia7,64529,1224,3847,2422,2767,879,1447,14356,91471,0.68752
120.9,USER_13,NewMedia7,9830,1286,688,1339,1302,285,117,8804,23651,0.0
122.0,USER_13,NewMedia7,235906,16380,9973,4394,5823,2128,2251,32431,309286,0.0
122.9,USER_13,NewMedia7,4258,1289,5168,1969,3432,2070,719,7013,25918,0.57678
124.0,USER_13,NewMedia7,35997,572,9270,901,3849,1098,409,3313,55409,0.55381
124.9,USER_13,NewMedia7,5620,2893,3307,2270,2731,2142,1971,5799,26733,0.37837
125.9,USER_13,NewMedia7,86071,4285,13054,4735,3997,2447,1029,34416,150034,0.65863
126.9,USER_13,NewMedia7,817043,18630,27682,6482,8857,3542,2762,36485,921483,0.65672
127.9,USER_13,NewMedia7,242754,2854,28486,21557,26037,10218,3453,26594,361953,0.33006
128.9,USER_13,NewMedia7,98361,46610,4551,2475,7722,9267,6442,264510,439938,0.28025
129.9,USER_13,NewMedia7,748699,5625,10758,13026,18362,6596,4185,69829,877080,0.65931
131.0,USER_13,NewMedia7,143637,1689,4219,635,1544,643,121,17729,170217,0.52886
131.9,USER_13,NewMedia7,51252,5033,1655,4828,4666,612,289,44981,113316,0.43976
132.9,USER_13,NewMedia7,74743,1830,378,1028,370,446,297,1775,80867,0.0
133.9,USER_13,NewMedia7,382805,26448,8446,16180,13396,12001,3669,72267,535212,0.58566
135.0,USER_13,NewMedia21,503982,10525,5677,3554,2064,1354,1252,58803,587211,0.33577
135.9,USER_13,NewMedia21,301143,24594,23119,22747,15675,4980,6879,102131,501268,0.42488
136.9,USER_13,NewMedia21,39104,2931,1193,1939,1273,312,326,7551,54629,0.51236
138.0,USER_13,NewMedia21,92589,2489,1880,4391,8066,1484,945,14259,126103,0.68127
138.9,USER_13,NewMedia21,53379,3812,2513,3802,6496,1643,635,47150,119430,0.74193
139.9,USER_13,NewMedia21,17628,8441,1462,3322,1801,1220,1076,4776,39726,0.51461
140.9,USER_13,NewMedia21,129177,1305,6036,10031,5862,1246,825,23560,178042,0.38537
142.0,USER_13,NewMedia21,114887,4166,10567,2904,3441,1001,890,3345,141201,0.42544
142.9,USER_13,NewMedia21,519174,5159,17496,21711,20284,3206,1711,143895,732636,0.4935
143.9,USER_13,NewMedia21,147324,15334,3576,4170,11673,5694,4340,26308,218419,0.49991
144.9,USER_13,NewMedia21,61864,11890,3648,5038,1256,747,624,58788,143855,0.63343
145.9,USER_13,NewMedia21,815297,43116,15274,35603,8384,2924,4095,49696,974389,0.78736
146.9,USER_13,NewMedia21,4319,476,899,1599,1834,1414,516,5921,16978,0.78868
147.9,USER_13,NewMedia21,94034,1387,4063,1267,414,522,209,6331,108227,0.50257
149.0,USER_13,NewMedia21,21342,11782,14095,4865,3615,1834,1427,13579,72539,0.0
149.9,USER_13,NewMedia21,553921,22627,37694,10625,12971,3372,1951,118208,761369,0.47522
150.9,USER_13,NewMedia21,3684,838,1663,947,3434,513,386,4506,15971,0.31235
151.9,USER_13,NewMedia21,69197,1246,5869,3525,3423,1186,261,10320,95027,0.18727
152.9,USER_13,NewMedia21,471952,5406,3952,1017,4131,919,1595,32513,521485,0.48497
154.0,USER_13,NewMedia21,374709,11533,15845,7781,12299,4724,5521,79164,511576,0.51296
154.9,USER_13,NewMedia21,53448,796,2750,1358,2117,972,329,17664,79434,0.65618
155.9,USER_13,NewMedia21,848,3129,7702,1943,3762,1033,1018,15228,34663,0.88462
156.9,USER_13,NewMedia21,84588,705,2023,5161,1265,770,310,8126,102948,0.49616
157.9,USER_13,NewMedia21,59071,14024,4114,3989,1903,992,631,20491,105215,0.85908
158.9,USER_13,NewMedia21,4865,2129,4030,2512,2209,1318,679,13157,30899,0.4732
160.0,USER_13,NewMedia21,52306,2475,2089,1204,2896,1332,322,3553,66177,0.429
160.9,USER_13,NewMedia21,6925,2224,902,2796,2165,783,688,5464,21947,0.91346
161.9,USER_13,NewMedia21,41727,915,1820,1506,2064,821,788,18706,68347,0.47046
163.0,USER_13,NewMedia21,26623,4899,7890,1456,1462,1789,1525,8316,53960,0.51049
163.9,USER_13,NewMedia21,40513,5632,2306,3560,2598,804,741,23077,79231,0.86005
164.9,USER_13,NewMedia21,289482,4313,2871,3108,3830,1202,1472,69840,376118,0.4527
165.9,USER_13,NewMedia21,44548,4990,1319,1407,3696,659,538,14804,71961,0.78022
167.0,USER_13,NewMedia21,2304,7196,2856,1036,3055,703,690,2340,20180,0.62768
167.9,USER_13,NewMedia21,1244760,19066,5390,16204,14229,2725,1298,34235,1337907,0.50352
168.9,USER_13,NewMedia21,14004,1165,4349,4638,2502,539,428,27458,55083,0.62945
170.0,USER_13,NewMedia21,23348,1782,1927,756,4147,549,1128,13460,47097,0.53104
170.9,USER_13,NewMedia21,19400,2524,9587,6617,2325,718,953,51274,93398,0.51624
171.9,USER_13,NewMedia21,76427,2651,4329,1236,1940,722,871,18520,106696,0.42837
172.9,USER_13,NewMedia21,57706,6023,1230,1117,2598,1175,250,9998,80097,0.44496
174.0,USER_13,NewMedia21,103371,38640,32828,15860,20575,3979,2627,70320,288200,0.4293
174.9,USER_13,NewMedia21,148962,3699,6728,4677,2834,1912,1235,16145,186192,0.39879
175.9,USER_13,NewMedia21,229348,4210,10709,7111,2870,777,536,7061,262622,0.4291
176.9,USER_13,NewMedia21,514582,25927,19370,57482,13361,10342,2291,123540,766895,0.50163
178.0,USER_13,NewMedia21,9796,2910,6135,7508,2039,1110,925,11673,42096,0.52831
178.9,USER_13,NewMedia21,5698,6281,1275,1587,2112,1553,445,3235,22186,0.37372
179.9,USER_13,NewMedia21,58703,5479,1881,1073,1660,507,479,8512,78294,0.16452
180.9,USER_13,NewMedia21,3116,1402,1267,2277,1943,879,645,2569,14098,0.14382
181.9,USER_13,NewMedia21,26472,2542,9763,7318,7779,962,579,13977,69392,0.49572
182.9,USER_13,NewMedia21,61771,19180,9015,2305,3756,1785,305,29490,127607,0.0
183.9,USER_13,NewMedia21,164012,17032,17936,5242,9409,6096,3819,56912,280458,0.45873
185.0,USER_13,NewMedia21,44602,7773,4148,2688,1912,904,222,20747,82996,0.51815
186.0,USER_13,NewMedia21,110831,9255,5416,1813,2053,2282,1002,11544,144196,0.32373
186.9,USER_13,NewMedia21,533097,13052,8940,1326,4237,2303,1882,119658,684495,0.34302
187.9,USER_13,NewMedia21,38300,5684,2363,646,1561,193,171,30997,79915,0.45727
188.9,USER_13,NewMedia4,1797008,91888,11166,15257,208837,54058,13161,1452939,3644314,0.0
189.9,USER_13,NewMedia4,335337,4586,16678,2876,2343,2256,2250,32557,398883,0.25908
190.9,USER_13,NewMedia4,23341,5711,1544,4225,2508,1329,380,14775,53813,0.26931
192.0,USER_13,NewMedia4,25671,4221,4473,1726,3695,679,517,7531,48513,0.31545
192.9,USER_13,NewMedia4,2909,1445,775,985,4326,758,933,1042,13173,0.0
193.9,USER_13,NewMedia4,49084,4231,3553,1833,2156,1105,1054,11331,74347,0.56099
194.9,USER_13,NewMedia4,14133,1795,1733,1543,2009,2772,740,19029,43754,0.59174
195.9,USER_13,NewMedia4,3703,2747,1252,2082,1466,1114,327,4082,16773,0.24444
196.9,USER_13,NewMedia4,72716,424,431,1028,1918,1015,446,22303,100281,0.32199
197.9,USER_13,NewMedia4,27621,2773,4249,3331,2358,1034,540,6098,48004,0.45558
198.9,USER_13,NewMedia4,5444,3276,1414,1067,3014,551,1197,4950,20913,0.0
199.9,USER_13,NewMedia4,217124,19046,12861,10703,5353,2487,2918,73697,344189,0.50241
200.9,USER_13,NewMedia4,79190,4368,623,3164,3466,1039,467,26107,118424,0.27957
202.0,USER_13,NewMedia4,495520,159209,390607,410918,304683,552925,345230,1305575,3964667,0.37499
203.0,USER_13,NewMedia4,252144,1375,4572,2412,2204,1534,1454,39085,304780,0.0
203.9,USER_13,NewMedia4,331699,1870,3277,7088,14368,4059,3064,32008,397433,0.48453
204.9,USER_13,NewMedia4,105165,13191,5462,783,1753,679,270,32701,160004,0.29345
205.9,USER_13,NewMedia4,403411,14189,2924,2975,2705,1455,366,30960,458985,0.60704
206.9,USER_13,NewMedia4,97213,1647,1628,4856,3026,1226,1146,18616,129358,0.34228
207.9,USER_13,NewMedia4,79611,6669,6192,1937,3009,923,569,51978,150888,0.51513
208.9,USER_13,NewMedia4,80035,17336,12012,1715,1142,1370,1871,51000,166481,0.28616
210.0,USER_13,NewMedia4,9690,7397,3101,3669,2429,919,544,16573,44322,0.44813
210.9,USER_13,NewMedia4,162166,2838,9688,29939,13530,4048,1255,109387,332851,0.62731
211.9,USER_13,NewMedia4,72592,6431,1264,5614,3456,4040,814,33366,127577,0.35071
212.9,USER_13,NewMedia4,753453,20277,19892,4924,2088,4123,1097,46617,852471,0.364
213.9,USER_13,NewMedia4,303557,68491,7576,9162,16236,8220,2746,31920,447908,0.38721
214.9,USER_13,NewMedia4,200550,1376,6086,6490,3036,1120,557,10334,229549,0.47898
215.9,USER_13,NewMedia4,30491,4990,19909,3194,3253,1730,357,6264,70188,0.62826
217.0,USER_13,NewMedia4,51545,2674,4814,3174,2832,495,1088,17846,84468,0.0
218.0,USER_13,NewMedia4,79136,1066,699,1057,457,441,147,23061,106064,0.26042
218.9,USER_13,NewMedia4,49176,2018,3140,1477,1716,960,1190,15657,75334,0.0
219.9,USER_13,NewMedia4,73242,7462,4571,2695,2346,1352,500,63491,155659,0.34671
221.0,USER_13,NewMedia4,74615,3026,2876,1382,1819,1929,450,15607,101704,0.41066
221.9,USER_13,NewMedia4,11858,1803,4080,2983,1726,1403,1036,4780,29669,0.0
222.9,USER_13,NewMedia4,10978,4488,5328,3739,2435,1956,517,11050,40491,0.62893
223.9,USER_13,NewMedia4,2214,1399,1067,1793,3179,1146,236,1768,12802,0.71229
224.9,USER_13,NewMedia4,250430,3665,3598,3575,2052,471,467,3635,267893,0.51654
225.9,USER_13,NewMedia4,31552,6321,3277,1494,3937,1292,457,9066,57396,0.27282
226.9,USER_13,NewMedia4,70630,6116,1122,894,1898,778,704,13945,96087,0.4051
228.0,USER_13,NewMedia4,26349,7361,2669,2127,2225,2383,1255,9007,53376,0.24635
228.9,USER_13,NewMedia4,51889,14665,3282,2344,1421,1002,530,23512,98645,0.18224
229.9,USER_13,NewMedia4,40000,5896,2525,988,1108,298,141,21834,72790,0.42714
230.9,USER_13,NewMedia4,247587,5004,6330,3789,1453,1096,575,10140,275974,0.65389
231.9,USER_13,NewMedia4,11058,1915,3482,1267,1965,1709,815,10597,32808,0.6495
232.9,USER_13,NewMedia4,64948,3615,3174,4147,2563,1335,835,21025,101642,0.34489
234.0,USER_13,NewMedia4,1214399,47213,12705,11996,11879,4008,2821,118784,1423805,0.0
235.0,USER_13,NewMedia4,2167854,134943,44229,34073,49818,6257,1698,263832,2702704,0.36279
235.9,USER_13,NewMedia4,79205,4808,1325,1081,1173,618,74,12597,100881,0.35144
236.9,USER_13,NewMedia4,37764,15307,2086,5783,2585,422,843,16018,80808,0.52085
237.9,USER_13,NewMedia4,54234,9973,2430,1345,5393,708,1251,41854,117188,0.29278
238.9,USER_13,NewMedia4,133033,4910,9837,12552,7929,3464,2306,72804,246835,0.31506
239.9,USER_13,NewMedia4,65781,5460,4936,4846,5491,1844,821,19958,109137,0.28182
240.9,USER_13,NewMedia4,48482,11955,8881,2153,2148,1089,557,21994,97259,0.48442
241.9,USER_13,NewMedia4,26180,6390,3790,1239,3319,684,433,9504,51539,0.46904
242.9,USER_13,NewMedia4,63485,3461,3353,808,1439,625,1698,13786,88655,0.45101
243.9,USER_13,NewMedia4,2674,2300,1142,3413,2004,2509,704,6045,20791,0.28329
244.9,USER_13,NewMedia4,86658,22588,14223,8461,9461,5190,1416,14049,162046,0.46324
246.0,USER_13,NewMedia4,72299,2582,5315,5829,3269,1962,865,22254,114375,0.60949
246.9,USER_13,NewMedia4,64530,4198,660,2356,2840,788,672,5458,81502,0.276
247.9,USER_13,NewMedia4,4405,5598,1514,2201,2566,753,821,4617,22475,0.48452
248.9,USER_13,NewMedia4,50340,6276,2157,2542,2259,1156,860,8303,73893,0.65217
250.0,USER_13,NewMedia4,78602,1098,1427,1299,2617,1244,330,30185,116802,0.0
250.9,USER_13,NewMedia4,20600,3086,1937,1775,2343,1526,960,8783,41010,0.35264
251.9,USER_13,NewMedia4,11709,1370,1225,2239,1274,1052,999,4447,24315,0.56049
253.0,USER_13,NewMedia4,5048,376,588,1854,3695,362,1104,11573,24600,0.67686
253.9,USER_13,NewMedia4,78058,2049,1376,864,651,330,264,11205,94797,0.70276
254.9,USER_13,NewMedia4,104335,4870,624,1225,1399,1495,538,26344,140830,0.25764
255.9,USER_13,NewMedia4,27572,12286,7702,5498,2919,1027,364,20737,78105,0.28085
256.9,USER_13,NewMedia4,44202,13504,2825,2538,3481,1094,802,30840,99286,0.33287
257.9,USER_13,NewMedia4,42178,3240,1597,2505,1915,604,681,3050,55770,0.26601
258.9,USER_13,NewMedia4,15857,2426,5083,1294,3417,832,756,10522,40187,0.26329
260.0,USER_13,NewMedia4,7396,4488,2677,2134,5291,1088,654,11537,35265,0.66232
260.9,USER_13,NewMedia4,9570,1580,2940,1182,3445,1723,1638,3471,25549,0.0
261.9,USER_13,NewMedia4,67174,855,2311,2676,2392,679,324,15808,92219,0.34354
262.9,USER_13,NewMedia4,80260,9931,8868,1449,3294,337,719,22527,127385,0.45075
264.9,USER_13,NewMedia4,97999,9249,4914,2360,1685,2367,1411,41993,161978,0.27688
266.0,USER_13,NewMedia4,120591,837,4134,2652,3201,1301,754,14132,147602,0.0
266.9,USER_13,NewMedia4,37686,8176,1554,5318,4635,2214,1697,44997,106277,0.36926
267.9,USER_13,NewMedia6,111976,14861,4089,4949,4632,1261,757,73284,215809,0.26741
268.9,USER_13,NewMedia6,229106,34804,35621,10745,14997,9753,8477,66318,409821,0.34152
269.9,USER_13,NewMedia6,56068,16151,3576,3323,2714,1017,1094,42293,126236,0.43686
271.0,USER_13,NewMedia6,99371,2473,1855,1768,1439,1384,1080,26262,135632,0.36843
271.9,USER_13,NewMedia6,69066,1818,1643,3908,2137,711,923,13462,93668,0.28983
272.9,USER_13,NewMedia6,45845,3082,6350,4002,4214,1642,553,4525,70213,0.31419
273.9,USER_13,NewMedia6,67459,2656,4851,1549,1958,1206,1071,71484,152234,0.0
274.9,USER_13,NewMedia6,67502,7113,3171,4527,2709,1340,801,26435,113598,0.45076
275.9,USER_13,NewMedia6,149773,6233,3504,3136,7148,13240,3741,113290,300065,0.28053
276.9,USER_13,NewMedia6,75718,2888,312,2061,6251,1385,1536,9550,99701,0.40142
278.0,USER_13,NewMedia6,232216,29853,2384,6585,3877,7214,1652,38250,322031,0.36447
278.9,USER_13,NewMedia6,70634,11300,6248,609,1629,1214,190,18137,109961,0.44769
279.9,USER_13,NewMedia6,63564,5908,1800,1651,1808,365,1379,22316,98791,0.35477
280.9,USER_13,NewMedia6,62078,4184,20175,3160,3091,716,1343,64092,158839,0.25188
282.0,USER_13,NewMedia6,4588,3864,2251,1206,2783,2050,701,5509,22952,0.32132
282.9,USER_13,NewMedia6,81902,1770,5720,828,3214,3244,580,17032,114290,0.35973
283.9,USER_13,NewMedia6,119087,6971,9307,1914,1215,1194,1445,4541,145674,0.28096
284.9,USER_13,NewMedia6,43466,8361,8715,3113,2472,752,473,37580,104932,0.40206
285.9,USER_13,NewMedia6,26805,5924,3018,2053,1379,637,546,16198,56560,0.48662
286.9,USER_13,NewMedia6,51190,6484,5428,1077,2722,1381,670,20647,89599,0.49215
287.9,USER_13,NewMedia6,76387,3065,1166,1433,2034,1046,1394,18985,105510,0.19196
289.0,USER_13,NewMedia6,46452,2311,947,3150,1378,1418,516,8558,64730,0.34735
289.9,USER_13,NewMedia6,59445,14301,4766,364,3248,2331,498,36087,121040,0.52769
290.9,USER_13,NewMedia6,90461,3382,2369,1890,2631,2433,1264,40692,145122,0.58273
291.9,USER_13,NewMedia6,25823,3763,5261,1758,2673,738,533,10894,51443,0.42596
292.9,USER_13,NewMedia6,102690,11953,1708,5164,2773,1353,821,15236,141698,0.65193
293.9,USER_13,NewMedia6,139674,8343,10071,3110,7719,2342,2311,39760,213330,0.25148
294.9,USER_13,NewMedia6,60851,3833,3130,2198,1687,1148,840,7723,81410,0.40536
296.0,USER_13,NewMedia6,77206,712,342,231,591,164,210,4414,83870,0.38647
296.9,USER_13,NewMedia6,55970,732,4416,2573,1235,1283,597,8745,75551,0.5969
298.0,USER_13,NewMedia6,79574,8672,848,890,1805,1909,582,19176,113456,0.81311
298.9,USER_13,NewMedia6,264907,588,3020,5203,1853,1235,176,11390,288372,0.26832
299.9,USER_13,NewMedia6,60669,2905,7795,5814,2484,1259,920,36312,118158,0.19708
300.9,USER_13,NewMedia6,95109,3744,4474,3205,1864,977,1053,9923,120349,0.2558
