time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
59.9,USER_42,NewMedia24,11796,3035,803,1509,839,1434,1039,11403,31858,0.7218091891891891
60.9,USER_42,NewMedia24,17959,1707,4652,1710,2061,744,1507,3032,33372,0.6924656551724139
61.9,USER_42,NewMedia24,129265,7775,3078,6904,4302,985,735,51621,204665,0.5365533333333333
62.9,USER_42,NewMedia24,13823,4122,2315,3084,2774,1333,1324,22037,50812,0.31554483221476504
63.9,USER_42,NewMedia24,95925,31029,10909,6291,6541,1200,524,66449,218868,0.3586744295302013
64.9,USER_42,NewMedia24,18196,5062,1028,1728,2513,970,419,8392,38308,0.7655573154362416
65.9,USER_42,NewMedia24,109370,4702,7725,3276,3476,844,949,20193,150535,0.38806055944055934
66.9,USER_42,NewMedia24,41004,7143,1344,1803,4062,690,378,16425,72849,0.4441353378378379
67.9,USER_42,NewMedia24,23872,3458,3243,1908,2878,2704,609,11439,50111,0.5731159863945579
68.9,USER_42,NewMedia24,57049,1665,798,867,536,408,74,5064,66461,0.6063567785234899
69.9,USER_42,NewMedia24,22722,17872,4909,10054,4251,536,283,23528,84155,0.3075931756756756
71.0,USER_42,NewMedia24,73872,10608,6555,6275,3345,1323,2085,19191,123254,0.49472707482993195
71.9,USER_42,NewMedia24,27963,1657,4535,2237,2210,1004,503,9636,49745,0.42090442953020135
72.9,USER_42,NewMedia24,17136,25333,3364,6720,2071,2230,379,9677,66910,0.6734575
73.9,USER_42,NewMedia24,44350,5394,1273,1011,2612,539,643,14793,70615,0.37929753333333327
74.9,USER_42,NewMedia24,17562,2486,7554,3569,3551,795,537,14654,50708,0.3852142465753425
75.9,USER_42,NewMedia24,14338,1979,7704,3070,2883,1488,873,8936,41271,0.21733308724832218
76.9,USER_42,NewMedia24,697380,27819,12276,22276,18447,13706,4717,119012,915633,0.29691441379310346
78.0,USER_42,NewMedia24,52460,5098,7676,2068,1460,2009,1071,49281,121123,0.3089437162162162
78.9,USER_42,NewMedia24,1089524,216446,126253,59406,13208,30583,7646,147709,1690775,0.8010746308724834
79.9,USER_42,NewMedia24,896555,36517,9686,23552,14379,12557,3008,170781,1167035,0.5935107333333332
80.9,USER_42,NewMedia19,584800,19416,14857,9831,8446,5203,3390,44145,690088,0.43134944444444445
81.9,USER_42,NewMedia19,35935,3285,2459,3344,4795,2114,921,16179,69032,0.20594194630872484
82.9,USER_42,NewMedia19,1195304,36838,36510,27628,10326,5171,2846,154821,1469444,0.3289636486486487
83.9,USER_42,NewMedia19,708791,14926,33797,32298,28399,15781,8478,431484,1273954,0.45895344594594606
84.9,USER_42,NewMedia19,971605,11808,12604,14606,27476,10306,5132,65979,1119516,0.703679798657718
85.9,USER_42,NewMedia19,61117,7454,5137,6060,4498,2432,4076,7155,97929,0.4127757718120805
86.9,USER_42,NewMedia19,269021,7651,13471,12269,26990,16822,3837,145844,495905,0.4401606164383562
87.9,USER_42,NewMedia19,91901,4160,2259,5050,6147,3329,2024,26422,141292,0.4658891216216217
89.0,USER_42,NewMedia19,1115110,27170,3736,11812,15416,12186,9404,79533,1274367,0.72277537414966
89.9,USER_42,NewMedia19,28190,5969,2516,3145,4028,2229,1225,7932,55234,0.41269141891891886
90.9,USER_42,NewMedia19,48587,3512,4749,3028,5883,2511,1381,28895,98546,0.4065495333333333
91.9,USER_42,NewMedia19,51007,2177,5027,2203,1657,1067,2072,14918,80128,0.31937472602739725
92.9,USER_42,NewMedia19,40025,638,1718,1056,457,486,346,15702,60428,0.428167027027027
93.9,USER_42,NewMedia19,36199,1176,663,1863,1771,1638,681,19951,63942,0.38732340136054416
94.9,USER_42,NewMedia19,133588,603,5200,5266,1117,3181,469,48713,198137,0.43739613793103443
96.0,USER_42,NewMedia19,23052,5580,7262,4978,2481,1393,745,22985,68476,0.4035125170068027
96.9,USER_42,NewMedia19,40770,7336,5959,3379,1422,2480,434,5422,67202,0.42688953020134224
97.9,USER_42,NewMedia19,180400,19031,6753,5046,3697,1936,1345,39344,257552,0.6927394520547945
98.9,USER_42,NewMedia19,20958,19296,8352,1878,2848,2205,983,34577,91097,0.6247088590604027
99.9,USER_42,NewMedia19,238883,27031,26814,6142,14630,19329,2033,108790,443652,0.552073445945946
100.9,USER_42,NewMedia19,90159,25840,17843,4843,8358,13354,4359,47341,212097,0.28605673333333326
101.9,USER_42,NewMedia19,345899,47547,45734,51232,16807,6857,2647,96673,613396,0.2804836912751678
102.9,USER_42,NewMedia19,851991,41771,53064,14126,7910,5382,2132,484685,1461061,0.3428451700680272
103.9,USER_42,NewMedia19,303661,8602,3256,2926,1168,1052,433,34090,355188,0.26368662162162165
104.9,USER_42,NewMedia19,11949,7767,6853,9397,5573,1292,501,32018,75350,0.26007413333333335
105.9,USER_42,NewMedia19,44869,1607,7815,1406,2345,4777,489,17512,80820,0.36505389261744964
106.9,USER_42,NewMedia19,30480,4638,1252,2411,1173,355,331,21260,61900,0.4373841780821918
107.9,USER_42,NewMedia19,52342,9103,4438,3866,3065,2259,333,15003,90409,0.3784075342465753
108.9,USER_42,NewMedia19,476196,92588,50968,25493,7104,12349,1065,51468,717231,0.4730109523809522
109.9,USER_42,NewMedia19,80854,7788,9956,25138,7704,2512,1423,149643,285018,0.4659238775510205
110.9,USER_42,NewMedia19,1249433,28911,42542,23473,18797,9122,5969,352372,1730619,0.4417303401360544
111.9,USER_42,NewMedia19,107037,8206,18924,10734,3996,5261,1233,86549,241940,0.42613493333333335
112.9,USER_42,NewMedia19,892507,181688,15936,20509,24687,16804,3589,81188,1236908,0.44392905405405414
114.0,USER_42,NewMedia19,18798,8020,2872,716,2864,1667,1306,22460,58703,0.41400959459459463
114.9,USER_42,NewMedia19,602520,27344,5985,4465,3944,2192,352,102898,749700,0.36975146666666664
115.9,USER_42,NewMedia19,254946,48798,6728,11698,11202,10766,3188,34986,382312,0.5204658389261745
116.9,USER_42,NewMedia19,142336,19971,6802,5941,4829,1910,878,7977,190644,0.65631
117.9,USER_42,NewMedia19,251456,14659,12377,10142,6925,3400,659,24776,324394,0.5661267114093959
118.9,USER_42,NewMedia19,64241,2107,2541,790,2873,2121,605,15795,91073,0.4595728275862069
119.9,USER_42,NewMedia19,499107,83446,26787,35446,15022,4747,2784,141066,808405,0.5070822147651006
120.9,USER_42,NewMedia19,94990,18442,76820,28387,20197,4006,1185,110570,354597,0.7084858389261746
121.9,USER_42,NewMedia19,37626,6306,9669,11281,3347,2408,1319,72383,144339,0.6329363945578231
122.9,USER_42,NewMedia19,78226,10122,4539,7079,3630,2218,887,10505,117206,0.6010104026845636
123.9,USER_42,NewMedia19,135122,29689,14223,13806,3353,4023,876,38937,240029,0.5045087248322148
125.0,USER_42,NewMedia19,1113745,42219,15855,15419,5586,5412,3715,222308,1424259,0.6092615333333333
125.9,USER_42,NewMedia19,187759,13016,10413,20958,15871,2095,3382,69735,323229,0.5484819047619047
126.9,USER_42,NewMedia19,46184,15085,19415,13408,2887,1366,682,22301,121328,0.6024088590604028
127.9,USER_42,NewMedia19,660408,31593,18433,9104,7033,6334,2644,163904,899453,0.5025344966442952
128.9,USER_42,NewMedia19,200553,12987,5541,5169,2878,627,702,58180,286637,0.42975845637583887
129.9,USER_42,NewMedia19,52198,17323,6026,7106,3934,958,312,31241,119098,0.4625910884353742
130.9,USER_42,NewMedia19,33265,2029,1700,1120,4476,858,831,6324,50603,0.4379123076923077
132.0,USER_42,NewMedia19,9495,7895,10078,4391,2277,954,1160,17410,53660,0.3116379054054054
132.9,USER_42,NewMedia19,137221,7477,8515,1824,2141,1380,873,2946,162377,0.3359361904761905
133.9,USER_42,NewMedia19,34082,14371,11715,8422,2647,2133,375,35192,108937,0.37513148648648653
134.9,USER_42,NewMedia19,81560,10410,10710,7949,4200,3501,670,30524,149524,0.5392795302013422
135.9,USER_42,NewMedia19,85145,13297,2352,5327,5422,1410,675,34519,148147,0.45324520000000007
136.9,USER_42,NewMedia19,29400,12755,6830,3529,1268,995,594,13603,68974,0.3839410273972602
137.9,USER_42,NewMedia19,85192,1325,1385,3774,1873,1024,1372,20369,116314,0.45032530201342286
139.0,USER_42,NewMedia19,397966,37051,9898,9019,3402,918,1998,64937,525189,0.6976253424657535
139.9,USER_42,NewMedia19,26238,19795,5847,7119,2735,1200,490,29922,93346,0.6975808163265306
140.9,USER_42,NewMedia19,27925,1018,2297,1161,1454,627,303,16397,51182,0.5019910135135135
141.9,USER_42,NewMedia19,66389,10823,4772,6773,3254,3659,1990,31820,129480,0.5928695172413794
142.9,USER_42,NewMedia19,116259,9264,11111,4718,3822,1982,932,25383,173471,0.5199200675675676
143.9,USER_42,NewMedia19,14896,3263,3278,4423,4867,3431,3533,4845,42536,0.5414151700680272
144.9,USER_42,NewMedia19,140918,4658,2375,1294,1604,584,208,31293,182934,0.5215055102040816
145.9,USER_42,NewMedia19,310354,5559,1808,4757,7060,2805,1077,9212,342632,0.5043562
146.9,USER_42,NewMedia19,7542,1937,2250,3776,3429,1205,457,4916,25512,0.3858744520547945
147.9,USER_42,NewMedia19,55844,4726,4925,15258,5338,2859,468,15484,104902,0.39294378378378375
148.9,USER_42,NewMedia19,43542,15296,13844,6502,6984,1826,1397,49298,138689,0.42113773333333343
149.9,USER_42,NewMedia19,364242,43496,15177,13128,21720,3333,3134,143921,608151,0.4087544966442952
150.9,USER_42,NewMedia19,429400,5986,53813,23231,19681,10120,4716,312636,859583,0.3350246896551724
151.9,USER_42,NewMedia19,10853,4561,10597,2610,1845,676,867,16095,48104,0.3461156756756757
152.9,USER_42,NewMedia19,190675,79037,46720,25733,16054,7359,2366,43406,411350,0.3013054794520548
153.9,USER_42,NewMedia19,117529,9784,8502,5109,6672,3117,453,34412,185578,0.3038708163265306
154.9,USER_42,NewMedia19,947993,17002,51985,22360,11653,6600,3172,492776,1553541,0.3111911409395973
155.9,USER_42,NewMedia19,176928,11840,42655,20145,11952,5529,2401,125064,396514,0.19328173333333334
157.0,USER_42,NewMedia19,407198,3740,1070,3462,2451,1214,453,10386,429974,0.389168904109589
158.9,USER_42,NewMedia19,1375081,145052,69891,211045,62255,28735,9658,810569,2712286,0.4028622147651007
159.9,USER_42,NewMedia19,479375,2326,2527,6995,13739,7372,6280,223262,741876,0.46109040816326524
160.9,USER_42,NewMedia19,343137,11492,9765,2112,2766,2230,1389,21443,394334,0.45416625
161.9,USER_42,NewMedia19,376541,5099,4558,1732,6706,7537,4070,176818,583061,0.1322535294117647
164.9,USER_42,NewMedia19,135753,32142,16195,4913,6544,6241,9285,80936,292009,0.5342367808219178
165.9,USER_42,NewMedia19,75795,1774,761,382,400,593,282,9265,89252,0.4118378082191781
166.9,USER_42,NewMedia19,198769,7844,5005,9910,2799,2295,350,25702,252674,0.42665566666666666
167.9,USER_42,NewMedia19,2510683,15841,19019,30880,22070,21836,21299,470971,3112599,0.7136323129251702
168.9,USER_42,NewMedia19,2101667,45744,13969,6788,7578,7089,5318,88050,2276203,0.48470328859060396
169.9,USER_42,NewMedia19,953534,9306,28301,18380,13389,13242,4398,123166,1163716,0.44370662162162156
170.9,USER_42,NewMedia19,1226129,12470,3776,22991,12453,10830,2137,81464,1372250,0.471865306122449
171.9,USER_42,NewMedia19,194581,498,2929,1047,840,630,237,9523,210285,0.4612101342281879
172.9,USER_42,NewMedia19,139413,2284,2750,3367,5253,6719,2900,47095,209781,0.43899857142857146
173.9,USER_42,NewMedia19,517981,8790,21379,31431,19566,46701,9326,225639,880813,0.6957030872483222
175.0,USER_42,NewMedia19,157762,33872,11201,16764,21381,11030,4495,274597,531102,0.5430795918367346
175.9,USER_42,NewMedia19,51316,737,859,4966,1107,765,1069,9627,70446,0.4330425170068027
176.9,USER_42,NewMedia19,127034,3392,5938,3847,4317,4066,1630,13967,164191,0.5016896000000001
177.9,USER_42,NewMedia19,194099,9052,6830,13815,14526,17206,11095,72287,338910,0.7226902721088435
178.9,USER_42,NewMedia19,42427,3804,1415,978,647,1172,200,14038,64681,0.34303966216216214
179.9,USER_42,NewMedia19,76859,3978,1502,1905,3568,2594,1396,23904,115706,0.5063815540540542
180.9,USER_42,NewMedia19,183149,9451,1831,2386,4451,1222,274,77793,280557,0.43009358108108114
182.0,USER_42,NewMedia19,87078,12256,2582,6710,3387,3039,1190,54808,171050,0.3385312925170068
182.9,USER_42,NewMedia19,283246,11355,1953,3697,2186,1423,825,21805,326490,0.42401628378378375
183.9,USER_42,NewMedia19,321087,4428,7738,9899,3379,1611,981,17893,367016,0.446978843537415
184.9,USER_42,NewMedia19,139457,8299,6828,7188,3070,2348,1215,30894,199299,0.3487016891891892
185.9,USER_42,NewMedia19,103772,4692,5130,4100,3084,1246,760,39666,162450,0.4714936241610737
186.9,USER_42,NewMedia19,31747,3477,8032,8173,9221,686,363,17413,79112,0.38542791946308724
187.9,USER_42,NewMedia19,41854,1554,790,4191,3439,959,757,23200,76744,0.41072616438356163
189.0,USER_42,NewMedia19,138339,23695,5437,4710,4815,2242,260,21931,201429,0.4644711724137931
189.9,USER_42,NewMedia19,20232,2015,2979,3159,4763,1200,1663,17497,53508,0.2717142361111111
190.9,USER_42,NewMedia19,104525,30369,3213,6364,2118,2265,1270,37234,187358,0.30352533783783786
191.9,USER_42,NewMedia19,33901,23410,12497,7759,5215,2856,680,32362,118680,0.30946217687074834
192.9,USER_42,NewMedia19,80433,2238,3375,6366,1659,643,1505,26929,123148,0.2674573825503356
193.9,USER_42,NewMedia19,209524,7273,4905,1024,2982,3102,648,17142,246600,0.445146554054054
194.9,USER_42,NewMedia19,784623,35160,44567,8628,7928,2960,4479,107278,995623,0.4723946258503402
195.9,USER_42,NewMedia19,95094,12547,2324,4346,4481,873,889,28256,148810,0.6502730821917808
196.9,USER_42,NewMedia19,41036,9871,10113,7172,1557,1072,403,49674,120898,0.5745435570469798
197.9,USER_42,NewMedia19,73926,45474,22178,9026,7127,16617,3343,60459,238150,0.710098108108108
198.9,USER_42,NewMedia19,194211,38678,54228,15015,19715,6729,4698,15003,348277,0.6497363513513513
200.0,USER_42,NewMedia19,43970,970,1904,1751,1488,1580,452,4644,56759,0.35355171232876714
200.9,USER_42,NewMedia19,118716,13527,3472,3055,2658,989,580,14735,157732,0.4990208163265306
201.9,USER_42,NewMedia19,17652,3300,8782,6985,5209,1766,789,79138,123621,0.36509288590604033
202.9,USER_42,NewMedia19,124805,18013,2299,2136,2194,4246,1039,21541,176273,0.42165831081081084
203.9,USER_42,NewMedia19,76279,16729,3955,7746,3262,693,565,18214,127443,0.27161612244897954
204.9,USER_42,NewMedia19,209929,2068,6036,2555,2350,1358,681,14077,239054,0.40502886666666665
205.9,USER_42,NewMedia19,29346,12220,11536,6401,5507,2443,1520,12200,81173,0.4164434693877551
206.9,USER_42,NewMedia19,156947,7206,3610,3275,1226,1044,317,27957,201582,0.41846513513513517
207.9,USER_42,NewMedia19,124089,4183,15411,9390,11993,7045,3340,31189,206640,0.3676690476190476
208.9,USER_42,NewMedia19,57526,10306,16585,6179,4259,1480,1590,19331,117256,0.3930426712328767
209.9,USER_42,NewMedia19,24821,3404,6888,1919,2269,650,330,32452,72733,0.2681517567567568
210.9,USER_42,NewMedia19,1940902,78347,36324,58857,37280,34119,11617,463654,2661100,0.2557909459459459
211.9,USER_42,NewMedia19,618831,10338,8893,7426,1767,1833,764,60229,710081,0.3523772789115646
214.9,USER_42,NewMedia13,974764,395102,252900,245736,202064,75363,18746,827791,2992466,0.4243174590163934
215.9,USER_42,NewMedia13,239886,27253,13653,62522,5147,8000,4051,158223,518735,0.5994045205479451
216.9,USER_42,NewMedia13,128176,30562,8353,22385,10283,5757,1234,44479,251229,0.5157919727891156
218.0,USER_42,NewMedia13,307171,4077,4319,5362,4767,3086,624,21716,351122,0.4039803999999999
218.9,USER_42,NewMedia13,986488,56714,135289,47726,21932,28185,16034,921202,2213570,0.41901953020134225
219.9,USER_42,NewMedia13,1670842,16382,28922,62934,34777,13376,12127,191868,2031228,0.36464828767123286
220.9,USER_42,NewMedia13,102107,5410,2957,2920,1113,1193,760,8732,125192,0.4992029729729729
221.9,USER_42,NewMedia13,1322945,11839,2990,4494,3908,3831,2263,46333,1398603,0.5560254666666666
222.9,USER_42,NewMedia13,77957,5560,2390,1962,1677,847,346,16372,107111,0.46402248322147654
223.9,USER_42,NewMedia13,174506,5244,2944,1362,1832,5964,1551,17091,210494,0.4795758904109589
225.0,USER_42,NewMedia13,36073,5933,1925,2290,4882,1635,3979,10761,67478,0.44532641891891894
225.9,USER_42,NewMedia13,305177,35923,19179,24629,18880,8036,11769,98058,521651,0.36838726027397256
226.9,USER_42,NewMedia13,242120,20076,4863,6915,2716,1224,1540,23950,303404,0.5424820134228187
227.9,USER_42,NewMedia13,12131,3030,2923,2574,2430,2198,1088,14367,40741,0.6796550684931506
228.9,USER_42,NewMedia13,36326,18604,26528,12140,7087,1466,939,13105,116195,0.48861738255033554
229.9,USER_42,NewMedia13,997999,17524,11619,8663,6752,10410,2260,74668,1129895,0.5619551020408163
230.9,USER_42,NewMedia13,57152,7876,2539,5193,2777,760,1193,27965,105455,0.6555929054054054
231.9,USER_42,NewMedia13,75282,21775,4766,7332,7493,1061,445,24744,142898,0.6688489261744966
232.9,USER_42,NewMedia13,66672,10139,3054,7898,2930,1959,908,28209,121769,0.5127855704697986
233.9,USER_42,NewMedia23,112619,28228,6692,2293,3180,2106,1467,12424,169009,0.4696016336633663
234.9,USER_42,NewMedia23,1679514,167933,88114,41147,44193,15133,14675,186512,2237221,0.13185
236.0,USER_42,NewMedia23,189362,2163,2878,7951,4207,2431,1256,26711,236959,0.23483953020134227
236.9,USER_42,NewMedia23,678766,44851,4108,4245,15255,9657,5050,183107,945039,0.30895395973154366
237.9,USER_42,NewMedia23,156638,968,3349,1190,1001,1257,335,7240,171978,0.4446860135135135
238.9,USER_42,NewMedia23,1779788,23703,101864,32154,13687,16701,3570,308061,2279528,0.6868127891156462
239.9,USER_42,NewMedia23,33397,7474,8270,11179,7485,7427,470,27638,103340,0.4384776351351351
240.9,USER_42,NewMedia23,143543,2610,3520,2341,838,518,566,19488,173424,0.26704791946308726
241.9,USER_42,NewMedia23,69014,13093,5340,7446,2314,2351,1953,24547,126058,0.435862
243.0,USER_42,NewMedia23,21426,2841,6850,4565,5653,2765,1073,20658,65831,0.663699932885906
243.9,USER_42,NewMedia23,585731,21076,8533,16832,22799,15396,4565,119451,794383,0.43698416107382554
244.9,USER_42,NewMedia23,68817,8173,3575,2362,3631,2908,750,15804,106020,0.5499390476190477
246.9,USER_42,NewMedia23,123287,6595,4187,4627,3698,1268,1325,49646,194633,0.19110845637583893
247.9,USER_42,NewMedia23,101578,14523,2411,2996,2318,756,1997,21540,148119,0.420134
248.9,USER_42,NewMedia23,96642,15106,7411,8918,7069,1538,731,20483,157898,0.6638126027397261
249.9,USER_42,NewMedia23,103068,5645,4488,713,1022,706,539,10785,126966,0.22041386206896552
250.9,USER_42,NewMedia23,11191,5419,7341,4564,4141,10853,614,12565,56688,0.26723966216216216
251.9,USER_42,NewMedia23,27828,2114,3778,2983,2746,1883,3680,11034,56046,0.5357886486486486
252.9,USER_42,NewMedia23,76060,11402,10422,4611,5355,4927,2807,36369,151953,0.6441482550335571
253.9,USER_42,NewMedia23,23396,4281,7191,4468,4983,2657,1611,10313,58900,0.17592328859060408
254.9,USER_42,NewMedia23,178303,1646,2266,3819,1827,647,196,15655,204359,0.2520814482758621
255.9,USER_42,NewMedia23,236617,6480,7108,9610,5398,3081,1925,65482,335701,0.28897170068027217
256.9,USER_42,NewMedia23,7543,5979,4285,2716,1573,1293,1617,12433,37439,0.3892790344827586
257.9,USER_42,NewMedia23,183356,16204,15969,16824,14261,18792,4660,85557,355623,0.5828806666666666
258.9,USER_42,NewMedia23,10497,5525,1078,4034,4571,2874,2297,11700,42576,0.6513479054054054
259.9,USER_42,NewMedia23,81177,12753,662,3717,2081,1271,1082,30632,133375,0.4602456462585034
261.0,USER_42,NewMedia23,137597,11260,8122,7624,5839,1338,725,23773,196278,0.2648902
261.9,USER_42,NewMedia23,23334,4596,1510,1235,3607,1522,1032,10360,47196,0.3920763265306122
262.9,USER_42,NewMedia23,129025,3432,4936,8027,1697,1490,1268,19166,169041,0.6624678082191782
263.9,USER_42,NewMedia23,168784,10842,4443,10070,3388,998,588,6628,205741,0.6253058620689655
264.9,USER_42,NewMedia23,67824,4848,5001,6486,3420,1803,467,9519,99368,0.3200332
265.9,USER_42,NewMedia23,185763,1553,7132,8697,2987,728,1859,47825,256544,0.5687893243243244
266.9,USER_42,NewMedia23,42524,7398,3016,4020,6200,2576,1146,8589,75469,0.6633814765100671
267.9,USER_42,NewMedia23,444463,10885,14927,15615,14850,7826,734,157510,666810,0.29369619999999996
268.9,USER_42,NewMedia23,208365,5694,7542,9703,3965,1184,829,41950,279232,0.33502724137931034
269.9,USER_42,NewMedia23,37518,5119,1741,1963,3641,840,314,15331,66467,0.5750869387755102
270.9,USER_42,NewMedia23,92215,12103,3017,1165,1978,1290,737,39049,151554,0.5213252348993288
271.9,USER_42,NewMedia23,19650,4233,3006,4562,1810,1093,225,6629,41208,0.24000791946308728
272.9,USER_42,NewMedia23,164438,13006,30466,15283,11382,8858,3002,24542,270977,0.4215131333333333
273.9,USER_42,NewMedia23,27270,17219,8439,4256,2323,928,470,26988,87893,0.46523303448275866
274.9,USER_42,NewMedia23,62379,551,1035,1922,1253,681,255,6147,74223,0.5677586666666666
275.9,USER_42,NewMedia23,14533,2792,9187,10928,7058,4371,763,15810,65442,0.41417598639455777
276.9,USER_42,NewMedia23,20777,6584,2196,3696,2437,467,204,8066,44427,0.2935488590604027
277.9,USER_42,NewMedia23,30276,3524,6326,1996,1643,1277,413,15602,61057,0.5595128187919463
279.0,USER_42,NewMedia23,251636,27378,61255,51976,15179,3483,2076,96286,509269,0.6035547619047618
279.9,USER_42,NewMedia23,74591,1292,983,8282,4392,1639,415,57124,148718,0.25048959459459463
280.9,USER_42,NewMedia23,4083,18300,3864,2638,2606,3616,622,8359,44088,0.22069865771812083
