time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
2.9,USER_24,NewMedia4,28261,13289,8666,4778,4270,2305,1110,7406,70085,0.468513,0.14180600000000002,0.14111693333333333,17.776106933333335,18.832674599999997
3.9,USER_24,NewMedia4,27581,1912,21541,11127,17726,3861,1100,35663,120511,0.26284422818791947,0.1382430201342282,0.1379513422818792,18.84394966442953,18.907471812080537
4.9,USER_24,NewMedia4,77624,52598,30499,26240,13382,9175,2724,27249,239491,0.28134865771812084,0.39819899328859065,0.12419704697986579,19.013046845637582,19.89217006711409
5.9,USER_24,NewMedia4,46350,9549,6252,7912,12447,3868,3335,4248,93961,0.39953026845637585,0.2448187919463088,0.15058778523489935,19.994274026845634,21.533761610738253
6.9,USER_24,NewMedia4,521910,26172,17589,30107,13177,8167,2886,30115,650123,0.48582539999999996,0.2415354,0.1747536,18.777109933333335,19.53867133333333
7.9,USER_24,NewMedia4,176938,18886,17228,27421,30170,5734,4637,82561,363575,0.2852240268456376,0.2756243624161074,0.13881322147651004,19.047246644295303,19.49331744966443
8.9,USER_24,NewMedia4,115763,4566,2513,1895,2789,669,512,7295,136002,0.4868234899328859,0.2769820134228188,0.15530281879194632,18.82508630872483,20.054618322147654
9.9,USER_24,NewMedia4,17503,3741,2265,4817,2715,1110,329,6549,39029,0.3590286,0.32749166666666657,0.1402832,19.2385374,20.126580933333333
10.9,USER_24,NewMedia4,9029,12305,101,969,2754,1362,478,5598,32596,0.5817593959731544,0.3471730872483222,0.12960778523489933,19.63193704697987,20.88123959731544
11.9,USER_24,NewMedia4,35489,2012,2516,1370,1109,229,197,4163,47085,0.3390752348993289,0.3605410067114094,0.13152885906040268,18.980635637583894,19.27908006711409
12.9,USER_24,NewMedia4,4848,3830,644,2917,2671,1974,924,7335,25143,0.42791393333333333,0.3746478,0.27521486666666667,18.565368733333333,19.439967466666666
13.9,USER_24,NewMedia4,8747,3724,2815,993,2623,1975,801,5480,27158,0.5518371621621622,0.3693416891891892,0.13830594594594595,18.070296486486484,18.921307837837837
14.9,USER_24,NewMedia4,6596,5342,11217,2241,1991,2173,604,4715,34879,0.5526348322147651,0.3967721476510067,0.24693919463087252,18.135138926174495,18.71178630872483
15.9,USER_24,NewMedia4,3835,5256,1740,2550,4637,2036,790,6560,27404,0.28296201342281874,0.4051857046979866,0.12032053691275167,18.3759310738255,18.648923422818793
16.9,USER_24,NewMedia4,76329,2380,6905,7967,1883,1970,1330,12278,111042,0.30448926174496643,0.5072359731543624,0.14618335570469798,18.24949355704698,19.12250872483222
17.9,USER_24,NewMedia4,19331,4636,3128,5732,4395,423,1421,13693,52759,0.3526123489932885,0.5828495973154363,0.13955060402684563,18.263444093959734,19.289751610738254
18.9,USER_24,NewMedia4,43013,18194,12003,5744,2396,1131,460,20330,103271,0.5666002013422818,0.6768815436241612,0.12883422818791948,17.85656798657718,19.053598187919466
19.9,USER_24,NewMedia4,1026950,2693,23632,10969,7576,1642,1953,19410,1094825,0.4824793333333334,0.6799021333333334,0.11397153333333336,18.1066666,19.153849533333332
20.9,USER_24,NewMedia4,168332,1758,2474,3135,2599,619,347,9681,188945,0.26811771812080537,0.3179147651006711,0.15270402684563758,18.53481241610738,18.96116979865772
21.9,USER_24,NewMedia4,2371955,182951,69533,41163,30697,12183,3332,162320,2874134,0.2602097986577181,0.4150746979865772,0.1581215436241611,18.757178926174493,19.939795637583895
22.9,USER_24,NewMedia4,905471,7595,15930,17574,9969,5709,2120,21188,985556,0.4146106040268457,0.4739820134228188,0.19341845637583893,19.55190456375839,21.00145080536913
23.9,USER_24,NewMedia4,617173,47373,19519,7840,11738,8092,7253,56592,775580,0.32263959999999997,0.4003870666666666,0.14975933333333333,20.044327866666666,21.129036000000003
24.9,USER_24,NewMedia4,35402,508,950,1115,761,589,220,3140,42685,0.359811677852349,0.29397973154362417,0.13337973154362417,20.938695302013425,21.877643087248323
25.9,USER_24,NewMedia4,79412,5357,11371,1679,4942,2414,803,7728,113706,0.48548127516778533,0.18551671140939596,0.12631429530201344,20.69109134228188,21.862055637583893
26.9,USER_24,NewMedia4,195044,25418,14787,9478,7026,3437,2478,44898,302566,0.35923873333333334,0.19418073333333336,0.14084706666666666,20.60112253333333,21.69292546666667
27.9,USER_24,NewMedia4,1632011,13247,3858,17868,2323,1785,237,26099,1697428,0.3631057046979866,0.22713778523489933,0.14748416107382553,20.42285751677852,21.20461644295302
28.9,USER_24,NewMedia4,302571,20938,28446,9999,17453,6186,6214,16460,408267,0.44938214765100676,0.23231798657718122,0.16058221476510068,19.99495187919463,20.723768322147652
29.9,USER_24,NewMedia4,211262,6358,31649,8591,7463,9348,1916,68991,345578,0.36387248322147653,0.26967268456375837,0.14936530201342285,20.784172080536912,22.083991208053693
30.9,USER_24,NewMedia4,166981,11356,11861,25621,12661,9004,4039,87727,329250,0.4603068,0.2785904666666667,0.14589593333333334,19.530807666666668,20.8698334
31.9,USER_24,NewMedia4,31126,7641,2053,753,2949,1598,200,2223,48543,0.43383463087248314,0.2595195302013422,0.15225550335570467,19.40572201342282,20.42854187919463
32.9,USER_24,NewMedia4,12426,11079,5085,2913,3028,957,646,4226,40360,0.481593422818792,0.28220590604026846,0.1538251677852349,20.184505637583896,21.093269597315437
33.9,USER_24,NewMedia4,3287,3188,3687,3095,4024,914,588,5930,24713,0.292651,0.33344180000000007,0.1359022,21.06009113333333,21.703238799999998
34.9,USER_24,NewMedia4,10193,2070,2495,1158,1954,1846,714,6318,26748,0.37529953020134227,0.32737181208053695,0.15077080536912751,20.575948456375837,21.131384362416107
35.9,USER_24,NewMedia4,8367,2441,3581,1721,3188,1090,425,7325,28138,0.6147993918918919,0.33013094594594594,0.12641554054054052,19.050698108108108,19.763128581081084
36.9,USER_24,NewMedia4,9776,929,6993,4388,3339,739,629,2948,29741,0.5373863758389262,0.30901577181208056,0.1508236241610738,19.156879865771813,19.903136174496648
37.9,USER_24,NewMedia4,18738,3785,2225,2302,2690,1149,2178,6295,39362,0.4716739333333332,0.330388,0.18040086666666666,21.000659133333333,21.818629866666665
38.9,USER_24,NewMedia4,6929,1265,5484,4224,2128,964,963,15193,37150,0.35095731543624165,0.38173322147651,0.14395530201342283,20.732225100671137,21.478478926174496
39.9,USER_24,NewMedia4,130463,16597,31307,12952,17014,6015,7666,55625,277639,0.553968389261745,0.3785486577181208,0.14157583892617448,19.9793455704698,20.739472416107382
40.9,USER_24,NewMedia4,457403,14381,11176,13256,13560,3000,1733,78746,593255,0.3279086666666667,0.33946499999999996,0.14771793333333333,21.306303266666667,21.866611733333336
41.9,USER_24,NewMedia4,855582,10784,10722,3101,4852,1340,1677,31247,919305,0.2743410067114093,0.285718255033557,0.13252744966442953,22.103257248322144,23.00879087248322
42.9,USER_24,NewMedia4,291821,8996,6290,7450,6271,1990,992,41862,365672,0.3128910067114094,0.20769610738255034,0.14252906040268454,21.76644409395973,22.61545765100671
43.9,USER_24,NewMedia4,172841,2827,7358,2786,2233,2106,737,20853,211741,0.3358301342281879,0.4471555704697987,0.14558959731543625,20.298301208053687,21.37808818791946
44.9,USER_24,NewMedia4,85401,3546,8513,4915,8408,2006,432,29142,142363,0.3535782666666667,0.4781537333333334,0.12035199999999999,19.331185466666668,20.492311333333333
45.9,USER_24,NewMedia4,22513,6779,10357,7717,8667,1553,1029,23408,82023,0.3682554362416107,0.48303536912751666,0.17895046979865772,19.14820020134228,20.154730402684564
46.9,USER_24,NewMedia4,871179,19707,14536,7704,5936,2566,1427,30251,953306,0.38172107382550335,0.6408575838926175,0.09911859060402685,18.614989395973154,19.169135838926177
47.9,USER_24,NewMedia4,28276,187,400,539,1061,192,126,5380,36161,0.5958321333333333,0.6916815333333333,0.10086933333333334,19.043896666666665,19.39550866666667
48.9,USER_24,NewMedia4,1022473,6838,17448,11101,13708,10560,2874,97513,1182515,0.258653355704698,0.4188257718120805,0.2204875167785235,19.085755503355706,19.2272210738255
49.9,USER_24,NewMedia4,107928,27292,11556,15594,13457,6222,4931,22728,209708,0.2990343918918919,0.4518952702702704,0.19873391891891892,19.328408175675676,20.33641594594594
50.9,USER_24,NewMedia4,638345,1799,6961,11652,6932,5347,3190,44278,718504,0.37517846666666665,0.46236513333333334,0.18253919999999998,19.624898333333334,20.497119466666664
51.9,USER_24,NewMedia4,49977,5135,7413,4902,2266,3194,854,10475,84216,0.4437140939597316,0.47321000000000013,0.2684694630872484,19.458285369127516,20.242946577181208
52.9,USER_24,NewMedia4,8972,1330,8035,2960,4672,1371,905,2141,30386,0.3625781208053691,0.4435989261744966,0.12721845637583895,19.812014161073822,20.641353154362413
53.9,USER_24,NewMedia4,86206,17950,5825,3845,3869,1416,335,34292,153738,0.33145744966442947,0.41440281879194624,0.14109704697986578,20.085061677852348,20.900331812080537
54.9,USER_24,NewMedia4,458459,2737,36259,12876,7938,4159,6153,41531,570112,0.6218689333333333,0.35892513333333337,0.1183984,19.996703733333337,21.20108786666667
55.9,USER_24,NewMedia4,61499,12809,39462,6064,3813,3150,5774,19546,152117,0.448929932885906,0.39738053691275166,0.15582114093959734,19.59824979865772,20.206971677852348
56.9,USER_24,NewMedia4,12071,1281,2866,2473,4508,1177,1042,12756,38174,0.529764054054054,0.3947333108108108,0.11251290540540539,20.274212905405406,21.067814054054054
58.0,USER_24,NewMedia4,3786,2413,2510,2033,1283,948,451,18420,31844,0.4971483333333333,0.26956179999999996,0.14899726666666666,20.256740133333334,21.0183424
58.9,USER_24,NewMedia4,9614,1805,9734,2286,3692,724,853,8104,36812,0.4971483333333333,0.26956179999999996,0.14899726666666666,20.256740133333334,21.0183424
59.9,USER_24,NewMedia4,4990,1164,2566,4330,2006,1464,1563,12881,30964,0.30683395973154365,0.2229024832214765,0.13682053691275167,20.262580604026848,20.816597785234897
60.9,USER_24,NewMedia4,30263,3796,6534,1429,4207,1460,990,10737,59416,0.4189659060402685,0.20728892617449665,0.10252993288590605,21.060797785234897,21.699242818791944
61.9,USER_24,NewMedia4,17704,2304,3621,1535,2922,2407,1749,7921,40163,0.48030706666666667,0.22483999999999998,0.11834340000000002,20.63897906666667,21.460766733333333
62.9,USER_24,NewMedia4,17642,3435,1141,2221,3491,1389,519,12063,41901,0.3786669798657718,0.2246021476510067,0.16649429530201343,20.93336503355705,22.005048724832218
63.9,USER_24,NewMedia4,92236,6047,2527,2354,3061,1211,1356,8810,117602,0.35929053691275165,0.2388612751677853,0.1301913422818792,21.610129261744962,22.340243624161076
64.9,USER_24,NewMedia4,656462,7891,7252,6108,1761,853,774,38544,719645,0.38936067114093964,0.34680087248322145,0.13223919463087247,20.847060000000003,21.843301275167786
65.9,USER_24,NewMedia4,613051,2048,2839,1262,1120,224,188,10560,631292,0.2703104026845638,0.20811657718120805,0.16184073825503356,19.061408120805368,19.835954295302013
66.9,USER_24,NewMedia4,126714,5547,3761,4516,3781,573,600,21776,167268,0.24745597315436244,0.1891693288590604,0.15525006711409398,19.9775044295302,21.086910201342285
67.9,USER_24,NewMedia4,1242072,214226,177188,263617,41410,18116,21259,379576,2357464,0.342241744966443,0.23181181208053686,0.151528322147651,20.20749637583893,21.416909932885904
68.9,USER_24,NewMedia4,668548,567,5801,8534,4480,4518,2426,103502,798376,0.4366084666666667,0.2032356,0.17701273333333337,19.324617933333332,19.914515
69.9,USER_24,NewMedia4,786417,25760,8615,16384,9324,2137,3792,36259,888688,0.5168055033557046,0.2326041610738255,0.18871959731543622,19.078759261744967,19.932441946308725
70.9,USER_24,NewMedia4,186623,10337,9959,9375,11009,3429,1106,40960,272798,0.5254139597315437,0.3878206711409397,0.12842536912751676,20.065191812080535,21.67054966442953
71.9,USER_24,NewMedia4,33905,5362,9289,2364,6922,2536,813,147849,209040,0.5820858,0.34298133333333336,0.14348686666666666,20.063989600000003,21.34039526666666
72.9,USER_24,NewMedia4,1543465,67247,22392,44072,21916,11204,2611,246221,1959128,0.35250463087248324,0.21456852348993286,0.13702751677852348,19.567304630872485,20.713354832214762
73.9,USER_24,NewMedia4,256195,28002,36266,30731,17961,7930,5128,251730,633943,0.36601389261744965,0.35861335570469793,0.1528226845637584,20.56383691275168,21.647555570469798
74.9,USER_24,NewMedia4,327428,20643,35526,23089,5144,3508,6273,158912,580523,0.4204866442953021,0.3675429530201342,0.1270848322147651,19.635635167785235,20.517974899328856
75.9,USER_24,NewMedia4,773397,28475,34283,28875,7117,2248,655,92278,967328,0.5292888666666667,0.36314120000000005,0.2046583333333333,19.955748200000002,21.3708552
76.9,USER_24,NewMedia4,387028,33534,20356,11506,11892,3428,2050,186511,656305,0.5295678523489933,0.3739603355704698,0.14517053691275167,18.529333758389264,20.09141758389262
77.9,USER_24,NewMedia4,376853,15623,6799,6614,5341,2447,998,31857,446532,0.4762299324324325,0.3198380405405406,0.16573804054054053,18.74550148648649,20.131912702702703
78.9,USER_24,NewMedia4,1193559,46160,79739,205246,148478,18088,8683,837585,2537538,0.2817058666666667,0.36756933333333336,0.11386446666666666,19.7551896,20.684322066666663
79.9,USER_24,NewMedia4,243224,4616,12821,20672,9931,2381,806,47448,341899,0.35449731543624163,0.5751718120805368,0.11568355704697987,19.461280469798655,20.376315838926175
80.9,USER_24,NewMedia4,1702869,9800,17966,32073,20045,3740,1536,202138,1990167,0.45091758389261744,0.7334620134228188,0.1177681879194631,19.06449684563758,20.39037187919463
81.9,USER_24,NewMedia4,135072,21408,5325,2868,3983,791,264,14243,183954,0.32968852348993294,0.598795033557047,0.14234570469798657,19.74801288590604,20.57588563758389
82.9,USER_24,NewMedia4,466971,20222,52850,21922,19429,16655,10548,149467,758064,0.2516488,0.5461190666666667,0.11829206666666667,19.312526866666666,20.855502866666665
83.9,USER_24,NewMedia4,718912,11556,28277,11350,17963,10257,5140,80172,883627,0.24953872483221476,0.6236354362416107,0.14775926174496642,20.979312483221477,21.774507181208055
84.9,USER_24,NewMedia4,589149,83594,50290,37776,10604,6464,909,639461,1418247,0.3738062837837838,0.7463390540540541,0.24929716216216222,19.650250608108113,20.71415074324324
85.9,USER_24,NewMedia7,733650,9604,3331,2029,1909,667,527,39833,791550,0.31150832752613233,0.8601734494773519,0.11806752613240418,20.495286794425088,20.625607700348432
86.9,USER_24,NewMedia7,529911,24994,22013,6824,21095,8313,2330,219368,834848,0.2777061744966443,0.09949241610738256,0.11126288590604026,19.519820402684562,19.44162053691275
87.9,USER_24,NewMedia7,139424,8969,11898,4635,4995,1544,490,32390,204345,0.2995052027027027,0.0901375,0.11020290540540541,19.760136824324324,20.106161283783784
88.9,USER_24,NewMedia7,16949,14563,28909,15831,4968,5084,2152,22863,111319,0.31757586666666665,0.08636033333333333,0.126374,19.840938533333336,20.339120133333335
89.9,USER_24,NewMedia7,812848,34196,76256,24086,26876,18105,4947,205291,1202605,0.3462941610738255,0.0940746979865772,0.18157234899328858,19.98961456375839,20.778775973154364
90.9,USER_24,NewMedia7,15327,2379,8016,2279,2695,1947,882,7296,40821,0.5099,0.08608174496644294,0.16483281879194628,19.817268120805366,21.28058389261745
91.9,USER_24,NewMedia7,4534,5464,2016,3424,2843,1774,1833,10063,31951,0.6557204666666666,0.17824553333333334,0.1704719333333333,18.265942133333333,20.0256284
92.9,USER_24,NewMedia7,13141,3112,6186,2555,1324,1822,735,6438,35313,0.6441285234899329,0.1651461744966443,0.11379342281879196,18.417599597315437,19.98110187919463
93.9,USER_24,NewMedia7,9054,5501,3781,4138,2537,2317,928,5889,34145,0.6445268456375839,0.14539657718120805,0.10940838926174498,18.59377389261745,19.96547986577181
94.9,USER_24,NewMedia7,93569,10754,1889,7818,7228,2233,3045,17528,144064,0.641261610738255,0.13141026845637588,0.1674643624161074,19.195444295302018,20.61852550335571
95.9,USER_24,NewMedia7,1709161,23303,47964,39260,10782,13567,5638,404568,2254243,0.3926700000000001,0.22252286666666668,0.13082059999999998,20.385947200000004,21.092893533333335
96.9,USER_24,NewMedia7,518490,30592,9579,5630,2766,1998,1468,33637,604160,0.3811257432432433,0.20396452702702703,0.10313317567567569,20.57870304054054,21.57016472972973
97.9,USER_24,NewMedia7,4210,7959,3411,3843,2421,1873,814,11656,36187,0.3465198657718121,0.22575912751677857,0.11267859060402685,20.604449261744964,21.522305234899328
98.9,USER_24,NewMedia7,139928,9561,10895,4599,3305,1844,1071,42564,213767,0.3291883333333334,0.2377806,0.1390558,20.90534813333333,21.829335333333336
99.9,USER_24,NewMedia7,787750,2678,3592,8411,6346,2908,1120,61380,874185,0.3401498657718121,0.2612130872483222,0.15213436241610737,21.242020604026845,22.46070456375839
100.9,USER_24,NewMedia7,389542,12479,4460,3418,2182,1553,298,8008,421940,0.570624864864865,0.29281905405405406,0.11152283783783785,20.411234662162162,21.621451148648646
101.9,USER_24,NewMedia7,447048,7906,10375,5197,3340,1468,1096,37786,514216,0.5738020134228188,0.3023023489932886,0.11848234899328858,20.01964879194631,20.938816510067117
102.9,USER_24,NewMedia7,51502,14489,9943,7977,7159,6771,4090,15761,117692,0.6448504666666667,0.29494460000000006,0.1185748,21.582769133333333,22.773304266666667
103.9,USER_24,NewMedia7,12448,10567,5663,7655,2768,1706,1203,6644,48654,0.7182466216216217,0.09944452702702702,0.08702959459459458,19.528345405405407,21.9204397972973
104.9,USER_24,NewMedia7,7526,7447,2945,5138,5451,1765,583,15039,45894,0.6067390604026845,0.2580678523489932,0.1279855033557047,20.664115838926175,21.92555120805369
105.9,USER_24,NewMedia7,20366,1157,743,865,2468,2621,613,24756,53589,0.6448140666666666,0.28764653333333334,0.14214226666666666,21.511736866666666,23.084684466666666
106.9,USER_24,NewMedia7,299924,6530,881,1814,3009,3256,372,7863,323649,0.39001925675675675,0.37065756756756757,0.11979081081081082,21.078094932432432,22.100493310810812
107.9,USER_24,NewMedia7,783321,30263,5652,5880,6586,4137,1302,49619,886760,0.42554697986577183,0.36521456375838923,0.16587510067114095,20.89280167785235,21.844237516778524
108.9,USER_24,NewMedia7,88473,11171,2867,2530,4579,1425,949,23818,135812,0.3406837162162162,0.2690955405405406,0.13056993243243245,21.30343445945946,21.35029256756757
109.9,USER_24,NewMedia7,178444,785,592,794,795,436,493,8390,190729,0.4376880000000001,0.3973327333333333,0.1396683333333333,21.6649202,22.454341466666666
110.9,USER_24,NewMedia7,1043498,113594,38034,24908,17682,14623,6276,464442,1723057,0.4738681081081081,0.4021408108108108,0.1645081756756757,22.165086959459458,23.239716756756756
111.9,USER_24,NewMedia7,625328,15534,67665,36006,7125,5835,4509,145558,907560,0.4759608783783783,0.4136387837837838,0.13892574324324325,22.255915405405403,23.121046283783784
112.9,USER_24,NewMedia7,184364,9371,108818,110014,45596,23048,4593,302681,788485,0.5287128187919463,0.4223923489932886,0.12875275167785236,22.5645155704698,23.428891476510067
113.9,USER_24,NewMedia7,1274827,7647,41285,15312,3590,5811,1200,148256,1497928,0.4557338255033556,0.39039174496644297,0.14436476510067114,22.261050067114095,22.330688724832214
114.9,USER_24,NewMedia7,1688388,18420,10353,5180,9878,3167,1352,249865,1986603,0.5228907382550335,0.42537765100671143,0.1689230201342282,22.668873624161073,23.569396912751678
115.9,USER_24,NewMedia7,641708,9877,10049,9414,11338,2167,1784,18852,705189,0.4814863333333333,0.4222833999999999,0.12223380000000002,23.54065413333333,24.621795733333336
116.9,USER_24,NewMedia7,680677,107315,77007,9989,32504,8997,5009,42966,964464,0.5153389261744966,0.4126696644295302,0.19069872483221478,23.087752147651006,24.22108255033557
117.9,USER_24,NewMedia7,661719,8334,18150,27096,10406,6377,2978,127887,862947,0.4479653020134227,0.5523529530201342,0.1084514765100671,22.582004362416107,24.13586194630873
118.9,USER_24,NewMedia7,724001,58002,23951,44198,33081,4890,2385,141183,1031691,0.6427675167785234,0.18259778523489933,0.10388939597315437,21.93144429530201,23.790451677852346
120.9,USER_24,NewMedia7,116299,7870,4983,7039,3636,1848,771,37881,180327,0.6104969798657718,0.4047801342281879,0.14382093959731543,21.59698738255034,22.89244604026846
121.9,USER_24,NewMedia7,134721,2668,7159,3713,3072,428,362,43858,195981,0.4501342281879194,0.42395953020134225,0.1638889932885906,22.515755704697987,23.896270067114095
122.9,USER_24,NewMedia7,515630,4239,7503,9889,4922,3944,2218,82448,630793,0.6746154362416108,0.3560130201342282,0.16455489932885906,23.41155657718121,24.924614496644296
123.9,USER_24,NewMedia7,427869,9407,13305,12471,20630,1928,3171,45261,534042,0.6420126,0.3891871333333334,0.16280306666666666,22.592800600000004,24.29678313333333
