time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
38.9,USER_40,NewMedia16,73006,19932,9612,1845,3053,3686,753,36161,148048,0.5964532666666668,0.7367447333333333,18.323112000000002,18.076067066666667
39.9,USER_40,NewMedia16,794118,2435,6286,1233,1799,2753,615,19989,829228,0.6903740268456376,0.35037771812080537,19.117407382550333,18.523199664429534
40.9,USER_40,NewMedia16,447774,5371,1496,2682,2764,793,529,16742,478151,0.5282424324324324,0.16582750000000002,19.24405722972973,18.675210337837836
41.9,USER_40,NewMedia15,426944,2650,8537,14001,9452,6722,1609,41923,511838,0.47015477477477474,0.569414009009009,19.702525045045043,19.688984234234233
42.9,USER_40,NewMedia15,349669,55565,9730,28511,7877,12033,5546,102281,571212,0.36099798657718124,0.49607704697986577,17.493091946308724,16.81651093959732
43.9,USER_40,NewMedia15,207000,4362,3290,1831,1121,669,407,17900,236580,0.6037728187919463,0.5637277181208054,17.160805100671137,16.71857744966443
44.9,USER_40,NewMedia15,96932,9946,16105,7225,3847,1877,1668,5671,143271,0.4180456081081081,0.5523700675675675,16.989934121621623,16.46240743243243
45.9,USER_40,NewMedia15,23061,6974,861,2473,1671,1262,433,6808,43543,0.5016481208053692,0.10762322147651006,16.23525812080537,17.686345973154364
46.9,USER_40,NewMedia15,42628,8364,4635,2000,2980,1009,1471,9803,72890,0.4728889932885906,0.0834973154362416,17.573480536912754,18.136084161073825
48.0,USER_40,NewMedia15,30527,7184,7837,9575,3544,1777,407,31464,92315,0.43242100000000006,0.4279862000000001,18.144936266666665,18.208679866666664
48.9,USER_40,NewMedia15,4987,1772,1445,3100,1717,1183,1708,8157,24069,0.4321703424657534,0.02697972602739726,17.189832534246573,17.37677506849315
49.9,USER_40,NewMedia15,18999,25312,3647,2248,2830,3042,1725,9960,67763,0.49566107382550334,0.04470785234899329,18.01000744966443,18.9478266442953
50.9,USER_40,NewMedia15,111184,89468,19254,17370,25197,9313,7875,128419,408080,0.53678,0.08939181208053691,18.028658322147653,19.154368053691275
51.9,USER_40,NewMedia15,12456,7529,1219,5073,785,1873,415,4809,34159,0.5596939333333333,0.19234126666666665,18.410241466666665,18.913724133333336
52.9,USER_40,NewMedia15,12866,5208,3197,1432,3254,1169,651,3646,31423,0.5666595973154361,0.21118288590604026,18.625027583892617,19.1047822818792
53.9,USER_40,NewMedia15,122620,9974,4405,2726,2739,530,1455,14032,158481,0.4464681208053692,0.2691757046979866,17.244241946308726,18.408024026845638
54.9,USER_40,NewMedia15,34732,4873,3887,3095,4022,2160,248,24314,77331,0.5385315436241611,0.09798369127516779,16.956511409395972,17.85821765100671
55.9,USER_40,NewMedia15,112186,2926,2816,4957,3530,692,210,30107,157424,0.5386453691275168,0.1376113422818792,17.717006375838924,18.288356107382555
56.9,USER_40,NewMedia15,24884,2427,10580,1249,2502,1066,701,15971,59380,0.5081508053691276,0.4802963758389262,18.16326731543624,18.296312617449665
57.9,USER_40,NewMedia15,7378,6397,1385,2814,3495,1094,843,12144,35550,0.7750172108843538,0.4398621768707483,16.97319448979592,17.705715578231292
58.9,USER_40,NewMedia15,24822,4079,3230,3379,1612,1964,325,9695,49106,0.4727526351351351,0.2526709459459459,18.589937972972972,18.568419527027025
59.9,USER_40,NewMedia15,639435,22522,12746,10997,27901,8543,2616,23985,748745,0.5876965068493151,0.5324919178082191,18.265363561643838,18.54001890410959
60.9,USER_40,NewMedia15,12271,12478,4313,3204,4005,1376,635,3011,41293,0.46231731543624155,0.7310851677852349,16.781848389261746,16.609866644295305
62.0,USER_40,NewMedia15,70585,4926,3626,1612,2859,2149,737,13034,99528,0.7582274,0.4932826,17.60849513333333,17.353343000000002
62.9,USER_40,NewMedia15,7906,10454,2191,2903,3095,1562,812,18379,47302,0.6339766442953019,0.07233818791946307,16.131394765100673,17.65433288590604
63.9,USER_40,NewMedia15,564653,10872,4814,6658,20054,3802,1432,20344,632629,0.6081618243243243,0.018434527027027026,16.550201013513515,18.47660695945946
64.9,USER_40,NewMedia15,3831,1587,4221,1703,1334,1932,834,9501,24943,0.5586499319727892,0.04850380952380952,17.53486102040816,19.319905782312922
66.0,USER_40,NewMedia15,17693,5262,981,721,2455,1190,910,5806,35018,0.6186354362416108,0.14739590604026845,17.352456711409395,19.004133892617453
66.9,USER_40,NewMedia15,8581,3698,3291,1114,2765,1073,793,4752,26067,0.6665310884353742,0.5560652380952381,18.413320272108844,18.97385224489796
67.9,USER_40,NewMedia15,13410,1660,3394,1493,2522,1036,378,4654,28547,0.7456481208053692,0.4588862416107383,19.152895436241607,19.449860335570467
68.9,USER_40,NewMedia15,24755,5658,8577,3565,2595,3460,477,4113,53200,0.5276248993288591,0.39810684563758386,19.728771073825502,19.234266577181206
69.9,USER_40,NewMedia15,33785,1080,1724,3278,2075,1260,532,14495,58229,0.5964267567567568,0.5031683783783784,20.050555540540543,19.564751216216216
70.9,USER_40,NewMedia15,1330669,25428,21068,9610,4769,5975,2332,28542,1428393,0.48332624161073834,0.5437,19.652845234899328,19.331303825503355
71.9,USER_40,NewMedia20,282533,11428,5434,10200,3856,2345,1116,84088,401000,0.43271038327526135,0.6028192334494773,19.812540662020908,19.485715261324042
73.0,USER_40,NewMedia20,1806109,58584,28738,9867,12146,4745,6854,52258,1979301,0.44402700680272117,0.4749834013605442,17.650380272108844,17.479502789115646
73.9,USER_40,NewMedia20,16452,6653,651,2412,969,2377,350,41635,71499,0.4426357046979866,0.47562194630872484,17.308472818791945,16.994134161073827
74.9,USER_40,NewMedia20,333249,15600,17579,10315,5444,4689,1847,27916,416639,0.5813228,0.4203128666666666,17.346913066666666,17.150637
75.9,USER_40,NewMedia20,867055,3305,5234,4759,3895,1849,1196,64118,951411,0.39055953020134226,0.18208597315436242,15.707417718120805,17.114467181208056
76.9,USER_40,NewMedia20,1188669,8204,21318,26433,19046,5033,885,124474,1394062,0.12133317567567567,0.7042891216216216,17.96074945945946,18.098787094594595
77.9,USER_40,NewMedia20,53366,28829,9858,10043,11011,11039,3515,68737,196398,0.26776718120805365,0.48062469798657714,19.203831812080537,19.841787516778524
78.9,USER_40,NewMedia20,92396,871,528,856,794,403,426,12059,108333,0.5122101342281878,0.09445134228187918,18.673876644295294,19.961104496644296
79.9,USER_40,NewMedia20,3276,13648,4400,2692,2570,1709,524,7921,36740,0.4630136912751678,0.02147060402684564,18.26570899328859,19.64220523489933
80.9,USER_40,NewMedia20,73275,3710,5081,4349,1653,1102,611,51387,141168,0.38354201342281885,0.31639469798657716,19.08132395973154,19.303213355704695
81.9,USER_40,NewMedia20,3232,4364,803,1749,1811,931,397,4319,17606,0.20229463087248323,0.6522510738255034,18.686475570469796,18.64959523489933
82.9,USER_40,NewMedia20,73906,6878,1191,4722,2022,1881,816,13243,104659,0.44579530201342277,0.20271080536912753,19.287697919463085,19.44889932885906
83.9,USER_40,NewMedia20,42446,7381,15292,3317,1853,718,945,11195,83147,0.34391198630136977,0.35829061643835614,18.55581746575342,19.157146027397264
84.9,USER_40,NewMedia20,212480,12679,16049,20015,10743,4413,3110,94602,374091,0.4873064666666666,0.2333336666666667,19.157999466666666,19.199443266666663
85.9,USER_40,NewMedia20,72686,32405,34187,13990,7231,3085,2424,17601,183609,0.2601890604026846,0.5589923489932886,18.827375704697985,18.65154563758389
86.9,USER_40,NewMedia20,793999,19626,10110,17382,11945,5829,4704,42678,906273,0.3662947651006711,0.6724132885906041,17.7135922147651,17.093466375838926
87.9,USER_40,NewMedia20,153231,162592,37186,18053,15967,33407,10304,153333,584073,0.4476283783783783,0.2904370945945946,17.69300858108108,17.718716216216215
88.9,USER_40,NewMedia20,67267,16031,3719,10039,3828,5542,2953,49488,158867,0.4770102000000001,0.15222699999999997,18.0782652,18.849905933333332
89.9,USER_40,NewMedia20,10785,2574,3477,2631,2787,1241,485,10950,34930,0.5320303355704697,0.1546428187919463,18.372030402684565,18.637777382550336
91.0,USER_40,NewMedia20,25324,68623,21012,10333,10598,10050,2556,33627,182123,0.44070362416107384,0.36956516778523485,17.963906510067115,17.9959344966443
91.9,USER_40,NewMedia20,646203,12181,41920,21769,5258,10095,1856,16092,755374,0.45436100671140944,0.3301857046979865,17.29135785234899,17.869268255033553
92.9,USER_40,NewMedia20,70017,1379,4297,1702,2145,2512,608,7237,89897,0.4770866891891893,0.2492003378378378,18.468851081081077,18.414268175675677
93.9,USER_40,NewMedia20,113901,3529,4481,2326,1807,1380,1485,35992,164901,0.6058193288590603,0.6265685906040269,18.110527718120807,18.307629865771816
94.9,USER_40,NewMedia20,25193,4596,8042,2621,1604,927,1116,20272,64371,0.6292029054054054,0.5678475,17.202366486486486,17.638691756756756
95.9,USER_40,NewMedia20,35412,8538,34777,3341,7172,3942,1666,57996,152844,0.5693945333333332,0.26692213333333337,17.147583533333332,17.590135800000002
96.9,USER_40,NewMedia20,8776,7098,1570,1540,1013,727,297,17393,38414,0.6049595973154361,0.30118375838926176,17.996188590604028,18.4370777852349
97.9,USER_40,NewMedia20,6528,5488,2388,688,2939,1554,407,9637,29629,0.6330530872483221,0.5676323489932885,17.92337865771812,18.953960000000002
98.9,USER_40,NewMedia20,19840,3587,2560,6634,1781,910,320,10589,46221,0.5690084666666667,0.3442510666666667,18.2505714,18.6055268
99.9,USER_40,NewMedia20,8365,12385,2216,3348,1382,534,1625,12812,42667,0.5729110067114095,0.41542026845637586,18.78982899328859,18.90540979865772
100.9,USER_40,NewMedia20,30492,5531,1632,2113,1774,945,915,18242,61644,0.5730775167785236,0.5218691275167785,18.395099395973155,18.937353154362416
101.9,USER_40,NewMedia20,124851,5856,12655,2159,1055,969,524,19302,167371,0.5673738926174495,0.3095695973154362,18.105790268456378,18.89240791946309
102.9,USER_40,NewMedia20,25502,2820,2615,1117,3511,1227,633,2844,40269,0.6526722147651005,0.44615536912751685,17.78118751677852,18.801308590604027
103.9,USER_40,NewMedia20,70823,2537,3381,683,3514,1282,498,8536,91254,0.8866223648648649,0.7027156081081082,18.379437297297297,18.534095270270274
104.9,USER_40,NewMedia20,143572,10794,3923,5155,3097,2688,563,20217,190009,0.8623673154362416,0.7623082550335571,18.152550201342283,18.78723744966443
105.9,USER_40,NewMedia20,1197253,41564,30026,15359,15035,4934,2354,20936,1327461,0.7968674,0.6763217333333333,17.734534,18.07035826666667
106.9,USER_40,NewMedia20,3797,17813,2448,3888,2590,746,742,2759,34783,0.5106518918918919,0.33682655405405404,17.801278986486487,16.369798716216216
107.9,USER_40,NewMedia20,3889,3205,4505,2496,2934,822,394,3774,22019,0.5139943918918919,0.12977797297297297,18.758858445945947,19.417056824324323
109.0,USER_40,NewMedia20,63250,17296,17959,6805,7717,8215,7595,44810,173647,0.5031106802721088,0.087908231292517,19.271777414965985,20.05057761904762
109.9,USER_40,NewMedia20,47332,1045,2364,2780,1361,335,95,31768,87080,0.7310446666666667,0.4820837333333334,19.09330413333333,19.08483933333333
110.9,USER_40,NewMedia20,4539,11887,1849,268,1706,1258,875,6161,28543,0.7243124161073826,0.481111879194631,19.625614563758386,19.562255503355704
111.9,USER_40,NewMedia20,3041,14460,1249,1069,2418,2254,501,17522,42514,0.2691096644295302,0.684873288590604,18.625128389261747,17.934442416107377
112.9,USER_40,NewMedia20,233313,16830,22196,7201,7511,7388,2042,74821,371302,0.10885213333333332,0.8099171333333334,15.458046600000005,16.82709266666667
113.9,USER_40,NewMedia20,12531,5870,2632,1573,984,1144,331,4052,29117,0.15593510067114094,0.6619742953020135,18.701329463087248,19.0362977852349
114.9,USER_40,NewMedia20,12639,5679,2777,1585,2177,954,470,11870,38151,0.4954817449664429,0.14324557046979866,19.914043489932883,20.628892953020138
115.9,USER_40,NewMedia20,148134,10886,1450,1977,3342,611,677,32342,199419,0.31645510067114097,0.4044475167785234,19.251741409395972,19.457072214765102
116.9,USER_40,NewMedia20,31252,18437,3486,3916,3009,1199,327,34945,96571,0.5025634666666666,0.1590857333333333,19.0731294,19.304950666666663
117.9,USER_40,NewMedia20,98780,30603,6938,6420,7327,5257,1773,70215,227313,0.48367006756756753,0.21825148648648648,19.278843581081084,19.253008243243247
118.9,USER_40,NewMedia20,24598,6887,12826,7233,6179,1773,601,14505,74602,0.18216743243243244,0.6755583108108109,20.134865878378378,19.33124148648649
119.9,USER_40,NewMedia20,70411,63248,11160,7506,5361,4320,2388,18986,183380,0.6128515333333332,0.7086251333333333,19.055614000000002,19.70070533333333
120.9,USER_40,NewMedia20,17894,2743,3618,2264,1657,1252,545,9039,39012,0.40440765100671144,0.561088255033557,18.74319536912752,18.424143624161076
121.9,USER_40,NewMedia20,34317,4473,3734,8320,1404,575,771,7702,61296,0.44098463087248324,0.3521812751677853,19.525864093959733,19.18674845637584
122.9,USER_40,NewMedia20,31982,11439,1154,3056,3722,1244,495,6379,59471,0.42122744966442954,0.4636097986577181,18.978958523489933,18.72759409395973
123.9,USER_40,NewMedia20,103225,5296,4667,3386,1999,1217,423,12191,132404,0.5309874,0.484883,18.9610964,19.46386886666667
124.9,USER_40,NewMedia20,404022,34957,34688,11140,7193,3932,1336,48807,546075,0.6605032214765101,0.7090938255033556,17.827183154362416,18.269649731543627
125.9,USER_40,NewMedia20,16556,9190,3723,2679,1245,1391,865,10750,46399,0.6163661744966443,0.5256145637583892,18.11398765100671,17.407614832214765
127.0,USER_40,NewMedia20,107123,3583,4264,1818,1223,1222,343,24226,143802,0.5816872666666668,0.4101164666666667,18.34082073333333,18.7867226
127.9,USER_40,NewMedia20,45185,885,3312,2142,2028,1638,517,13329,69036,0.47670736486486487,0.1333195945945946,18.893040472972974,19.16932290540541
128.9,USER_40,NewMedia20,256064,103626,17650,11817,8692,6840,2333,152859,559881,0.588020067114094,0.4628243624161073,18.10013630872483,18.971122348993287
129.9,USER_40,NewMedia20,15711,3052,7496,2221,2302,1553,1324,17370,51029,0.6544989999999999,0.7037753999999999,17.922706933333334,18.716227999999997
130.9,USER_40,NewMedia20,36307,7232,1658,2097,1533,1049,503,8838,59217,0.573528493150685,0.24749280821917807,18.109026849315068,18.54250376712329
131.9,USER_40,NewMedia20,29246,13907,5860,4688,1826,1222,336,12407,69492,0.6531105369127517,0.7195167785234899,17.676039932885907,18.551833758389257
132.9,USER_40,NewMedia20,33696,4000,3663,1016,2699,1670,383,7911,55038,0.3632458389261745,0.25099362416107385,17.994179731543625,18.724690671140937
134.0,USER_40,NewMedia18,350624,25352,29366,5942,6941,10186,1868,68700,498979,0.43651389558232934,0.5118076305220883,19.813472971887553,19.413242489959842
134.9,USER_40,NewMedia18,93012,9697,4508,4498,3119,1881,1440,6463,124618,0.4179261073825503,0.3368269798657718,17.49046879194631,17.938839261744967
135.9,USER_40,NewMedia18,129582,6881,3387,5188,2786,1167,391,10423,159805,0.5031166666666665,0.5602026530612245,18.049610884353744,17.655674217687075
136.9,USER_40,NewMedia18,979891,12171,16480,9244,2799,1399,1117,24545,1047646,0.5916483108108108,0.211785,18.555184391891896,18.56892344594595
137.9,USER_40,NewMedia18,555048,52942,32117,54023,41882,9087,7919,136059,889077,0.44129664429530197,0.2383923489932886,18.150842080536915,18.439239395973154
138.9,USER_40,NewMedia18,1357247,8537,23247,3404,9757,6341,2403,69542,1480478,0.36771838926174494,0.5859258389261744,16.26861234899329,16.71664630872483
139.9,USER_40,NewMedia18,34045,2899,4290,1926,2042,1476,778,15615,63071,0.4343331333333333,0.18064393333333334,18.434678799999997,18.868549066666667
140.9,USER_40,NewMedia18,174899,1654,1344,1808,487,968,200,4904,186264,0.4165293288590604,0.30328597315436245,18.59162308724832,18.55775255033557
141.9,USER_40,NewMedia18,121469,11946,10727,9570,3287,542,273,33385,191199,0.45890906040268464,0.3094724832214765,18.21797932885906,18.026290536912747
142.9,USER_40,NewMedia18,664783,50982,31924,53130,14131,5639,1761,181650,1004000,0.49200869863013696,0.11783191780821918,17.55012301369863,17.71976979452055
143.9,USER_40,NewMedia18,17239,12868,3625,4598,1932,1200,672,14461,56595,0.5258946621621622,0.28876493243243245,18.388406621621623,18.519746689189187
144.9,USER_40,NewMedia18,32075,3032,5242,3930,881,1113,394,15159,61826,0.5222560402684563,0.2857901342281879,18.977480067114094,19.314277986577178
145.9,USER_40,NewMedia18,905015,23274,22012,26743,12271,7050,494,143141,1140000,0.5788033557046981,0.2717218791946309,19.87699604026846,19.77801476510067
146.9,USER_40,NewMedia18,68962,4480,5272,1431,1386,915,485,35786,118717,0.5140248666666666,-0.05200906666666669,17.7423888,17.331244400000003
147.9,USER_40,NewMedia18,36541,1120,1813,1170,2199,843,312,11672,55670,0.40677651006711407,0.3048574496644295,18.533113557046978,18.470524832214767
148.9,USER_40,NewMedia18,4837,12331,1940,2379,3768,462,233,18574,44524,0.42406335570469794,0.3015929530201343,17.45084053691275,17.21564899328859
149.9,USER_40,NewMedia18,14866,3682,2181,972,2334,769,217,17172,42193,0.4067444295302014,0.32211369127516776,18.820790805369132,18.420598389261748
150.9,USER_40,NewMedia18,56156,11573,998,5431,768,376,435,45362,121099,0.49309046666666667,0.2685373333333333,18.105814199999998,18.245010666666666
152.0,USER_40,NewMedia18,12698,6356,6985,3373,1639,1356,945,25831,59183,0.5830855102040816,0.22638183673469386,18.514807959183674,18.86343993197279
152.9,USER_40,NewMedia18,22690,11724,4321,4875,964,1206,739,6111,52630,0.4682657046979866,0.31623201342281876,18.45343308724832,18.187359463087247
153.9,USER_40,NewMedia18,4964,11836,1281,1590,1331,790,99,29233,51124,0.2875660402684564,0.22976577181208055,16.05922429530202,17.027418053691274
154.9,USER_40,NewMedia18,19918,6926,6614,1711,2626,682,437,5565,44479,0.45324527027027023,0.1983585810810811,16.659740337837835,17.41164114864865
155.9,USER_40,NewMedia18,7690,8254,2027,2817,1947,1855,242,16069,40901,0.4868361744966443,0.021796040268456374,15.70360832214765,17.420553825503355
156.9,USER_40,NewMedia18,5669,7681,3240,1080,1542,661,377,6060,26310,0.4224098657718121,0.04535610738255034,15.395617583892616,16.836932080536915
157.9,USER_40,NewMedia18,21365,15660,3413,3158,2280,1315,230,166630,214051,0.49964099999999995,0.1396504,16.711540333333335,17.934724000000003
158.9,USER_40,NewMedia18,16684,5583,11085,3469,4690,1893,464,12280,56148,0.36869422818791947,0.04349637583892617,16.326500738255035,18.192243892617448
159.9,USER_40,NewMedia18,17559,8460,5381,2965,2312,325,370,14867,52239,0.4428997986577181,0.04143355704697987,17.73274409395973,19.184552818791943
160.9,USER_40,NewMedia18,6584,10172,6819,771,2099,1529,600,4358,32932,0.4454794666666667,0.05150353333333334,19.286233,20.438279466666664
161.9,USER_40,NewMedia18,10933,6405,4880,2185,2237,2382,479,8320,37821,0.5277776510067114,0.12777899328859063,20.5440277852349,20.937170939597312
162.9,USER_40,NewMedia18,74562,26003,6061,3847,1602,888,339,59583,172885,0.5589559731543624,0.10466711409395972,18.908033221476508,19.18187832214765
163.9,USER_40,NewMedia18,9667,4584,2648,1852,1899,624,374,12025,33673,0.39487960000000005,0.11215133333333334,17.33856186666667,17.560473333333334
164.9,USER_40,NewMedia18,10976,4493,5722,3677,846,866,736,9014,36330,0.4758740136054423,0.2707455782312925,17.597117823129253,17.746827687074827
165.9,USER_40,NewMedia18,13302,9438,2475,2419,1356,663,529,9796,39978,0.5801722147651007,0.2204869798657718,16.60429187919463,17.016736241610737
166.9,USER_40,NewMedia18,154523,27118,7867,5608,8174,8155,2305,49100,262850,0.5122936241610738,0.2378373154362416,17.3012655704698,17.271519463087248
167.9,USER_40,NewMedia18,52594,15840,6842,4188,1439,734,625,90746,173008,0.4425701999999999,0.2918765333333333,17.46736426666667,17.786623600000002
168.9,USER_40,NewMedia18,10754,11261,2863,5001,2869,1594,595,5764,40701,0.4352264429530201,0.25620657718120804,17.397518590604026,17.49045073825503
170.0,USER_40,NewMedia18,30091,1126,1877,4538,1414,1567,139,20777,61529,0.41316520547945207,0.38121726027397257,16.72987006849315,16.44344479452055
170.9,USER_40,NewMedia18,12634,14460,2765,2298,1463,719,448,7087,41874,0.5721966442953021,0.5923718120805368,16.196063959731543,16.660197785234896
171.9,USER_40,NewMedia18,12974,23303,1712,1033,2006,2052,258,21946,65284,0.5546032666666666,0.11943666666666668,16.6535328,18.23166913333333
172.9,USER_40,NewMedia18,12984,3371,576,1256,1859,2187,272,7804,30309,0.4535893918918918,0.25330175675675676,17.973216756756756,18.488034729729733
173.9,USER_40,NewMedia18,164389,2418,1300,2813,458,105,445,17492,189420,0.3558118918918919,0.2639135810810811,16.971901824324323,18.347734594594595
174.9,USER_40,NewMedia18,652885,53265,35694,9471,9470,7666,1868,35010,805329,0.3984772108843537,0.2910468027210884,19.84213136054422,19.81592537414966
175.9,USER_40,NewMedia18,20766,6719,8450,3215,2721,441,624,12201,55137,0.3999784563758389,0.3071971140939597,20.9092755033557,20.430820067114094
177.0,USER_40,NewMedia18,36979,24217,3042,6068,3045,840,394,53034,127619,0.40247731543624155,0.32180228187919463,19.513298389261745,19.177564295302016
177.9,USER_40,NewMedia18,1267504,13912,27075,38899,6829,8222,4751,172408,1539600,0.4329502666666667,0.25798666666666664,18.329706333333338,17.461766266666668
178.9,USER_40,NewMedia18,4787,3403,3545,2003,1748,919,264,11511,28180,0.6271186577181209,0.18533489932885905,18.914664362416108,19.11695100671141
179.9,USER_40,NewMedia18,7325,1880,3385,2120,2132,562,1222,5696,24322,0.5919413422818791,0.17504248322147653,19.96188812080537,20.047791140939598
180.9,USER_40,NewMedia18,3053,3545,3986,3713,708,1308,306,8208,24827,0.4265327516778524,0.31460114093959735,19.654882348993286,19.213228053691278
181.9,USER_40,NewMedia18,64247,3615,850,2500,459,391,214,10896,83172,0.37846926666666664,0.28572286666666663,18.1933324,17.55261126666667
182.9,USER_40,NewMedia18,8300,5751,5468,1844,1698,478,844,2076,26459,0.5837987919463087,0.25267832214765107,19.085223355704702,19.0806633557047
183.9,USER_40,NewMedia18,11071,2893,4754,1112,785,1138,399,6802,28954,0.6003004026845637,0.1996698657718121,19.514865838926173,19.361473557046978
184.9,USER_40,NewMedia18,17464,4803,681,787,1925,715,335,12837,39547,0.6638904666666667,0.12801953333333335,17.6484272,18.750109
185.9,USER_40,NewMedia18,70866,9388,4024,1931,1246,1133,494,62544,151626,0.5861317687074831,0.07871775510204082,17.210098911564625,18.272469183673472
186.9,USER_40,NewMedia18,7481,7646,1299,1816,1108,989,988,8782,30109,0.5667863087248323,0.043921275167785226,19.33377208053691,19.32156288590604
