time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
40.0,USER_52,NewMedia23,11987,344,857,2825,2379,323,550,2764,22029,0.4253660958904109,0.39421465753424656,16.569874383561643,17.42432520547945
41.0,USER_52,NewMedia23,4389,6055,5145,7568,2259,1059,316,10716,37507,0.8386850335570468,0.025772483221476506,12.082240536912753,14.752012953020134
42.0,USER_52,NewMedia23,116447,25075,6027,11027,3844,990,442,56211,220063,0.476961610738255,0.15623261744966443,17.541472617449667,17.231225704697984
43.0,USER_52,NewMedia23,10672,8513,2778,3067,1921,629,629,5124,33333,0.600665100671141,0.3670330872483222,18.687095973154364,17.680663355704695
44.0,USER_52,NewMedia23,6305,1237,5669,5935,2731,885,171,6164,29097,0.40767208053691273,0.6889123489932887,19.870159865771814,17.528662147651005
45.0,USER_52,NewMedia23,8622,5067,2949,4338,1214,427,459,7085,30161,0.5759536912751677,0.8423925503355704,20.27362302013423,19.56914812080537
46.0,USER_52,NewMedia23,3121,1272,4815,3211,2658,964,293,7993,24327,0.42447566666666664,0.6442893333333334,19.593632799999995,17.546040599999998
47.0,USER_52,NewMedia23,123733,4223,4278,6927,3885,1088,742,24999,169875,0.5266026845637584,0.13962758389261745,18.062011543624163,17.39137080536913
48.0,USER_52,NewMedia23,50854,2044,3774,1439,499,165,169,9529,68473,0.44654714285714286,0.6231536734693879,17.59590931972789,15.784271768707482
49.0,USER_52,NewMedia7,2560,5735,3563,5750,2196,1218,864,3913,25799,0.31931452127659576,0.4653385638297873,17.937839095744682,17.397567127659574
50.0,USER_52,NewMedia7,3688,7830,2733,4089,1351,1096,686,2580,24053,0.2877069798657718,0.0035337583892617445,16.781752483221474,15.23043758389262
51.0,USER_52,NewMedia7,11095,2201,7086,3691,3052,1540,338,22931,51934,0.34245711409395974,0.049130671140939594,17.78297711409396,16.60752711409396
52.0,USER_52,NewMedia7,15162,12891,5451,7646,3084,1471,849,6624,53178,0.4722848993288591,0.26398073825503354,17.213116778523492,16.092578993288594
53.0,USER_52,NewMedia7,9616,15096,6266,3298,2959,462,288,14165,52150,0.4571591946308724,-0.04382422818791946,17.57649067114094,15.907637651006711
54.0,USER_52,NewMedia7,5563,1562,4994,5596,3751,2170,957,6529,31122,0.7037783221476509,0.030437382550335575,18.198399798657718,16.655097449664428
55.0,USER_52,NewMedia7,121352,13741,8380,5779,11290,4483,1343,87114,253482,0.6009077333333334,0.15793460000000004,18.215875933333333,16.88018046666667
56.0,USER_52,NewMedia7,284911,1805,4359,2601,5236,1056,748,17832,318548,0.343538322147651,0.33903033557046974,17.099917248322146,16.00308322147651
57.0,USER_52,NewMedia7,23241,11565,4597,6382,3550,2728,1277,11720,65060,0.35031651006711406,0.18357161073825504,15.391765100671144,15.228241812080537
58.0,USER_52,NewMedia7,4958,8774,2582,3064,2311,528,396,9679,32292,0.34937771812080537,0.041729261744966446,18.932428724832214,17.28098416107382
59.0,USER_52,NewMedia7,4953,2716,2930,3931,3969,1110,497,16269,36375,0.33015253333333333,0.012174666666666667,19.815570466666664,17.81556733333333
60.0,USER_52,NewMedia7,210758,5604,4227,8950,3950,1443,647,6233,241812,0.3973895973154362,0.009620939597315435,19.659625973154363,18.053710268456378
61.0,USER_52,NewMedia7,1712,4886,3899,3119,3843,1954,330,3183,22926,0.45130543624161085,0.03622892617449664,19.62306879194631,17.29466469798658
62.0,USER_52,NewMedia7,2055,1678,1509,1954,1784,715,504,10399,20598,0.7210634000000001,0.040949333333333345,18.483931066666667,17.083823066666664
63.0,USER_52,NewMedia7,10892,7805,1637,8409,2699,690,293,6743,39168,0.5224907382550337,0.22996516778523488,17.324930872483222,16.365155637583893
64.0,USER_52,NewMedia7,88953,5939,4774,3639,4795,2649,578,18674,130001,0.7063935570469799,0.06944805369127517,19.30099953020134,17.99239281879195
65.0,USER_52,NewMedia7,2173,4554,3486,2868,2564,2871,452,9648,28616,0.33456436241610743,0.17540161073825503,19.331518859060402,18.311827718120806
66.0,USER_52,NewMedia7,7483,6703,5707,3098,3626,1277,422,5798,34114,0.32365340000000004,0.1295536,17.475238266666665,16.364701
67.0,USER_52,NewMedia7,440504,1304,7865,8531,8744,2356,1344,36191,506839,0.38062577181208057,0.14509281879194633,18.16651100671141,16.783761610738257
68.0,USER_52,NewMedia7,11458,2899,7322,3007,1918,683,521,7145,34953,0.6071116107382549,0.15128953020134225,18.421011275167782,17.22478355704698
69.0,USER_52,NewMedia7,1488,349,3361,5728,4802,1614,1036,6390,24768,0.7071269333333333,0.14999513333333336,18.278763933333334,16.884082866666663
70.0,USER_52,NewMedia7,62653,1033,4458,8053,5640,951,963,6204,89955,0.48668624161073826,0.2433834228187919,17.38479456375839,16.21409053691275
71.0,USER_52,NewMedia7,85138,3229,4657,2702,4057,654,714,24280,125431,0.5309235570469798,0.20226046979865767,18.925492617449663,17.86921355704698
72.0,USER_52,NewMedia7,3651,64,9721,4414,3739,603,713,12634,35539,0.6344526845637584,0.17778590604026848,19.50890496644295,18.199493691275165
73.0,USER_52,NewMedia7,40302,6363,3557,4103,1035,680,331,8654,65025,0.3093412,0.16311033333333333,19.03095306666667,17.551239600000002
74.0,USER_52,NewMedia7,2421,806,6517,5435,2373,647,211,7777,26187,0.45996375838926173,0.2841085906040269,17.758569731543624,17.481133959731544
75.0,USER_52,NewMedia7,3979,8232,3001,5809,1978,403,398,6150,29950,0.7357624161073826,0.21142718120805368,18.403202818791947,17.079379932885907
76.0,USER_52,NewMedia7,2525,6309,6367,1494,1364,1050,388,6800,26297,0.4469294666666667,0.2305851333333334,17.537598999999997,17.320196466666665
77.0,USER_52,NewMedia7,9197,7639,17575,3813,1796,942,428,16934,58324,0.510913288590604,0.3117540939597315,18.04017657718121,17.044442483221474
78.0,USER_52,NewMedia7,637188,18705,77694,35833,47226,6645,5425,297650,1126366,0.4824479865771812,0.28298590604026846,18.382403087248324,17.49535181208054
79.0,USER_52,NewMedia7,3734,3153,4713,3202,2192,670,429,4131,22224,0.5756804026845637,0.13491731543624164,18.364638389261746,17.394642885906038
80.0,USER_52,NewMedia7,4279,1970,419,3299,2691,1295,1068,9583,24604,0.48547779999999996,0.1735076,18.36899,16.0628772
81.0,USER_52,NewMedia7,105353,35494,15924,20328,31238,4646,3193,23816,239992,0.5942964429530201,0.2367208724832215,18.891413154362418,17.45819214765101
82.0,USER_52,NewMedia7,1841586,19115,36718,38373,22482,8449,1754,441335,2409812,0.642636577181208,0.15179624161073824,19.66850436241611,18.086479261744966
83.0,USER_52,NewMedia7,91208,855,1756,4557,3643,1227,470,26072,129788,0.580558,0.13740733333333333,18.422908533333334,16.6443444
84.0,USER_52,NewMedia7,5176,2752,5152,3282,3196,679,432,13115,33784,0.4975851006711409,0.2876613422818791,18.556713355704698,17.22425926174497
85.0,USER_52,NewMedia7,61063,7013,9039,2104,7235,1309,547,12481,100791,0.3144052348993288,0.14761523489932887,19.985938255033556,18.48529255033557
86.0,USER_52,NewMedia7,79293,4699,2761,4733,2207,1008,489,15179,110369,0.3696143624161074,0.26653,19.040892617449668,17.81243590604027
87.0,USER_52,NewMedia7,81381,10435,7122,13280,1512,1351,544,31850,147475,0.3385588590604026,0.01889838926174497,20.344511610738255,19.155344832214766
88.0,USER_52,NewMedia7,455729,23110,36147,9383,8694,3869,2369,21330,560631,0.6404660402684563,0.03628342281879195,20.25514865771812,19.17270208053691
89.0,USER_52,NewMedia7,292042,19335,20521,16732,12075,3619,3298,47652,415274,0.4551408724832215,0.21398489932885909,19.129374630872483,18.416362080536913
90.0,USER_52,NewMedia7,11731,3905,6840,6980,7736,2531,444,14175,54342,0.5688910666666667,0.19529733333333332,18.9939754,18.028145066666667
91.0,USER_52,NewMedia7,3634907,39174,31726,28025,34052,3634,2528,231538,4005584,0.6378420134228189,0.04081738255033557,19.985738322147654,18.733245100671137
92.0,USER_52,NewMedia7,6033,5334,5411,5162,3981,680,426,18977,46004,0.45968308724832224,0.3458068456375839,19.43221100671141,18.086230134228188
93.0,USER_52,NewMedia7,67104,18200,3664,8235,4090,1017,929,31785,135024,0.5987135570469799,0.49269348993288586,19.955449932885905,18.61134926174497
94.0,USER_52,NewMedia7,9084,3602,3004,9250,2034,1867,522,5188,34551,0.5244433333333333,0.7260634,19.73078866666667,18.045717866666667
95.0,USER_52,NewMedia7,8511,4470,2983,4365,2163,871,267,3701,27331,0.35214214765100665,0.6281740268456376,20.43357744966443,18.192548389261745
96.0,USER_52,NewMedia7,72377,296,5306,6904,6165,870,1130,21841,114889,0.40936094594594596,0.6536632432432433,22.126678175675675,20.028340337837836
97.0,USER_52,NewMedia7,55493,17671,10368,12789,9426,5041,851,66923,178562,0.47942753333333343,0.268399,18.882015999999997,18.443758866666666
98.0,USER_52,NewMedia7,6041,2044,3609,2145,3135,591,514,11555,29634,0.389085033557047,0.29396174496644295,18.282755302013417,18.13064046979866
99.0,USER_52,NewMedia7,762974,11704,8933,10466,21890,15485,3745,84854,920051,0.4407493243243243,0.36011405405405406,21.017120405405407,19.487819864864864
100.0,USER_52,NewMedia7,1176962,3863,8354,20447,10554,9021,4146,128681,1362028,0.45765246666666665,0.38631486666666676,21.661641066666665,19.300072933333333
101.0,USER_52,NewMedia9,18219,6153,2208,4596,1669,818,599,10341,44603,0.3826470860927153,0.30225655629139075,20.20998026490066,18.546670397350994
102.0,USER_52,NewMedia9,176978,5660,3550,19487,10354,871,1267,24902,243069,0.46468374149659875,0.49866156462585026,18.605308571428573,17.205906394557825
103.0,USER_52,NewMedia9,33796,3672,5092,4158,2349,709,1044,16403,67223,0.486239865771812,0.4116278523489933,16.96060912751678,15.631075570469799
104.0,USER_52,NewMedia9,166251,1349,2216,7001,3017,1350,437,94259,275880,0.4219494000000001,0.2624106666666666,16.04501373333333,15.168759133333333
105.0,USER_52,NewMedia9,252948,7831,14372,18390,9221,5327,1666,171045,480800,0.38126798657718125,0.14146322147651005,17.97169543624161,16.917435503355705
106.0,USER_52,NewMedia9,64041,4425,2493,6361,4630,1441,748,34324,118463,0.6532665100671141,0.09410449664429532,18.979350268456372,17.689694496644293
107.0,USER_52,NewMedia9,81775,11042,9431,4501,4243,1255,274,29599,142120,0.7101535333333334,0.17384086666666665,19.2092796,17.76669313333333
108.0,USER_52,NewMedia9,43548,31035,18087,3850,10942,7651,3637,66594,185344,0.6123661073825503,0.29466114093959733,18.09563812080537,17.622821744966444
109.0,USER_52,NewMedia9,7328,2303,3062,2236,3911,476,250,3095,22661,0.6622144966442953,0.15874288590604027,18.89641832214765,17.757579731543625
110.0,USER_52,NewMedia9,16377,7066,7362,2692,5100,1467,326,13890,54280,0.49343610738255034,0.25549926174496645,20.050703154362413,18.260511946308725
111.0,USER_52,NewMedia9,18394,751,2267,3494,3497,566,310,16986,46265,0.4341711486486487,0.4462124999999999,19.15716608108108,17.442139189189188
112.0,USER_52,NewMedia9,10481,4567,9042,13364,4644,1205,814,17479,61596,0.3548896644295302,0.17992255033557047,17.87596033557047,17.978024765100674
113.0,USER_52,NewMedia9,7972,6617,1584,3713,1550,1762,616,15907,39721,0.6532008724832215,0.043824429530201346,20.05915899328859,18.97847187919463
114.0,USER_52,NewMedia9,4181,2788,2844,1699,2404,956,307,4555,19734,0.5188086577181208,0.483898322147651,19.642445637583894,18.024542080536918
115.0,USER_52,NewMedia9,68702,21101,11396,14488,6169,1023,1126,21436,145441,0.5847594666666667,0.5216261333333333,19.55576346666667,17.6342718
116.0,USER_52,NewMedia9,81572,9187,6955,6762,4702,1197,1381,6396,118152,0.5152604697986577,0.6481077852348993,20.277470469798658,18.503097651006712
117.0,USER_52,NewMedia9,16492,3181,8965,5653,2375,1597,832,10669,49764,0.46682939597315437,0.5509168456375839,18.04686738255033,17.43360577181208
118.0,USER_52,NewMedia9,103758,6138,2361,853,2281,755,618,7948,124712,0.5247923333333333,0.27519259999999995,18.0452796,17.187962866666666
119.0,USER_52,NewMedia9,69958,10495,7072,8381,2406,1513,738,59213,159776,0.4696537583892617,0.35701335570469794,19.33576697986577,18.099140469798655
120.0,USER_52,NewMedia9,358492,11887,21500,21617,7216,7723,4450,59812,492697,0.6505838926174496,0.5234331543624162,19.433475033557045,18.210158590604024
121.0,USER_52,NewMedia9,284038,4047,3040,2765,3263,550,558,35446,333707,0.5190038,0.5879572666666667,18.8318086,18.206430400000002
122.0,USER_52,NewMedia9,6697,4379,6901,2710,3083,861,1178,11112,36921,0.5690689261744967,0.670545033557047,19.361094832214768,17.786223154362418
123.0,USER_52,NewMedia9,335970,18659,37052,26122,14949,5896,2122,130557,571327,0.5218991275167785,0.462734832214765,18.104218053691273,17.671880268456373
124.0,USER_52,NewMedia9,25445,6385,3114,3326,3153,1253,300,9918,52894,0.4211309395973154,0.7444057718120806,21.48133,19.205332953020136
125.0,USER_52,NewMedia9,77495,1895,3463,5408,4140,874,814,11457,105546,0.4680273333333333,0.7218422,21.675389133333333,19.4399832
126.0,USER_52,NewMedia9,98731,16500,25166,18798,9911,9996,4385,209500,392987,0.506193288590604,0.5754603355704698,20.153124899328855,19.64684167785235
127.0,USER_52,NewMedia9,57679,9779,23918,22989,9070,4867,1155,39605,169062,0.44134973154362417,0.32439476510067117,18.604170939597314,16.444791275167788
128.0,USER_52,NewMedia15,65724,7801,3543,10314,9070,1071,492,31600,129615,0.4192896071428572,0.23191303571428576,18.84294907142857,17.17651582142857
129.0,USER_52,NewMedia15,6196,2242,8727,5759,2624,565,193,4667,30973,0.5421534459459459,0.466639527027027,16.267356283783787,15.089250540540538
130.0,USER_52,NewMedia15,349254,12543,39364,16922,15823,3139,976,17991,456012,0.34430174496644295,0.03480268456375839,16.957138523489935,15.598192818791949
131.0,USER_52,NewMedia15,1305895,25020,39160,16056,9132,7717,2232,139732,1544944,0.5750394,0.07073786666666666,18.0598128,16.683400066666668
132.0,USER_52,NewMedia15,30159,2226,4018,3984,1176,435,457,4674,47129,0.3972289932885906,0.08168979865771811,18.424677583892617,16.481703959731544
133.0,USER_52,NewMedia15,86555,10213,7043,4950,5311,1070,845,8657,124644,0.4939838255033557,0.11064181208053692,17.708731677852345,16.537154966442955
134.0,USER_52,NewMedia15,368139,11006,7220,2273,2311,803,1138,21126,414016,0.4667926666666667,0.1761754,18.471837333333333,17.422566800000002
135.0,USER_52,NewMedia15,81304,4873,10235,7291,6501,1518,329,20906,132957,0.5151012837837836,0.12529594594594592,17.841673445945947,17.38560472972973
136.0,USER_52,NewMedia15,9973,2099,1287,2170,2575,2133,750,4216,25203,0.5011743243243243,0.18640432432432433,19.097795135135136,18.10147263513514
137.0,USER_52,NewMedia15,16833,4812,3404,5136,3302,597,692,19492,54268,0.5021829333333333,0.14454433333333333,18.738798133333336,17.626406266666674
138.0,USER_52,NewMedia15,517058,6061,3472,3519,11201,1404,878,56764,600357,0.5428239597315436,0.08180677852348993,18.953159127516777,17.51339463087248
139.0,USER_52,NewMedia15,1717,494,1700,2139,822,1618,639,3540,12669,0.4284668918918919,0.19940067567567568,18.754066756756753,18.043488581081082
140.0,USER_52,NewMedia15,135854,5395,6180,7481,3586,2257,1084,23205,185042,0.5492595302013423,0.31361785234899325,18.664805100671142,17.939649932885906
141.0,USER_52,NewMedia15,4049,2673,2186,2438,774,545,1164,2184,16013,0.3840816,0.3117604666666667,15.511472,16.061294666666665
142.0,USER_52,NewMedia15,204249,747,1248,2479,1652,272,76,9692,220415,0.38420261744966444,0.5416740939597315,18.428496577181207,16.73830456375839
143.0,USER_52,NewMedia15,140005,2198,2872,5069,3596,1383,276,8226,163625,0.44315375838926174,0.21101953020134231,18.07364865771812,16.717234362416104
144.0,USER_52,NewMedia15,9821,1784,7622,6926,2675,692,638,4398,34556,0.48078526666666654,0.15709979999999998,19.185452,18.351301666666664
145.0,USER_52,NewMedia15,16876,10220,12147,8337,1451,711,215,26398,76355,0.47144100671140937,0.29203563758389267,20.05584255033557,18.038854496644294
146.0,USER_52,NewMedia15,111181,1734,951,926,648,331,151,2574,118496,0.49072677852348995,0.2560330872483222,18.800448859060403,17.747326778523494
147.0,USER_52,NewMedia15,98556,10947,1956,8505,6374,964,440,4918,132660,0.40108624161073825,0.20155577181208056,19.191146577181208,18.042320134228188
148.0,USER_52,NewMedia15,4391,4066,3774,1605,2500,701,148,5117,22302,0.5398669333333334,0.16692253333333332,19.6655168,17.901341199999997
149.0,USER_52,NewMedia15,121164,123868,38352,16850,17170,3342,2654,62443,385843,0.46347315436241615,0.13821812080536913,18.834568187919462,18.23410154362416
150.0,USER_52,NewMedia15,9982,4392,6743,1743,1830,971,285,20144,46090,0.4235393959731544,0.1669815436241611,18.43303597315436,18.013318255033557
151.0,USER_52,NewMedia15,74584,1466,5202,14731,6848,1315,702,50811,155659,0.3878442666666667,0.3288644666666667,19.4600878,17.886451133333335
152.0,USER_52,NewMedia15,404050,45968,30567,22760,12336,2760,2032,60666,581139,0.4148056756756756,0.35297675675675677,19.036540067567568,17.440497094594594
153.0,USER_52,NewMedia15,672780,9073,24572,7791,3610,1374,1275,49532,770007,0.5473208053691275,0.308516644295302,19.806598120805372,18.337257315436243
154.0,USER_52,NewMedia15,209430,665,2464,1922,2480,425,255,18284,235925,0.3257693288590604,0.5555077181208053,17.810333087248324,16.475230402684563
155.0,USER_52,NewMedia15,620808,7301,3702,3113,6180,1274,376,53761,696515,0.6230837333333333,0.5201425333333333,19.657004266666664,19.021289
156.0,USER_52,NewMedia15,4796,5672,2209,3051,1256,457,674,4262,22377,0.41104067114093956,0.4146973154362416,17.489625100671145,15.366916644295301
157.0,USER_52,NewMedia15,4262,2361,6559,3891,2569,1063,871,7696,29272,0.5090662416107382,0.1668070469798658,20.57490691275168,19.564459060402687
158.0,USER_52,NewMedia15,73189,2542,711,3267,2429,318,202,9210,91868,0.5481289932885907,0.40188194630872487,20.613286174496643,19.240473825503358
159.0,USER_52,NewMedia15,15265,4075,4470,2338,1697,752,165,12154,40916,0.5138774666666666,0.30077713333333334,20.163133133333336,18.9444722
160.0,USER_52,NewMedia15,175264,19076,5219,6103,4186,889,517,22195,233449,0.6583059060402685,0.6220618120805369,19.509078255033558,18.997499731543627
161.0,USER_52,NewMedia15,8319,5793,9248,4179,2465,1083,447,12104,43638,0.5616069798657718,0.240001677852349,19.883511275167784,18.97968067114094
162.0,USER_52,NewMedia15,81241,1441,15528,5480,11455,1066,1222,61114,178547,0.5402256666666667,0.13886266666666663,20.399226133333332,19.327690466666667
163.0,USER_52,NewMedia15,727447,39375,8413,38381,6584,4476,2355,355178,1182209,0.5496879194630873,0.3716863087248322,18.897359395973155,18.97431033557047
164.0,USER_52,NewMedia15,135576,13729,9322,4942,10691,1332,1119,21905,198616,0.47278885906040263,0.5179573154362416,19.882640738255034,17.700762348993287
165.0,USER_52,NewMedia15,858205,33965,43590,25315,21330,9973,3223,319265,1314866,0.49523248322147656,0.46230879194630864,19.7432466442953,18.666940268456376
165.9,USER_52,NewMedia2,7570,288,1586,2004,2289,258,254,2589,16838,0.36630899598393574,0.21714248995983937,19.268778995983936,17.218861365461848
167.0,USER_52,NewMedia2,1162106,34455,15041,23623,15756,4170,1319,188118,1444588,0.4447326174496644,0.021090604026845643,17.550615704697986,16.716735906040267
168.0,USER_52,NewMedia2,4440,2002,4460,7021,3089,1251,1143,10721,34127,0.4652370945945946,0.054851756756756756,17.419360135135133,16.123860743243245
169.0,USER_52,NewMedia2,199992,806,1544,2809,619,341,386,18753,225250,0.40553234899328855,0.07933677852348993,17.012551812080535,15.52212483221477
170.0,USER_52,NewMedia2,271753,12245,2701,10338,5849,3586,3609,102474,412555,0.5571556375838925,0.11880744966442953,16.400872483221473,15.450937114093959
171.0,USER_52,NewMedia2,76248,2629,7399,2488,2589,1038,230,14143,106764,0.48154053691275184,0.18288214765100672,17.92684563758389,17.11150604026846
172.0,USER_52,NewMedia2,238890,17080,5632,6914,3227,828,1046,10525,284142,0.44135886666666674,0.21341553333333338,17.272803000000003,16.280708866666664
173.0,USER_52,NewMedia2,94923,11804,5176,6576,5072,1691,1873,34043,161158,0.35245134228187924,0.2738398657718121,15.585356510067115,14.57740476510067
174.0,USER_52,NewMedia2,22382,4229,3314,3487,3812,1279,580,7292,46375,0.49014718120805373,0.3276084563758389,16.694919530201343,15.395737046979868
174.9,USER_52,NewMedia2,150859,7298,3437,9226,4229,4659,810,12532,193050,0.3101908053691275,0.3651629530201342,16.82309744966443,15.801110872483223
176.0,USER_52,NewMedia2,135478,12535,3911,9325,3107,2350,884,13472,181062,0.3990767333333334,0.3372590666666667,16.054617466666667,15.125490199999998
177.0,USER_52,NewMedia2,8146,653,3210,4639,4902,799,370,6724,29443,0.4179289261744967,0.009648523489932885,17.943486107382547,16.8013589261745
178.0,USER_52,NewMedia2,124640,5137,8302,6788,3464,1141,259,12755,162486,0.6116954362416107,0.04236791946308725,17.577583221476512,16.33619174496644
179.0,USER_52,NewMedia2,8676,1327,2550,7957,5411,1256,397,5556,33130,0.5306178523489933,0.06468697986577182,18.361066174496642,17.2972944295302
180.0,USER_52,NewMedia2,1612,3130,5772,3128,2040,2126,231,3337,21376,0.3851982666666666,0.1232062,17.14370613333334,16.754488133333332
181.0,USER_52,NewMedia2,4807,2001,2325,2419,2181,589,625,2659,17606,0.4015036241610739,0.14929912751677854,17.463070738255034,16.15767208053691
182.0,USER_52,NewMedia2,49214,7054,4616,3300,3732,304,843,13771,82834,0.49360865771812074,0.1438842953020134,16.70450302013423,16.155149731543624
183.0,USER_52,NewMedia2,12830,2781,3249,4293,3342,1509,508,3020,31532,0.383925,0.25484813333333334,17.860220999999996,17.093882866666664
184.0,USER_52,NewMedia2,6069,7198,5981,4731,4671,578,514,9620,39362,0.3935991275167785,0.4573724161073825,18.042500738255036,16.857430939597315
185.0,USER_52,NewMedia2,162432,10321,3543,948,4891,1168,951,60001,244255,0.5177020805369127,0.3466522818791946,17.039497986577178,16.14689899328859
186.0,USER_52,NewMedia2,72468,2931,1397,4246,1471,858,131,4355,87857,0.2960895333333334,0.2924376666666667,17.491756,16.875895599999996
187.0,USER_52,NewMedia2,12292,13193,8789,3740,3010,614,358,5323,47319,0.2819716216216216,0.32532729729729726,17.368149729729733,16.087037027027026
187.9,USER_52,NewMedia2,9768,2152,4487,3308,5308,655,375,11397,37450,0.5612037583892617,0.3848132214765101,18.25162020134228,16.89571422818792
