time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
3.9,USER_32,NewMedia1,486369,36455,75527,32685,21227,23830,35104,147290,858487,0.21389275167785238,0.10205892617449665,18.720726711409398,17.763679999999997
4.9,USER_32,NewMedia1,1177964,22172,36415,35864,30472,25020,3295,89683,1420885,0.2303336912751678,0.0960034899328859,18.756810201342283,18.81940409395973
5.9,USER_32,NewMedia1,105526,3552,2624,3075,1770,7056,3983,22734,150320,0.5751405333333334,0.1013844,18.697248000000002,18.56587753333333
6.9,USER_32,NewMedia1,5107,1853,2720,1695,5221,9642,5537,6133,37908,0.49503100671140937,0.5731894630872484,18.73287348993289,18.49713812080537
7.9,USER_32,NewMedia1,237804,30749,39051,24647,49002,12444,10809,30174,434680,0.4281177181208054,0.6730734899328858,18.129286040268457,18.124082818791944
8.9,USER_32,NewMedia1,125605,5875,2119,11310,6251,6756,1076,64977,223969,0.44175136054421765,0.5485915646258502,17.319244149659866,17.987159863945575
9.9,USER_32,NewMedia1,51544,9544,4111,8297,8546,2251,1586,59448,145327,0.27842540000000005,0.20889666666666665,18.055356066666665,17.774002666666668
10.9,USER_32,NewMedia1,76985,16822,7819,17609,1713,3167,1583,115391,241089,0.24758659863945576,0.3939531292517007,16.915551156462588,17.53404088435374
11.9,USER_32,NewMedia1,12042,3870,5685,4314,4144,3112,2201,8811,44179,0.5341872483221478,0.5584751677852348,16.641619127516783,17.186598791946306
12.9,USER_32,NewMedia1,19229,6845,336,1504,2962,2150,1111,8250,42387,0.2970942,0.1498922,17.74104313333333,17.463267133333332
13.9,USER_32,NewMedia1,56091,2103,3419,7518,4925,2348,1816,8813,87033,0.5385488590604026,0.12306187919463088,17.476738389261744,17.584765838926174
14.9,USER_32,NewMedia1,4291,4863,4855,2714,5215,3889,1434,26558,53819,0.489758322147651,0.11905449664429531,18.09351120805369,18.189103557046977
15.9,USER_32,NewMedia1,92999,6581,3347,8282,4900,1537,3004,12819,133469,0.29693326530612246,0.13335353741496597,18.234353469387756,17.703897210884353
16.9,USER_32,NewMedia1,839248,17501,25425,8243,8509,19528,5275,46185,969914,0.2839632666666666,0.18458119999999997,17.9188962,18.178680533333335
17.9,USER_32,NewMedia1,141509,11880,6658,6113,5503,2178,1916,36291,212048,0.2972876510067114,0.25898939597315435,17.97353697986577,18.38150624161074
18.9,USER_32,NewMedia1,114915,23487,8619,6235,4541,3007,755,34646,196205,0.2591854362416107,0.19113073825503357,18.698287382550337,18.565739060402684
19.9,USER_32,NewMedia1,117782,6502,2070,2842,716,601,321,32135,162969,0.3019918666666666,0.319151,19.2810054,19.398480733333333
20.9,USER_32,NewMedia1,129705,12805,6166,2128,2179,3383,949,90738,248053,0.3168956375838926,0.4039388590604027,19.009395838926174,18.906386644295303
21.9,USER_32,NewMedia1,184343,7310,5969,13807,3742,2582,1148,40366,259267,0.3186970469798658,0.37776194630872484,17.33395483221476,18.698043355704698
22.9,USER_32,NewMedia1,13556,1585,3217,2892,5219,2121,1424,13166,43180,0.31585093959731547,0.3399430201342282,17.837622818791946,18.50950134228188
23.9,USER_32,NewMedia1,124065,2909,292,2622,1574,338,332,9143,141275,0.24408066666666664,0.3685293333333334,19.112814866666668,19.0744854
24.9,USER_32,NewMedia1,9288,1143,4818,3207,2963,2860,2256,14357,40892,0.2562624161073826,0.32034389261744967,19.732104832214766,19.717793825503357
25.9,USER_32,NewMedia1,86745,2763,1050,3371,1320,619,301,9960,106129,0.26332322147651005,0.425043355704698,19.364959328859065,19.393727516778522
26.9,USER_32,NewMedia1,7028,1555,1356,2820,2214,1837,1672,2272,20754,0.3329366666666666,0.6210438666666666,18.487888066666667,18.885464600000002
27.9,USER_32,NewMedia1,74587,841,4195,6384,1422,314,338,6421,94502,0.23781838926174495,0.3462671140939597,17.924233020134228,18.580668926174493
28.9,USER_32,NewMedia1,1538764,32860,10161,12752,9814,2391,1213,121199,1729154,0.2751906711409396,0.39537335570469795,16.989458053691276,17.575592617449665
30.0,USER_32,NewMedia1,216702,24276,13187,9881,5388,2438,1124,48552,321548,0.3102258389261745,0.3850701342281879,17.64828899328859,17.513219530201344
30.9,USER_32,NewMedia1,275248,76505,66416,45473,27554,13620,1657,62263,568736,0.34073206666666667,0.48132480000000005,17.598390933333334,17.81649093333333
31.9,USER_32,NewMedia1,58171,10447,2065,3165,1443,790,1093,12465,89639,0.28458577181208056,0.4948691275167784,17.99490711409396,18.146333557046983
32.9,USER_32,NewMedia1,23382,1968,5012,3786,4180,436,1215,4426,44405,0.5164672483221476,0.7478361744966443,17.80612825503356,18.130609395973153
