time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
33.9,USER_47,NewMedia1,2266993,77762,134732,85363,63785,33110,4808,317201,2983754,0.4259445205479452
34.9,USER_47,NewMedia1,811430,17514,36459,20182,16200,6747,1715,62281,972528,0.6608455033557047
35.9,USER_47,NewMedia1,517629,2613,11911,3111,830,2371,392,20909,559766,0.3455689932885906
36.9,USER_47,NewMedia1,532885,76671,76469,115717,72894,31430,17012,258656,1181734,0.32069885906040263
37.9,USER_47,NewMedia1,51589,7160,21831,5385,21645,8900,4082,4183,124775,0.32265416107382555
38.9,USER_47,NewMedia1,10288,1229,4168,1780,4194,2253,2655,6159,32726,0.4496173825503355
39.9,USER_47,NewMedia1,5461,2145,702,3946,6215,5128,1644,5050,30291,0.29502590604026846
40.9,USER_47,NewMedia1,27483,2497,6023,3003,4813,2437,3792,7867,57915,0.29720054421768705
41.9,USER_47,NewMedia1,643,1719,807,4109,4356,1932,1970,6149,21685,0.31954926666666666
42.9,USER_47,NewMedia1,12711,2226,3272,2146,3250,1576,2833,9034,37048,0.3291301351351351
43.9,USER_47,NewMedia1,603078,6240,19161,15501,23037,9045,10943,38928,725933,0.3613384353741496
44.9,USER_47,NewMedia1,108020,3828,601,1290,5146,2904,983,18519,141291,0.2318089333333333
45.9,USER_47,NewMedia1,65962,1006,2991,5670,4802,1749,1660,20342,104182,0.2626838356164384
46.9,USER_47,NewMedia1,7328,2039,1837,1413,3391,1655,816,2939,21418,0.29950054054054054
48.0,USER_47,NewMedia1,2045,1080,1194,4336,2702,2582,1514,2009,17462,0.33173865771812083
48.9,USER_47,NewMedia1,1721,2107,2586,3345,5055,4741,1119,1746,22420,0.31209547297297296
49.9,USER_47,NewMedia1,8101,2503,1074,940,3204,2155,1315,4221,23513,0.34741959183673465
50.9,USER_47,NewMedia1,6914,2981,1617,2553,5865,1815,527,8284,30556,0.3691575167785235
51.9,USER_47,NewMedia1,7516,1033,2154,8594,5446,1862,4519,5081,36205,0.40429912751677854
52.9,USER_47,NewMedia1,6808,2092,1150,1835,5356,2694,1122,15930,36987,0.35173496644295305
53.9,USER_47,NewMedia1,14060,1531,763,1812,3859,2463,1364,1907,27759,0.313344966442953
55.0,USER_47,NewMedia1,371,664,2254,1880,4336,3225,1810,2937,17477,0.34621201342281877
55.9,USER_47,NewMedia1,7277,4019,839,2345,5138,2388,1979,7433,31418,0.35152466216216216
56.9,USER_47,NewMedia1,10770,4127,4242,1339,6139,3278,1236,3576,34707,0.4919218120805369
57.9,USER_47,NewMedia1,2545,1749,2409,3946,2084,2316,1126,3405,19580,0.4352617567567568
58.9,USER_47,NewMedia1,101845,7509,7267,924,5828,2611,2493,11370,139847,0.2721232666666666
59.9,USER_47,NewMedia1,3330,932,950,1969,3281,1342,1714,4894,18412,0.300497074829932
60.9,USER_47,NewMedia1,4676,2201,1424,1389,3235,804,2435,5148,21312,0.3298114765100671
62.0,USER_47,NewMedia1,6250,77,1377,2819,3333,3394,2102,5290,24642,0.43179266666666666
62.9,USER_47,NewMedia1,3610,550,3111,2071,4097,2265,2267,8963,26934,0.26584353741496597
63.9,USER_47,NewMedia1,5771,2251,3115,1701,2582,3144,2587,2674,23825,0.34070288590604025
64.9,USER_47,NewMedia1,7292,3963,1275,497,2207,2486,236,5602,23558,0.29742120805369127
66.0,USER_47,NewMedia1,3832,1542,1938,2255,3145,1942,1022,9756,25432,0.3343032214765101
66.9,USER_47,NewMedia1,103555,4992,591,533,3505,2540,737,14654,131107,0.35149885135135134
67.9,USER_47,NewMedia1,870804,37031,40372,32150,19133,2949,1476,127922,1131837,0.2869887919463087
68.9,USER_47,NewMedia1,287802,21643,15102,21956,20318,11687,8745,129539,516792,0.38282615062761505
69.9,USER_47,NewMedia13,111578,2212,3928,1678,4228,4537,1806,7873,137840,0.39308594594594587
70.9,USER_47,NewMedia13,14962,1841,2286,1953,4377,1750,2303,3676,33148,0.6189836241610739
71.9,USER_47,NewMedia13,68503,754,1344,3028,4939,2445,2806,19016,102835,0.5536198666666666
73.0,USER_47,NewMedia13,55630,2026,1811,3403,5816,4610,1037,12762,87095,0.5021639864864865
73.9,USER_47,NewMedia13,20835,5448,2240,2555,3323,5180,1501,9410,50492,0.5135198648648649
74.9,USER_47,NewMedia13,94737,12741,6612,6245,3238,4249,3511,14681,146014,0.48928608108108096
75.9,USER_47,NewMedia13,7386,1964,2045,3044,11729,2678,958,9258,39062,0.5436126666666666
76.9,USER_47,NewMedia13,5132,1375,904,655,11424,1593,1008,9092,31183,0.4899794594594594
77.9,USER_47,NewMedia13,16961,3376,1708,3683,2302,2306,1921,15968,48225,0.48022074324324315
78.9,USER_47,NewMedia13,7818,2054,888,3225,3808,1781,1015,3356,23945,0.47412489932885904
79.9,USER_47,NewMedia13,8249,3875,2785,1780,5425,1702,1896,10435,36147,0.4088939189189189
80.9,USER_47,NewMedia13,92416,6088,7117,815,4026,1496,2813,15766,130537,0.606648255033557
81.9,USER_47,NewMedia13,2766,1150,1674,5950,3385,2366,497,3772,21560,0.1880724
82.9,USER_47,NewMedia13,3245,2096,3553,2868,3845,3698,1886,9952,31143,0.1719144966442953
84.0,USER_47,NewMedia13,6066,4432,1478,4126,7296,2437,1300,1595,28730,0.3034187919463087
84.9,USER_47,NewMedia13,43818,17911,25919,8216,6566,15790,3467,40318,162005,0.16271033783783784
85.9,USER_47,NewMedia13,8104,6060,8847,4078,11353,8620,5509,4681,57252,0.5467787919463089
86.9,USER_47,NewMedia13,48197,6342,1719,975,7391,12335,1468,14324,92751,0.47278709459459467
87.9,USER_47,NewMedia13,531656,21520,22315,1732,7237,10543,3387,69000,667390,0.4962074324324324
88.9,USER_47,NewMedia13,792590,47395,17394,39216,31651,24874,24904,369624,1347648,0.5606864666666667
89.9,USER_47,NewMedia13,1422645,36859,32249,26308,33985,35593,13047,240439,1841125,0.6646442567567568
91.0,USER_47,NewMedia13,289899,37915,25256,11779,9884,26639,14668,74050,490090,0.5304354729729729
91.9,USER_47,NewMedia13,16742,911,2403,2403,6694,1161,1084,2613,34011,0.6520710135135136
92.9,USER_47,NewMedia13,18345,1405,4263,2410,3587,1476,1707,7890,41083,0.5884420134228187
93.9,USER_47,NewMedia13,11866,3177,2311,2196,1691,3908,1714,4613,31476,0.46612102739726025
94.9,USER_47,NewMedia4,94316,1591,3335,968,3127,4427,3950,33980,145694,0.40757114427860697
95.9,USER_47,NewMedia4,11772,147,1720,1401,5107,3819,1966,7875,33807,0.25486704697986573
96.9,USER_47,NewMedia4,9445,1809,3564,1474,8927,1968,851,3636,31674,0.3408400671140939
97.9,USER_47,NewMedia4,5323,1696,5565,2073,5669,1707,2247,3802,28082,0.5140584666666667
98.9,USER_47,NewMedia4,1265,2667,2561,1594,2265,2742,1095,7367,21556,0.48079673469387757
99.9,USER_47,NewMedia4,4299,758,1089,3382,4330,2415,1090,2796,20159,0.2822790344827586
100.9,USER_47,NewMedia4,13043,4056,4213,1077,6882,2530,1480,2964,36245,0.4923492666666667
101.9,USER_47,NewMedia4,3920,2999,3778,2197,3916,1814,1030,3614,23268,0.6464067785234898
102.9,USER_47,NewMedia4,1456987,14614,9634,8740,13883,7950,6351,44349,1562508,0.3850997297297297
103.9,USER_47,NewMedia4,1895,840,2036,323,3257,2171,726,1781,13029,0.32310114093959735
104.9,USER_47,NewMedia4,2582,4236,6210,1609,4550,2150,1386,6760,29483,0.34302940000000004
105.9,USER_47,NewMedia4,10753,1777,1605,2054,2224,2259,4434,8203,33309,0.2455242953020134
106.9,USER_47,NewMedia4,23216,2801,5246,14739,3915,2585,1007,25210,78719,0.3421875
107.9,USER_47,NewMedia4,8928,1782,4789,1742,1398,2882,989,2711,25221,0.4773672483221476
109.0,USER_47,NewMedia4,1636,996,1304,4051,2762,3028,1864,4650,20291,0.5323986394557823
109.9,USER_47,NewMedia4,10464,6009,1612,2798,9155,2270,1634,13099,47041,0.2914569594594595
110.9,USER_47,NewMedia4,2047,1336,3279,1869,3871,1670,1585,4677,20334,0.4407959459459459
111.9,USER_47,NewMedia4,944,1393,1412,1579,4311,1860,612,4684,16795,0.5459508053691274
112.9,USER_47,NewMedia4,8359,1519,2559,862,5430,3612,2567,15405,40313,0.39321657718120806
113.9,USER_47,NewMedia4,791,2165,4315,2035,3822,3408,2268,4006,22810,0.4001272108843537
114.9,USER_47,NewMedia4,3787,2681,1649,2581,4880,2201,2474,3041,23294,0.39813833333333337
116.0,USER_47,NewMedia4,1481,2184,8099,3916,2706,2027,2750,14627,37790,0.2775172972972973
116.9,USER_47,NewMedia4,6753,219,1605,1519,5463,3290,1880,5019,25748,0.4100339455782313
117.9,USER_47,NewMedia4,4903,962,672,1714,2833,3377,1102,1472,17035,0.6529685135135136
118.9,USER_47,NewMedia4,15009,4686,7206,2140,4812,2439,2126,7559,45977,0.28546693333333334
119.9,USER_47,NewMedia4,10628,1500,2152,3887,3911,1885,2083,6965,33011,0.38696560810810804
120.9,USER_47,NewMedia4,75760,13548,2884,1662,3147,2473,1866,17358,118698,0.45945925170068036
121.9,USER_47,NewMedia4,137380,679,5132,1791,4860,2025,2632,8217,162716,0.6191555033557047
122.9,USER_47,NewMedia4,382388,14314,5721,1981,2531,1375,3389,65547,477246,0.3095179054054054
123.9,USER_47,NewMedia4,1903124,42687,22182,59475,48662,14724,9943,215187,2315984,0.26081567567567565
124.9,USER_47,NewMedia4,555795,23610,14297,13717,25877,36912,6689,507306,1184203,0.34778510067114093
125.9,USER_47,NewMedia4,214708,7052,6564,7294,19970,19759,9378,15287,300012,0.3886464429530201
126.9,USER_47,NewMedia4,701971,15420,14836,12960,11637,12472,4960,45343,819599,0.31116787671232876
127.9,USER_47,NewMedia4,681972,19007,3706,10808,12492,10800,4888,60584,804257,0.28607000000000005
128.9,USER_47,NewMedia4,43830,1462,2054,5461,10162,4722,2777,26623,97091,0.4227536241610738
129.9,USER_47,NewMedia4,214771,4056,9090,7869,6167,3069,2099,41881,289002,0.3847837583892618
130.9,USER_47,NewMedia4,227059,5024,3930,1616,1998,2384,1289,19200,262500,0.5704953020134227
131.9,USER_47,NewMedia4,71504,8687,8757,3847,3913,5182,2213,66597,170700,0.5408638255033557
132.9,USER_47,NewMedia4,13545,3593,5843,1952,8065,4740,1128,5638,44504,0.41409293333333336
134.0,USER_47,NewMedia4,161151,8696,5304,15890,9889,8182,5994,45540,260646,0.4516174496644295
134.9,USER_47,NewMedia4,12479,4568,1986,3347,5517,4732,2335,4212,39176,0.29935590604026846
135.9,USER_47,NewMedia4,4456,4406,1170,4097,4085,4400,1444,3179,27237,0.45120346666666666
136.9,USER_47,NewMedia4,2672,664,1408,2343,3020,2166,281,4025,16579,0.4628144966442953
137.9,USER_47,NewMedia4,338299,6876,17421,20348,18531,14012,16954,31328,463769,0.32350904761904764
138.9,USER_47,NewMedia4,28150,2384,4795,3137,3108,3477,1244,32986,79281,0.5414373825503356
139.9,USER_47,NewMedia4,78915,7247,17466,1956,7815,3435,2738,61225,180797,0.4125397986577181
140.9,USER_47,NewMedia4,62223,11443,4766,4446,2808,5056,1700,26881,119323,0.3709991275167785
141.9,USER_47,NewMedia4,4951,234,3503,1230,7074,2232,1029,3191,23444,0.46004369127516775
142.9,USER_47,NewMedia4,4839,3442,618,982,8056,2224,1373,2687,24221,0.3660806
143.9,USER_47,NewMedia4,2080,1369,3563,1973,3876,2450,1339,4432,21082,0.4437224324324325
144.9,USER_47,NewMedia4,484192,27944,4277,12259,13281,25336,4991,74754,647034,0.7144404026845638
145.9,USER_47,NewMedia4,41548,3094,4007,3114,8418,5314,2940,11817,80252,0.4798524489795918
146.9,USER_47,NewMedia4,4376,1276,2151,4186,4945,2828,1601,2861,24224,0.46427946666666664
147.9,USER_47,NewMedia4,4641,2282,1176,1407,2707,3639,2129,2630,20611,0.4729626845637584
148.9,USER_47,NewMedia3,270756,764,1699,2654,4229,4513,1759,30695,317069,0.3080765660377358
149.9,USER_47,NewMedia3,4372,1858,1124,741,3402,3241,1075,7780,23593,0.29436537414965985
150.9,USER_47,NewMedia3,1146401,67921,30350,16830,44117,11769,4929,403880,1726197,0.2801289864864865
152.0,USER_47,NewMedia3,18527,6375,3012,1812,3284,3288,915,10325,47538,0.45131886666666676
152.9,USER_47,NewMedia3,149383,1194,9185,5446,4623,5386,1285,14548,191050,0.6517112244897959
153.9,USER_47,NewMedia3,121596,3496,3833,6701,4060,3620,3330,20063,166699,0.2835355405405406
154.9,USER_47,NewMedia3,252344,14188,8192,4961,6781,5814,3342,130956,426578,0.42144798657718124
155.9,USER_47,NewMedia3,19295,1817,6829,2211,3823,3372,4872,13500,55719,0.5790565100671141
156.9,USER_47,NewMedia3,5317,1476,2148,1145,2893,2323,2146,9159,26607,0.466383154362416
157.9,USER_47,NewMedia3,50174,11133,5450,3682,2934,2369,1033,22567,99342,0.5822082191780822
159.0,USER_47,NewMedia3,72381,17712,8007,10194,8227,5922,3405,48798,174646,0.6746054054054055
159.9,USER_47,NewMedia3,612047,14552,15299,24217,25346,16840,12425,83538,804264,0.39260905405405405
160.9,USER_47,NewMedia3,81102,105,5389,5256,5585,2712,2094,5356,107599,0.36140364864864866
161.9,USER_47,NewMedia3,3599,4321,3595,1638,3388,2351,1483,5702,26077,0.3333969594594594
162.9,USER_47,NewMedia3,1741,274,7548,1556,2618,1009,1931,10921,27598,0.3895691836734694
163.9,USER_47,NewMedia3,7532,11312,1792,2458,4696,2024,2765,28208,60787,0.5458903378378377
164.9,USER_47,NewMedia3,204383,16438,15617,13833,26037,12947,6594,255784,551633,0.4993020134228187
165.9,USER_47,NewMedia3,35895,2804,2064,4650,4333,2031,1040,26573,79390,0.32600671140939597
166.9,USER_47,NewMedia3,62344,26135,15323,6046,3747,3057,2145,47201,165998,0.5901962162162162
167.9,USER_47,NewMedia3,153018,4389,2039,633,1807,907,291,14024,177108,0.7343301342281879
168.9,USER_47,NewMedia3,100679,3000,2011,7530,6414,3711,2283,34612,160240,0.28344973333333334
169.9,USER_47,NewMedia3,346008,8853,5840,8747,3647,5984,1503,41226,421808,0.4049169127516778
170.9,USER_47,NewMedia3,9375,2057,3384,4610,2924,3199,2380,5791,33720,0.6213312080536912
171.9,USER_47,NewMedia3,2623,1356,1582,2031,2203,1583,735,8778,20891,0.3235712328767123
172.9,USER_47,NewMedia3,319081,12891,2588,2352,5709,2138,2840,24738,372337,0.6277208666666667
173.9,USER_47,NewMedia3,63653,820,2761,1371,6655,3956,810,17345,97371,0.7412439455782314
174.9,USER_47,NewMedia3,245075,10124,13087,8850,3244,3469,1130,87259,372238,0.4910910135135135
175.9,USER_47,NewMedia3,2738076,5756,2953,45876,25967,11415,7012,540825,3377880,0.3711024666666667
177.0,USER_47,NewMedia3,53212,7078,2780,1444,1590,1104,606,10327,78141,0.41473409395973154
177.9,USER_47,NewMedia3,47554,4168,2955,5391,1963,665,751,16620,80067,0.514681610738255
178.9,USER_47,NewMedia3,359783,23779,28560,12348,11403,22755,8491,73153,540272,0.4376909459459459
179.9,USER_47,NewMedia3,9771,1017,1164,1916,7544,2338,2434,5492,31676,0.41337926666666663
180.9,USER_47,NewMedia3,39856,648,3281,1250,8559,1277,1264,12634,68769,0.3939552348993289
181.9,USER_47,NewMedia3,7235,1804,1458,5529,2732,2154,2721,21713,45346,0.36533714285714286
182.9,USER_47,NewMedia9,7862,2573,5928,1901,4509,5102,1644,7066,36585,0.3515320603015076
183.9,USER_47,NewMedia9,2870,833,1903,2412,4310,2301,1474,4917,21020,0.4399854482758621
184.9,USER_47,NewMedia9,980,656,1491,837,3270,2802,1850,1610,13496,0.5451236241610738
185.9,USER_47,NewMedia9,3482,10280,5977,4377,6028,5990,2430,27877,66441,0.5679552666666668
186.9,USER_47,NewMedia9,9275,1034,1528,1072,8304,2597,1039,3924,28773,0.4374996644295303
187.9,USER_47,NewMedia9,503270,45446,33903,10021,14808,11775,13233,114878,747334,0.5165562416107383
188.9,USER_47,NewMedia9,118214,11963,7684,1569,2644,2399,2235,5332,152040,0.5439930000000001
189.9,USER_47,NewMedia9,103759,5282,5556,4129,7559,3458,1149,32424,163316,0.506562896551724
190.9,USER_47,NewMedia9,26561,5056,15786,4382,7876,4909,2870,11527,78967,0.4829113422818792
191.9,USER_47,NewMedia9,6700,626,716,2277,2245,2316,3820,2853,21553,0.762481610738255
192.9,USER_47,NewMedia9,10867,1351,4648,899,3990,2212,1700,3708,29375,0.6382028666666666
193.9,USER_47,NewMedia9,24284,1104,656,2373,3074,1592,818,5403,39304,0.3488197986577181
195.0,USER_47,NewMedia9,11364,1913,2346,3777,6285,3504,791,8145,38125,0.3526169127516779
195.9,USER_47,NewMedia9,9467,2893,7316,1578,5346,4201,1412,6022,38235,0.5422854794520547
196.9,USER_47,NewMedia9,7270,2293,2986,3085,2940,2606,1981,7511,30672,0.45467751677852347
197.9,USER_47,NewMedia9,1989,1208,1768,1016,14549,1068,3918,3520,29036,0.48671543624161073
198.9,USER_47,NewMedia9,10290,10694,3755,1186,7415,3115,2483,8261,47199,0.45144591836734693
199.9,USER_47,NewMedia9,49698,8693,2218,1135,5896,3857,5009,22737,99243,0.5595120134228188
200.9,USER_47,NewMedia9,1052229,794,14196,26263,21714,11916,8369,63451,1198932,0.5832770945945945
201.9,USER_47,NewMedia9,139683,3261,6420,5695,3472,2123,1976,6643,169273,0.7176134228187919
202.9,USER_47,NewMedia9,281211,25223,15603,70120,43735,25258,17412,473544,952106,0.5353747999999999
203.9,USER_47,NewMedia9,238591,15577,2381,4905,1968,1061,789,36090,301362,0.685610472972973
204.9,USER_47,NewMedia9,1723651,20088,34631,29204,22655,18488,12893,182314,2043924,0.6594750335570471
205.9,USER_47,NewMedia9,22722,3689,3499,2960,3735,3335,3719,16592,60251,0.6923348322147651
206.9,USER_47,NewMedia9,2548,2373,1753,1160,6717,1212,3957,3425,23145,0.521976
207.9,USER_47,NewMedia9,10438,439,1690,3346,8420,3713,987,5407,34440,0.48228925675675677
208.9,USER_47,NewMedia9,10286,2977,513,2673,5203,1650,952,8074,32328,0.44298536912751674
209.9,USER_47,NewMedia9,5389,2479,3015,1542,3633,1256,1287,2851,21452,0.5497517123287671
210.9,USER_47,NewMedia9,4806,1288,2870,2945,9531,1044,936,5127,28547,0.6531629530201344
211.9,USER_47,NewMedia9,22448,1864,1272,2508,5218,1776,1143,13063,49292,0.5410979865771812
212.9,USER_47,NewMedia9,19780,4952,2118,2067,3891,4023,2335,10250,49416,0.5338577027027027
213.9,USER_47,NewMedia9,10809,1335,1741,2089,7527,1382,4330,5607,34820,0.5956360135135135
214.9,USER_47,NewMedia9,54290,17103,6332,11702,2706,2478,1448,12613,108672,0.5722675838926173
215.9,USER_47,NewMedia9,10129,3543,2375,1240,6753,2157,2086,9873,38156,0.6248599324324324
216.9,USER_47,NewMedia9,68634,26962,32491,12328,9250,12217,7340,100115,269337,0.6025676666666667
217.9,USER_47,NewMedia9,113953,4570,1209,2606,1702,806,485,12132,137463,0.6263028571428572
218.9,USER_47,NewMedia9,4122,3679,986,1823,4024,977,2728,4652,22991,0.6217654362416107
219.9,USER_47,NewMedia9,62717,404,3146,4148,4153,4023,1896,16363,96850,0.5720787671232876
220.9,USER_47,NewMedia9,4790,738,3201,1708,8214,2722,1313,10137,32823,0.7000643243243243
221.9,USER_47,NewMedia9,17849,4632,3563,3065,8523,2582,1945,8171,50330,0.670606462585034
222.9,USER_47,NewMedia9,8441,3737,727,1964,7137,3404,2097,2542,30049,0.6488244520547946
223.9,USER_47,NewMedia9,15202,3189,4422,2507,10801,6053,2497,4704,49375,0.48389226666666674
224.9,USER_47,NewMedia9,13430,1240,2600,1192,2398,3061,879,7952,32752,0.6014799319727892
225.9,USER_47,NewMedia9,36633,33973,14974,11621,29862,10885,5020,57753,200721,0.4200244966442953
226.9,USER_47,NewMedia9,8319,2582,2026,1201,6541,3333,2432,2721,29155,0.5197653741496598
227.9,USER_47,NewMedia9,3192,1133,3475,1748,9474,3031,2696,6715,31464,0.5043172483221476
228.9,USER_47,NewMedia9,86927,1672,4642,4468,11116,3313,1176,25446,138760,0.39781946308724836
229.9,USER_47,NewMedia9,4074,866,460,1010,5994,1718,1052,4503,19677,0.38211729729729726
230.9,USER_47,NewMedia9,9518,1559,1216,1895,4594,1755,1093,6087,27717,0.509431081081081
231.9,USER_47,NewMedia9,10920,4799,1382,3571,4145,1932,1455,15040,43244,0.36355328859060404
232.9,USER_47,NewMedia9,16298,5821,2406,1245,4837,2359,2323,13292,48581,0.49693026845637583
233.9,USER_47,NewMedia9,20061,4341,2277,2360,3910,2401,1225,41230,77805,0.43021346938775507
234.9,USER_47,NewMedia9,5465,1327,1341,2208,8894,1873,4742,6559,32409,0.2897418791946309
235.9,USER_47,NewMedia9,132054,1041,2488,1546,2824,3988,2183,10873,156997,0.33294033557046976
236.9,USER_47,NewMedia11,7370,1361,2164,2357,2855,3425,2279,5022,26833,0.4108872131147541
238.0,USER_47,NewMedia11,8288,10830,3984,3027,7254,5400,3123,9271,51177,0.5277702013422819
238.9,USER_47,NewMedia11,27607,3177,5063,1882,6159,3495,2455,37695,87533,0.4241221476510067
239.9,USER_47,NewMedia11,7727,583,3919,1389,6145,2671,1939,3354,27727,0.3065456666666666
240.9,USER_47,NewMedia11,145794,5074,5059,2630,7086,6975,1187,20491,194296,0.3480294557823129
241.9,USER_47,NewMedia11,26579,6703,3474,3093,4978,4067,2282,3312,54488,0.2817818243243243
242.9,USER_47,NewMedia11,41771,1895,6065,3761,6112,5766,1140,38293,104803,0.24008628378378377
243.9,USER_47,NewMedia11,5870,2965,3386,2937,4229,1696,1294,19232,41609,0.4859076510067114
245.0,USER_47,NewMedia11,2059,992,4368,2089,13061,2131,288,4135,29123,0.27767442176870755
245.9,USER_47,NewMedia11,21751,1526,2689,1800,3641,3408,2890,18671,56376,0.6393555033557046
246.9,USER_47,NewMedia11,328534,17817,10168,8377,39271,15729,4412,42360,466668,0.5306462666666667
247.9,USER_47,NewMedia11,13253,10958,9257,2656,5624,3579,2756,12717,60800,0.2452770469798658
248.9,USER_47,NewMedia11,87319,1575,5460,2270,3146,2350,1219,7073,110412,0.30867027027027033
249.9,USER_47,NewMedia11,11883,4514,1095,3937,3545,5349,774,17669,48766,0.35807373333333337
250.9,USER_47,NewMedia11,44648,6157,3990,4319,3034,3561,3000,29454,98163,0.2325965100671141
251.9,USER_47,NewMedia11,1953555,39595,50707,20936,23342,12577,3735,184096,2288543,0.31141285714285716
252.9,USER_47,NewMedia11,766448,10105,4211,7997,3368,1124,1101,36039,830393,0.24825966216216216
253.9,USER_47,NewMedia11,438130,44010,34413,8541,5920,8153,9663,77690,626520,0.36656006666666663
254.9,USER_47,NewMedia11,80821,4781,3784,3851,1356,1107,402,15156,111258,0.3018696598639456
255.9,USER_47,NewMedia11,969552,39045,12467,12691,45950,22003,15222,279837,1396767,0.44591703448275866
256.9,USER_47,NewMedia11,10694,3866,1536,1958,16487,7840,1443,5958,49782,0.4858773154362416
257.9,USER_47,NewMedia11,4602,3481,1454,1753,3458,3787,2174,8416,29125,0.3174674496644296
258.9,USER_47,NewMedia11,45367,7983,4473,4567,6392,4139,1469,19069,93459,0.385485945945946
259.9,USER_47,NewMedia11,4414,5086,1244,2759,5322,1892,2704,6143,29564,0.5179960810810811
260.9,USER_47,NewMedia11,3451,3197,1686,1950,4233,3772,551,5395,24235,0.4064231972789116
261.9,USER_47,NewMedia6,12340,1688,2699,1074,11038,2841,4233,9863,45776,0.22129015267175572
263.0,USER_47,NewMedia6,13792,2498,4669,4615,5569,1592,4917,4824,42476,0.16331422818791946
263.9,USER_47,NewMedia6,2802,2641,1681,849,4242,2051,1419,10984,26669,0.35109702702702705
264.9,USER_47,NewMedia6,6369,4624,2088,1213,4765,1785,2788,10381,34013,0.4515559999999999
265.9,USER_47,NewMedia6,1714858,11990,44048,4455,19202,12574,17393,186131,2010651,0.5822929530201343
266.9,USER_47,NewMedia6,15545,4973,5982,1424,8018,1569,6719,4901,49131,0.7262162162162163
267.9,USER_47,NewMedia6,12813,1435,876,1526,5034,2246,1298,5070,30298,0.3320330872483222
268.9,USER_47,NewMedia6,146262,3573,7895,5437,3855,5978,1893,16376,191269,0.44544358108108123
270.0,USER_47,NewMedia6,60497,1309,4135,2214,6990,1305,2832,14305,93587,0.41036067114093966
270.9,USER_47,NewMedia6,6822,1477,1852,2030,6414,2429,1506,9064,31594,0.6793453691275166
271.9,USER_47,NewMedia6,292799,7147,13157,17210,10355,18376,7136,141188,507368,0.2417432
272.9,USER_47,NewMedia6,54514,7331,12295,4735,9886,5797,2645,37830,135033,0.27255496644295296
