time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
106.5,USER_1,NewMedia12,34044,24726,165667,26363,92221,60404,118672,1363698,1885795,0.16424804054054057
107.6,USER_1,NewMedia12,689471,373394,223,11162,393418,16299,84565,127328,1695860,0.17940753333333334
108.6,USER_1,NewMedia12,1432572,468565,59625,100528,161951,130212,88429,395791,2837673,0.30269194630872487
109.6,USER_1,NewMedia12,403494,1358557,325432,947137,234643,59135,23217,436321,3787936,0.31190775510204083
110.6,USER_1,NewMedia12,469439,911263,38221,16242,520046,38002,874511,17325,2885049,0.5909841780821917
111.6,USER_1,NewMedia12,60815,673761,247754,330233,82867,612838,3794,71706,2083768,0.5705675999999998
112.6,USER_1,NewMedia12,652920,476,258228,203409,302903,102115,826668,540229,2886948,0.7223980536912751
113.6,USER_1,NewMedia12,693752,216723,15375,483,87154,1186,13414,2371452,3399539,0.5037822818791946
114.6,USER_1,NewMedia12,180701,754717,103183,6976,121652,4524,199793,319698,1691244,0.7224686666666665
115.6,USER_1,NewMedia12,661787,12,643496,31635,139993,0,145750,18,1622691,0.7026012751677853
116.7,USER_1,NewMedia12,58617,1401344,29974,79985,141985,151522,44838,148340,2056605,0.23676221476510065
117.7,USER_1,NewMedia12,29496,9022,4651,359165,3763,52261,532170,95587,1086115,0.26681744966442955
118.7,USER_1,NewMedia12,291435,301321,310956,300168,1358,138620,715305,137098,2196261,0.35331880000000004
119.7,USER_1,NewMedia12,687130,11202,19319,987259,141016,127339,369223,22802,2365290,0.3871697986577181
120.7,USER_1,NewMedia12,661049,224011,78936,232194,80727,138807,122372,50693,1588789,0.49156805369127515
121.7,USER_1,NewMedia12,366294,272996,197837,10693,241928,465857,840695,31085,2427385,0.6129308163265307
122.7,USER_1,NewMedia12,313433,19907,29609,383847,11735,280395,111090,338074,1488090,0.6212976870748299
123.8,USER_1,NewMedia12,1119987,48,390941,43658,412361,28218,10548,4452,2010213,0.665091744966443
124.8,USER_1,NewMedia12,92379,44456,55929,44032,1647263,43916,106676,352669,2387320,0.6509616891891892
125.8,USER_1,NewMedia12,6506,1081450,607443,210896,1967,3765,146236,433009,2491272,0.6181179194630873
126.8,USER_1,NewMedia12,80425,1296661,80,129987,60192,173,7662,930322,2505502,0.6152576510067114
127.8,USER_1,NewMedia12,35553,146,154587,3248,9235,412586,1615,68860,685830,0.7365116666666668
128.8,USER_1,NewMedia12,157060,189573,353363,91388,1034993,53922,60404,56771,1997474,0.8304534899328859
129.9,USER_1,NewMedia12,102277,103860,160579,222840,16431,225,296006,1599658,2501876,0.8310241216216216
130.9,USER_1,NewMedia12,329286,27655,168962,266129,38,125,594625,40720,1427540,0.6984853333333333
131.9,USER_1,NewMedia12,47579,150861,794275,500389,61376,138228,91867,52883,1837458,0.578130067114094
132.9,USER_1,NewMedia10,686588,66004,33987,4808,662,1220441,99295,15873,2127658,0.5526513127413127
133.9,USER_1,NewMedia10,26124,5286,696339,376820,79946,372518,230235,272671,2059939,0.23071624161073828
134.9,USER_1,NewMedia10,1551,766429,30198,740929,272506,49853,1391,421988,2284845,0.27788355704697987
136.0,USER_1,NewMedia10,335364,846928,6271,113016,737588,1191,219513,71664,2331535,0.20450610738255032
137.0,USER_1,NewMedia10,38158,192857,5699,13425,1371111,81543,142661,538139,2383593,0.2721614093959731
138.0,USER_1,NewMedia10,150227,514645,382500,70119,126076,2055,165858,133070,1544550,0.33580731543624165
139.0,USER_1,NewMedia10,29684,786626,82634,516,84061,10579,1430440,140280,2564820,0.4183910666666666
140.0,USER_1,NewMedia10,687,51979,649277,172627,51036,115253,139524,879134,2059517,0.40740859060402684
141.0,USER_1,NewMedia10,49763,51112,191850,576959,695950,135510,270874,77703,2049721,0.4777296644295301
142.0,USER_1,NewMedia10,79582,997199,11,694549,261,213523,427897,680343,3093365,0.4235265100671141
143.1,USER_1,NewMedia10,120597,971,327055,4612,24775,228155,375412,341332,1422909,0.2108364
144.1,USER_1,NewMedia10,7012,113395,30577,419281,3955,2184,3501546,6235,4084185,0.22565033783783786
145.1,USER_1,NewMedia10,377551,112406,28698,46820,39735,3876,540250,403231,1552567,0.3302661744966443
146.1,USER_1,NewMedia10,53008,30378,48679,185292,45166,13486,2197,438654,816860,0.43285391891891895
147.1,USER_1,NewMedia10,498136,203677,98160,1176159,67231,20919,108849,125249,2298380,0.4816851351351351
148.1,USER_1,NewMedia10,243761,172529,3400,421774,375998,1286873,123449,1534108,4161892,0.46596308724832214
149.1,USER_1,NewMedia10,435109,205953,6693,594812,22983,177066,497215,67268,2007099,0.4456979865771811
150.2,USER_1,NewMedia10,83467,32795,22816,164,1272776,49684,252733,82367,1796802,0.4378466666666666
151.2,USER_1,NewMedia10,980,380049,332337,156365,421839,159953,156275,142112,1749910,0.44777932432432427
152.2,USER_1,NewMedia10,562554,179,1535260,48588,27341,11042,45135,1018099,3248198,0.28420241610738256
153.2,USER_1,NewMedia10,5392,527510,722196,256320,736118,46016,29360,2428,2325340,0.554094899328859
154.2,USER_1,NewMedia10,980,16898,3073,374175,540126,338233,42116,124249,1439850,0.4655756375838926
155.3,USER_1,NewMedia10,777082,6272,86787,1243811,27889,743,320427,450206,2913217,0.442434054054054
156.3,USER_1,NewMedia10,663410,311319,30408,45532,662,134,173147,737228,1961840,0.42241449664429537
157.3,USER_1,NewMedia10,5190,92442,9165,204981,47080,1039381,118965,2210730,3727934,0.17403326666666666
158.3,USER_1,NewMedia10,19100,23724,132195,5329,24037,6013,436444,250716,897558,0.1817569798657718
159.3,USER_1,NewMedia10,27671,551688,1200049,220831,305900,47083,13164,420406,2786792,0.4346575838926175
160.3,USER_1,NewMedia10,312404,350484,1310,187493,41168,446174,133166,898885,2371084,0.36130686666666667
161.3,USER_1,NewMedia10,41585,261815,29,78028,194851,9210,110,226549,812177,0.3965214765100672
162.4,USER_1,NewMedia10,377718,110199,101,983667,128319,80329,293518,148706,2122557,0.3217936241610738
163.4,USER_1,NewMedia10,56180,518,58498,391084,49954,143489,3359,411722,1114804,0.2497528187919463
164.4,USER_1,NewMedia10,566274,65516,912,251581,58357,332245,185918,341219,1802022,0.38120333333333334
165.4,USER_1,NewMedia10,50933,32795,728253,294171,11760,70169,5566,339635,1533282,0.6233763758389262
166.4,USER_1,NewMedia10,205311,155,75941,161449,56536,70993,609961,2068,1182414,0.642213355704698
167.4,USER_1,NewMedia10,2,35480,517673,359044,208299,82697,561857,328244,2093296,0.5959717333333334
168.5,USER_1,NewMedia10,713082,192872,412170,9480,97975,86,221708,190941,1838314,0.6162453691275168
169.5,USER_1,NewMedia10,28423,125628,7063,1458405,862991,647,435127,139712,3057996,0.5606157046979867
170.5,USER_1,NewMedia10,32256,246194,186544,1242758,603781,39529,1408,15670,2368140,0.6006910738255034
171.5,USER_1,NewMedia10,79234,12849,14907,1002084,11404,691,244270,4516,1369955,0.6460091333333333
172.5,USER_1,NewMedia10,36067,9193,13751,124,354333,29866,8219,653713,1105266,0.40984315436241603
173.5,USER_1,NewMedia10,402374,1586154,147758,252792,1038,45929,383423,4292,2823760,0.5849270469798659
174.5,USER_1,NewMedia10,15593,68859,2301,166800,4890,87513,412681,20411,779048,0.7422405333333334
175.6,USER_1,NewMedia10,125446,87248,32716,1896,114082,23088,91380,129956,605812,0.750163087248322
176.6,USER_1,NewMedia10,150983,53514,316037,723166,279655,58,156241,25815,1705469,0.4851302013422819
177.6,USER_1,NewMedia10,921084,73518,313247,299379,27879,1088847,514838,308685,3547477,0.4745362
178.6,USER_1,NewMedia10,83255,992230,251,134829,178348,60078,203823,196818,1849632,0.5286952348993288
179.6,USER_1,NewMedia10,26987,126845,40264,167986,1121656,34618,60582,94390,1673328,0.5052826845637584
180.6,USER_1,NewMedia10,10706,115861,2139,192123,246589,141297,534388,101168,1344271,0.5136840268456377
181.7,USER_1,NewMedia10,4341,1764186,4,40792,58431,518577,27049,1018876,3432256,0.5288547651006711
182.7,USER_1,NewMedia10,809017,15177,578601,170238,20080,508353,292104,149539,2543109,0.28112127516778523
183.7,USER_1,NewMedia10,592370,345777,56176,711754,0,307969,28756,344606,2387408,0.2760007382550336
184.7,USER_1,NewMedia10,152901,392434,302565,522713,133608,424699,258173,519270,2706363,0.3573511409395973
185.7,USER_1,NewMedia10,215194,595733,214513,385216,210450,852233,95742,683083,3252164,0.6070137583892619
186.7,USER_1,NewMedia10,95431,732428,15660,219946,502294,361861,85725,193721,2207066,0.8069002013422818
187.8,USER_1,NewMedia10,97043,63278,166947,2561461,268229,739791,93534,85949,4076232,0.2306928666666667
188.8,USER_1,NewMedia7,746505,392322,703763,393500,4592,22349,481441,57445,2801917,0.2154353159851301
189.8,USER_1,NewMedia7,86584,360965,703032,32,634809,234412,934778,1115920,4070532,0.31912439189189196
190.8,USER_1,NewMedia7,385294,563930,154809,5852,250268,16502,80534,8624,1465813,0.31093328859060404
191.8,USER_1,NewMedia7,78113,2093,250231,222817,134366,190744,384649,466920,1729933,0.3387751351351351
192.8,USER_1,NewMedia7,1130185,1977435,1061387,1706,12700,1150803,26775,51210,5412201,0.31101543624161077
193.8,USER_1,NewMedia7,527236,36391,324444,520340,1246468,593188,2599,474378,3725044,0.3429048299319728
194.8,USER_1,NewMedia7,53317,408290,466879,22203,251625,146730,33185,575916,1958145,0.3427346308724833
195.9,USER_1,NewMedia7,211367,601641,115763,68208,449685,241508,67137,294216,2049525,0.36287959999999997
196.9,USER_1,NewMedia7,437529,133721,89605,1223545,1912763,51518,892810,331385,5072876,0.2979729530201342
197.9,USER_1,NewMedia7,53611,452090,190118,38598,200396,78597,11,910249,1923670,0.40583979865771813
198.9,USER_1,NewMedia7,766004,101041,187940,33752,960949,332190,523935,708199,3614010,0.4407650666666666
199.9,USER_1,NewMedia7,86879,217853,65602,7291,27958,106711,388543,115064,1015901,0.5301722147651006
200.9,USER_1,NewMedia7,363036,693388,638300,15471,142640,508513,836,230495,2592679,0.4837204697986578
202.0,USER_1,NewMedia7,413879,4231,37341,24645,20238,212790,598511,21426,1333061,0.36325426666666666
203.0,USER_1,NewMedia7,8115,189125,436563,1145324,41309,1386633,1752273,615466,5574808,0.3212257718120805
204.0,USER_1,NewMedia7,12100,814106,57877,229010,450620,213137,249830,297533,2324213,0.5046580536912751
205.0,USER_1,NewMedia7,18277,482,179997,1188,28449,514501,190694,226131,1159719,0.4249883892617449
206.0,USER_1,NewMedia7,15267,14706,4379,201222,1315403,79386,120378,286,1751027,0.45935593333333335
207.0,USER_1,NewMedia7,12664,313566,219594,509,733602,14719,764394,125155,2184203,0.4768291946308725
208.0,USER_1,NewMedia7,1448863,636688,668,248063,147997,65131,2955,189838,2740203,0.39072020134228186
209.1,USER_1,NewMedia7,105624,22974,15,719042,1914,4709,31180,225566,1111024,0.40275604026845635
210.1,USER_1,NewMedia7,92797,1218,290865,36452,623519,166507,138007,508314,1857679,0.40901617449664435
211.1,USER_1,NewMedia7,465851,491355,12606,610911,362017,2832,15697,137,1961406,0.5561002684563757
212.1,USER_1,NewMedia7,48537,159616,45774,213416,220663,185334,507087,5870,1386297,0.6031488590604027
213.1,USER_1,NewMedia7,12991,194072,56193,53002,93642,1101020,22525,2673,1536118,0.6026212
214.2,USER_1,NewMedia7,3027,219137,459107,5755,1212716,82493,1610,37733,2021578,0.580041409395973
215.2,USER_1,NewMedia7,1259125,194340,850,225956,21501,28170,531957,6148,2268047,0.58345677852349
216.2,USER_1,NewMedia7,29869,547865,405323,351238,64,304231,42298,2275,1683163,0.472676711409396
217.2,USER_1,NewMedia7,1742,485417,245609,12253,38820,6561,459674,164233,1414309,0.6093240268456375
218.2,USER_1,NewMedia7,12937,2843,600464,79252,118761,187898,117078,31811,1151044,0.512154966442953
219.3,USER_1,NewMedia7,84261,52839,1036,23724,357344,353440,415636,1575374,2863654,0.4558693959731544
220.3,USER_1,NewMedia7,777305,138469,91311,214194,3981,205024,117786,356280,1904350,0.6137924
221.3,USER_1,NewMedia7,490942,8630,165794,36416,237199,251068,847798,27635,2065482,0.5024930201342283
222.3,USER_1,NewMedia7,14237,52324,69804,157768,181,114239,232993,634913,1276459,0.3105908724832215
223.3,USER_1,NewMedia7,42020,507055,234637,344778,359835,329410,261525,90168,2169428,0.29866342281879193
224.3,USER_1,NewMedia7,45194,19163,68653,9404,394107,391127,237331,12165,1177144,0.32625805369127514
225.3,USER_1,NewMedia7,2697,366974,138,150568,995,53202,793063,385187,1752824,0.31574120805369127
226.4,USER_1,NewMedia7,985,160515,139201,1179312,136090,308348,59330,46796,2030577,0.49634174496644295
227.4,USER_1,NewMedia7,882475,1215576,169839,22995,365066,100739,703031,89753,3549474,0.5326422000000001
228.4,USER_1,NewMedia7,290022,2829,172324,54998,5523,73411,337781,49029,985917,0.5232826845637584
229.4,USER_1,NewMedia7,58332,894563,352718,90783,450455,1025500,15678,33171,2921200,0.5538689932885905
230.4,USER_1,NewMedia7,2577,9744,805126,15892,23677,258197,67384,38588,1221185,0.4727725503355706
231.4,USER_1,NewMedia7,239861,238264,13123,395542,500,1786440,83534,352,2757616,0.5130264429530201
232.4,USER_1,NewMedia7,135012,90441,151,1363371,274676,1344821,101680,67926,3378078,0.5197655405405405
233.4,USER_1,NewMedia7,79051,37166,1905,1696,2629,78232,4719,605594,810992,0.5993629530201342
234.5,USER_1,NewMedia7,128174,25317,1406201,748370,120560,115137,10974,189663,2744396,0.6224124000000001
235.5,USER_1,NewMedia7,459772,433482,589766,17885,34556,375512,462756,298994,2672723,0.558895167785235
236.5,USER_1,NewMedia7,29,243518,523134,11193,2029,1052700,459443,296002,2588048,0.5595414093959731
237.5,USER_1,NewMedia7,10400,566133,44986,285,23878,109630,172618,123051,1050981,0.6403281333333334
238.5,USER_1,NewMedia7,164609,818941,101672,74646,2503,29811,293542,85636,1571360,0.6002310067114094
239.6,USER_1,NewMedia7,6794,46014,799549,1,258896,133865,6327,247827,1499273,0.6509006711409396
240.6,USER_1,NewMedia7,471605,46315,168541,22442,271780,10847,165839,254600,1411969,0.5768596666666668
241.6,USER_1,NewMedia7,117510,1178661,1133707,508313,482826,1069802,532183,67778,5090780,0.6092244594594595
242.6,USER_1,NewMedia7,163146,8576,440928,231106,229246,95725,521476,265767,1955970,0.6082806711409395
243.6,USER_1,NewMedia7,12291,656,336301,50874,66094,828,346001,1086562,1899607,0.6122581879194632
244.6,USER_1,NewMedia7,3279,195933,953,633427,1634,75166,424478,51937,1386807,0.5830761999999999
245.7,USER_1,NewMedia7,106530,176768,2052,513870,44741,91590,5226,128656,1069433,0.5404096621621621
246.7,USER_1,NewMedia7,604531,101165,38658,101271,627547,57835,20106,140405,1691518,0.5282438926174496
247.7,USER_1,NewMedia7,247617,58665,289059,82228,13200,280589,142976,44194,1158528,0.4404589261744966
248.7,USER_1,NewMedia7,151879,100609,238954,495764,1336785,115234,4312,286687,2730224,0.4384648322147652
249.7,USER_1,NewMedia7,213786,86073,31373,582534,25786,113157,40755,809745,1903209,0.4862620134228187
250.7,USER_1,NewMedia7,356011,145440,131156,1353423,18462,667817,83469,7,2755785,0.5185818791946308
251.8,USER_1,NewMedia7,328624,557552,331356,1040737,260890,48065,120855,98419,2786498,0.44026033557046984
252.8,USER_1,NewMedia7,144441,22565,19183,27481,19739,317271,1343662,1139,1895481,0.4912591275167785
253.8,USER_1,NewMedia7,164446,20352,8652,221886,271842,53253,343316,119623,1203370,0.3869671140939598
254.8,USER_1,NewMedia7,27339,211845,20,245938,270619,427922,257296,511002,1951981,0.46666786666666665
255.8,USER_1,NewMedia7,210599,21621,262,122778,270776,45552,524375,153071,1349034,0.3652489864864865
256.9,USER_1,NewMedia7,346758,45198,95923,22607,482752,37,346953,84663,1424891,0.4893300675675676
257.9,USER_1,NewMedia7,301494,547206,179934,907965,622,19591,366105,171941,2494858,0.5324791333333333
258.9,USER_1,NewMedia7,328908,44206,146424,62653,483212,50584,638176,1860407,3614570,0.5169314093959733
259.9,USER_1,NewMedia7,78552,24163,14656,82471,111361,90972,111836,248951,762962,0.3204871812080537
260.9,USER_1,NewMedia7,35598,750571,2171762,54508,24087,509969,317411,32722,3896628,0.36615033333333336
261.9,USER_1,NewMedia7,22582,130150,68451,304859,110591,85358,57990,105574,885555,0.3275013422818792
262.9,USER_1,NewMedia7,7382,2177,15229,252607,310,11674,679023,171961,1140363,0.49536114093959727
264.0,USER_1,NewMedia7,224583,724392,411993,196819,1288114,845,282335,980694,4109775,0.4705060958904109
265.0,USER_1,NewMedia2,106584,53392,1053382,4117,168607,257449,249951,949197,2842679,0.3236282795698925
266.0,USER_1,NewMedia2,608158,883087,4503,818,362166,341773,207077,501112,2908694,0.24457348993288594
267.0,USER_1,NewMedia2,29065,644601,50557,268988,12217,53936,272035,848192,2179591,0.3802320134228188
