time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
5.0,USER_22,NewMedia11,1197433,44231,25074,87466,43316,11812,3984,293606,1706922,0.43514697986577183,0.2246222147651007,0.1526526174496644,19.97298053691275,21.308651073825505
6.0,USER_22,NewMedia11,611271,23020,40360,13130,6345,1392,628,199485,895631,0.5009520134228188,0.22675476510067116,0.15811429530201343,19.693115033557046,21.306386711409395
7.0,USER_22,NewMedia11,52821,2575,2660,1885,1729,915,366,18463,81414,0.29496624161073826,0.23179328859060402,0.11808302013422817,19.88652973154362,21.292551946308723
8.0,USER_22,NewMedia11,2209371,48365,72497,38530,23323,6193,3121,61021,2462421,0.5179507333333333,0.21776953333333335,0.1501939333333333,19.581997933333334,21.257117266666672
9.0,USER_22,NewMedia11,237259,3782,18836,8608,7331,1870,901,32427,311014,0.4088481208053691,0.22683986577181203,0.16412812080536915,19.86087818791946,21.099063020134228
10.0,USER_22,NewMedia11,119526,4021,20947,4949,3533,2413,1229,38266,194884,0.42239590604026844,0.21803718120805365,0.26803724832214765,19.41167624161074,20.930764295302012
11.0,USER_22,NewMedia11,127211,9177,4770,9214,6169,2386,1674,22717,183318,0.484022972972973,0.1957610810810811,0.20053743243243244,19.373889662162163,20.796437229729733
12.0,USER_22,NewMedia11,294901,5144,2572,1489,1428,442,249,15585,321810,0.5268179194630872,0.4475131543624161,0.19250731543624164,18.249492953020134,19.86221744966443
13.0,USER_22,NewMedia11,26618,3405,971,719,958,491,630,4646,38438,0.3544606711409396,0.3760185234899329,0.12101932885906042,18.42572322147651,20.671992348993292
14.0,USER_22,NewMedia11,540881,52207,21726,5548,6261,3339,1099,40339,671400,0.4859626845637584,0.639598120805369,0.14252657718120806,18.391690134228188,20.50249087248322
15.0,USER_22,NewMedia11,1471533,13261,17784,48822,19057,8491,24412,159292,1762652,0.44918664429530203,0.47884805369127514,0.10524234899328858,18.594243624161074,20.683412818791947
