time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
4.9,USER_27,NewMedia24,92816,1468,4234,7322,2822,841,480,11787,121770,0.196184,0.14844033333333334,0.13402346666666665,20.636295333333333,20.2089828
6.0,USER_27,NewMedia24,15830,12484,3090,6144,2177,4040,639,14321,58725,0.3580710738255033,0.11592073825503357,0.1143626845637584,19.818551879194633,20.254830805369128
6.9,USER_27,NewMedia24,12941,12053,3773,3921,3372,1602,750,19803,58215,0.6733912080536912,0.14074825503355706,0.10837906040268457,17.972298456375842,19.283918926174497
7.9,USER_27,NewMedia24,20557,4188,6216,1025,4947,1962,603,27723,67221,0.22645108108108108,0.19011736486486486,0.16859608108108107,18.28807081081081,17.673673581081083
9.0,USER_27,NewMedia24,14136,18786,1944,2967,1307,1541,412,12541,53634,0.25907832214765103,0.17140489932885905,0.1484576510067114,18.10001543624161,17.4406144295302
9.9,USER_27,NewMedia24,18464,8689,4508,3034,1449,3766,568,2303,42781,0.3458742953020134,0.15769724832214765,0.11950154362416107,19.47616691275168,19.604848187919462
10.9,USER_27,NewMedia24,42848,1670,1502,3599,1434,642,677,5781,58153,0.5485154362416108,0.1725034899328859,0.1342418120805369,18.683268053691275,19.13372630872483
11.9,USER_27,NewMedia24,20217,15054,3839,4781,3835,2180,724,15829,66459,0.7092748666666667,0.20276933333333333,0.1375388,18.9711946,20.509199399999996
13.0,USER_27,NewMedia24,62633,28113,2981,4421,2775,849,319,19863,121954,0.7928142953020134,0.2257503355704698,0.1475526845637584,18.551273691275163,20.808132147651005
13.9,USER_27,NewMedia24,9087,1038,3124,3963,3577,1581,894,19962,43226,0.4186865540540541,0.2590397972972973,0.16041391891891893,19.260768783783785,20.077262094594595
14.9,USER_27,NewMedia24,39994,6851,2544,2458,2339,1048,401,5508,61143,0.32310813333333327,0.2453716,0.1611852666666667,20.12632693333333,19.778024799999997
15.9,USER_27,NewMedia24,53672,3132,5380,4436,2666,1689,970,10321,82266,0.4876167567567568,0.22655533783783788,0.1549635135135135,18.988624189189192,20.050145743243245
16.9,USER_27,NewMedia24,16245,16218,2914,1755,1795,1028,486,23638,64079,0.7211797986577182,0.2533844966442953,0.15779060402684564,18.48515624161074,20.688080268456375
17.9,USER_27,NewMedia24,128200,12546,23586,11296,10204,11855,4614,92810,295111,0.29916389261744974,0.3018055033557047,0.13510697986577183,20.065449194630876,20.356867181208056
18.9,USER_27,NewMedia24,48854,10723,10181,3288,3104,2105,437,19168,97860,0.2718971333333334,0.3061348,0.1422658,20.016187400000003,19.92208966666667
20.0,USER_27,NewMedia24,60505,6571,4165,1554,2413,334,606,22996,99144,0.4809852348993288,0.2888344966442953,0.1337040268456376,19.448502348993284,20.835621342281875
20.9,USER_27,NewMedia24,40879,2493,4132,10377,2786,608,399,19819,81493,0.6620825342465754,0.2996496575342466,0.14932746575342468,18.957680479452055,21.061101506849315
22.0,USER_27,NewMedia24,10357,11381,10756,2665,5660,990,711,40353,82873,0.48767246575342466,0.33831541095890416,0.11811109589041095,19.500791575342465,20.730774657534248
22.9,USER_27,NewMedia24,61457,14815,1780,3000,2353,694,1085,15091,100275,0.3085418243243243,0.34797256756756756,0.12435412162162161,19.38257054054054,19.52970918918919
