time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
1484.9,USER_14,NewMedia18,142586,5950,2405,3177,2585,1472,403,11451,170029,0.53534
1485.9,USER_14,NewMedia18,6698,5888,2044,627,926,1369,656,2194,20402,0.53369
1486.9,USER_14,NewMedia18,26605,4083,2233,1610,1885,1154,765,4648,42983,0.52704
1487.9,USER_14,NewMedia18,1519,2146,6582,697,2095,1327,741,8208,23315,0.50083
1488.9,USER_14,NewMedia18,9847,5567,2660,1784,1580,791,468,4154,26851,0.37321
1489.9,USER_14,NewMedia18,5087,1958,2224,2714,1653,705,799,4901,20041,0.40902
1490.9,USER_14,NewMedia18,7500,1076,933,3685,2790,1576,455,3479,21494,0.37646
1491.9,USER_14,NewMedia18,14130,5540,1526,2842,2372,1652,400,2291,30753,0.43096
1492.9,USER_14,NewMedia18,2021,366,7176,1261,824,1118,513,889,14168,0.77361
1493.9,USER_14,NewMedia18,2086,479,6086,1857,2486,1170,1147,8232,23543,0.50069
1494.9,USER_14,NewMedia18,7256,4290,1593,1885,2759,1566,562,4694,24605,0.44034
1495.9,USER_14,NewMedia18,4954,928,3765,2014,1350,1872,242,4007,19132,0.61258
1496.9,USER_14,NewMedia11,20707,2727,1779,2104,1914,1244,1210,11957,43642,0.49541
1497.9,USER_14,NewMedia11,4599,11405,4589,3869,3447,2393,1489,10969,42760,0.47439
1498.9,USER_14,NewMedia11,13458,982,3231,1912,2528,1964,1560,7979,33614,0.5937
1500.0,USER_14,NewMedia11,205141,5578,14541,8136,7627,1739,1251,91707,335720,0.4846
1500.9,USER_14,NewMedia11,74463,6072,1310,1561,2489,1106,459,11508,98968,0.23278
1501.9,USER_14,NewMedia11,882902,10992,23789,24716,17602,15547,2678,223396,1201622,0.38441
1502.9,USER_14,NewMedia11,40317,2361,8347,1885,882,1558,348,15287,70985,0.73266
1503.9,USER_14,NewMedia11,683927,17789,57843,11613,17884,11065,7479,30977,838577,0.59918
1504.9,USER_14,NewMedia11,94810,4606,7581,1308,5535,6412,2145,18162,140559,0.51253
1505.9,USER_14,NewMedia11,724989,42847,28874,19952,17996,8592,7901,114567,965718,0.41986
1506.9,USER_14,NewMedia11,51939,4394,6603,2175,2630,1362,1489,22586,93178,0.49329
1507.9,USER_14,NewMedia11,13602,3221,3555,3278,3771,2097,981,13199,43704,0.36098
1508.9,USER_14,NewMedia11,20046,5510,5717,1234,3674,1889,1066,26323,65459,0.41944
1509.9,USER_14,NewMedia11,119226,2545,5112,4460,3040,1749,2067,34164,172363,0.60385
1510.9,USER_14,NewMedia11,74147,14391,4791,5294,5498,2706,3266,32505,142598,0.62207
1511.9,USER_14,NewMedia11,1110,3425,846,1253,2864,1677,777,6587,18539,0.29517
1512.9,USER_14,NewMedia11,11605,819,4279,2564,1817,1687,699,4953,28423,0.61992
1513.9,USER_14,NewMedia11,5479,1593,1729,3027,2623,2238,1551,1293,19533,0.18045
1514.9,USER_14,NewMedia11,7489,3347,3452,1076,1951,1740,1147,4938,25140,0.21638
1515.9,USER_14,NewMedia11,71148,7452,3726,13405,9032,4356,1750,40072,150941,0.4911
1516.9,USER_14,NewMedia11,130036,4066,6639,6263,2521,4937,1006,3085,158553,0.23617
1518.0,USER_14,NewMedia11,12014,4503,8741,10801,3431,2495,560,10053,52598,0.45119
1518.9,USER_14,NewMedia11,29879,6972,4369,2331,4376,2821,473,7690,58911,0.5892
1519.9,USER_14,NewMedia11,92852,9640,12540,8211,2780,1244,3323,39999,170589,0.61727
1520.9,USER_14,NewMedia11,8415,3513,2448,787,2579,2026,1539,5427,26734,0.40241
1521.9,USER_14,NewMedia11,4425,1843,1841,4105,2490,1576,960,6605,23845,0.0
1522.9,USER_14,NewMedia11,68205,8344,6399,5667,4715,1722,1215,21825,118092,0.61512
1523.9,USER_14,NewMedia11,20213,8125,1365,6634,3543,1760,1464,17950,61054,0.42925
1525.0,USER_14,NewMedia11,81453,7679,12726,5455,2543,1089,487,45754,157186,0.66954
1525.9,USER_14,NewMedia11,15108,13388,9897,1588,4577,1308,890,8387,55143,0.57655
1526.9,USER_14,NewMedia11,188542,8321,6203,6230,7353,1975,1507,73230,293361,0.20939
1527.9,USER_14,NewMedia11,98215,1459,2274,2756,909,495,250,7155,113513,0.51487
1528.9,USER_14,NewMedia11,48850,3785,2875,5321,2989,1876,636,20571,86903,0.4042
1529.9,USER_14,NewMedia11,5016,4043,9459,2331,4431,1873,674,10847,38674,0.2069
1530.9,USER_14,NewMedia11,281292,36738,22784,5054,18689,6651,2314,156752,530274,0.60394
1531.9,USER_14,NewMedia11,33447,2091,2668,4587,6544,487,882,6434,57140,0.0
1532.9,USER_14,NewMedia11,13983,7102,3483,4183,2139,2100,1186,11813,45989,0.81379
1533.9,USER_14,NewMedia11,25223,16964,32032,22981,10161,4619,544,35802,148326,0.0
1534.9,USER_14,NewMedia11,141132,3825,2828,3591,3089,2757,1502,67247,225971,0.62651
1535.9,USER_14,NewMedia11,1080407,80281,38511,59280,29715,11247,6827,426379,1732647,0.35956
1536.9,USER_14,NewMedia11,20310,1085,2827,1335,2377,601,462,17911,46908,0.53494
1537.9,USER_14,NewMedia11,321438,26996,6552,13208,3589,1401,877,159735,533796,0.59493
1538.9,USER_14,NewMedia11,498514,14673,20037,17517,8399,1775,1064,12642,574621,0.52927
1539.9,USER_14,NewMedia11,656323,136641,27901,46382,15261,9251,9521,28901,930181,0.55189
1540.9,USER_14,NewMedia11,925457,19183,7549,14593,12289,8823,5803,45621,1039318,0.62517
1541.9,USER_14,NewMedia11,24042,2141,3665,2109,4210,2550,1322,9275,49314,0.62661
1543.0,USER_14,NewMedia11,191793,39312,10733,6086,11280,11032,3108,74115,347459,0.0
1543.9,USER_14,NewMedia1,299426,22005,37479,66682,34987,10040,6433,224371,701423,0.29617
1544.9,USER_14,NewMedia1,13755,3636,4273,4782,1918,3508,1820,10780,44472,0.27025
1545.9,USER_14,NewMedia1,114390,46489,23108,9729,7101,6985,3177,82210,293189,0.49802
1546.9,USER_14,NewMedia1,315809,127124,13174,68523,12135,12402,2902,237525,789594,0.55734
1547.9,USER_14,NewMedia1,2679252,89105,60495,25276,17046,4430,2453,116380,2994437,0.34016
1548.9,USER_14,NewMedia1,188471,20131,19737,26098,37584,9051,3006,58966,363044,0.26103
1549.9,USER_14,NewMedia1,1342089,100501,23538,52653,55827,11769,10062,967939,2564378,0.0
1550.9,USER_14,NewMedia1,310617,4757,9015,4974,4992,2935,1576,31154,370020,0.37846
1551.9,USER_14,NewMedia1,66287,5604,7915,3325,2720,3055,1138,42518,132562,0.23265
1552.9,USER_14,NewMedia1,35004,11794,6854,7246,2988,5248,1847,18872,89853,0.29629
1553.9,USER_14,NewMedia1,180486,2758,1308,844,2220,933,801,6651,196001,0.30311
1554.9,USER_14,NewMedia1,9201,11403,3420,2134,2178,2707,1137,27990,60170,0.30049
1555.9,USER_14,NewMedia1,141756,65931,26484,15222,29190,9324,3878,458212,749997,0.42294
1556.9,USER_14,NewMedia1,557367,8555,4741,24658,15701,1654,2767,43943,659386,0.3966
1557.9,USER_14,NewMedia1,5280,8824,1170,1300,2375,1917,1802,15820,38488,0.23096
1558.9,USER_14,NewMedia1,17702,15484,2073,1740,5147,2273,353,7731,52503,0.39823
1559.9,USER_14,NewMedia1,10802,9493,1633,7620,3936,1245,1529,5455,41713,0.34463
1560.9,USER_14,NewMedia1,26365,6017,548,481,3094,1481,803,16549,55338,0.35805
1561.9,USER_14,NewMedia1,20525,8356,1480,2283,2414,2646,700,8593,46997,0.3464
1562.9,USER_14,NewMedia1,9575,3227,2131,1668,1228,678,1053,8322,27882,0.34601
1563.9,USER_14,NewMedia1,11393,1081,4211,1736,2101,1986,1299,6570,30377,0.30558
1564.9,USER_14,NewMedia1,407490,15668,13724,7272,14881,10755,4456,21835,496081,0.46012
1565.9,USER_14,NewMedia1,33500,5938,574,2497,1050,1762,820,11703,57844,0.44552
1566.9,USER_14,NewMedia1,113479,3799,7286,4740,2747,2736,728,51157,186672,0.6272
1568.0,USER_14,NewMedia1,16543,8815,2464,2193,2239,1500,1205,7349,42308,0.29186
1568.9,USER_14,NewMedia1,30232,1494,2067,1510,3318,2075,946,6375,48017,0.58514
1569.9,USER_14,NewMedia1,22298,9970,4634,4251,4312,1917,670,20389,68441,0.70222
1570.9,USER_14,NewMedia1,20856,4665,890,2668,2116,2570,989,17720,52474,0.46663
1571.9,USER_14,NewMedia1,44814,23186,6005,2816,2050,1460,950,9840,91121,0.37715
1572.9,USER_14,NewMedia1,10565,8189,1191,1315,4317,973,531,11451,38532,0.3028
1573.9,USER_14,NewMedia1,37550,7802,4392,1022,2583,1950,1114,12300,68713,0.4031
1575.0,USER_14,NewMedia1,18009,8664,4307,4564,3767,1149,562,27424,68446,0.3546
1575.9,USER_14,NewMedia1,35250,5890,3747,1333,2180,1432,1155,13076,64063,0.38843
1576.9,USER_14,NewMedia1,23589,1415,1311,2615,2743,843,1500,7454,41470,0.28289
1577.9,USER_14,NewMedia1,21677,10037,2742,2280,5488,1970,1932,9284,55410,0.23575
1578.9,USER_14,NewMedia1,98026,7929,4855,9568,5522,1964,1584,17889,147337,0.47934
1579.9,USER_14,NewMedia1,10780,15102,6950,1814,1758,1301,892,9365,47962,0.39271
1580.9,USER_14,NewMedia1,9188,2027,5099,1252,2472,2016,679,32011,54744,0.24436
1582.0,USER_14,NewMedia1,17918,9973,2731,3200,2280,1197,1363,24302,62964,0.34912
1582.9,USER_14,NewMedia20,37832,4162,2897,6112,3086,2439,871,10195,67594,0.36377
1583.9,USER_14,NewMedia20,7925,8645,2491,9504,3379,2625,1658,4113,40340,0.47979
1584.9,USER_14,NewMedia20,96480,645,7232,4700,4599,2132,932,14561,131281,0.54795
1586.0,USER_14,NewMedia20,25690,5373,808,1934,3489,2203,1245,29271,70013,0.28504
1586.9,USER_14,NewMedia20,115178,11087,9388,7752,3853,2168,460,14701,164587,0.42536
1587.9,USER_14,NewMedia20,487885,132358,64536,42450,28509,13642,3202,236368,1008950,0.57335
1588.9,USER_14,NewMedia20,214082,18010,4800,9176,5872,2887,930,52091,307848,0.47607
1589.9,USER_14,NewMedia20,12767,1525,814,8663,8082,2870,745,13760,49226,0.5713
1590.9,USER_14,NewMedia20,568850,10370,38066,10652,25209,20298,9744,170185,853374,0.60554
1591.9,USER_14,NewMedia20,11903,14941,7294,5373,3546,3410,1351,28347,76165,0.12676
1593.0,USER_14,NewMedia20,511325,40165,16589,10296,14324,10360,3211,65164,671434,0.47198
1593.9,USER_14,NewMedia20,431960,4791,20891,25625,25396,15068,16601,162133,702465,0.36432
1594.9,USER_14,NewMedia20,15447,5835,6400,4000,6350,1497,504,12998,53031,0.11532
1595.9,USER_14,NewMedia20,75662,9577,2630,1691,3357,1878,760,21386,116941,0.4457
1596.9,USER_14,NewMedia20,18651,1066,3665,3938,4193,1265,930,7406,41114,0.51008
1597.9,USER_14,NewMedia20,30356,3084,8008,1832,1987,1967,333,2731,50298,0.45415
1598.9,USER_14,NewMedia20,837795,63586,8333,17613,14002,3307,2558,116739,1063933,0.45802
1599.9,USER_14,NewMedia20,18112,17782,1159,3732,3066,910,470,4665,49896,0.48294
1600.9,USER_14,NewMedia20,14213,1850,2327,1642,7415,508,797,23454,52206,0.52555
1601.9,USER_14,NewMedia20,47844,24051,6857,8198,2357,1596,839,24543,116285,0.64689
1602.9,USER_14,NewMedia20,37728,6587,691,1302,2781,1777,928,5433,57227,0.53125
1603.9,USER_14,NewMedia20,12384,5266,3039,824,2761,1686,993,16315,43268,0.64466
1604.9,USER_14,NewMedia20,10462,1161,892,1806,1736,740,266,10509,27572,0.87558
1605.9,USER_14,NewMedia20,20854,26645,2743,1748,2475,763,703,9992,65923,0.88353
1607.0,USER_14,NewMedia20,452772,8325,68949,21593,26975,5975,2556,171611,758756,0.52185
1607.9,USER_14,NewMedia20,22682,6815,9911,4653,2345,3195,1131,20499,71231,0.46955
1608.9,USER_14,NewMedia20,31625,3050,6900,3314,4216,3297,614,24618,77634,0.8835
1609.9,USER_14,NewMedia20,16745,5063,12157,1496,1849,690,1173,29187,68360,0.49073
1611.0,USER_14,NewMedia20,17489,3017,8592,1982,2626,1209,1660,8561,45136,0.75751
1611.9,USER_14,NewMedia20,99740,8172,7431,5246,3383,1548,1322,9778,136620,0.55753
1612.9,USER_14,NewMedia20,36570,3100,6738,7388,2808,2751,882,7373,67610,0.40979
1613.9,USER_14,NewMedia21,13143,21696,5559,1969,3104,1219,1002,17263,64955,0.37548
1614.9,USER_14,NewMedia21,19928,9016,2053,3686,1926,836,1011,18361,56817,0.66002
1615.9,USER_14,NewMedia21,54097,3536,2832,3744,1392,1949,509,15592,83651,0.52501
1616.9,USER_14,NewMedia21,39106,3813,15781,2973,1054,2338,258,39843,105166,0.25842
1617.9,USER_14,NewMedia21,24007,12364,5135,8154,1849,1119,1560,71401,125589,0.42092
1618.9,USER_14,NewMedia21,567453,3144,4426,11778,6192,3640,578,84598,681809,0.30916
1619.9,USER_14,NewMedia21,94144,4371,4427,6513,6760,548,284,22568,139615,0.27628
1620.9,USER_14,NewMedia21,540582,12698,4130,5819,8722,1722,1337,79468,654478,0.39462
1621.9,USER_14,NewMedia21,1040132,38185,35957,23833,14334,20986,7032,129325,1309784,0.26933
1622.9,USER_14,NewMedia21,62020,5975,1098,706,6707,1048,988,7990,86532,0.38949
1623.9,USER_14,NewMedia21,18050,7204,2686,6114,2448,1803,527,7771,46603,0.35961
1624.9,USER_14,NewMedia21,17263,2866,6934,1052,1158,1865,1152,15174,47464,0.3912
1625.9,USER_14,NewMedia21,158782,7048,2773,6013,2670,4072,3276,19681,204315,0.29982
1626.9,USER_14,NewMedia21,9438,4808,2709,3512,2368,1385,649,12944,37813,0.4851
1627.9,USER_14,NewMedia21,24745,4924,2005,3541,1185,1942,393,5052,43787,0.5203
1629.0,USER_14,NewMedia21,29020,6746,2740,2937,3717,1612,521,7881,55174,0.45835
1629.9,USER_14,NewMedia21,7699,4729,1944,3632,2042,2148,867,5889,28950,0.47895
1630.9,USER_14,NewMedia21,92335,3917,8724,10253,2105,3063,1866,15796,138059,0.4889
1631.9,USER_14,NewMedia21,18576,3058,2171,2286,2798,4304,1477,9337,44007,0.64735
1632.9,USER_14,NewMedia21,37297,2879,5329,4363,4360,2659,875,3240,61002,0.89575
1633.9,USER_14,NewMedia21,10183,2321,3906,3825,2817,1656,1581,15465,41754,0.91628
1634.9,USER_14,NewMedia21,30162,9872,1577,2321,2447,2024,627,21584,70614,0.89295
1635.9,USER_14,NewMedia21,104398,3752,6331,1271,1668,2046,1246,15676,136388,0.51293
1636.9,USER_14,NewMedia21,394044,18191,32099,32194,16226,5921,2656,35182,536513,0.14681
1637.9,USER_14,NewMedia21,27936,3081,1360,1761,3701,2731,693,6207,47470,0.40454
1638.9,USER_14,NewMedia21,126645,833,1124,1423,2304,2309,728,12859,148225,0.89875
1639.9,USER_14,NewMedia21,39549,56975,6593,13382,5709,6538,5145,35235,169126,0.65569
1640.9,USER_14,NewMedia21,95136,466,14018,5261,7551,1619,693,33036,157780,0.45689
1641.9,USER_14,NewMedia21,93223,8289,11909,9922,19814,4934,1111,67054,216256,0.48981
1642.9,USER_14,NewMedia21,98265,1357,1907,1203,885,311,212,15579,119719,0.66431
1643.9,USER_14,NewMedia21,580750,26662,66328,19824,20170,7258,3070,110022,834084,0.46656
1644.9,USER_14,NewMedia21,16760,13180,8705,639,2872,1658,396,8811,53021,0.63488
1645.9,USER_14,NewMedia21,18060,2549,6835,4182,2900,3029,903,8307,46765,0.38921
1646.9,USER_14,NewMedia21,15339,6481,5541,2560,1961,2402,1061,5991,41336,0.46784
1647.9,USER_14,NewMedia21,133101,2609,6173,7186,1935,1623,1119,35161,188907,0.89139
1648.9,USER_14,NewMedia21,38720,12115,3673,5590,3454,1903,1809,20163,87427,0.636
1649.9,USER_14,NewMedia21,19450,9067,6953,1558,4045,1225,918,13294,56510,0.45695
1650.9,USER_14,NewMedia21,567619,74196,31840,7123,12980,9497,2860,117507,823622,-0.8776
1651.9,USER_14,NewMedia9,18260,11075,4650,1416,2368,1624,1415,5206,46014,0.5554
1652.9,USER_14,NewMedia9,15431,798,3085,2916,2098,973,852,9827,35980,0.28947
1654.0,USER_14,NewMedia9,70176,856,9595,5034,2786,1116,676,23882,114121,0.44531
1654.9,USER_14,NewMedia9,20420,2000,1797,3993,3524,2000,1349,14624,49707,0.65216
1655.9,USER_14,NewMedia9,31793,5595,294,1980,4279,3333,759,3329,51362,0.64359
1656.9,USER_14,NewMedia9,170531,13001,11937,5377,4007,2271,843,121718,329685,0.44677
1657.9,USER_14,NewMedia9,1832410,273652,74778,60187,63707,11203,5713,758403,3080053,0.52416
1658.9,USER_14,NewMedia9,86341,42629,79170,19258,30957,20965,12492,119340,411152,0.29146
1659.9,USER_14,NewMedia9,112530,2030,2805,1199,1795,2357,1208,13523,137447,0.24515
1660.9,USER_14,NewMedia9,81308,2409,1319,546,2032,1009,493,3189,92305,0.34939
1661.9,USER_14,NewMedia9,4530,2350,9770,3136,2223,3328,983,27774,54094,0.31786
1662.9,USER_14,NewMedia9,568768,34699,17721,18697,14303,9624,4046,29255,697113,0.31716
1663.9,USER_14,NewMedia9,17258,13921,1878,2767,1468,1449,1574,1921,42236,0.44821
1664.9,USER_14,NewMedia9,177994,8169,7190,10696,5114,10502,6421,105291,331377,0.58439
1665.9,USER_14,NewMedia9,44200,36253,37037,28557,15848,2706,4413,29313,198327,0.37285
1666.9,USER_14,NewMedia9,4065,3632,7008,3252,1924,2261,1186,18556,41884,0.6983
1667.9,USER_14,NewMedia9,766860,10109,29498,14585,9030,6749,4541,15526,856898,0.71649
1668.9,USER_14,NewMedia9,23018,1067,8375,10405,3255,4841,1226,5173,57360,0.62369
1669.9,USER_14,NewMedia9,2365,2162,4548,917,2790,2413,236,7283,22714,0.23192
1670.9,USER_14,NewMedia9,18328,4104,564,3900,1329,783,1227,28689,58924,0.41719
1672.0,USER_14,NewMedia9,41411,13214,2970,10348,3692,4517,1239,10279,87670,0.51693
1672.9,USER_14,NewMedia9,1303253,4996,12730,13610,6951,6545,4311,48636,1401032,0.32061
1673.9,USER_14,NewMedia9,916220,47415,25377,10549,10240,6520,5484,44762,1066567,0.22024
1674.9,USER_14,NewMedia9,7136,3481,6970,4409,4235,1952,1168,11558,40909,0.52166
1675.9,USER_14,NewMedia9,119380,2151,1346,2470,583,557,200,7371,134058,0.63819
1676.9,USER_14,NewMedia9,105565,1758,5256,4001,3058,2020,817,5556,128031,0.51896
1677.9,USER_14,NewMedia9,43483,9498,4441,3720,2907,1241,1282,7191,73763,0.36358
1678.9,USER_14,NewMedia9,82560,24989,12508,10198,4136,3418,922,42148,180879,0.67745
1679.9,USER_14,NewMedia9,787254,17304,7578,3414,2306,1772,618,55248,875494,0.43197
1680.9,USER_14,NewMedia9,124309,1201,5085,1830,1161,1407,4038,23114,162145,0.5764
1681.9,USER_14,NewMedia9,13831,7505,5560,2786,2405,2210,2002,6620,42919,0.50757
1682.9,USER_14,NewMedia9,25961,2806,2706,902,3089,4175,876,6973,47488,0.57366
1683.9,USER_14,NewMedia9,9328,2023,2807,1089,1159,1858,853,11075,30192,0.66966
1684.9,USER_14,NewMedia9,30655,2137,2975,5420,6980,3823,1063,4215,57268,0.37358
1685.9,USER_14,NewMedia9,5117,4646,3460,2076,1774,2358,878,10151,30460,0.5045
1686.9,USER_14,NewMedia9,3881,10163,5970,1799,3039,1691,986,12542,40071,0.66337
1687.9,USER_14,NewMedia9,29638,738,4067,2058,3890,3004,491,3996,47882,0.40842
1688.9,USER_14,NewMedia9,126035,6047,8426,5031,3807,2115,2202,22942,176605,0.36088
1689.9,USER_14,NewMedia9,263007,26269,10952,4790,5378,4110,1401,41695,357602,0.65272
1690.9,USER_14,NewMedia9,26202,6777,3109,2338,2703,1172,2370,10662,55333,0.63166
1691.9,USER_14,NewMedia9,4054,4565,1072,1661,1590,2448,1030,16353,32773,0.45515
1692.9,USER_14,NewMedia9,586179,43685,54540,37746,38225,12635,1580,342713,1117303,0.51054
1693.9,USER_14,NewMedia9,66869,4640,5529,5815,2523,2628,2233,23684,113921,0.50715
1694.9,USER_14,NewMedia9,306500,18288,26439,19255,16640,5394,1577,46674,440767,0.41157
1695.9,USER_14,NewMedia9,93788,8450,6414,3297,2317,1186,778,13350,129580,0.66152
1696.9,USER_14,NewMedia9,67119,17550,14886,27537,19015,5763,1779,203822,357471,0.66151
1697.9,USER_14,NewMedia9,107975,3375,12519,5746,2847,2736,811,16315,152324,0.35926
1698.9,USER_14,NewMedia9,10865,9534,1364,5246,2117,3055,1306,17391,50878,0.71499
1699.9,USER_14,NewMedia9,11417,1805,1020,2441,3221,1719,2082,5072,28777,0.68209
1700.9,USER_14,NewMedia9,17118,3822,1635,719,1252,2357,1231,5626,33760,0.67978
1701.9,USER_14,NewMedia9,22544,4003,2607,3781,1359,2100,1158,5997,43549,0.6487
1702.9,USER_14,NewMedia9,5790,2733,9233,2259,1718,1561,1330,8628,33252,0.41992
1703.9,USER_14,NewMedia9,430212,16190,36538,16290,6525,9533,4262,111107,630657,0.23117
1704.9,USER_14,NewMedia9,12093,3479,4943,1992,1458,5392,333,8222,37912,0.4907
1705.9,USER_14,NewMedia9,134870,59288,34023,24815,19465,4898,2951,32519,312829,0.46514
1706.9,USER_14,NewMedia9,95572,7631,4540,4044,1740,3398,810,5961,123696,0.65263
1707.9,USER_14,NewMedia9,80856,19531,7497,12877,3113,1738,773,55389,181774,0.66254
1708.9,USER_14,NewMedia9,4054,13084,1669,2997,2643,1792,2555,7483,36277,0.33951
1709.9,USER_14,NewMedia9,51580,3015,1719,1922,1940,1038,1096,6195,68505,0.65451
1710.9,USER_14,NewMedia9,169850,6946,12674,3132,4368,3744,920,146347,347981,0.70399
1711.9,USER_14,NewMedia9,66740,39452,12119,7824,13922,5098,1089,79094,225338,0.37477
1712.9,USER_14,NewMedia9,2931962,32665,24241,10251,7690,4641,6602,115301,3133353,0.62705
1713.9,USER_14,NewMedia9,6083,7116,5454,1987,10596,2822,821,4019,38898,0.42785
1714.9,USER_14,NewMedia9,29400,15042,2305,1771,4100,1222,406,26845,81091,0.3694
1715.9,USER_14,NewMedia9,107746,7149,3692,4328,2318,4627,1211,50832,181903,0.50262
1716.9,USER_14,NewMedia9,12137,9200,2954,2849,2798,2461,332,7163,39894,0.68324
1717.9,USER_14,NewMedia9,19457,10849,5648,5748,1987,2854,2409,21699,70651,0.678
1718.9,USER_14,NewMedia9,784133,11818,23048,26585,10133,10212,5843,43064,914836,0.53103
1719.9,USER_14,NewMedia9,11578,4377,1493,1174,3315,1093,1434,13576,38040,0.36619
1720.9,USER_14,NewMedia9,379891,22323,15692,12926,12434,4898,5530,114610,568304,0.44032
1721.9,USER_14,NewMedia9,67048,312,940,1976,1955,768,619,4263,77881,0.32784
1722.9,USER_14,NewMedia12,924885,9315,5969,13372,5825,1703,2612,10657,974338,0.6424
1723.9,USER_14,NewMedia12,459563,30693,41027,23808,16371,9639,3229,27335,611665,0.76831
1724.9,USER_14,NewMedia12,163320,5347,4325,2858,1955,2314,502,6893,187514,0.59642
1726.0,USER_14,NewMedia12,5682,12743,3560,1739,6511,1407,486,4882,37010,0.34537
1726.9,USER_14,NewMedia12,477272,28032,11882,15881,22509,7692,6300,314287,883855,0.50972
1727.9,USER_14,NewMedia12,24201,7556,2800,3290,3096,1244,467,11403,54057,0.39265
1728.9,USER_14,NewMedia12,189870,13864,7314,4894,3763,2728,475,33657,256565,0.16143
1729.9,USER_14,NewMedia12,216904,22570,2744,5136,13011,2396,1816,79696,344273,0.3498
1730.9,USER_14,NewMedia12,18388,8887,5549,4578,3519,1551,843,28899,72214,0.82847
1731.9,USER_14,NewMedia12,20077,5576,6262,2687,2204,2159,511,36156,75632,0.60197
1733.0,USER_14,NewMedia12,29009,7352,1121,3831,3140,3190,693,25859,74195,0.54297
1733.9,USER_14,NewMedia12,262134,9587,16459,32924,8894,4826,5117,68112,408053,0.50768
1734.9,USER_14,NewMedia12,17635,2502,1535,4587,8261,4897,1133,3807,44357,0.50578
1735.9,USER_14,NewMedia12,156633,3017,4042,5856,3834,1931,439,9750,185502,0.39378
1736.9,USER_14,NewMedia12,44463,1924,1755,5323,1851,892,589,11820,68617,0.83449
1737.9,USER_14,NewMedia12,155882,26097,48191,29042,7392,8729,4218,161896,441447,0.60626
1738.9,USER_14,NewMedia12,43657,7539,15110,4936,3418,3194,898,11794,90546,0.82825
1739.9,USER_14,NewMedia12,39252,8859,1391,2681,3922,2061,3002,5418,66586,0.14436
1740.9,USER_14,NewMedia12,24409,6657,6168,4172,2352,3756,1871,20880,70265,0.14811
1741.9,USER_14,NewMedia12,31266,5192,4220,1921,3426,2140,743,24004,72912,0.65977
1742.9,USER_14,NewMedia12,11090,3583,2056,1669,3399,1134,1158,21443,45532,0.35022
1743.9,USER_14,NewMedia12,23596,2051,4631,7972,4792,1161,1073,16114,61390,0.61292
1744.9,USER_14,NewMedia12,110412,6576,4798,6287,2329,1852,1587,8975,142816,0.17491
1745.9,USER_14,NewMedia12,14495,12196,1230,2190,5880,1200,1256,4418,42865,0.63106
1746.9,USER_14,NewMedia12,40102,2503,8363,3877,4439,2728,1893,14835,78740,0.82065
1747.9,USER_14,NewMedia12,16270,4421,9688,4828,3451,1375,1361,4594,45988,0.74057
1748.9,USER_14,NewMedia12,13630,9928,4633,6126,2389,1427,987,17857,56977,0.39834
1749.9,USER_14,NewMedia12,141861,9119,3034,1472,1313,754,518,20910,178981,0.25054
1750.9,USER_14,NewMedia12,7817,11090,1196,2960,2541,2825,973,13928,43330,0.22885
1751.9,USER_14,NewMedia12,25237,1295,6049,1968,2609,2496,1155,14618,55427,0.80224
1752.9,USER_14,NewMedia12,469396,46253,42063,79604,17880,5670,4050,76250,741166,0.79466
1753.9,USER_14,NewMedia12,261118,82302,29826,64405,17475,12725,4427,56280,528558,0.82654
1754.9,USER_14,NewMedia12,17538,9808,2463,1592,4075,2815,419,8240,46950,0.85942
1755.9,USER_14,NewMedia12,11860,5599,7686,534,2608,845,581,6731,36444,0.38217
1756.9,USER_14,NewMedia12,438411,8779,16073,6478,6970,9881,1637,19246,507475,0.17313
1758.0,USER_14,NewMedia12,614678,43468,53212,15111,18378,12704,4677,56440,818668,0.61567
1758.9,USER_14,NewMedia12,14095,9421,2371,4420,2376,1315,729,7687,42414,0.16543
1759.9,USER_14,NewMedia12,53584,9281,2407,5563,4359,2839,960,40693,119686,0.4819
1760.9,USER_14,NewMedia12,66859,20737,13630,22521,8181,6313,2858,36754,177853,0.46779
1761.9,USER_14,NewMedia12,57801,14096,3882,3011,2381,4690,1215,33901,120977,0.33048
1762.9,USER_14,NewMedia7,14440,3170,1890,2138,3182,1152,620,4555,31147,0.33822
1763.9,USER_14,NewMedia7,30334,3115,2307,6263,3216,2457,1182,19223,68097,0.39448
1765.0,USER_14,NewMedia7,9225,5857,3032,3516,2143,1647,770,13827,40017,0.60121
1765.9,USER_14,NewMedia7,634080,9629,51236,27599,15529,9371,3052,103606,854102,0.3719
1766.9,USER_14,NewMedia7,29880,1403,3453,2131,3245,1104,1081,13328,55625,0.62951
1767.9,USER_14,NewMedia7,924299,73661,31655,24017,12623,5621,4075,15013,1090964,0.4724
1768.9,USER_14,NewMedia7,156131,14478,15598,9442,3932,3074,1761,89427,293843,0.43253
1769.9,USER_14,NewMedia7,297090,67631,21011,21844,7999,1968,2395,39740,459678,0.28584
1770.9,USER_14,NewMedia7,388258,20575,10976,6136,4998,2902,2581,79289,515715,0.59316
1771.9,USER_14,NewMedia7,328284,3865,11299,6008,4052,605,742,31199,386054,0.38883
