time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
80.9,USER_33,NewMedia4,9686,7781,986,1466,3666,2453,738,8284,35060,0.3182858389261745,0.7150257718120805,16.656478590604028,16.300600268456378
81.9,USER_33,NewMedia4,7507,1665,5627,1511,2120,2836,2048,18051,41365,0.6828220805369127,0.7763202684563759,17.457753422818794,16.837516912751678
82.9,USER_33,NewMedia4,626989,71275,18501,14980,23650,7778,5358,339062,1107593,0.5063224666666667,0.8526632666666668,15.592261066666664,16.38317446666667
83.9,USER_33,NewMedia4,57619,4749,3293,5885,5157,2910,2014,20749,102376,0.37273369127516776,0.6567595302013423,13.932115167785234,15.165088859060404
84.9,USER_33,NewMedia4,1975325,58683,17465,21025,16623,30590,9907,197433,2327051,0.623310067114094,0.9446386577181208,11.690042147651006,16.287228724832218
86.0,USER_33,NewMedia4,699323,14508,9550,2993,8986,3958,1929,41256,782503,0.4961240666666667,0.7828636,13.542084200000001,16.844951133333332
86.9,USER_33,NewMedia4,311771,14910,9004,6537,7825,4182,3821,13580,371630,0.4689304026845638,0.6518738255033557,15.55604691275168,15.473327382550336
87.9,USER_33,NewMedia4,96698,9838,7624,5803,3169,1675,2501,20089,147397,0.4700415436241611,0.7153877181208054,18.74350973154362,17.14229684563758
88.9,USER_33,NewMedia4,69965,8346,2907,3774,6780,1188,1536,8230,102726,0.2947520666666667,0.49579239999999997,19.677795200000002,17.17870453333333
90.0,USER_33,NewMedia4,27716,7576,1020,1557,5257,2209,1085,4579,50999,0.31026724832214764,0.2829270469798658,20.478722617449666,17.904999127516778
90.9,USER_33,NewMedia4,59032,10877,2861,4443,5602,2570,1125,41123,127633,0.381226644295302,0.22174040268456377,20.885138456375838,18.01137134228188
92.0,USER_33,NewMedia4,560224,18586,27824,24511,31432,8986,5099,121799,798461,0.4673258389261744,0.41479939597315435,18.827690671140935,15.63699322147651
93.0,USER_33,NewMedia4,17637,1611,1945,8444,2276,1000,868,7769,41550,0.2641784666666666,0.28520053333333334,20.139052533333334,17.77506806666667
93.9,USER_33,NewMedia4,22914,5169,3551,4290,1205,1014,1211,14565,53919,0.2985127516778524,0.2955108053691275,20.915962953020134,18.864107852348997
95.0,USER_33,NewMedia4,78792,8222,21835,22684,10475,2185,431,35707,180331,0.5875455033557048,0.7589656375838927,19.466545503355704,16.161270536912753
96.0,USER_33,NewMedia4,126780,14711,6646,2924,9759,3182,5065,35697,204764,0.3526645637583893,0.4659494630872483,13.954086711409396,13.596767046979867
97.0,USER_33,NewMedia4,595287,14452,10747,3750,5208,3886,629,45077,679036,0.5235902013422818,0.7801987248322148,18.337243825503354,17.946164630872484
97.9,USER_33,NewMedia4,1386605,23224,15088,28904,32986,11603,3819,43432,1545661,0.2981551006711409,0.4305592617449665,20.600161409395973,18.13895067114094
98.9,USER_33,NewMedia4,10372,4591,2307,3294,3182,2484,1173,14500,41903,0.5993669594594595,0.3412227027027027,20.00512756756757,18.783326621621622
99.9,USER_33,NewMedia4,8656,9199,1159,7263,1680,800,666,11302,40725,0.5777472,0.31827059999999996,20.082077066666667,19.0180282
100.9,USER_33,NewMedia4,11151,2437,7586,3659,2870,1819,1214,3415,34151,0.35882697986577183,0.41071060402684567,20.70982395973154,18.530965637583893
102.0,USER_33,NewMedia4,5175,10687,3763,6635,1698,1197,1596,20138,50889,0.3621885906040268,0.44551865771812077,21.088611677852352,18.213629664429533
103.0,USER_33,NewMedia4,25040,1247,3056,5562,2136,2202,364,6828,46435,0.2706776,0.2799452666666667,20.7386876,17.7986592
104.0,USER_33,NewMedia4,4161,6628,1911,2575,1699,2059,802,18636,38471,0.4797415436241611,0.1725521476510067,20.53192100671141,17.471782818791947
104.9,USER_33,NewMedia4,6382,487,11762,3713,2691,2179,935,20736,48885,0.44948557046979865,0.19427221476510068,21.47502691275168,18.110142617449664
106.0,USER_33,NewMedia4,9903,9909,3188,2887,1581,3211,422,12647,43748,0.44780147651006713,0.3073196644295302,20.380741677852345,17.472026778523492
107.0,USER_33,NewMedia4,10221,4084,2941,3448,3328,792,1119,4997,30930,0.2838755333333333,0.30037200000000003,20.286945000000003,16.961040466666667
107.9,USER_33,NewMedia4,15695,4180,4209,1774,4110,2960,857,5799,39584,0.3487074829931973,0.3376972108843537,19.98975714285714,16.846775714285716
108.9,USER_33,NewMedia4,60771,3623,1963,6896,3195,2072,561,13250,92331,0.4648531543624161,0.35783409395973154,20.391748322147652,17.958806577181207
110.0,USER_33,NewMedia4,25244,1461,10309,1900,3054,1763,413,14773,58917,0.27731533333333325,0.32920466666666665,20.72906933333333,16.9970304
111.0,USER_33,NewMedia4,11462,13672,3885,5938,3169,2452,547,12324,53449,0.48079651006711416,0.2998793288590604,21.192533288590607,18.589009060402685
112.0,USER_33,NewMedia4,20157,661,5766,3866,2320,1235,1175,13595,48775,0.4060388590604027,0.20823691275167783,22.52451342281879,19.73231268456376
112.9,USER_33,NewMedia4,21066,10649,1506,6840,4700,2232,1015,8906,56914,0.35359919463087247,0.2105343624161074,23.212072483221476,20.041139597315436
113.9,USER_33,NewMedia4,22067,3250,684,1931,4165,992,772,7514,41375,0.41145766666666667,0.2714374666666667,23.345394133333333,19.078938666666662
115.0,USER_33,NewMedia4,11770,994,8109,2892,2792,1349,843,13340,42089,0.3736961744966443,0.3427802013422819,22.250397583892614,18.896418322147653
118.0,USER_33,NewMedia4,179729,27265,60937,34950,33744,5603,4910,53591,400729,0.3429778523489933,0.5719487919463088,18.14900201342282,16.657185503355702
118.9,USER_33,NewMedia4,2039653,169955,83849,121971,143151,21981,17816,381283,2979659,0.44248382550335574,0.6418242281879195,17.47694932885906,17.70286751677852
119.9,USER_33,NewMedia4,1397566,148615,37801,92618,47135,44204,10675,709060,2487674,0.31676452702702707,0.4298653378378378,19.864843378378378,17.702400337837837
120.9,USER_33,NewMedia4,1940837,30491,253500,72121,228097,24743,18638,251668,2820095,0.3339196,0.24366440000000003,21.377498133333336,18.67531646666667
122.0,USER_33,NewMedia4,88047,2142,2960,2171,833,476,223,7896,104748,0.5160914093959732,0.1757110067114094,21.284673624161073,18.573311140939595
122.9,USER_33,NewMedia4,218744,18551,8800,21910,8312,11332,1779,16778,306206,0.3819646621621621,0.3213089189189189,20.966094459459455,18.566383581081084
123.9,USER_33,NewMedia4,67333,33615,28351,40350,18896,10711,1998,134241,335495,0.6094505333333332,0.3392967333333333,20.7664884,18.5707316
124.9,USER_33,NewMedia4,18358,1474,2534,4477,3061,2091,831,11690,44516,0.2993983783783784,0.3882257432432432,19.87913391891892,16.195831689189188
125.9,USER_33,NewMedia4,27839,37351,18655,7952,14698,4730,3161,48637,163023,0.423468322147651,0.4065774496644295,21.286362416107384,18.18087342281879
127.0,USER_33,NewMedia4,35567,2558,5602,1923,3841,2063,818,14224,66596,0.48036785234899326,0.36355973154362414,22.599731610738253,19.153364966442954
127.9,USER_33,NewMedia4,159315,8365,3863,1989,3031,2852,773,50741,230929,0.35703460000000004,0.31092306666666664,17.74668366666667,16.37092893333333
129.0,USER_33,NewMedia4,751749,115363,25316,16693,34313,6594,4860,80457,1035345,0.3686158389261745,0.42241261744966446,20.79748577181208,18.37426899328859
129.9,USER_33,NewMedia4,578343,65446,47851,56879,28150,2784,2883,121620,903956,0.27200425675675677,0.4363204729729729,21.284246283783784,18.427665878378377
131.9,USER_33,NewMedia4,128183,3128,2164,3067,3918,273,143,4020,144896,0.4975145270270271,0.9053859459459459,14.987504527027028,11.504527770270274
133.0,USER_33,NewMedia4,264205,6822,6063,2987,3869,1616,812,24753,311127,0.34943872483221483,0.7300504697986577,20.208222214765097,18.161555302013422
133.9,USER_33,NewMedia8,1240191,35064,20825,30379,11388,6698,1596,244449,1590590,0.36490434959349594,0.44839052845528454,20.347093211382113,18.317877804878048
134.9,USER_33,NewMedia8,198638,5207,5462,9113,2863,2540,820,358847,583490,0.34875302013422815,0.10919456375838926,19.311193691275168,15.626390939597318
136.0,USER_33,NewMedia8,49407,887,6373,1781,3268,4878,453,14703,81750,0.3381694630872483,0.14867020134228187,20.057021409395972,16.052794832214765
136.9,USER_33,NewMedia8,37165,5552,5364,3367,1494,729,807,1844,56322,0.3761947333333333,0.1376808,19.382484999999996,16.124200533333333
137.9,USER_33,NewMedia8,11857,11159,4115,3470,1188,655,570,5183,38197,0.3838559060402685,0.07598590604026845,19.429756241610736,15.574586442953018
138.9,USER_33,NewMedia8,5189,7517,4037,1549,1229,970,651,14134,35276,0.3500671812080537,0.05353248322147651,19.62009657718121,15.201608926174496
140.0,USER_33,NewMedia8,6672,1164,2528,2684,1915,1545,1037,9690,27235,0.34627583892617453,0.07159530201342282,20.843962483221475,16.524723959731546
140.9,USER_33,NewMedia8,1372,1939,3691,5195,3335,1157,727,14532,31948,0.3217697333333333,0.12142006666666665,21.234201,17.698164733333332
141.9,USER_33,NewMedia8,6061,8435,3532,1940,692,654,602,3008,24924,0.5224457046979867,0.09575838926174497,21.380350738255032,18.36523489932886
143.0,USER_33,NewMedia8,5215,3189,2439,2417,1495,1293,722,6613,23383,0.6532879865771812,0.1441031543624161,20.165282348993287,17.748150402684566
143.9,USER_33,NewMedia8,13039,15027,2566,8587,4294,3528,1497,18159,66697,0.5073588666666667,0.24719813333333335,18.963994666666665,16.511788133333333
144.9,USER_33,NewMedia8,418989,5127,25382,27018,25118,9239,7178,68508,586559,0.68175,0.09804369127516778,18.759411476510067,18.2346044295302
145.9,USER_33,NewMedia8,127419,3073,10165,6253,4708,2752,984,9375,164729,0.633788456375839,0.09305053691275168,20.329275302013425,18.051510604026845
147.0,USER_33,NewMedia8,6309,5969,3316,1875,1858,705,1372,10469,31873,0.676849794520548,0.1556817808219178,19.970299589041094,18.393300547945206
147.9,USER_33,NewMedia8,16980,7708,1762,2050,3047,1821,403,4554,38325,0.5613344295302013,0.1987713422818792,21.10069731543624,18.398796442953017
148.9,USER_33,NewMedia8,8280,4657,4111,3859,4352,794,1090,5444,32587,0.33677,0.25695510067114097,20.75439610738255,18.938062617449663
149.9,USER_33,NewMedia8,136996,9844,5804,1822,1528,1242,508,14433,172177,0.3254500671140939,0.2294611409395973,19.753001006711408,18.4018244295302
151.0,USER_33,NewMedia8,8010,3156,1873,2879,2663,1144,623,4649,24997,0.3653879333333333,0.18616006666666665,20.468996066666666,18.837834199999996
151.9,USER_33,NewMedia8,7101,5787,7581,2345,1435,1447,387,2466,28549,0.3408005369127517,0.21302114093959731,20.249747919463086,17.924781812080536
152.9,USER_33,NewMedia8,8985,7822,7596,2598,3650,1894,815,5928,39288,0.515966644295302,0.18158107382550337,20.3188432885906,18.10187355704698
154.0,USER_33,NewMedia8,10844,4845,4650,3230,2680,1535,174,4862,32820,0.5853849333333333,0.21470033333333333,18.479089533333337,15.939654666666668
154.9,USER_33,NewMedia8,13992,2043,3236,2205,1872,732,729,3029,27838,0.607078187919463,0.20447214765100674,18.837470402684563,16.308578791946307
155.9,USER_33,NewMedia8,4838,615,3030,1331,1955,1224,578,2724,16295,0.658248187919463,0.2520731543624161,18.428668389261748,16.75906791946309
156.9,USER_33,NewMedia8,22883,3653,10172,2699,1737,2230,931,6867,51172,0.711954899328859,0.25217651006711406,18.375841812080537,15.913991208053691
158.0,USER_33,NewMedia8,6348,9589,5232,2517,2683,1554,320,9941,38184,0.6685458,0.21501646666666668,19.47367266666667,17.264848399999998
159.0,USER_33,NewMedia8,11813,2262,1381,1555,3894,1415,853,12727,35900,0.43360308724832214,0.27057194630872483,19.95129932885906,17.888579127516778
159.9,USER_33,NewMedia8,17716,1286,3715,4368,2507,1336,1470,15537,47935,0.5362392567567569,0.36121891891891894,18.13256972972973,15.940070472972973
161.0,USER_33,NewMedia8,4373,2843,3047,815,2816,1116,500,9171,24681,0.5267113422818792,0.40399932885906037,19.112921476510063,17.369670536912754
161.9,USER_33,NewMedia8,97556,118276,5048,9067,22760,15379,7449,390226,665761,0.4998825333333334,0.5617706666666668,18.0757556,15.991548666666667
162.9,USER_33,NewMedia8,596970,10696,83627,31481,33796,9029,5744,128058,899401,0.3570508724832215,0.4798079194630874,13.94851812080537,15.279699127516778
163.9,USER_33,NewMedia8,185569,3379,9563,1462,4427,1229,686,23058,229373,0.49049775510204086,0.39401843537414966,17.976550476190475,17.13368823129252
165.0,USER_33,NewMedia8,542355,31005,11160,16441,12251,9333,6400,37117,666062,0.5062367333333333,0.4804771999999999,17.94998833333333,17.80565493333333
165.9,USER_33,NewMedia8,235784,5690,7864,3024,3523,2601,1255,17551,277292,0.33201691275167783,0.5515360402684563,16.35549469798658,17.929949127516778
166.9,USER_33,NewMedia8,91751,5567,9193,1296,4160,1518,1316,9444,124245,0.315746711409396,0.15596543624161074,21.409691342281878,18.740776510067118
168.0,USER_33,NewMedia8,8003,2402,1562,3512,2098,842,1354,9258,29031,0.35636313333333336,0.36573479999999997,19.727045733333338,18.040101733333334
168.9,USER_33,NewMedia8,3983,1022,2367,6232,3830,1450,1172,13235,33291,0.6071487837837838,0.3822412162162162,20.11373222972973,18.671625405405404
169.9,USER_33,NewMedia8,9686,4682,3968,2629,5431,2916,835,8826,38973,0.6101129530201344,0.40086557046979865,19.688336510067113,18.964123154362415
170.9,USER_33,NewMedia8,2675,1205,3808,623,696,811,125,14596,24539,0.40884577181208054,0.3562019463087248,17.91201147651007,18.327571946308723
172.0,USER_33,NewMedia8,84497,6857,5258,16328,9392,9972,3995,60694,196993,0.5988971812080536,0.3714784563758389,19.558254697986577,18.904621543624163
172.9,USER_33,NewMedia8,8096,4062,4777,2815,3571,1232,524,14366,39443,0.5123622972972974,0.24277655405405407,20.994345000000003,19.102633648648645
173.9,USER_33,NewMedia8,2743,1265,5179,3559,1803,1604,495,9312,25960,0.39925644295302015,0.6416222818791947,17.740479530201345,17.993736241610733
175.0,USER_33,NewMedia8,132627,627,14660,6442,2672,4324,1794,16971,180117,0.4611613422818792,0.4636020134228187,15.039854228187918,16.236016979865774
176.0,USER_33,NewMedia8,95539,7685,2632,4563,2371,1212,867,30757,145626,0.5845547972972972,0.4073860810810811,18.28564601351351,18.226045405405404
176.9,USER_33,NewMedia8,367765,16299,9289,8508,14319,7679,3817,56944,484620,0.42290550335570465,0.42079053691275164,18.31318711409396,18.245015838926175
177.9,USER_33,NewMedia8,11494,7916,6904,4443,3884,2282,736,13934,51593,0.43857513333333337,0.22089559999999997,19.599929133333333,18.85997173333333
178.9,USER_33,NewMedia8,125288,9688,4720,2368,2690,1477,869,79440,226540,0.29882181208053693,0.30899718120805375,17.94700966442953,16.596712147651004
179.9,USER_33,NewMedia8,8480,948,984,3399,3735,1253,766,3915,23480,0.498271610738255,0.23141906040268462,20.63917530201342,17.730500872483223
180.9,USER_33,NewMedia8,5378,4993,2886,4265,3836,1360,267,6945,29930,0.462153288590604,0.3673671812080537,18.441916174496644,17.132031744966444
181.9,USER_33,NewMedia8,5149,1703,2277,1324,3765,1548,409,4672,20847,0.4097331333333334,0.404586,18.163020133333333,18.267430133333335
183.0,USER_33,NewMedia8,4387,4113,1022,1712,2163,1031,799,4632,19859,0.6800996644295302,0.4017008053691275,19.609610604026845,19.288288724832217
183.9,USER_33,NewMedia8,14910,15853,16921,2992,3048,1225,852,21455,77256,0.3013204697986577,0.37059456375838923,19.230658255033557,17.96462281879195
184.9,USER_33,NewMedia8,21376,3584,387,2477,2082,2018,990,1447,34361,0.4338734666666667,0.38802713333333333,19.015522999999998,17.683567066666665
185.9,USER_33,NewMedia8,36247,8786,4268,3722,2906,1392,886,16409,74616,0.4439094630872483,0.3659671812080537,18.754942147651004,17.05882134228188
186.9,USER_33,NewMedia8,28494,1985,1627,6404,2974,1408,399,18461,61752,0.33267651006711413,0.3760340268456376,18.082585100671135,17.077649731543623
187.9,USER_33,NewMedia8,1394644,37597,23745,27907,18910,11490,2498,312151,1828942,0.23972617449664424,0.28781651006711406,16.673255570469795,15.462427046979867
188.9,USER_33,NewMedia8,1821,2054,3732,633,3685,1276,547,3734,17482,0.6052118666666666,0.3882379333333334,19.06192953333333,18.2152462
190.0,USER_33,NewMedia8,5740,9066,5326,5354,2812,2087,509,4603,35497,0.3303540939597316,0.4231830872483221,19.751334228187922,18.879252281879193
191.0,USER_33,NewMedia8,81788,5172,14009,6070,2047,691,1005,14620,125402,0.5676926174496644,0.21009644295302013,21.370749060402684,19.72438946308725
191.9,USER_33,NewMedia8,17559,2043,2653,2404,1149,1448,1328,5965,34549,0.5815892,0.17972466666666673,21.2453418,18.280534
193.0,USER_33,NewMedia8,1173,1595,2699,1486,1161,2067,412,2189,12782,0.39353073825503354,0.3910133557046979,20.247874093959734,18.00676832214765
194.0,USER_33,NewMedia8,452260,33055,9087,10527,12605,9930,2748,109826,640038,0.521405100671141,0.39402208053691273,19.969168120805367,18.20297812080537
194.9,USER_33,NewMedia8,61366,37154,2773,8566,8588,7391,1528,27097,154463,0.5525687919463087,0.3936264429530202,19.376778456375842,18.208681879194632
