time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,RPD,LPD
2.9,USER_31,NewMedia12,104837,13851,10316,20007,17137,6994,4569,55048,232759,0.6311264666666667,0.3510484666666667,20.622291266666668,19.7614386
3.9,USER_31,NewMedia12,153082,1942,54494,15380,34622,5120,21197,190384,476221,0.43457878378378373,0.4680818918918918,22.147925270270267,21.413854121621625
4.9,USER_31,NewMedia12,343847,11103,19747,23706,13542,5934,4620,90859,513358,0.43790248322147646,0.4934730201342283,22.118868859060406,21.736857046979864
5.9,USER_31,NewMedia12,1017345,42837,23090,8189,12944,10929,9435,58547,1183316,0.7490422,0.5174023333333334,23.525253333333332,23.20481333333333
6.9,USER_31,NewMedia12,450627,79701,31319,77307,34682,9021,4048,271694,958399,0.5412293288590604,0.48981583892617453,24.924238859060402,24.25979818791946
8.9,USER_31,NewMedia12,529849,26017,679,12736,15188,12422,5257,174876,777024,0.209316711409396,0.678898389261745,24.249055234899327,24.51255489932886
9.9,USER_31,NewMedia12,160808,23889,16936,21624,18632,6249,2907,37723,288768,0.5928495333333333,0.3506024666666667,23.974194466666667,24.046280066666668
10.9,USER_31,NewMedia16,237799,27426,11853,5789,12641,5196,798,86563,388065,0.48071105882352944,0.7699029803921568,23.876036196078434,23.89402168627451
11.9,USER_31,NewMedia16,119517,5284,2986,5625,2136,4410,608,12447,153013,0.46476,0.5731655704697988,23.87729302013423,23.083673422818794
12.9,USER_31,NewMedia16,431738,115599,9440,26469,22733,12017,9678,166542,794216,0.45637791946308726,0.23882154362416105,23.763261543624157,23.50672
13.9,USER_31,NewMedia16,768386,10321,6769,15204,11220,13369,5299,66359,896927,0.39038973154362416,0.20283496644295299,24.303000805369123,23.744957181208054
14.9,USER_31,NewMedia16,9995,2722,1211,1098,4293,2213,542,6336,28410,0.3883682,0.1994150666666667,25.676796333333332,25.141237866666664
15.9,USER_31,NewMedia16,3315,2359,3433,3124,3019,4473,2037,5781,27541,0.552745033557047,0.5792310738255033,25.364855973154363,25.466621610738255
16.9,USER_31,NewMedia16,20606,8614,4268,2898,2572,2116,1713,17393,60180,0.36151100671140934,0.6072332885906041,25.053608322147653,24.191108724832215
17.9,USER_31,NewMedia16,69014,4003,7086,6041,4559,2790,2562,42617,138672,0.4268727516778524,0.42979704697986576,24.353057181208055,23.548042751677855
18.9,USER_31,NewMedia16,879543,6120,7333,4925,6462,3619,1186,113374,1022562,0.669614899328859,0.4812203355704698,24.88247369127517,24.48485570469799
20.0,USER_31,NewMedia16,165348,1265,2220,1077,1116,904,367,7457,179754,0.5040978523489933,0.3498628187919463,23.2526799328859,22.95170932885906
20.9,USER_31,NewMedia22,358361,4749,14341,3280,2802,3374,1201,22240,410348,0.38072410138248847,0.5856613824884793,22.96809483870967,22.610172580645163
