time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
5.0,USER_45,NewMedia1,118019,12133,6990,2797,4350,1602,378,24810,171079,0.2890229605263158,0.18960236842105266,0.14410980263157896,16.24210480263158,14.165374013157894
6.0,USER_45,NewMedia1,1460550,9991,14855,22276,7927,9416,4023,188175,1717213,0.4567944295302013,0.07878879194630874,0.1033159731543624,16.912561812080536,16.202231275167787
7.0,USER_45,NewMedia1,15455,3753,3598,1729,1373,1070,826,3925,31729,0.3704365771812081,0.09135758389261746,0.19932939597315436,17.450411140939597,14.75265644295302
8.0,USER_45,NewMedia1,247753,15931,4044,5002,8196,2233,1634,45469,330262,0.2632656375838926,0.09569892617449664,0.1693176510067114,16.681026375838925,14.753240536912749
9.0,USER_45,NewMedia1,513321,19989,9295,14067,7102,9431,4951,150037,728193,0.4505552348993289,0.07114805369127516,0.16975812080536912,17.05933073825503,15.263332147651008
10.0,USER_45,NewMedia1,14022,3249,2412,3073,2825,2018,373,11606,39578,0.6039355033557047,0.08379778523489934,0.1568218791946309,18.020658590604025,15.976476845637587
11.0,USER_45,NewMedia1,21661,2036,3470,1575,2728,2301,2735,11523,48029,0.3021374,0.1766982666666667,0.1338055333333333,17.289649533333336,15.363793133333335
12.0,USER_45,NewMedia1,22843,3283,1476,4474,3342,1092,2241,5979,44730,0.2503562416107383,0.1551420134228188,0.16631382550335572,16.728732953020135,15.292244429530202
13.0,USER_45,NewMedia1,10249,487,1571,3197,1797,683,236,2421,20641,0.2914359060402685,0.21197442953020137,0.2774744966442953,18.33332060402685,16.777184496644296
14.0,USER_45,NewMedia1,13322,5035,1022,6574,2678,2004,761,6652,38048,0.33323765100671143,0.22204328859060404,0.2280651006711409,18.1321877852349,16.68855912751678
15.0,USER_45,NewMedia1,61996,6981,2457,3519,3078,1059,663,7581,87334,0.17739139999999998,0.128685,0.11474326666666668,16.397104733333332,14.2943094
16.0,USER_45,NewMedia1,25406,6064,661,2575,2024,1760,464,5472,44426,-0.010409597315436241,0.03943395973154362,0.10059,16.215490872483223,12.974176912751679
17.0,USER_45,NewMedia1,439409,12547,21825,7421,19075,11447,6967,66277,584968,0.18614,0.4423619594594595,0.10973635135135136,17.628708716216217,15.506520945945947
18.0,USER_45,NewMedia1,686896,5703,2671,6520,3097,1359,403,25161,731810,0.24183179999999999,0.22863533333333333,0.22661886666666664,16.024331333333333,14.916882866666668
19.0,USER_45,NewMedia1,773400,10789,4579,3176,3044,1993,3148,10421,810550,0.2731989932885906,0.24730107382550334,0.26295275167785237,16.553855973154366,14.899199530201344
20.0,USER_45,NewMedia1,258560,3274,5590,13209,20973,8053,7204,159063,475926,0.2806697972972973,0.3003356756756757,0.13898885135135136,17.352325743243245,15.368528445945946
21.0,USER_45,NewMedia1,81139,22808,9524,20081,8428,5046,3776,53742,204544,0.32600583892617446,0.2857965100671141,0.1217763087248322,16.833675704697992,14.550817986577185
22.0,USER_45,NewMedia1,1355310,14603,13522,17540,10510,10370,5980,122053,1549888,0.3068860666666667,0.3532606,0.13793773333333334,17.173560466666665,15.155579333333336
23.0,USER_45,NewMedia1,828486,9529,8283,8773,13919,4907,2801,178928,1055626,0.3719725503355705,0.3671231543624161,0.14896536912751676,17.41943255033557,15.568847919463089
24.0,USER_45,NewMedia1,253088,22969,15795,8298,29163,12510,10666,27173,379662,0.35991966442953016,0.3995018120805369,0.2058106711409396,17.126471946308726,15.362179932885903
25.0,USER_45,NewMedia1,17040,776,3271,5876,5070,2080,524,13170,47807,0.38003133333333333,0.3678244,0.1575604,16.526866266666666,14.992757066666666
26.0,USER_45,NewMedia1,584925,2809,8595,1649,4109,1963,1378,136816,742244,0.4015030201342282,0.41358268456375846,0.27519912751677855,16.67814879194631,14.93677355704698
27.0,USER_45,NewMedia1,66624,1966,3540,4149,5606,2040,564,18970,103459,0.3634530201342282,0.41540557046979865,0.16084771812080537,16.85437610738255,15.284552147651004
28.0,USER_45,NewMedia1,55929,13918,7529,6600,2379,2586,1036,10631,100608,0.3011612751677853,0.4383981879194632,0.1525889932885906,16.807358724832213,15.074590939597316
29.0,USER_45,NewMedia1,48795,818,3033,7014,2186,2024,544,3596,68010,0.33566406666666665,0.4125326666666666,0.221709,15.794789466666668,14.548726466666666
30.0,USER_45,NewMedia1,14720,4226,2470,2848,1481,2036,1398,4707,33886,0.300833422818792,0.4884819463087248,0.12403483221476509,16.36430281879195,14.380701610738257
31.0,USER_45,NewMedia1,56967,4165,3023,2671,4112,1621,683,6863,80105,0.4217211409395973,0.5433516107382549,0.1381214765100671,16.238086308724835,14.776501208053688
32.0,USER_45,NewMedia1,890693,111014,47050,18206,24324,17510,5197,170950,1284944,0.41662046979865774,0.536389865771812,0.12502053691275167,15.499432080536915,14.94444234899329
33.0,USER_45,NewMedia1,959576,19231,28649,17531,15292,9348,3303,135540,1188470,0.4587021476510067,0.5088920134228188,0.17202583892617448,15.824680335570472,14.08192765100671
34.0,USER_45,NewMedia1,24506,1705,827,1846,1634,684,591,3735,35528,0.381093355704698,0.5444271140939597,0.1332791946308725,16.104681476510066,14.353699127516776
35.0,USER_45,NewMedia1,72208,8218,8704,3675,2857,3473,688,28802,128625,0.3242985906040269,0.448995033557047,0.21088342281879194,17.52389812080537,15.526598993288589
36.0,USER_45,NewMedia1,717689,13835,4349,957,2640,2352,502,15032,757356,0.29529886666666666,0.3026794,0.2684432666666666,16.201118133333335,14.781284733333335
37.0,USER_45,NewMedia1,340275,895,2720,1390,668,323,80,5400,351751,0.4131032214765101,0.551264765100671,0.12917657718120804,16.55055268456376,14.964505771812082
41.0,USER_45,NewMedia1,41513,21437,22643,7560,15156,5975,3620,38726,156630,0.42768087248322145,0.4562965771812081,0.16975013422818794,17.02725651006712,15.70448389261745
42.0,USER_45,NewMedia1,871800,31311,8005,12109,4585,2314,298,98459,1028881,0.36339536912751674,0.2591291275167785,0.17795738255033558,17.430366040268456,16.044645704697988
