time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX
159.0,USER_35,NewMedia11,360132,3649,4645,1517,3763,3475,1018,65153,443352,0.5798887919463087
160.0,USER_35,NewMedia11,43941,3657,5378,6369,5407,4040,1181,18836,88809,0.39299628378378376
161.0,USER_35,NewMedia11,69185,10042,30677,34487,15592,19726,2877,46094,228680,0.5999171428571428
162.0,USER_35,NewMedia11,55640,3036,2485,3386,6370,3175,1089,35115,110296,0.6158672972972973
163.0,USER_35,NewMedia11,7780,13093,4904,3596,5079,2229,1448,6343,44472,0.607465205479452
164.0,USER_35,NewMedia11,40108,9678,8362,7085,4399,2881,1026,13161,86700,0.5443709395973154
165.0,USER_35,NewMedia11,2773,5964,4011,3298,2384,6334,1613,5086,31463,0.6241185234899329
166.0,USER_35,NewMedia17,1840,4159,4228,3075,4430,3452,1034,6046,28264,0.47167746938775507
167.0,USER_35,NewMedia17,4108,771,3674,3388,5771,2616,969,9002,30299,0.5322523489932885
168.0,USER_35,NewMedia17,805404,12971,29362,47046,15376,18258,9256,59702,997375,0.3637202013422819
169.0,USER_35,NewMedia17,486838,39952,44281,47372,17163,7545,6918,155516,805585,0.5283437333333332
170.0,USER_35,NewMedia17,650312,23054,22014,10141,19497,34283,8552,12543,780396,0.6380656375838927
171.0,USER_35,NewMedia17,10161,4172,2694,5432,3353,2604,2012,4833,35261,0.48418161073825505
172.0,USER_35,NewMedia17,251224,2793,4249,5151,2254,1327,657,20533,288188,0.5121888590604027
173.0,USER_35,NewMedia17,1845215,18384,22358,11635,7458,7691,4191,110700,2027632,0.6159019333333333
174.0,USER_35,NewMedia17,86653,3675,1411,4228,3229,1385,516,4997,106094,0.46466651006711407
175.0,USER_35,NewMedia17,513412,32888,12307,13249,15622,8160,7913,29016,632567,0.500626577181208
176.0,USER_35,NewMedia17,5800,2659,1697,2724,2633,1237,961,4148,21859,0.6042174666666666
177.0,USER_35,NewMedia17,15098,7730,2272,8029,5884,2253,642,2119,44027,0.5409718791946307
178.0,USER_35,NewMedia17,19500,31010,9798,5184,5469,2921,717,60183,134782,0.5264654362416108
179.0,USER_35,NewMedia17,4966,2616,1941,5355,4744,1920,1727,10438,33707,0.5233289115646258
180.0,USER_35,NewMedia17,9286,5014,4501,2208,1915,3118,1365,3639,31046,0.5503818243243244
181.0,USER_35,NewMedia17,206902,10468,9726,30152,22026,13733,5365,225320,523692,0.5564477027027027
182.0,USER_35,NewMedia17,229559,30152,12936,7444,10637,6706,4500,35170,337104,0.6466846308724832
183.0,USER_35,NewMedia17,616400,15032,18530,17785,20954,6720,9700,106635,811756,0.5349706040268457
184.0,USER_35,NewMedia17,35978,19999,20077,28146,15333,8895,7345,24397,160170,0.5353422818791946
185.0,USER_35,NewMedia17,811430,83687,22260,13358,13037,9116,4614,68258,1025760,0.6459908724832214
186.0,USER_35,NewMedia17,402201,9267,11773,25703,20743,8413,5737,52180,536017,0.6001973333333334
187.0,USER_35,NewMedia17,39081,1191,2040,7050,8873,2650,1087,24298,86270,0.5208382993197279
188.0,USER_35,NewMedia17,452955,27274,8786,6069,13969,17993,8137,40785,575968,0.5011477181208054
189.0,USER_35,NewMedia17,88746,3849,4714,12020,5473,4234,2265,26940,148241,0.5622279452054796
190.0,USER_35,NewMedia17,152764,4926,7247,1657,4865,7698,2055,23368,204580,0.605665
191.0,USER_35,NewMedia17,363298,24075,17780,14412,20155,7929,3836,47110,498595,0.5862045637583893
192.0,USER_35,NewMedia17,209061,66674,72735,54025,26046,12412,8820,165152,614925,0.5524846621621622
193.0,USER_35,NewMedia17,321676,1089,1007,2868,7228,5025,687,18353,357933,0.570427837837838
194.0,USER_35,NewMedia17,832220,34238,26501,29246,20765,9767,12890,253020,1218647,0.6137955033557048
195.0,USER_35,NewMedia17,28325,6259,4348,2983,2767,5155,1342,16189,67368,0.5644109395973154
196.0,USER_35,NewMedia17,370387,14657,12045,3455,3192,3064,2418,57755,466973,0.5688229530201342
197.0,USER_35,NewMedia17,21056,2315,2433,7076,4035,2245,1147,13120,53427,0.48828556390977446
198.0,USER_35,NewMedia17,34043,11836,2863,7633,8997,4037,1987,19515,90911,0.37964080536912753
199.0,USER_35,NewMedia17,347286,11411,3115,11512,34675,8977,6668,40934,464578,0.5292928859060402
200.0,USER_35,NewMedia17,177833,8102,7819,4834,16657,2575,977,32441,251238,0.5831500675675675
201.0,USER_35,NewMedia17,832971,18963,47836,70692,55548,9170,1623,429290,1466093,0.5329007382550335
202.0,USER_35,NewMedia20,57798,7850,3954,3388,10429,3369,575,26130,113493,0.4031297126436781
203.0,USER_35,NewMedia20,8168,5977,6714,4680,4127,2643,1111,7251,40671,0.4812629530201342
204.0,USER_35,NewMedia20,15613,3290,3307,5628,3149,2136,1403,7433,41959,0.3628656462585034
205.0,USER_35,NewMedia20,352984,31352,23095,8549,4436,7866,1828,89034,519144,0.32372626666666665
206.0,USER_35,NewMedia20,860011,26914,21053,8710,15636,12609,1128,117888,1063949,0.39125581081081084
207.0,USER_35,NewMedia20,439097,75591,64866,18620,30071,9331,11894,455570,1105040,0.5825908724832215
208.0,USER_35,NewMedia20,624151,27881,22672,25558,14117,18730,14513,16429,764051,0.4943722147651007
209.0,USER_35,NewMedia20,482167,31902,18786,7505,12848,7373,3150,67370,631101,0.4631105405405405
210.0,USER_35,NewMedia20,7524,3967,5710,2926,8914,7288,941,7055,44325,0.5344726530612245
211.0,USER_35,NewMedia20,401338,40962,14583,3460,11331,21106,5104,80065,577949,0.268104966442953
212.0,USER_35,NewMedia20,224145,20771,12601,10262,42772,19369,16861,20397,367178,0.36113093333333335
213.0,USER_35,NewMedia20,721389,6920,11300,4837,31188,14496,7711,97805,895646,0.20697516778523492
214.0,USER_35,NewMedia20,319773,4491,1806,4966,3019,5006,7258,42149,388468,0.49604738255033554
215.0,USER_35,NewMedia20,109509,6883,3163,11079,5632,2252,3341,46426,188285,0.4844286666666667
216.0,USER_35,NewMedia20,84981,11326,8920,5930,5645,3706,974,57586,179068,0.4557851006711409
217.0,USER_35,NewMedia20,78657,2953,4719,5698,5802,2065,1467,9213,110574,0.8431739597315436
218.0,USER_35,NewMedia20,43131,4077,7690,2723,4915,3449,999,7602,74586,0.6513401342281879
219.0,USER_35,NewMedia20,235520,14914,5832,13662,11692,33368,2961,200495,518444,0.7717934666666667
220.0,USER_35,NewMedia20,1758979,15575,12114,3041,19679,10185,5876,122411,1947860,0.7388629054054054
221.0,USER_35,NewMedia20,59253,4578,4816,7655,6744,6783,621,23124,113574,0.7126116107382552
222.0,USER_35,NewMedia20,498926,11589,5399,9046,26225,9326,4542,12908,577961,0.4070810067114094
223.0,USER_35,NewMedia20,58154,10929,1827,5230,5694,3504,1386,16929,103653,0.337068389261745
224.0,USER_35,NewMedia20,1497665,95757,47439,42273,60182,41094,13713,297071,2095194,0.5366797972972973
225.0,USER_35,NewMedia20,1717891,38630,18217,14015,30331,41273,15267,199779,2075403,0.356961095890411
226.0,USER_35,NewMedia20,359020,4136,4923,5770,9276,12120,1337,66165,462747,0.5186042953020135
227.0,USER_35,NewMedia20,95323,44135,33489,32038,17597,7742,11684,14211,256219,0.42569972972972975
228.0,USER_35,NewMedia20,13197,1936,778,2782,7081,2161,999,10254,39188,0.40551449664429534
229.0,USER_35,NewMedia20,1104441,21884,60600,59350,18900,5595,6888,222731,1500389,0.4452831333333334
230.0,USER_35,NewMedia20,546806,15905,10036,30347,25028,16622,7195,293155,945094,0.48873644295302016
231.0,USER_35,NewMedia20,701571,7891,29382,13409,15350,15176,2184,81069,866032,0.3996329530201342
232.1,USER_35,NewMedia20,12855,2524,1860,4118,9149,2766,1414,14920,49606,0.4527906711409396
233.0,USER_35,NewMedia20,17883,14392,2213,4256,4229,1699,918,10298,55888,0.5865951020408163
234.0,USER_35,NewMedia20,11236,8274,3579,7047,3382,2419,2289,16483,54709,0.6199921232876712
235.0,USER_35,NewMedia20,48530,2430,5030,6886,4634,3693,2214,24727,98144,0.61883677852349
236.0,USER_35,NewMedia20,9174,1200,3480,7378,3879,2285,1102,17197,45695,0.6263439333333334
237.0,USER_35,NewMedia20,1712443,27935,21435,8243,19499,27642,13346,119516,1950059,0.22272738255033556
238.0,USER_35,NewMedia20,2001055,22656,52253,40681,24533,4681,14309,365745,2525913,0.10530429530201342
239.0,USER_35,NewMedia20,226938,9939,7915,3578,1820,1120,917,55467,307694,0.3809708053691275
240.0,USER_35,NewMedia20,75853,52676,12664,13773,22572,28256,6918,32395,245107,0.5151017567567567
241.0,USER_35,NewMedia20,117795,1642,719,1062,1083,684,804,13452,137241,0.5505738255033558
242.0,USER_35,NewMedia20,229216,70707,14323,17659,30172,13662,12250,115435,503424,0.6025484563758389
243.0,USER_35,NewMedia20,100995,2471,7153,6398,5180,5292,1728,13927,143144,0.7449700666666667
244.0,USER_35,NewMedia7,36815,3843,3612,2174,1763,569,210,11375,60361,0.4803669629629629
245.0,USER_35,NewMedia7,507118,17390,6818,16091,19013,16452,4062,45373,632317,0.32444174496644296
246.0,USER_35,NewMedia7,9092,10309,11353,2417,4161,5059,847,14832,58070,0.2639236241610738
247.0,USER_35,NewMedia7,13820,9892,2973,5392,4116,3194,791,6281,46459,0.3650454
248.0,USER_35,NewMedia7,1575,3768,665,1278,7134,1241,957,4781,21399,0.3414625503355704
249.0,USER_35,NewMedia7,1475,6655,2854,6556,6455,1603,1743,7137,34478,0.5373892413793103
250.0,USER_35,NewMedia7,378784,12097,19782,21802,18315,13661,1548,32746,498735,0.36541689189189186
251.0,USER_35,NewMedia7,350568,13620,5348,7804,4882,4971,925,108946,497064,0.5184252702702702
252.0,USER_35,NewMedia7,1206048,15810,22253,10660,5937,3718,2737,69386,1336549,0.35388362416107383
253.0,USER_35,NewMedia7,77017,7105,4848,3117,5184,4914,3164,22229,127578,0.23836416107382552
254.0,USER_35,NewMedia7,324452,33739,10099,35453,14157,5758,5762,110777,540197,0.3297585135135135
255.0,USER_35,NewMedia7,17383,5260,3193,8126,6767,4322,5001,1887,51939,0.5403104026845638
256.0,USER_35,NewMedia7,674305,64595,17557,33782,41149,18160,7294,319050,1175892,0.6071420805369128
257.0,USER_35,NewMedia7,10310,14203,14860,10455,20969,4085,2997,19014,96893,0.6692666666666668
258.0,USER_35,NewMedia7,4088,1345,2808,2921,6945,7498,814,4186,30605,0.49441469387755094
259.0,USER_35,NewMedia7,11848,3145,2370,4594,6588,1788,568,2792,33693,0.28081711409395976
260.0,USER_35,NewMedia7,4224,1635,3664,3190,2521,2837,1456,3149,22676,0.33385993288590604
261.0,USER_35,NewMedia7,373008,4947,20596,11615,23701,12400,938,24509,471714,0.4156368
262.0,USER_35,NewMedia7,2846,4294,2641,4381,4560,1974,815,5055,26566,0.4855823809523809
263.0,USER_35,NewMedia7,369169,20982,42406,44461,22888,4563,3685,276205,784359,0.5906411409395974
264.0,USER_35,NewMedia7,785073,106776,29121,26412,17593,15688,4416,95133,1080212,0.5350567123287671
265.0,USER_35,NewMedia7,18884,1892,6136,5845,7644,2102,1044,10552,54099,0.5191711409395972
266.0,USER_35,NewMedia7,95579,5320,16505,58267,14535,15312,3702,56443,265663,0.323536462585034
267.0,USER_35,NewMedia7,267181,7944,31733,18000,10629,4588,2616,48690,391381,0.36366256756756754
268.0,USER_35,NewMedia7,679114,21083,5111,23953,21488,9803,4039,80926,845517,0.5968127333333333
269.0,USER_35,NewMedia7,27503,16332,6034,16185,12046,7795,4653,24189,114737,0.5843847297297298
270.0,USER_35,NewMedia7,694719,21619,16875,18082,31772,7662,11792,280696,1083217,0.6684121768707484
271.0,USER_35,NewMedia7,400827,41113,79506,35894,19731,17055,9584,212776,816486,0.7056914093959732
272.0,USER_35,NewMedia7,2012126,2907,3567,8842,26712,6880,7347,16881,2085262,0.6673854666666666
273.0,USER_35,NewMedia7,78843,422,255,618,1139,1007,442,6467,89193,0.6655389261744966
