,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/24 11:28:19.419),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
315,11,NewMedia12,316,2.11679,6925894765652,0.50404,0.46552,2.09,0.02679,11,1,0.51285,0.46546,1,1.35938,0.05926,0,,0.19789,0.6611,17.91215,0.99925,1,0.43694,0.67766,19.20475,1.01488,1,0,0.0,21,,
330,11,NewMedia12,331,2.21733,6925895771037,0.51181,0.44236,2.09,0.12733,11,1,0.60261,0.4243,1,1.35938,0.05926,0,,0.20083,0.66099,17.99191,1.0255,1,0.44014,0.67783,19.10696,1.0255,1,0,0.0,21,,
345,11,NewMedia12,346,2.3179,6925896776688,0.59098,0.44315,2.2442,0.0737,12,1,0.59421,0.47273,1,1.35938,0.05926,0,,0.20144,0.66105,18.46361,1.01049,1,0.44092,0.67827,19.41095,1.01049,1,0,0.0,21,,
360,11,NewMedia12,361,2.41838,6925897781474,0.59561,0.43831,2.2442,0.17418,12,1,0.64262,0.40752,1,1.35938,0.05926,0,,0.20245,0.66178,18.60586,1.04756,1,0.44198,0.67883,19.42664,1.04021,1,0,0.0,21,,
375,11,NewMedia12,376,2.51878,6925898785517,0.6343,0.44035,2.43825,0.08054,13,1,0.63221,0.45724,1,1.35938,0.05926,0,,0.20264,0.66211,18.73416,1.01304,1,0.44208,0.67897,19.49412,1.01304,1,0,0.0,21,,
390,11,NewMedia12,391,2.61957,6925899793402,0.62464,0.4458,2.43825,0.18132,13,1,0.49612,0.4242,1,1.35938,0.05926,0,,0.19829,0.66231,19.19918,1.01304,1,0.43795,0.67847,19.9441,1.01304,1,0,0.0,21,,
405,11,NewMedia12,406,2.71957,6925900793480,0.38985,0.46954,2.65282,0.06676,14,1,0.38565,0.47247,1,1.35938,0.05926,0,,0.19446,0.66262,19.2263,1.01049,1,0.43436,0.67826,20.6995,1.01049,1,0,0.0,21,,
420,11,NewMedia12,421,2.82036,6925901801200,0.39045,0.45925,2.65282,0.16754,14,1,0.39913,0.43686,1,1.35938,0.05926,0,,0.19422,0.663,19.72597,1.01049,1,0.43439,0.67906,20.68079,1.01049,1,0,0.0,21,,
435,11,NewMedia12,436,2.92075,6925902805196,0.38351,0.46056,2.65282,0.26793,14,1,0.36959,0.50262,1,1.35938,0.05926,0,,0.19291,0.66361,19.69061,0.99076,1,0.4331,0.67925,20.87934,0.99733,1,0,0.0,21,,
450,11,NewMedia12,451,3.02107,6925903808344,0.3503,0.17443,2.98787,0.0332,15,1,0.34984,0.161,1,1.35938,0.05926,0,,0.19194,0.65985,19.86918,1.01049,1,0.43155,0.6751,20.43573,1.01049,1,0,0.0,21,,
465,11,NewMedia12,466,3.12181,6925904815760,0.35102,0.1426,2.98787,0.13394,15,1,0.35581,0.13934,1,1.35938,0.05926,0,,0.19163,0.66023,19.70142,1.03255,1,0.43125,0.67514,20.77235,1.0252,1,0,0.0,21,,
480,11,NewMedia12,481,3.22205,6925905818209,0.56153,0.15679,2.98787,0.19434,15,0,0.56532,0.15065,1,1.35938,0.05926,0,,0.19866,0.6591,19.44774,0.99706,1,0.43824,0.67516,20.57061,0.99706,1,0,0.0,21,,
495,11,NewMedia12,496,3.32274,6925906825078,0.56749,0.1466,3.20879,0.11395,16,1,0.55931,0.12293,1,1.35938,0.05926,0,,0.19901,0.65911,19.65942,1.0399,1,0.43863,0.67563,20.21465,1.0399,1,0,0.0,21,,
510,11,NewMedia12,511,3.42294,6925907827130,0.65257,0.19036,3.38951,0.03343,17,1,0.65581,0.17528,1,1.35938,0.05926,0,,0.20213,0.65974,19.14872,0.98363,1,0.44177,0.67621,20.97544,0.98363,1,0,0.0,21,,
525,11,NewMedia12,526,3.52338,6925908831406,0.65492,0.1674,3.38951,0.13387,17,1,0.65144,0.13989,1,1.35938,0.05926,0,,0.20284,0.65947,19.52022,1.01049,1,0.44233,0.67625,20.42768,1.01049,1,0,0.0,21,,
540,11,NewMedia12,541,3.62447,6925909842401,0.68299,0.21154,3.38951,0.22821,17,0,0.7998,0.49633,1,1.35938,0.05926,0,,0.20769,0.66401,19.83523,0.99706,1,0.44627,0.68107,20.39733,0.99706,1,0,0.0,21,,
555,11,NewMedia12,556,3.72433,6925910840967,0.84938,0.68366,3.64397,0.08037,18,1,0.84562,0.71218,1,1.35938,0.05926,0,,0.20989,0.66826,19.79937,0.98363,1,0.44924,0.68554,20.30668,0.98363,1,0,0.0,21,,
570,11,NewMedia12,571,3.82538,6925911851409,0.8456,0.68857,3.64397,0.18141,18,1,0.84827,0.6652,1,1.35938,0.05926,0,,0.21013,0.6682,20.31795,1.02647,1,0.44987,0.68565,21.0755,1.02647,1,0,0.0,21,,
585,11,NewMedia12,586,3.92586,6925912856331,0.69288,0.68607,3.64397,0.26184,18,0,0.61748,0.66757,1,1.35938,0.05926,0,,0.20296,0.66736,20.22246,1.01207,1,0.443,0.68503,21.50046,1.01207,1,0,0.0,21,,
600,11,NewMedia12,601,4.02609,6925913858576,0.62201,0.6649,3.93256,0.09354,19,1,0.61128,0.67704,1,1.35938,0.05926,0,,0.20287,0.66711,20.84248,0.99706,1,0.44314,0.68477,21.81781,0.99706,1,0,0.0,21,,
615,11,NewMedia12,616,4.12631,6925914860850,0.6127,0.67446,3.93256,0.19376,19,1,0.60002,0.68782,1,1.35938,0.05926,0,,0.20273,0.66693,21.01316,0.98363,1,0.44302,0.68479,21.98111,0.98363,1,0,0.0,21,,
630,11,NewMedia12,631,4.22682,6925915865892,0.39165,0.65012,4.1801,0.04672,20,1,0.38566,0.63718,1,1.35938,0.05926,0,,0.19463,0.66713,20.87651,0.99706,1,0.43487,0.68368,21.83392,0.99706,1,0,0.0,21,,
645,11,NewMedia12,646,4.32739,6925916871559,0.38706,0.64981,4.1801,0.14729,20,1,0.40567,0.65644,1,1.35938,0.05926,0,,0.19318,0.66654,21.40609,0.98363,1,0.43353,0.68284,21.65344,0.98363,1,0,0.0,21,,
660,11,NewMedia12,661,4.42767,6925917874420,0.38528,0.65719,4.1801,0.24757,20,1,0.37924,0.69124,1,1.35938,0.05926,0,,0.19217,0.6656,21.71713,1.01049,1,0.43256,0.68155,21.83279,1.01049,1,0,0.0,21,,
675,11,NewMedia12,676,4.52824,6925918880163,0.38243,0.65949,4.1801,0.34814,20,1,0.38567,0.6722,1,1.35938,0.05926,0,,0.18726,0.66398,21.55231,1.01049,1,0.42786,0.67863,21.83281,1.01049,1,0,0.0,21,,
690,11,NewMedia12,691,4.62863,6925919884032,0.38945,0.22763,4.59521,0.03342,21,1,0.37802,0.19885,1,1.35938,0.05926,0,,0.18073,0.65494,21.81331,1.01049,1,0.42043,0.66651,22.63199,1.01049,1,0,0.0,21,,
705,11,NewMedia12,706,4.72966,6925920894275,0.3941,0.219,4.59521,0.13445,21,1,0.38727,0.20293,1,1.35938,0.05926,0,,0.17549,0.6556,21.87394,1.01049,1,0.41587,0.66506,22.3992,1.01049,1,0,0.0,21,,
720,11,NewMedia12,721,4.82971,6925921894833,0.38669,0.20541,4.59521,0.2345,21,1,0.3734,0.17793,1,1.35938,0.05926,0,,0.17436,0.65732,21.27083,0.99048,1,0.4144,0.66605,22.39206,0.9839,1,0,0.0,21,,
735,11,NewMedia12,736,4.93027,6925922900366,0.45905,0.1302,4.87654,0.05373,22,1,0.54894,0.14248,1,1.35938,0.05926,0,,0.18062,0.65668,21.38855,1.01049,1,0.42052,0.66621,21.96939,1.01049,1,0,0.0,21,,
750,11,NewMedia12,752,5.03728,6925923970426,0.56171,0.17245,4.97063,0.06665,23,1,0.56684,0.15656,1,1.35938,0.05926,0,,0.1805,0.65624,21.00731,1.01049,1,0.4209,0.66617,21.88251,1.01049,1,0,0.0,21,,
765,11,NewMedia12,767,5.13818,6925924979579,0.66057,0.19365,5.09787,0.04031,24,1,0.656,0.19437,1,1.35938,0.05926,0,,0.18293,0.65643,20.96825,0.98418,1,0.42335,0.66608,21.37462,0.98418,1,0,0.0,21,,
780,11,NewMedia12,782,5.23837,6925925981339,0.65768,0.17475,5.09787,0.1405,24,1,0.64925,0.16203,1,1.35938,0.05926,0,,0.18348,0.65647,21.2885,0.98363,1,0.42394,0.66624,21.56101,0.98363,1,0,0.0,21,,
795,11,NewMedia12,797,5.33916,6925926989189,0.63076,0.18834,5.31915,0.02,25,1,0.57209,0.26896,1,1.35938,0.05926,0,,0.18118,0.65799,21.34937,0.99034,1,0.42151,0.66751,21.80397,0.99034,1,0,0.0,21,,
810,11,NewMedia12,812,5.44064,6925928004171,0.2041,0.64871,5.39917,0.04147,26,1,0.20421,0.65491,1,1.35938,0.05926,0,,0.16867,0.66541,20.85056,1.01049,1,0.40902,0.67505,21.75902,1.01049,1,0,0.0,21,,
825,11,NewMedia12,827,5.53964,6925928994175,0.17863,0.70047,5.39917,0.13391,26,0,0.1609,0.716,1,1.35938,0.05926,0,,0.16838,0.66577,21.58885,0.99034,1,0.40863,0.67568,21.78501,0.99034,1,0,0.0,21,,
840,11,NewMedia12,842,5.64029,6925930000512,0.18077,0.71122,5.53964,0.10065,27,1,0.1928,0.71486,1,1.35938,0.05926,0,,0.16888,0.66578,21.76964,0.99733,1,0.40922,0.67571,22.13659,1.00391,1,0,0.0,21,,
855,11,NewMedia12,857,5.74069,6925931004572,0.17577,0.71181,5.53964,0.20105,27,1,0.16798,0.72693,1,1.35938,0.05926,0,,0.16903,0.66618,22.8362,1.018,1,0.40946,0.67603,22.47581,1.018,1,0,0.0,21,,
870,11,NewMedia12,872,5.8416,6925932013679,0.21696,0.70556,5.53964,0.29492,27,0,0.44597,0.63509,1,1.35938,0.05926,0,,0.17659,0.66477,22.34995,1.0252,1,0.4184,0.67517,23.39969,1.03255,1,0,0.0,21,,
885,11,NewMedia12,887,5.94164,6925933014091,0.81169,0.6582,5.88179,0.05984,28,1,0.82031,0.66778,1,1.35938,0.05926,0,,0.18996,0.66467,22.84323,0.98363,1,0.43042,0.67586,22.97919,0.98363,1,0,0.0,21,,
900,11,NewMedia12,902,6.04198,6925934017432,0.81388,0.67195,5.88179,0.16019,28,1,0.86645,0.68941,1,1.35938,0.05926,0,,0.19119,0.66532,22.93087,0.99062,1,0.43143,0.6767,23.30447,0.98404,1,0,0.0,21,,
915,11,NewMedia12,917,6.14246,6925935022237,0.84025,0.72475,6.09604,0.04642,29,1,0.8358,0.72765,1,1.35938,0.05926,0,,0.19117,0.66517,22.90444,0.95731,1,0.43163,0.67672,23.16091,0.95731,1,0,0.0,21,,
930,11,NewMedia12,932,6.24295,6925936027126,0.83434,0.71393,6.09604,0.14691,29,1,0.83935,0.69189,1,1.35938,0.05926,0,,0.19144,0.66487,22.99696,1.01049,1,0.43186,0.67655,23.64614,1.01049,1,0,0.0,21,,
945,11,NewMedia12,947,6.34367,6925937034432,0.81543,0.57147,6.28342,0.06026,30,1,0.70148,0.28568,1,1.35938,0.05926,0,,0.18781,0.65805,23.89723,1.00505,1,0.42751,0.66908,24.16483,0.9977,1,0,0.0,21,,
960,11,NewMedia12,962,6.44398,6925938037583,0.65386,0.1605,6.39053,0.05345,31,1,0.65938,0.14289,1,1.35938,0.05926,0,,0.18625,0.65607,23.44752,1.01304,1,0.42628,0.66713,24.30674,1.01304,1,0,0.0,21,,
975,11,NewMedia12,977,6.54494,6925939047048,0.65539,0.14955,6.39053,0.1544,31,1,0.65408,0.12806,1,1.35938,0.05926,0,,0.18605,0.65601,23.55426,1.0252,1,0.42628,0.66713,24.30674,1.03255,1,0,0.0,21,,
990,11,NewMedia12,992,6.64543,6925940051989,0.65541,0.14609,6.39053,0.2549,31,1,0.66,0.15611,1,1.35938,0.05926,0,,0.18601,0.6559,23.38815,1.0252,1,0.42633,0.66719,24.06999,1.01785,1,0,0.0,21,,
1005,11,NewMedia12,1007,6.74533,6925941050988,0.76164,0.70991,6.7254,0.01993,32,1,0.76736,0.72629,1,1.35938,0.05926,0,,0.18993,0.66528,23.12858,0.98363,1,0.42981,0.6767,22.97661,0.98363,1,0,0.0,21,,
1020,11,NewMedia12,1022,6.84587,6925942056463,0.76475,0.70146,6.7254,0.12047,32,1,0.76409,0.72359,1,1.35938,0.05926,0,,0.19008,0.665,23.03792,1.01049,1,0.43061,0.67678,22.91631,1.01049,1,0,0.0,21,,
1035,11,NewMedia12,1037,6.94637,6925943061325,0.76243,0.70555,6.7254,0.22096,32,1,0.75705,0.71657,1,1.35938,0.05926,0,,0.19051,0.66486,22.93693,0.98363,1,0.4311,0.67694,23.16219,0.98363,1,0,0.0,20,,
1050,11,NewMedia12,1052,7.04652,6925944062983,0.57742,0.6644,6.99371,0.05281,33,1,0.58231,0.62955,1,1.35938,0.05926,0,,0.18467,0.66495,23.85142,1.04052,1,0.42579,0.67636,23.38216,1.04052,1,0,0.0,20,,
1065,11,NewMedia12,1067,7.14761,6925945073767,0.58384,0.67001,6.99371,0.1539,33,1,0.60736,0.68643,1,1.35938,0.05926,0,,0.18672,0.66527,24.58642,1.00378,1,0.42764,0.67742,24.14636,1.00378,1,0,0.0,20,,
1080,11,NewMedia12,1082,7.24782,6925946075847,0.61059,0.6987,7.19415,0.05367,34,1,0.56785,0.67702,1,1.35938,0.05926,0,,0.18604,0.66509,25.01368,1.0252,1,0.42741,0.677,24.3027,1.01785,1,0,0.0,20,,
1095,11,NewMedia12,1097,7.34822,6925947079837,0.3878,0.68072,7.31526,0.03296,35,1,0.39883,0.70444,1,1.35938,0.05926,0,,0.18056,0.66513,24.13943,1.01049,1,0.42151,0.6775,25.33486,1.01049,1,0,0.0,20,,
1110,11,NewMedia12,1112,7.44882,6925948085832,0.38699,0.67565,7.31526,0.13356,35,1,0.39109,0.66648,1,1.35938,0.05926,0,,0.18105,0.66516,24.19429,1.01848,1,0.42203,0.67784,25.55258,1.02583,1,0,0.0,20,,
1125,11,NewMedia12,1127,7.54932,6925949090849,0.3856,0.67918,7.31526,0.23405,35,1,0.38252,0.67186,1,1.35938,0.05926,0,,0.18167,0.66494,24.3969,1.04772,1,0.42255,0.67769,25.68071,1.05507,1,0,0.0,20,,
1140,11,NewMedia12,1142,7.6501,6925950098622,0.56297,0.23649,7.62289,0.02721,36,1,0.56911,0.22529,1,1.35938,0.05926,0,,0.18871,0.65627,25.28934,1.01976,1,0.42799,0.66887,25.79981,1.01976,1,0,0.0,20,,
1155,11,NewMedia12,1157,7.75049,6925951102604,0.64879,0.16485,7.62289,0.10748,36,0,0.65957,0.16193,1,1.35938,0.05926,0,,0.19222,0.65577,24.95714,1.0399,1,0.43193,0.66903,25.63116,1.0399,1,0,0.0,20,,
1170,11,NewMedia12,1172,7.85165,6925952114154,0.66199,0.18416,7.73705,0.11461,37,1,0.66492,0.20943,1,1.35938,0.05926,0,,0.1923,0.65569,24.0133,0.98418,1,0.43214,0.66928,25.01995,0.98418,1,0,0.0,20,,
1185,11,NewMedia12,1187,7.95107,6925953108261,0.6634,0.19318,7.73705,0.21402,37,1,0.66803,0.18543,1,1.35938,0.05926,0,,0.19265,0.65583,23.43038,0.99189,1,0.43258,0.6694,24.37592,1.00582,1,0,0.0,20,,
1200,11,NewMedia12,1202,8.05196,6925954117267,0.66534,0.18451,7.73705,0.31491,37,1,0.66266,0.17544,1,1.35938,0.05926,0,,0.19325,0.65588,22.57883,0.99733,1,0.43305,0.66993,23.38243,0.99076,1,0,0.0,20,,
1215,11,NewMedia12,1217,8.15236,6925955121227,0.77267,0.42932,7.73705,0.4019,37,0,0.84705,0.61598,1,1.35938,0.05926,0,,0.1999,0.66359,22.35029,1.01049,1,0.43807,0.67768,22.83159,1.01049,1,0,0.0,20,,
1230,11,NewMedia12,1232,8.25247,6925956122350,0.84886,0.67074,8.1656,0.08687,38,1,0.85638,0.67525,1,1.35938,0.05926,0,,0.19952,0.6649,22.06727,0.99833,1,0.43937,0.67922,22.96193,1.00569,1,0,0.0,20,,
1245,11,NewMedia12,1247,8.35312,6925957128909,0.85313,0.66392,8.1656,0.18752,38,1,0.85838,0.68082,1,1.35938,0.05926,0,,0.19925,0.66466,22.3915,1.01304,1,0.43945,0.67912,23.20945,1.01304,1,0,0.0,20,,
1260,11,NewMedia12,1262,8.45348,6925958132395,0.8552,0.66035,8.1656,0.28787,38,1,0.8603,0.6324,1,1.35938,0.05926,0,,0.1992,0.6649,22.88205,1.0399,1,0.43938,0.67921,23.51826,1.0399,1,0,0.0,20,,
1275,11,NewMedia12,1277,8.55418,6925959139583,0.85766,0.65857,8.1656,0.38858,38,1,0.85103,0.68332,1,1.35938,0.05926,0,,0.19952,0.66423,23.16662,0.95234,1,0.43956,0.67871,24.2438,0.95892,1,0,0.0,20,,
1290,11,NewMedia12,1292,8.6546,6925960143677,0.84283,0.70255,8.60112,0.05348,39,1,0.84607,0.6836,1,1.35938,0.05926,0,,0.19993,0.66409,23.62626,0.99733,1,0.43998,0.6786,24.73111,1.00391,1,0,0.0,20,,
1305,11,NewMedia12,1307,8.75499,6925961147513,0.65651,0.24031,8.60112,0.11354,39,0,0.63955,0.23522,1,1.35938,0.05926,0,,0.19585,0.65523,24.06564,0.97719,1,0.43461,0.66981,25.76613,0.97061,1,0,0.0,20,,
1320,11,NewMedia12,1322,8.85547,6925962152343,0.64758,0.20762,8.74144,0.11403,40,1,0.65527,0.20473,1,1.35938,0.05926,0,,0.19854,0.65332,24.23241,0.98418,1,0.4378,0.66991,25.64627,0.98418,1,0,0.0,20,,
1335,11,NewMedia12,1337,8.95633,6925963160930,0.64315,0.15431,8.74144,0.19476,40,0,0.63821,0.14406,1,1.35938,0.05926,0,,0.20366,0.64615,24.30835,1.03301,1,0.44222,0.66594,25.38942,1.03301,1,0,0.0,20,,
1350,11,NewMedia12,1352,9.05673,6925964165046,0.63599,0.17462,8.94278,0.11395,41,1,0.51412,0.28033,1,1.35938,0.05926,0,,0.19941,0.6476,23.79811,1.0327,1,0.4376,0.66721,23.86889,1.02535,1,0,0.0,20,,
1365,11,NewMedia12,1367,9.15869,6925965184592,0.163,0.73679,9.11006,0.04863,42,1,0.17539,0.74515,1,1.35938,0.05926,0,,0.18835,0.65957,24.40853,0.99733,1,0.42613,0.67958,23.62135,0.99076,1,0,0.0,20,,
1380,11,NewMedia12,1382,9.25778,6925966175461,0.16507,0.74339,9.11006,0.14772,42,1,0.1593,0.74133,1,1.35938,0.05926,0,,0.19282,0.65909,24.06873,1.018,1,0.43085,0.6815,23.60348,1.018,1,0,0.0,20,,
1395,11,NewMedia12,1397,9.35834,6925967181067,0.16755,0.74103,9.11006,0.24828,42,1,0.18347,0.7318,1,1.35938,0.05926,0,,0.19701,0.65732,24.44499,1.01049,1,0.43521,0.6807,24.34131,1.01049,1,0,0.0,20,,
1410,11,NewMedia12,1412,9.45833,6925968181013,0.17151,0.73982,9.11006,0.34827,42,1,0.18315,0.72615,1,1.35938,0.05926,0,,0.19846,0.65923,24.84921,1.00378,1,0.43682,0.68217,24.39598,1.00378,1,0,0.0,20,,
1425,11,NewMedia12,1427,9.5587,6925969184741,0.17475,0.73182,9.11006,0.44864,42,1,0.15361,0.70211,1,1.35938,0.05926,0,,0.19999,0.65972,24.6332,1.01049,1,0.43809,0.68293,24.38935,1.01049,1,0,0.0,20,,
1440,11,NewMedia12,1442,9.65932,6925970190818,0.17459,0.72007,9.11006,0.54926,42,1,0.1698,0.69582,1,1.35938,0.05926,0,,0.20164,0.6588,24.51288,1.01049,1,0.43952,0.68284,24.39558,1.01049,1,0,0.0,20,,
1455,11,NewMedia12,1457,9.75961,6925971193747,0.17207,0.71626,9.11006,0.64955,42,1,0.17706,0.75416,1,1.35938,0.05926,0,,0.20172,0.65917,24.60562,0.97047,1,0.43974,0.68346,24.26524,0.96389,1,0,0.0,20,,
1470,11,NewMedia12,1472,9.86012,6925972198920,0.16787,0.70735,9.11006,0.75006,42,1,0.18451,0.69047,1,1.35938,0.05926,0,,0.20125,0.65873,24.70823,1.01049,1,0.43934,0.68297,24.07257,1.01049,1,0,0.0,20,,
1485,11,NewMedia12,1487,9.96056,6925973203215,0.168,0.70923,9.11006,0.85049,42,1,0.16985,0.69489,1,1.35938,0.05926,0,,0.20082,0.65953,25.16022,1.01049,1,0.43885,0.68352,23.77254,1.01049,1,0,0.0,20,,
1500,11,NewMedia12,1502,10.0612,6925974209766,0.44978,0.19407,9.11006,0.89796,42,0,0.47943,0.17836,1,1.35938,0.05926,0,,0.21064,0.6513,24.88544,1.0252,1,0.44756,0.67518,24.49937,1.01785,1,0,0.0,20,,
1515,11,NewMedia12,1517,10.16196,6925975217288,0.49584,0.1713,10.05441,0.10754,43,1,0.62649,0.14978,1,1.35938,0.05926,0,,0.21405,0.65034,24.70855,1.0399,1,0.45168,0.67443,24.53636,1.0399,1,0,0.0,20,,
1530,11,NewMedia12,1532,10.26257,6925976223375,0.63917,0.18792,10.18175,0.08083,44,1,0.65279,0.18555,1,1.35938,0.05926,0,,0.21411,0.65103,24.92524,1.00669,1,0.45207,0.67474,24.30947,1.00669,1,0,0.0,20,,
1545,11,NewMedia12,1547,10.36296,6925977227225,0.64382,0.18229,10.18175,0.18121,44,1,0.64788,0.15517,1,1.35938,0.05926,0,,0.21272,0.65152,24.40452,1.01848,1,0.45088,0.6744,24.18864,1.02583,1,0,0.0,20,,
1560,11,NewMedia12,1562,10.46294,6925978227117,0.64686,0.18369,10.18175,0.28119,44,1,0.64224,0.20618,1,1.35938,0.05926,0,,0.21226,0.6519,24.17908,0.98418,1,0.45053,0.67431,23.72719,0.98418,1,0,0.0,19,,
1575,11,NewMedia12,1577,10.56363,6925979233949,0.64972,0.17967,10.18175,0.38188,44,1,0.64089,0.31508,1,1.35938,0.05926,0,,0.21082,0.65361,23.75559,0.99733,1,0.44913,0.67552,23.82668,1.00391,1,0,0.0,19,,
