,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/02 10:49:41.163),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
15,11,NewMedia12,13,0.08716,6088919739264,0.18072,0.15084,0.0,0.08716,1,1,0.19807,0.17182,1,1.3625,0.15648,0,,0.20357,0.74946,24.80786,1.31479,1,0.43753,0.80037,24.01038,1.31479,1,0,0.0,29,,
30,11,NewMedia12,28,0.18719,6088920739146,0.18377,0.15439,0.0,0.18719,1,1,0.19864,0.14375,1,1.3625,0.15648,0,,0.20286,0.7492,25.01968,1.34443,1,0.43701,0.80023,24.32505,1.34443,1,0,0.0,29,,
45,11,NewMedia12,43,0.2879,6088921746526,0.34119,0.7765,0.25458,0.03333,2,1,0.33459,0.66274,0,1.3625,0.15648,0,,0.20275,0.75347,13.565,1.42113,0,0.44146,0.8082,18.30556,1.40904,0,0,0.0,29,,
60,11,NewMedia12,58,0.38855,6088922753219,0.39284,0.45885,0.34827,0.04028,3,1,0.37797,0.40716,1,1.3625,0.15648,0,,0.20759,0.75551,23.40383,1.47291,1,0.44168,0.80655,23.68712,1.48672,1,0,0.0,30,,
75,11,NewMedia12,73,0.48932,6088923760778,0.38452,0.44378,0.34827,0.14105,3,1,0.38559,0.44417,1,1.3625,0.15648,0,,0.20753,0.75632,21.68436,1.50053,1,0.44158,0.80695,21.29596,1.50053,1,0,0.0,30,,
90,11,NewMedia12,88,0.58929,6088924760703,0.47469,0.48182,0.5625,0.02679,4,1,0.49892,0.47305,1,1.3625,0.15648,0,,0.21214,0.75651,20.81578,1.45472,1,0.44593,0.80694,19.19713,1.44264,1,0,0.0,30,,
105,11,NewMedia12,103,0.69,6088925767496,0.50139,0.47681,0.5625,0.1275,4,1,0.52221,0.4836,1,1.3625,0.15648,0,,0.2125,0.75644,19.53432,1.47291,1,0.44643,0.80714,18.65441,1.4591,1,0,0.0,30,,
120,11,NewMedia12,118,0.79083,6088926775588,0.58413,0.46523,0.75012,0.04071,5,1,0.60698,0.45754,1,1.3625,0.15648,0,,0.21537,0.75679,18.73271,1.47889,1,0.4487,0.80792,18.59353,1.47889,1,0,0.0,30,,
135,11,NewMedia12,133,0.89081,6088927775262,0.58385,0.43832,0.75012,0.14069,5,1,0.57051,0.44777,1,1.3625,0.15648,0,,0.21535,0.75701,18.04438,1.5177,1,0.4487,0.80823,17.92963,1.50389,1,0,0.0,30,,
150,11,NewMedia12,148,0.99146,6088928781991,0.4226,0.43348,0.96448,0.02698,6,1,0.43663,0.43345,1,1.3625,0.15648,0,,0.21128,0.7576,17.54428,1.48014,1,0.44411,0.80854,17.70455,1.48014,1,0,0.0,30,,
