,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/15 14:47:13.824),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
285,20,NewMedia21,285,1.90894,41395107852,0.40985,0.4463,1.80176,0.10718,7,1,0.40245,0.45597,1,1.38229,0.125,0,,0.40411,0.27256,18.97687,1.04306,1,0.65843,0.27517,17.84792,1.04306,1,0,0.0,17,,
300,20,NewMedia21,300,2.00977,41396115432,0.4461,0.46669,1.80176,0.20142,7,0,0.46648,0.44472,1,1.38229,0.125,0,,0.40661,0.27197,18.77492,1.05825,1,0.66051,0.27469,18.28042,1.05825,1,0,0.0,17,,
315,20,NewMedia21,315,2.11035,41397120949,0.46879,0.47054,2.00977,0.10059,8,1,0.47666,0.47234,1,1.38229,0.125,0,,0.40756,0.27152,19.01634,1.03571,1,0.66143,0.27492,18.64547,1.03571,1,0,0.0,17,,
330,20,NewMedia21,330,2.21021,41398120662,0.40822,0.46458,2.177,0.0332,9,1,0.40213,0.47342,1,1.38229,0.125,0,,0.4058,0.27139,19.81094,1.021,1,0.6598,0.27407,18.72991,1.01365,1,0,0.0,17,,
345,20,NewMedia21,345,2.31079,41399126545,0.40329,0.48893,2.177,0.13379,9,1,0.39853,0.50781,1,1.38229,0.125,0,,0.40574,0.2708,20.16405,1.01365,1,0.65961,0.27367,19.28252,1.021,1,0,0.0,17,,
360,20,NewMedia21,360,2.41162,41400135244,0.36457,0.47159,2.3916,0.02002,10,1,0.36513,0.47369,1,1.38229,0.125,0,,0.40467,0.27059,20.41297,1.04306,1,0.6583,0.2733,20.0807,1.04306,1,0,0.0,17,,
375,20,NewMedia21,375,2.51221,41401139980,0.36388,0.49026,2.3916,0.12061,10,1,0.3786,0.77557,0,1.38229,0.125,0,,0.4058,0.27233,14.20585,1.021,0,0.65825,0.27478,13.71165,1.01365,0,0,0.0,17,,
390,20,NewMedia21,390,2.61255,41402144770,0.0,0.0,2.3916,0.1272,10,0,0.3786,0.77557,0,1.38229,0.125,0,,0.4058,0.27233,14.20585,1.01365,0,0.65825,0.27478,13.71165,1.01365,0,516,0.0,17,,
405,20,NewMedia21,406,2.71948,41403212696,0.3608,0.48248,2.68579,0.03369,11,1,0.36047,0.49864,1,1.38229,0.125,0,,0.40403,0.2703,22.15988,1.01365,1,0.65793,0.27345,21.08612,1.01365,1,0,0.0,18,,
420,20,NewMedia21,421,2.81982,41404217447,0.37811,0.62156,2.68579,0.11401,11,0,0.38689,0.65077,1,1.38229,0.125,0,,0.40489,0.27598,21.86947,1.05074,1,0.65854,0.27793,19.91948,1.04339,1,0,0.0,18,,
435,20,NewMedia21,436,2.92041,41405221195,0.38344,0.6742,2.8064,0.11401,12,1,0.3816,0.67391,1,1.38229,0.125,0,,0.40473,0.27629,22.18006,1.02868,1,0.65859,0.27852,20.69743,1.02868,1,0,0.0,18,,
450,20,NewMedia21,451,3.02075,41406226066,0.37409,0.67837,2.8064,0.21436,12,1,0.36647,0.71612,1,1.38229,0.125,0,,0.40427,0.27735,22.64077,1.01365,1,0.65813,0.27932,21.01208,1.01365,1,0,0.0,18,,
465,20,NewMedia21,466,3.12134,41407231912,0.33953,0.47954,2.8064,0.28833,12,0,0.3319,0.48773,1,1.38229,0.125,0,,0.40352,0.2741,23.16132,1.02868,1,0.65638,0.27672,22.12903,1.02868,1,0,0.0,17,,
480,20,NewMedia21,481,3.22192,41408236628,0.32385,0.47151,3.12134,0.10059,13,1,0.31964,0.47676,1,1.38229,0.125,0,,0.40315,0.27511,22.95045,1.02868,1,0.65631,0.27792,21.87497,1.02868,1,0,0.0,17,,
495,20,NewMedia21,496,3.32227,41409241409,0.35225,0.43345,3.12134,0.19409,13,0,0.45693,0.1658,1,1.38229,0.125,0,,0.4061,0.27087,23.62841,1.04306,1,0.6586,0.2737,21.32773,1.04306,1,0,0.0,17,,
510,20,NewMedia21,511,3.4231,41410249761,0.46736,0.20095,3.34253,0.08057,14,1,0.47395,0.22168,1,1.38229,0.125,0,,0.40418,0.27176,22.81771,1.01365,1,0.65682,0.27421,21.36987,1.01365,1,0,0.0,17,,
525,20,NewMedia21,526,3.52319,41411249826,0.46556,0.18439,3.34253,0.18066,14,1,0.45796,0.11724,1,1.38229,0.125,0,,0.40325,0.27225,23.02016,1.08269,1,0.65583,0.27447,21.68165,1.07533,1,0,0.0,17,,
540,20,NewMedia21,541,3.62402,41412259171,0.46968,0.16035,3.57666,0.04736,15,1,0.46618,0.18846,1,1.38229,0.125,0,,0.40283,0.27237,22.71631,1.01365,1,0.65521,0.27416,21.6531,1.01365,1,0,0.0,17,,
555,20,NewMedia21,556,3.72461,41413264365,0.46642,0.15127,3.57666,0.14795,15,1,0.45221,0.13862,1,1.38229,0.125,0,,0.4035,0.27163,22.832,1.02868,1,0.65578,0.27368,21.5439,1.02868,1,0,0.0,17,,
570,20,NewMedia21,571,3.82471,41414265260,0.4687,0.1445,3.57666,0.24805,15,1,0.4889,0.12404,1,1.38229,0.125,0,,0.40552,0.27123,23.08347,1.021,1,0.65758,0.2735,21.19101,1.02836,1,0,0.0,17,,
585,20,NewMedia21,586,3.92554,41415273519,0.47942,0.13097,3.85815,0.06738,16,1,0.47798,0.08399,1,1.38229,0.125,0,,0.40633,0.27052,22.96903,1.04306,1,0.65853,0.27333,21.04182,1.04306,1,0,0.0,17,,
600,20,NewMedia21,601,4.02539,41416272753,0.48308,0.11354,3.85815,0.16724,16,1,0.48302,0.1536,1,1.38229,0.125,0,,0.40549,0.26989,22.97269,1.01365,1,0.65783,0.27155,20.29609,1.01365,1,0,0.0,17,,
615,20,NewMedia21,616,4.12598,41417278688,0.48546,0.11871,3.85815,0.26782,16,1,0.49004,0.1245,1,1.38229,0.125,0,,0.40472,0.26992,23.06677,1.01365,1,0.65732,0.27206,21.48544,1.01365,1,0,0.0,17,,
630,20,NewMedia21,631,4.22656,41418282940,0.48573,0.12045,3.85815,0.36841,16,1,0.47203,0.17255,1,1.38229,0.125,0,,0.40408,0.26973,23.31749,1.03571,1,0.657,0.27168,21.37868,1.02836,1,0,0.0,17,,
645,20,NewMedia21,646,4.3269,41419287658,0.4668,0.18694,4.2334,0.09351,17,1,0.47172,0.1825,1,1.38229,0.125,0,,0.40462,0.26922,23.37175,1.01365,1,0.65747,0.27137,21.96781,1.01365,1,0,0.0,17,,
660,20,NewMedia21,661,4.42749,41420293617,0.46702,0.17669,4.2334,0.19409,17,1,0.46814,0.18822,1,1.38229,0.125,0,,0.40532,0.26836,23.69603,1.021,1,0.65817,0.27088,22.04072,1.02836,1,0,0.0,17,,
675,20,NewMedia21,676,4.52808,41421298744,0.46606,0.17501,4.2334,0.29468,17,1,0.45248,0.21541,1,1.38229,0.125,0,,0.40559,0.26743,23.57764,1.01365,1,0.65889,0.27006,22.41486,1.01365,1,0,0.0,17,,
690,20,NewMedia21,691,4.62842,41422303409,0.46599,0.17372,4.2334,0.39502,17,1,0.4529,0.17818,1,1.38229,0.125,0,,0.40504,0.26649,24.48109,1.01365,1,0.65806,0.2692,23.0077,1.01365,1,0,0.0,17,,
705,20,NewMedia21,706,4.729,41423307228,0.46617,0.18048,4.2334,0.49561,17,1,0.48775,0.17742,1,1.38229,0.125,0,,0.40393,0.26739,24.827,1.02868,1,0.6572,0.26927,23.47621,1.02868,1,0,0.0,17,,
720,20,NewMedia21,721,4.82983,41424316680,0.46411,0.18727,4.2334,0.59644,17,1,0.36544,0.41372,1,1.38229,0.125,0,,0.40068,0.27096,23.97763,1.03571,1,0.65341,0.27233,23.49695,1.02836,1,0,0.0,17,,
735,20,NewMedia21,736,4.93042,41425321375,0.3447,0.4666,4.85645,0.07397,18,1,0.35456,0.50725,1,1.38229,0.125,0,,0.39981,0.27213,23.84945,1.02101,1,0.65284,0.27312,22.44978,1.02836,1,0,0.0,16,,
750,20,NewMedia21,751,5.03076,41426326226,0.34843,0.52266,4.98999,0.04077,19,1,0.33829,0.53378,1,1.38229,0.125,0,,0.39966,0.27216,23.50674,1.01365,1,0.65298,0.27293,22.1898,1.01365,1,0,0.0,16,,
765,20,NewMedia21,766,5.13086,41427325891,0.31494,0.5053,4.98999,0.14087,19,1,0.29472,0.49661,1,1.38229,0.125,0,,0.39869,0.27258,23.72425,1.04306,1,0.65199,0.27327,22.07819,1.04306,1,0,0.0,16,,
780,20,NewMedia21,781,5.23145,41428331644,0.31509,0.50814,4.98999,0.24146,19,1,0.36818,0.51269,1,1.38229,0.125,0,,0.40153,0.27162,23.84848,1.02101,1,0.65495,0.27366,23.24257,1.02836,1,0,0.0,16,,
795,20,NewMedia21,796,5.33179,41429336558,0.37962,0.49552,5.26538,0.06641,20,1,0.38921,0.50925,1,1.38229,0.125,0,,0.40141,0.27153,24.0746,1.02101,1,0.65501,0.27306,22.51134,1.02836,1,0,0.0,16,,
810,20,NewMedia21,811,5.43237,41430341283,0.26065,0.53078,5.39868,0.03369,21,1,0.23496,0.54003,1,1.38229,0.125,0,,0.39763,0.2706,23.50753,0.98675,1,0.65098,0.27202,22.37816,0.98675,1,0,0.0,16,,
825,20,NewMedia21,826,5.53247,41431341829,0.24282,0.51069,5.39868,0.13379,21,1,0.2345,0.51684,1,1.38229,0.125,0,,0.39795,0.26996,23.02944,1.03571,1,0.65145,0.27147,22.12084,1.02836,1,0,0.0,16,,
840,20,NewMedia21,841,5.6333,41432351059,0.23954,0.51506,5.39868,0.23462,21,1,0.22548,0.50897,1,1.38229,0.125,0,,0.39909,0.26958,22.97012,1.02259,1,0.65272,0.27141,21.5319,1.02994,1,0,0.0,16,,
855,20,NewMedia21,856,5.73364,41433355250,0.23662,0.51526,5.39868,0.33496,21,1,0.24391,0.50241,1,1.38229,0.125,0,,0.40015,0.26925,23.11844,1.03571,1,0.65373,0.27131,21.7008,1.02836,1,0,0.0,16,,
870,20,NewMedia21,871,5.83423,41434360168,0.23974,0.517,5.39868,0.43555,21,1,0.25429,0.50702,1,1.38229,0.125,0,,0.40032,0.26807,22.47954,1.03571,1,0.65383,0.27076,21.19367,1.02836,1,0,0.0,16,,
885,20,NewMedia21,886,5.93457,41435364346,0.24116,0.50714,5.39868,0.53589,21,1,0.24473,0.5172,1,1.38229,0.125,0,,0.39998,0.2694,23.01351,1.04307,1,0.65351,0.27139,21.34585,1.04307,1,0,0.0,16,,
900,20,NewMedia21,901,6.03516,41436369749,0.24646,0.50597,5.39868,0.63647,21,1,0.25554,0.54721,1,1.38229,0.125,0,,0.40072,0.26768,22.71134,1.0002,1,0.65454,0.27062,20.9572,1.0002,1,0,0.0,16,,
915,20,NewMedia21,916,6.13599,41437378211,0.29842,0.57222,6.0686,0.06738,22,1,0.35302,1.04599,1,1.38229,0.125,0,,0.40495,0.27255,7.63566,1.02101,1,0.65413,0.27363,9.28922,1.02836,1,0,0.0,16,,
930,20,NewMedia21,931,6.2356,41438375130,0.0,0.0,6.0686,0.0874,22,0,0.35302,1.04599,0,1.38229,0.125,0,,0.40495,0.27255,7.63566,1.04307,0,0.65413,0.27363,9.28922,1.04307,0,517,0.0,16,,
945,20,NewMedia21,946,6.33643,41439382168,0.30884,0.51645,6.26245,0.07397,23,1,0.30879,0.52742,1,1.38229,0.125,0,,0.40363,0.26683,22.24031,1.01365,1,0.65716,0.27074,20.75703,1.01365,1,0,0.0,17,,
960,20,NewMedia21,961,6.43701,41440388742,0.35303,0.49962,6.26245,0.16772,23,0,0.37781,0.49241,1,1.38229,0.125,0,,0.40417,0.2688,22.75386,1.03604,1,0.65754,0.27232,21.31827,1.04339,1,0,0.0,17,,
975,20,NewMedia21,976,6.53784,41441396852,0.36721,0.49842,6.43701,0.10083,24,1,0.38578,0.4907,1,1.38229,0.125,0,,0.40231,0.27086,23.21836,1.05075,1,0.65562,0.27374,21.09353,1.04339,1,0,0.0,17,,
990,20,NewMedia21,991,6.63794,41442396688,0.37113,0.50632,6.43701,0.20093,24,1,0.3792,0.52033,1,1.38229,0.125,0,,0.40111,0.27098,22.55633,1.01366,1,0.6542,0.27383,21.17534,1.01366,1,0,0.0,17,,
1005,20,NewMedia21,1006,6.73828,41443401235,0.444,0.48895,6.698,0.04028,25,1,0.44713,0.43503,1,1.38229,0.125,0,,0.40287,0.27189,22.47486,1.0581,1,0.65577,0.27498,21.00494,1.0581,1,0,0.0,17,,
1020,20,NewMedia21,1021,6.83936,41444411402,0.43674,0.48593,6.698,0.14136,25,1,0.42096,0.4772,1,1.38229,0.125,0,,0.40119,0.27313,21.56085,1.06578,1,0.6541,0.27589,20.31344,1.05843,1,0,0.0,17,,
1035,20,NewMedia21,1036,6.93921,41445410698,0.42492,0.49108,6.698,0.24121,25,1,0.40108,0.48911,1,1.38229,0.125,0,,0.40113,0.27385,21.58589,1.05108,1,0.65428,0.27682,19.91035,1.05843,1,0,0.0,17,,
1050,20,NewMedia21,1051,7.04028,41446421359,0.41868,0.49152,6.698,0.34229,25,1,0.42411,0.50248,1,1.38229,0.125,0,,0.40064,0.27322,21.53715,1.03604,1,0.65389,0.27596,19.81357,1.0434,1,0,0.0,17,,
1065,20,NewMedia21,1066,7.14038,41447422677,0.40984,0.49359,6.698,0.44238,25,1,0.41734,0.51256,1,1.38229,0.125,0,,0.39979,0.27296,21.10208,1.04307,1,0.65314,0.27572,19.73152,1.04307,1,0,0.0,17,,
1080,20,NewMedia21,1081,7.24097,41448427423,0.40276,0.49621,6.698,0.54297,25,1,0.35524,0.47499,1,1.38229,0.125,0,,0.39772,0.2722,21.29223,1.0581,1,0.65122,0.27466,20.24747,1.0581,1,0,0.0,17,,
1095,20,NewMedia21,1096,7.34131,41449430275,0.36633,0.49483,7.24756,0.09375,26,1,0.43617,0.47569,1,1.38229,0.125,0,,0.40088,0.2714,21.29607,1.03604,1,0.65509,0.27431,20.14067,1.0434,1,0,0.0,17,,
1110,20,NewMedia21,1111,7.44165,41450434469,0.50744,0.46999,7.37476,0.06689,27,1,0.51187,0.48255,1,1.38229,0.125,0,,0.40492,0.27022,21.3282,1.0456,1,0.65873,0.27387,19.81771,1.0456,1,0,0.0,17,,
1125,20,NewMedia21,1126,7.54224,41451440293,0.51226,0.47596,7.37476,0.16748,27,1,0.51463,0.47066,1,1.38229,0.125,0,,0.40649,0.26924,21.41414,1.02869,1,0.66014,0.27333,19.72926,1.02869,1,0,0.0,17,,
1140,20,NewMedia21,1141,7.64282,41452446697,0.56794,0.48803,7.62256,0.02026,28,1,0.57581,0.50982,1,1.38229,0.125,0,,0.4094,0.26857,21.48775,1.00021,1,0.66303,0.27321,20.03963,1.00021,1,0,0.0,17,,
1155,20,NewMedia21,1156,7.74316,41453449366,0.57997,0.5054,7.62256,0.12061,28,1,0.65411,0.51046,1,1.38229,0.125,0,,0.41137,0.26844,21.77719,1.01366,1,0.66508,0.27338,20.66788,1.01366,1,0,0.0,17,,
1170,20,NewMedia21,1171,7.84351,41454454153,0.64493,0.47744,7.79004,0.05347,29,1,0.65822,0.45426,1,1.38229,0.125,0,,0.41223,0.26797,21.83318,1.06064,1,0.66588,0.27255,20.48553,1.06064,1,0,0.0,17,,
1185,20,NewMedia21,1186,7.94409,41455458875,0.70367,0.46634,7.79004,0.14795,29,0,0.74297,0.45789,1,1.38229,0.125,0,,0.41618,0.26784,21.56227,1.04373,1,0.66946,0.27315,19.97753,1.04373,1,0,0.0,17,,
1200,20,NewMedia21,1201,8.04492,41456468486,0.73338,0.48077,7.94409,0.10083,30,1,0.73029,0.47216,1,1.38229,0.125,0,,0.41677,0.26788,21.20985,1.02869,1,0.66995,0.27341,19.6193,1.02869,1,0,0.0,17,,
1215,20,NewMedia21,1216,8.14502,41457468681,0.73628,0.47257,7.94409,0.20093,30,1,0.73721,0.46965,1,1.38229,0.125,0,,0.41728,0.26755,21.10419,1.02399,1,0.6703,0.27302,19.34484,1.03057,1,0,0.0,17,,
1230,20,NewMedia21,1231,8.24561,41458473032,0.7102,0.48427,8.22559,0.02002,31,1,0.64921,0.39227,1,1.38229,0.125,0,,0.41433,0.26579,21.82048,1.01366,1,0.66817,0.27111,19.63306,1.01366,1,0,0.0,17,,
1245,20,NewMedia21,1246,8.34644,41459483110,0.47373,0.1066,8.29224,0.0542,32,1,0.47109,0.14784,1,1.38229,0.125,0,,0.4079,0.26138,21.45555,1.01366,1,0.66059,0.26395,18.61052,1.01366,1,0,0.0,17,,
1260,20,NewMedia21,1261,8.44653,41460484563,0.47313,0.11949,8.29224,0.1543,32,1,0.48754,0.10013,1,1.38229,0.125,0,,0.40793,0.26057,20.9702,1.03572,1,0.66102,0.26323,18.46204,1.02837,1,0,0.0,17,,
1275,20,NewMedia21,1276,8.54736,41461492340,0.47927,0.1233,8.29224,0.25513,32,1,0.48027,0.08204,1,1.38229,0.125,0,,0.40787,0.25936,21.13355,1.01366,1,0.66098,0.26171,18.62938,1.01366,1,0,0.0,17,,
1290,20,NewMedia21,1291,8.64746,41462492367,0.4743,0.09269,8.29224,0.34839,32,0,0.46739,0.05474,1,1.38229,0.125,0,,0.4084,0.2594,20.91007,1.04307,1,0.66157,0.2616,18.65885,1.04307,1,0,0.0,17,,
1305,20,NewMedia21,1306,8.7478,41463497107,0.47632,0.11079,8.64746,0.10034,33,1,0.45802,0.12863,1,1.38229,0.125,0,,0.409,0.25973,21.61761,1.03572,1,0.66211,0.26231,19.13701,1.02837,1,0,0.0,17,,
1320,20,NewMedia21,1321,8.84839,41464500894,0.46658,0.12362,8.64746,0.20093,33,1,0.45883,0.14087,1,1.38229,0.125,0,,0.40961,0.25875,21.41906,1.02101,1,0.66304,0.26205,19.17276,1.02837,1,0,0.0,17,,
1335,20,NewMedia21,1336,8.94897,41465508604,0.4612,0.12758,8.64746,0.30151,33,1,0.44859,0.12937,1,1.38229,0.125,0,,0.40961,0.25905,22.11751,1.02101,1,0.6629,0.26271,20.17439,1.02837,1,0,0.0,17,,
1350,20,NewMedia21,1351,9.04932,41466510558,0.45154,0.13995,8.64746,0.40186,33,1,0.42704,0.21576,1,1.38229,0.125,0,,0.40941,0.26048,21.98749,1.02101,1,0.66231,0.26461,20.37739,1.02837,1,0,0.0,17,,
1365,20,NewMedia21,1366,9.1499,41467518110,0.41743,0.21023,9.05566,0.09424,34,1,0.41753,0.21365,1,1.38229,0.125,0,,0.40986,0.26072,22.41583,1.03572,1,0.66323,0.26533,20.79273,1.02837,1,0,0.0,17,,
1380,20,NewMedia21,1381,9.25049,41468523735,0.41879,0.22002,9.05566,0.19482,34,1,0.429,0.24031,1,1.38229,0.125,0,,0.40923,0.26135,23.23274,1.02101,1,0.66256,0.26531,21.26073,1.02837,1,0,0.0,17,,
1395,20,NewMedia21,1396,9.35083,41469526598,0.41936,0.21791,9.05566,0.29517,34,1,0.4271,0.22331,1,1.38229,0.125,0,,0.40769,0.26228,23.32095,1.02869,1,0.66085,0.26619,21.14914,1.02869,1,0,0.0,17,,
1410,20,NewMedia21,1411,9.45093,41470527355,0.42049,0.22043,9.05566,0.39526,34,1,0.4294,0.17901,1,1.38229,0.125,0,,0.4072,0.263,23.80396,1.04307,1,0.66065,0.26647,22.11476,1.04307,1,0,0.0,17,,
1425,20,NewMedia21,1426,9.55176,41471535644,0.43635,0.16959,9.47192,0.07983,35,1,0.43978,0.16793,1,1.38229,0.125,0,,0.40763,0.26277,24.16845,1.0287,1,0.66085,0.26661,22.64285,1.0287,1,0,0.0,17,,
1440,20,NewMedia21,1441,9.65234,41472541550,0.44413,0.17178,9.47192,0.18042,35,1,0.44591,0.16225,1,1.38229,0.125,0,,0.40726,0.26358,24.48437,1.02102,1,0.66025,0.26725,23.0037,1.02837,1,0,0.0,17,,
1455,20,NewMedia21,1456,9.75269,41473545586,0.30063,0.60299,9.71924,0.03345,36,1,0.29467,0.62265,1,1.38229,0.125,0,,0.4029,0.27316,23.3748,1.03572,1,0.65526,0.27587,22.57611,1.02837,1,0,0.0,17,,
1470,20,NewMedia21,1471,9.85303,41474549619,0.30238,0.62056,9.71924,0.13379,36,1,0.29214,0.62609,1,1.38229,0.125,0,,0.40271,0.27409,23.56811,1.03572,1,0.6557,0.27663,22.31886,1.02837,1,0,0.0,17,,
1485,20,NewMedia21,1486,9.95361,41475555213,0.34733,0.65486,9.91357,0.04004,37,1,0.34784,0.65398,1,1.38229,0.125,0,,0.4044,0.27544,23.97766,1.05811,1,0.65728,0.27858,22.95574,1.05811,1,0,0.0,17,,
1500,20,NewMedia21,1501,10.05396,41476558165,0.35754,0.64814,9.91357,0.14038,37,1,0.37454,0.64681,1,1.38229,0.125,0,,0.40409,0.27615,24.06695,1.0287,1,0.65728,0.27916,22.80041,1.0287,1,0,0.0,17,,
1515,20,NewMedia21,1516,10.15479,41477566823,0.37828,0.71837,10.12158,0.0332,38,1,0.371,0.7464,1,1.38229,0.125,0,,0.40433,0.27708,23.84944,1.02102,1,0.6579,0.28021,22.18242,1.02837,1,0,0.0,17,,
1530,20,NewMedia21,1531,10.25488,41478567733,0.37212,0.71308,10.12158,0.1333,38,1,0.37029,0.71962,1,1.38229,0.125,0,,0.40509,0.27611,23.77978,1.0287,1,0.65844,0.27921,21.48108,1.0287,1,0,0.0,17,,
1545,20,NewMedia21,1546,10.35571,41479575057,0.37551,0.71033,10.12158,0.23413,38,1,0.4005,0.68765,1,1.38229,0.125,0,,0.4059,0.27538,23.61776,1.06579,1,0.65927,0.27909,21.92988,1.05844,1,0,0.0,17,,
1560,20,NewMedia21,1561,10.4563,41480582169,0.40466,0.71875,10.39575,0.06055,39,1,0.40278,0.72893,1,1.38229,0.125,0,,0.40585,0.27532,23.65399,1.01366,1,0.65911,0.27852,20.76592,1.01366,1,0,0.0,17,,
1575,20,NewMedia21,1576,10.55688,41481587542,0.40212,0.70708,10.39575,0.16113,39,1,0.3999,0.66731,1,1.38229,0.125,0,,0.40661,0.27453,23.06206,1.05811,1,0.66006,0.27796,20.64716,1.05811,1,0,0.0,17,,
1590,20,NewMedia21,1591,10.65698,41482588744,0.40821,0.69371,10.39575,0.26123,39,1,0.41636,0.64792,1,1.38229,0.125,0,,0.40748,0.27318,22.75919,1.04308,1,0.66102,0.27685,20.55494,1.04308,1,0,0.0,17,,
1605,20,NewMedia21,1606,10.75781,41483597319,0.41995,0.64549,10.67041,0.0874,40,1,0.42674,0.6378,1,1.38229,0.125,0,,0.40756,0.27288,22.80228,1.05076,1,0.6611,0.27664,20.9821,1.0434,1,0,0.0,17,,
