,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/01 12:33:55.896),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
0,0,NewMedia1,0,0.0,5287415340092,0.51286,0.35584,0.0,0.0,1,0,0.50677,0.34246,1,1.35729,0.13333,0,,0.41574,0.13721,18.31542,1.05301,1,0.66878,0.16469,20.85182,1.06073,1,0,0.0,11,,
15,0,NewMedia1,15,0.10046,5287416344515,0.52025,0.3603,0.0,0.10047,2,1,0.52354,0.35445,1,1.35729,0.13333,0,,0.41524,0.1372,18.24334,1.06872,1,0.66924,0.16459,20.53309,1.06872,1,0,0.0,11,,
30,0,NewMedia1,30,0.20251,5287417365098,0.18519,0.19304,0.16745,0.03506,3,1,0.18494,0.20559,1,1.35729,0.13333,0,,0.40603,0.13656,17.89163,1.03674,1,0.65859,0.16224,21.55566,1.03674,1,0,0.0,11,,
45,0,NewMedia1,45,0.30133,5287418353454,0.17945,0.19421,0.16745,0.13388,3,1,0.18246,0.21674,1,1.35729,0.13333,0,,0.40655,0.13546,18.04935,1.03674,1,0.65957,0.16229,21.56024,1.02902,1,0,0.0,11,,
60,0,NewMedia1,60,0.40149,5287419354952,0.1828,0.19604,0.16745,0.23404,3,1,0.17251,0.14074,1,1.35729,0.13333,0,,0.40598,0.13556,17.87778,1.08698,1,0.6593,0.16168,20.85893,1.08698,1,0,0.0,11,,
75,0,NewMedia1,75,0.50235,5287420363488,0.20631,0.17601,0.16745,0.31476,3,0,0.2106,0.18874,1,1.35729,0.13333,0,,0.40547,0.13301,16.13664,1.03757,1,0.65922,0.16038,20.95033,1.02984,1,0,0.0,11,,
90,0,NewMedia1,90,0.60269,5287421367036,0.21432,0.19109,0.48904,0.11365,4,1,0.20313,0.17517,1,1.35729,0.13333,0,,0.40543,0.13409,16.45627,1.05301,1,0.65896,0.16056,20.21491,1.06073,1,0,0.0,11,,
105,0,NewMedia1,105,0.70346,5287422374489,0.19773,0.1031,0.66354,0.03992,5,1,0.2021,0.07287,1,1.35729,0.13333,0,,0.40408,0.13255,14.37549,1.05301,1,0.65768,0.16019,18.61469,1.05301,1,0,0.0,11,,
120,0,NewMedia1,120,0.80371,5287423377180,0.19868,0.09235,0.66354,0.14017,5,1,0.20617,0.11832,1,1.35729,0.13333,0,,0.40318,0.13243,13.3968,1.03674,1,0.65662,0.15939,18.06798,1.03674,1,0,0.0,11,,
135,0,NewMedia1,135,0.90393,5287424379179,0.19631,0.08507,0.66354,0.24039,5,1,0.20552,0.06229,1,1.35729,0.13333,0,,0.40219,0.13218,12.68273,1.04473,1,0.65572,0.15891,17.7294,1.03701,1,0,0.0,11,,
150,0,NewMedia1,150,1.00516,5287425391600,0.24461,0.10181,0.97116,0.034,6,1,0.25591,0.12634,1,1.35729,0.13333,0,,0.40248,0.13208,13.01729,1.03674,1,0.65579,0.15854,17.10485,1.02902,1,0,0.0,11,,
165,0,NewMedia1,165,1.10562,5287426396357,0.2423,0.10584,0.97116,0.13446,6,1,0.24338,0.08377,1,1.35729,0.13333,0,,0.40086,0.13205,12.86778,1.04473,1,0.6541,0.15777,16.76871,1.03701,1,0,0.0,11,,
180,0,NewMedia1,180,1.20612,5287427401096,0.28628,0.05322,1.15216,0.05396,7,1,0.29475,0.04643,1,1.35729,0.13333,0,,0.40072,0.13261,13.30522,1.06948,1,0.65384,0.15779,16.5211,1.05301,1,0,0.0,11,,
195,0,NewMedia1,195,1.30624,5287428402444,0.2863,0.06062,1.15216,0.15408,7,1,0.28065,0.02126,1,1.35729,0.13333,0,,0.39936,0.13263,13.02208,1.08819,1,0.65295,0.15717,15.84003,1.09591,1,0,0.0,11,,
210,0,NewMedia1,210,1.40686,5287429408755,0.29516,0.06409,1.15216,0.2547,7,1,0.31669,0.08973,1,1.35729,0.13333,0,,0.39987,0.1346,14.61732,1.04473,1,0.65237,0.15769,15.79865,1.04473,1,0,0.0,11,,
225,0,NewMedia1,225,1.50702,5287430410261,0.33131,0.05912,1.41345,0.09357,8,1,0.39461,0.05169,1,1.35729,0.13333,0,,0.40149,0.1349,14.40966,1.06872,1,0.65419,0.15764,15.65996,1.06872,1,0,0.0,11,,
240,0,NewMedia1,240,1.60748,5287431414944,0.39933,0.11377,1.54062,0.06686,9,1,0.4075,0.10895,1,1.35729,0.13333,0,,0.40149,0.13505,14.35916,1.061,1,0.65428,0.15776,15.70438,1.06872,1,0,0.0,11,,
255,0,NewMedia1,255,1.70804,5287432420296,0.39869,0.09358,1.54062,0.16742,9,1,0.46046,0.0912,1,1.35729,0.13333,0,,0.40368,0.13487,14.17288,1.04473,1,0.65664,0.15826,16.41172,1.04473,1,0,0.0,11,,
270,0,NewMedia1,270,1.80869,5287433426790,0.46819,0.07166,1.73523,0.07346,10,1,0.46715,0.11735,1,1.35729,0.13333,0,,0.40445,0.13453,13.8373,1.01358,1,0.65767,0.15796,15.51833,1.01358,1,0,0.0,11,,
285,0,NewMedia1,285,1.909,5287434429934,0.47897,0.0738,1.73523,0.17377,10,1,0.52491,0.09754,1,1.35729,0.13333,0,,0.40585,0.13486,13.98054,1.04556,1,0.65912,0.15787,15.55984,1.03784,1,0,0.0,11,,
300,0,NewMedia1,300,2.00992,5287435439070,0.51887,0.06998,1.93588,0.07404,11,1,0.50634,0.06358,1,1.35729,0.13333,0,,0.40653,0.13522,14.81507,1.06073,1,0.65926,0.15832,15.03032,1.06948,1,0,0.0,11,,
315,0,NewMedia1,315,2.11044,5287436444283,0.5196,0.07137,1.93588,0.17456,11,1,0.53285,0.06165,1,1.35729,0.13333,0,,0.40732,0.13482,14.39297,1.07098,1,0.66023,0.15861,15.95999,1.07098,1,0,0.0,11,,
330,0,NewMedia1,330,2.21051,5287437445081,0.52767,0.07884,1.93588,0.27463,11,1,0.55015,0.13003,1,1.35729,0.13333,0,,0.40826,0.13392,14.03672,1.02157,1,0.66141,0.15878,15.84473,1.02157,1,0,0.0,11,,
345,0,NewMedia1,345,2.31058,5287438445877,0.5489,0.09691,2.23068,0.0799,12,1,0.54956,0.10622,1,1.35729,0.13333,0,,0.40853,0.13485,14.65664,1.06872,1,0.66187,0.15858,16.04894,1.06872,1,0,0.0,11,,
360,0,NewMedia1,360,2.41147,5287439454537,0.5511,0.09517,2.23068,0.18079,12,1,0.55615,0.07711,1,1.35729,0.13333,0,,0.40928,0.13399,14.35266,1.06872,1,0.66287,0.15861,15.90956,1.061,1,0,0.0,11,,
375,0,NewMedia1,375,2.51202,5287440460269,0.60932,0.07452,2.45163,0.06039,13,1,0.5995,0.06183,1,1.35729,0.13333,0,,0.41162,0.13466,14.91629,1.06872,1,0.66491,0.15921,16.23768,1.06872,1,0,0.0,11,,
390,0,NewMedia1,390,2.61264,5287441466413,0.60617,0.05664,2.45163,0.16101,13,1,0.59459,0.0775,1,1.35729,0.13333,0,,0.41187,0.13408,14.41572,1.06948,1,0.66524,0.15903,15.60608,1.06073,1,0,0.0,11,,
405,0,NewMedia1,405,2.71326,5287442472512,0.66985,0.09172,2.6597,0.05356,14,1,0.67044,0.08481,1,1.35729,0.13333,0,,0.41211,0.13488,14.62801,1.09591,1,0.66579,0.15871,16.04033,1.09591,1,0,0.0,11,,
420,0,NewMedia1,420,2.81357,5287443475807,0.66738,0.09947,2.6597,0.15387,14,1,0.6659,0.08181,1,1.35729,0.13333,0,,0.41248,0.13482,14.50054,1.07779,1,0.66586,0.15869,16.0371,1.07779,1,0,0.0,11,,
435,0,NewMedia1,435,2.91385,5287444478463,0.67704,0.09403,2.6597,0.25415,14,1,0.70466,0.09009,1,1.35729,0.13333,0,,0.41366,0.13462,14.7733,1.09591,1,0.66713,0.15888,16.09864,1.08819,1,0,0.0,11,,
450,0,NewMedia1,450,3.01428,5287445482773,0.68528,0.09317,2.6597,0.35458,14,1,0.69652,0.0973,1,1.35729,0.13333,0,,0.41493,0.13488,14.23442,1.05301,1,0.66855,0.15823,15.45446,1.06073,1,0,0.0,11,,
465,0,NewMedia1,465,3.11514,5287446491567,0.6957,0.08414,2.6597,0.45544,14,1,0.72613,0.07722,1,1.35729,0.13333,0,,0.41539,0.13504,14.50603,1.06475,1,0.66938,0.15861,15.16478,1.06475,1,0,0.0,10,,
480,0,NewMedia1,480,3.21558,5287447495669,0.70691,0.09022,3.12186,0.09372,15,1,0.70905,0.08751,1,1.35729,0.13333,0,,0.41597,0.1347,14.3943,1.07747,1,0.67003,0.1583,15.30892,1.061,1,0,0.0,10,,
495,0,NewMedia1,495,3.31558,5287448495769,0.30913,0.15046,3.12186,0.15381,15,0,0.28522,0.13982,1,1.35729,0.13333,0,,0.404,0.13491,13.26029,1.05301,1,0.6566,0.16057,17.21237,1.06073,1,0,0.0,10,,
510,0,NewMedia1,510,3.41644,5287449504583,0.27741,0.1612,3.30215,0.11429,16,1,0.2845,0.19993,1,1.35729,0.13333,0,,0.40374,0.13503,14.30923,1.02157,1,0.65673,0.16026,16.76064,1.01385,1,0,0.0,10,,
525,0,NewMedia1,525,3.51703,5287450510285,0.19097,0.17034,3.46304,0.05399,17,1,0.17763,0.16783,1,1.35729,0.13333,0,,0.40068,0.13465,12.50506,1.06872,1,0.65409,0.16022,17.12292,1.06872,1,0,0.0,10,,
540,0,NewMedia1,540,3.61697,5287451509684,0.19326,0.16655,3.46304,0.15393,17,1,0.2021,0.16566,1,1.35729,0.13333,0,,0.40064,0.13475,12.49212,1.06872,1,0.65417,0.16018,16.87965,1.06872,1,0,0.0,10,,
555,0,NewMedia1,555,3.71756,5287452515679,0.2,0.16787,3.46304,0.25452,17,1,0.23926,0.16562,1,1.35729,0.13333,0,,0.40233,0.13421,13.03685,1.06872,1,0.6556,0.15987,16.85084,1.061,1,0,0.0,10,,
570,0,NewMedia1,570,3.81833,5287453523389,0.24694,0.19332,3.75824,0.06009,18,1,0.24222,0.19808,1,1.35729,0.13333,0,,0.4023,0.13457,13.1027,1.01358,1,0.65566,0.16021,16.97447,1.01358,1,0,0.0,10,,
585,0,NewMedia1,585,3.91879,5287454527961,0.24505,0.16811,3.75824,0.16055,18,1,0.25362,0.1606,1,1.35729,0.13333,0,,0.40185,0.13484,13.11764,1.03674,1,0.65514,0.1601,16.20433,1.03674,1,0,0.0,10,,
600,0,NewMedia1,600,4.01913,5287455531247,0.24452,0.1717,3.75824,0.26089,18,1,0.23706,0.16288,1,1.35729,0.13333,0,,0.40248,0.13463,13.23505,1.06872,1,0.65543,0.1603,16.7698,1.06872,1,0,0.0,10,,
615,0,NewMedia1,615,4.11993,5287456539381,0.24229,0.16258,3.75824,0.36169,18,1,0.2527,0.14097,1,1.35729,0.13333,0,,0.40261,0.13414,13.20835,1.061,1,0.65588,0.16004,16.68632,1.061,1,0,0.0,10,,
630,0,NewMedia1,630,4.22021,5287457542135,0.24841,0.16206,3.75824,0.46198,18,1,0.28446,0.15181,1,1.35729,0.13333,0,,0.40378,0.13517,14.29558,1.03701,1,0.65693,0.15984,16.36775,1.04473,1,0,0.0,10,,
