,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/03/11 10:17:23.675),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
330,14,NewMedia15,331,2.21719,1658366458659,0.53538,0.47968,2.15015,0.06705,11,1,0.53765,0.50203,1,1.36823,0.16852,0,,0.45711,0.4364,17.64932,0.98386,1,0.72223,0.4456,15.97095,0.97737,1,0,0.0,47,,
345,14,NewMedia15,346,2.31763,1658367463217,0.53689,0.47266,2.15015,0.16748,11,1,0.53733,0.47353,1,1.36823,0.16852,0,,0.45706,0.43658,17.73037,1.03168,1,0.72257,0.4455,16.47377,1.03168,1,0,0.0,47,,
360,14,NewMedia15,361,2.41837,1658368470515,0.54781,0.51993,2.15015,0.25473,11,0,0.5556,0.53208,1,1.36823,0.16852,0,,0.45819,0.43665,17.91789,0.98446,1,0.72364,0.44559,16.94218,0.98446,1,0,0.0,47,,
375,14,NewMedia15,376,2.5188,1658369474699,0.5533,0.52618,2.41196,0.10684,12,1,0.56876,0.52909,1,1.36823,0.16852,0,,0.45903,0.43672,17.79984,0.98238,1,0.72493,0.44556,16.88559,0.99471,1,0,0.0,47,,
390,14,NewMedia15,391,2.61902,1658370477063,0.63966,0.58094,2.5657,0.05331,13,1,0.66542,0.52519,1,1.36823,0.16852,0,,0.46137,0.4371,18.31293,1.10374,1,0.72719,0.44537,17.08626,1.10958,1,0,0.0,46,,
405,14,NewMedia15,406,2.71951,1658371482030,0.642,0.52069,2.5657,0.14716,13,0,0.62694,0.51015,1,1.36823,0.16852,0,,0.46156,0.43699,18.31503,1.00332,1,0.72743,0.44552,18.06002,1.00332,1,0,0.0,46,,
420,14,NewMedia15,421,2.82019,1658372488637,0.62851,0.53637,2.71951,0.10068,14,1,0.62458,0.54363,1,1.36823,0.16852,0,,0.46183,0.43737,18.28611,0.93817,1,0.72754,0.44591,18.12432,0.93817,1,0,0.0,46,,
435,14,NewMedia15,436,2.9205,1658373491757,0.62748,0.5322,2.71951,0.20099,14,1,0.63063,0.5332,1,1.36823,0.16852,0,,0.46226,0.43758,18.77449,0.95823,1,0.72799,0.44641,18.3715,0.95823,1,0,0.0,46,,
450,14,NewMedia15,451,3.021,1658374496962,0.63421,0.52669,2.71951,0.30148,14,1,0.65712,0.50576,1,1.36823,0.16852,0,,0.4639,0.43801,18.36947,1.00332,1,0.7295,0.44689,18.62299,1.00332,1,0,0.0,46,,
465,14,NewMedia15,466,3.12167,1658375503486,0.66194,0.50717,3.05511,0.06656,15,1,0.66842,0.51628,1,1.36823,0.16852,0,,0.46436,0.43815,18.82167,1.02594,1,0.72997,0.44716,18.66525,1.01869,1,0,0.0,46,,
480,14,NewMedia15,481,3.22192,1658376506052,0.66344,0.52336,3.05511,0.16681,15,1,0.66371,0.53378,1,1.36823,0.16852,0,,0.46455,0.43817,18.29965,0.97737,1,0.73001,0.44705,18.12457,0.97737,1,0,0.0,46,,
495,14,NewMedia15,496,3.32272,1658377514148,0.65728,0.53139,3.05511,0.26761,15,1,0.63213,0.52639,1,1.36823,0.16852,0,,0.46336,0.43854,18.31891,0.98386,1,0.72879,0.44759,17.97966,0.97737,1,0,0.0,46,,
510,14,NewMedia15,511,3.42285,1658378515393,0.63694,0.49234,3.36255,0.0603,16,1,0.64271,0.48542,1,1.36823,0.16852,0,,0.46374,0.43872,18.50313,1.00332,1,0.72904,0.44781,18.08244,1.00332,1,0,0.0,46,,
525,14,NewMedia15,527,3.53021,1658379589014,0.63721,0.4873,3.36255,0.16766,16,1,0.6228,0.49484,1,1.36823,0.16852,0,,0.46381,0.43876,18.36821,0.99683,1,0.72901,0.44805,17.68637,0.99035,1,0,0.0,46,,
540,14,NewMedia15,542,3.63052,1658380592153,0.53052,0.08012,3.36255,0.20163,16,0,0.52562,0.07797,1,1.36823,0.16852,0,,0.46099,0.43275,18.74134,1.00332,1,0.7247,0.44126,18.95293,1.00332,1,0,0.0,46,,
555,14,NewMedia15,557,3.73096,1658381596362,0.54157,0.10081,3.63052,0.10043,17,1,0.53602,0.13542,1,1.36823,0.16852,0,,0.46055,0.43301,18.91374,0.97737,1,0.72527,0.44177,18.64775,0.97737,1,0,0.0,46,,
570,14,NewMedia15,572,3.83151,1658382602058,0.53988,0.1396,3.75772,0.07379,18,1,0.57903,0.33544,1,1.36823,0.16852,0,,0.46222,0.43447,19.35793,1.01222,1,0.7257,0.44346,19.53867,1.01871,1,0,0.0,46,,
585,14,NewMedia15,587,3.93195,1658383606269,0.57374,0.33448,3.88519,0.04675,19,1,0.57192,0.34283,1,1.36823,0.16852,0,,0.4627,0.43573,19.40952,1.02507,1,0.72736,0.44439,19.5423,1.01782,1,0,0.0,46,,
600,14,NewMedia15,602,4.03262,1658384613232,0.57459,0.33729,3.88519,0.14743,19,1,0.56316,0.37881,1,1.36823,0.16852,0,,0.46301,0.43548,19.68707,1.00332,1,0.72802,0.44428,19.63225,1.00332,1,0,0.0,45,,
615,14,NewMedia15,617,4.1329,1658385615923,0.56783,0.35627,4.06644,0.06647,20,1,0.57459,0.32895,1,1.36823,0.16852,0,,0.46278,0.43539,19.74873,1.03168,1,0.72793,0.44382,19.51584,1.03168,1,0,0.0,45,,
630,14,NewMedia15,632,4.23337,1658386620558,0.58459,0.24638,4.19318,0.04019,21,1,0.5809,0.2354,1,1.36823,0.16852,0,,0.46236,0.43553,19.9354,1.11622,1,0.72745,0.44387,19.54563,1.08826,1,0,0.0,45,,
645,14,NewMedia15,647,4.33389,1658387625694,0.57465,0.25927,4.19318,0.14072,21,1,0.56566,0.34006,1,1.36823,0.16852,0,,0.46168,0.43376,20.14157,1.01101,1,0.72584,0.44304,19.44361,1.00453,1,0,0.0,45,,
660,14,NewMedia15,662,4.43433,1658388630144,0.55705,0.36285,4.40082,0.03351,22,1,0.55503,0.38025,1,1.36823,0.16852,0,,0.46147,0.43383,20.49202,0.97737,1,0.72591,0.44271,19.52563,0.97737,1,0,0.0,45,,
675,14,NewMedia15,677,4.53534,1658389640169,0.55418,0.38093,4.40082,0.13452,22,1,0.55242,0.35768,1,1.36823,0.16852,0,,0.46121,0.43358,20.34109,0.96819,1,0.72575,0.44235,19.38118,0.96819,1,0,0.0,45,,
690,14,NewMedia15,692,4.63528,1658390639708,0.51839,0.36123,4.58191,0.05338,23,1,0.51804,0.38694,1,1.36823,0.16852,0,,0.4613,0.43349,20.44497,0.95184,1,0.72593,0.44271,19.51875,0.95184,1,0,0.0,45,,
705,14,NewMedia15,707,4.73633,1658391650210,0.54016,0.36415,4.58191,0.15442,23,1,0.55219,0.32507,1,1.36823,0.16852,0,,0.46109,0.43338,20.45491,1.01936,1,0.72571,0.4424,19.64468,1.00703,1,0,0.0,45,,
720,14,NewMedia15,722,4.8364,1658392650744,0.55568,0.31938,4.78265,0.05374,24,1,0.57946,0.16608,1,1.36823,0.16852,0,,0.46171,0.4333,20.58458,0.96776,1,0.72578,0.44072,19.86993,0.98008,1,0,0.0,45,,
735,14,NewMedia15,737,4.93726,1658393659352,0.58532,0.10392,4.8833,0.05396,25,1,0.58727,0.13414,1,1.36823,0.16852,0,,0.46164,0.43259,20.55661,0.97737,1,0.72599,0.44083,19.71699,0.97737,1,0,0.0,45,,
750,14,NewMedia15,752,5.0372,1658394658904,0.52573,0.3254,5.01038,0.02682,26,1,0.52208,0.32314,1,1.36823,0.16852,0,,0.45971,0.43089,19.99174,0.97737,1,0.72355,0.43928,19.89177,0.97737,1,0,0.0,45,,
765,14,NewMedia15,767,5.13766,1658395663415,0.53132,0.03557,5.01038,0.08734,26,0,0.53077,0.04928,1,1.36823,0.16852,0,,0.45892,0.43102,20.60012,1.06928,1,0.72376,0.43932,19.82187,1.06203,1,0,0.0,44,,
780,14,NewMedia15,782,5.23828,1658396669675,0.5319,0.1033,5.12427,0.11401,27,1,0.53603,0.11716,1,1.36823,0.16852,0,,0.45887,0.43129,20.81409,1.03168,1,0.72361,0.43973,20.11382,1.03168,1,0,0.0,44,,
795,14,NewMedia15,797,5.33859,1658397672707,0.53149,0.10491,5.12427,0.21432,27,1,0.53187,0.11439,1,1.36823,0.16852,0,,0.45852,0.43107,20.95512,1.03168,1,0.72351,0.43985,20.7323,1.03168,1,0,0.0,44,,
810,14,NewMedia15,812,5.4393,1658398679885,0.52873,0.10619,5.12427,0.31503,27,1,0.51591,0.09568,1,1.36823,0.16852,0,,0.45834,0.43105,21.41486,1.03168,1,0.72324,0.43989,20.58386,1.03168,1,0,0.0,44,,
825,14,NewMedia15,827,5.54007,1658399687500,0.53374,0.24899,5.12427,0.38849,27,0,0.54055,0.31073,1,1.36823,0.16852,0,,0.45847,0.43269,21.43201,0.97109,1,0.72326,0.44082,21.12666,0.97758,1,0,0.0,44,,
840,14,NewMedia15,842,5.64001,1658400686920,0.54126,0.30034,5.54007,0.09995,28,1,0.55023,0.30718,1,1.36823,0.16852,0,,0.45811,0.43262,20.86563,0.99155,1,0.7231,0.44081,20.80881,0.99155,1,0,0.0,44,,
855,14,NewMedia15,857,5.74103,1658401697164,0.53532,0.24094,5.72043,0.0206,29,1,0.53859,0.23687,1,1.36823,0.16852,0,,0.45777,0.43283,21.07511,1.00332,1,0.72287,0.44096,20.75709,1.00332,1,0,0.0,44,,
870,14,NewMedia15,872,5.84119,1658402698694,0.53473,0.23777,5.72043,0.12076,29,1,0.53028,0.27468,1,1.36823,0.16852,0,,0.45771,0.43275,20.56967,1.00573,1,0.72264,0.44081,20.83707,1.00573,1,0,0.0,44,,
885,14,NewMedia15,887,5.94168,1658403703684,0.53104,0.27967,5.89471,0.04697,30,1,0.53169,0.28968,1,1.36823,0.16852,0,,0.45754,0.43242,21.10192,0.97737,1,0.72289,0.4409,20.40982,0.97737,1,0,0.0,44,,
900,14,NewMedia15,902,6.04193,1658404706286,0.519,0.28611,5.89471,0.14722,30,1,0.50019,0.29027,1,1.36823,0.16852,0,,0.4561,0.43445,21.05506,1.05343,1,0.72065,0.44283,20.85616,1.04618,1,0,0.0,44,,
915,14,NewMedia15,917,6.14261,1658405713030,0.5138,0.34335,6.07578,0.06683,31,1,0.50659,0.38889,1,1.36823,0.16852,0,,0.45565,0.43466,20.79625,0.95877,1,0.72079,0.44311,20.94456,0.95293,1,0,0.0,43,,
930,14,NewMedia15,932,6.24307,1658406717595,0.50302,0.34268,6.07578,0.1673,31,1,0.50293,0.311,1,1.36823,0.16852,0,,0.45537,0.43466,21.51748,1.03168,1,0.7206,0.44302,20.79845,1.03168,1,0,0.0,43,,
945,14,NewMedia15,947,6.34335,1658407720504,0.50398,0.27925,6.25662,0.08673,32,1,0.46337,0.28898,1,1.36823,0.16852,0,,0.45513,0.43459,20.94336,1.05343,1,0.7206,0.44308,21.13789,1.04618,1,0,0.0,43,,
960,14,NewMedia15,962,6.44434,1658408730165,0.49747,0.3324,6.25662,0.18048,32,0,0.52117,0.4003,1,1.36823,0.16852,0,,0.45786,0.43307,21.10648,0.91683,1,0.72298,0.44167,21.25167,0.93276,1,0,0.0,43,,
975,14,NewMedia15,977,6.54431,1658409729953,0.55587,0.39356,6.44434,0.09998,33,1,0.56352,0.4071,1,1.36823,0.16852,0,,0.45773,0.43321,21.23923,0.94709,1,0.72313,0.4418,21.25278,0.95293,1,0,0.0,43,,
990,14,NewMedia15,992,6.64499,1658410736675,0.55544,0.39777,6.44434,0.20065,33,1,0.54788,0.44339,1,1.36823,0.16852,0,,0.45743,0.43353,21.34282,0.92849,1,0.72289,0.44191,21.1157,0.92849,1,0,0.0,43,,
1005,14,NewMedia15,1007,6.74542,1658411741051,0.54839,0.4256,6.6716,0.07382,34,1,0.55103,0.41494,1,1.36823,0.16852,0,,0.45744,0.4337,21.39569,0.92849,1,0.72298,0.44213,21.5451,0.92849,1,0,0.0,43,,
1020,14,NewMedia15,1022,6.84619,1658412748898,0.55623,0.41699,6.6716,0.17459,34,1,0.58802,0.29206,1,1.36823,0.16852,0,,0.45906,0.43313,22.43502,0.92849,1,0.72407,0.44148,22.06536,0.92849,1,0,0.0,43,,
1035,14,NewMedia15,1037,6.94641,1658413751015,0.58652,0.27696,6.86584,0.08057,35,1,0.59175,0.19021,1,1.36823,0.16852,0,,0.45891,0.43317,22.32995,1.01101,1,0.72433,0.4416,21.94087,1.00453,1,0,0.0,43,,
1050,14,NewMedia15,1052,7.04669,1658414753808,0.59376,0.31095,6.97998,0.06671,36,1,0.59297,0.38711,1,1.36823,0.16852,0,,0.45863,0.43376,22.46882,0.97737,1,0.72394,0.44208,22.36636,0.97737,1,0,0.0,43,,
1065,14,NewMedia15,1067,7.14737,1658415760598,0.62549,0.19109,7.08038,0.06699,37,1,0.73896,-0.20768,1,1.36823,0.16852,0,,0.46051,0.44068,21.31847,2.17433,1,0.72372,0.4487,20.85901,2.35922,1,0,0.0,43,,
1080,14,NewMedia15,1082,7.24765,1658416763280,0.77466,-0.41733,7.18762,0.06003,38,1,0.78895,-0.37417,1,1.36823,0.16852,0,,0.45915,0.44119,22.08173,2.75738,1,0.72433,0.44902,20.92009,2.75738,1,0,0.0,43,,
1095,14,NewMedia15,1097,7.34866,1658417773399,0.61353,0.77114,7.31464,0.03403,39,1,0.62803,0.76225,1,1.36823,0.16852,0,,0.45916,0.44307,21.9069,1.00573,1,0.72419,0.45084,21.03472,1.00573,1,0,0.0,43,,
1110,14,NewMedia15,1112,7.44916,1658418778336,0.61469,0.77143,7.31464,0.13452,39,1,0.59595,0.79822,1,1.36823,0.16852,0,,0.4589,0.44305,21.47442,0.96819,1,0.72426,0.45099,20.9535,0.96819,1,0,0.0,43,,
1125,14,NewMedia15,1127,7.54929,1658419779692,0.45563,0.80699,7.50888,0.04041,40,1,0.4544,0.80847,1,1.36823,0.16852,0,,0.45348,0.44389,22.32448,0.97737,1,0.71887,0.45138,21.51599,0.97737,1,0,0.0,42,,
1140,14,NewMedia15,1142,7.64957,1658420782427,0.45894,0.79628,7.50888,0.14069,40,1,0.46836,0.77614,1,1.36823,0.16852,0,,0.45333,0.44373,21.61777,0.99804,1,0.71861,0.45151,21.66911,1.00452,1,0,0.0,42,,
1155,14,NewMedia15,1157,7.75003,1658421787279,0.45024,0.80017,7.50888,0.24115,40,1,0.39315,0.80236,1,1.36823,0.16852,0,,0.4502,0.44392,20.93435,0.99683,1,0.71579,0.45166,21.94263,0.99034,1,0,0.0,42,,
1170,14,NewMedia15,1172,7.85089,1658422795713,0.40072,0.77975,7.75677,0.09412,41,1,0.4149,0.76926,1,1.36823,0.16852,0,,0.44941,0.44392,21.03636,1.0175,1,0.71535,0.45141,21.43933,1.0175,1,0,0.0,42,,
1185,14,NewMedia15,1187,7.95102,1658423797109,0.40051,0.7797,7.75677,0.19424,41,1,0.41927,0.78116,1,1.36823,0.16852,0,,0.44872,0.44423,20.64753,0.97737,1,0.7148,0.45155,21.32861,0.97737,1,0,0.0,42,,
1200,14,NewMedia15,1202,8.05188,1658424805553,0.22663,0.71732,8.03198,0.0199,42,1,0.23328,0.7121,1,1.36823,0.16852,0,,0.4435,0.44446,20.20612,1.03168,1,0.70885,0.45145,20.93683,1.03168,1,0,0.0,42,,
1215,14,NewMedia15,1218,8.15891,1658425875908,0.23346,0.74628,8.03198,0.12692,42,1,0.21779,0.74299,1,1.36823,0.16852,0,,0.44289,0.44483,20.1627,1.05359,1,0.70862,0.45134,20.78959,1.05359,1,0,0.0,42,,
1230,14,NewMedia15,1233,8.25912,1658426877993,0.58049,0.73145,8.23248,0.02664,43,1,0.60025,0.72297,1,1.36823,0.16852,0,,0.45497,0.44357,21.12428,0.96569,1,0.72033,0.45047,19.91835,0.97153,1,0,0.0,42,,
1245,14,NewMedia15,1248,8.36005,1658427887236,0.58288,0.71686,8.23248,0.12756,43,1,0.57927,0.75943,1,1.36823,0.16852,0,,0.45536,0.44312,20.66774,0.97278,1,0.72099,0.45046,19.85638,0.96694,1,0,0.0,42,,
1260,14,NewMedia15,1263,8.46054,1658428892229,0.0,0.0,8.23248,0.16058,43,0,0.57409,1.04132,0,1.36823,0.16852,0,,0.45569,0.44499,15.56445,1.00332,0,0.72087,0.45307,13.88517,1.00332,0,211,0.0,42,,
1275,14,NewMedia15,1278,8.56052,1658429891904,0.6456,0.82708,8.50146,0.05905,44,1,0.64627,0.83098,1,1.36823,0.16852,0,,0.45595,0.4435,20.22561,0.9712,1,0.72202,0.45101,19.5257,0.96471,1,0,0.0,43,,
1290,14,NewMedia15,1293,8.66156,1658430902455,0.85978,0.78492,8.50146,0.10602,44,0,0.82793,0.83468,1,1.36823,0.16852,0,,0.4615,0.44391,21.91699,0.90322,1,0.72709,0.45116,21.17724,0.90322,1,0,0.0,43,,
1305,14,NewMedia15,1308,8.76147,1658431901513,0.79859,0.8218,8.73486,0.02661,46,1,0.80395,0.82921,1,1.36823,0.16852,0,,0.46061,0.44371,21.96283,0.88714,1,0.7266,0.45054,21.37116,0.88714,1,0,0.0,43,,
1320,14,NewMedia15,1323,8.86215,1658432908294,0.79974,0.82268,8.73486,0.12729,46,1,0.7366,0.86149,1,1.36823,0.16852,0,,0.45864,0.44448,21.924,0.90197,1,0.72492,0.45107,20.38676,0.90968,1,0,0.0,43,,
1335,14,NewMedia15,1338,8.9624,1658433910908,0.74339,0.86193,8.89545,0.06696,47,1,0.74273,0.84476,1,1.36823,0.16852,0,,0.45758,0.4445,21.71443,0.97737,1,0.72379,0.45092,20.33538,0.97737,1,0,0.0,43,,
1350,14,NewMedia15,1353,9.06332,1658434920210,0.61896,0.72707,8.89545,0.12726,47,0,0.6241,0.72102,1,1.36823,0.16852,0,,0.45326,0.44357,21.13964,0.99864,1,0.71902,0.44995,20.60264,0.99864,1,0,0.0,43,,
1365,14,NewMedia15,1368,9.16345,1658435921241,0.62865,0.71789,9.04987,0.11359,48,1,0.63167,0.72575,1,1.36823,0.16852,0,,0.45245,0.44332,20.85205,1.06068,1,0.71869,0.44943,20.35277,1.06068,1,0,0.0,43,,
1380,14,NewMedia15,1383,9.26416,1658436928404,0.23319,0.74349,9.24438,0.01978,49,1,0.22701,0.73349,1,1.36823,0.16852,0,,0.43885,0.44401,20.65253,1.00702,1,0.70429,0.45012,21.15005,1.01935,1,0,0.0,43,,
1395,14,NewMedia15,1398,9.36456,1658437932539,0.2223,0.73393,9.24438,0.12018,49,1,0.22905,0.71943,1,1.36823,0.16852,0,,0.43833,0.44419,20.48563,1.02491,1,0.70414,0.4501,21.09013,1.03216,1,0,0.0,43,,
1410,14,NewMedia15,1413,9.46506,1658438937553,0.34564,0.52594,9.24438,0.20706,49,0,0.44466,0.36673,1,1.36823,0.16852,0,,0.44437,0.43661,21.20541,0.99034,1,0.70887,0.44238,21.75068,0.98385,1,0,0.0,43,,
1425,14,NewMedia15,1428,9.56528,1658439939708,0.56066,0.23897,9.24438,0.20706,49,0,0.5611,0.24335,1,1.36823,0.16852,0,,0.44879,0.43464,21.84214,0.92848,1,0.71388,0.43999,21.49842,0.92848,1,0,0.0,43,,
1440,14,NewMedia15,1443,9.66577,1658440944580,0.70463,-1.55018,9.55878,0.06683,50,0,0.70638,-1.17522,1,1.36823,0.16852,0,,0.4481,0.43443,21.62457,2.62348,1,0.7137,0.44006,21.20149,2.62348,1,0,0.0,42,,
1455,14,NewMedia15,1458,9.76624,1658441949218,0.65703,-2.89943,9.55878,0.06683,50,0,0.65477,-2.89372,1,1.36823,0.16852,0,,0.44817,0.43521,21.74204,3.71473,1,0.71417,0.44078,20.68857,3.71473,1,0,0.0,42,,
1470,14,NewMedia15,1473,9.86676,1658442954502,0.57704,0.47829,9.82654,0.04022,52,1,0.59492,0.45496,1,1.36823,0.16852,0,,0.44926,0.43738,21.88694,0.94296,1,0.71478,0.44274,20.84091,0.95409,1,0,0.0,42,,
1485,14,NewMedia15,1488,9.96719,1658443958924,0.41948,0.41437,9.82654,0.12057,52,0,0.32075,0.42038,1,1.36823,0.16852,0,,0.44218,0.44192,19.41879,1.13496,1,0.70586,0.44768,18.9742,1.2402,1,0,0.0,42,,
1500,14,NewMedia15,1503,10.06769,1658444963688,0.22876,0.58913,10.01434,0.05334,53,1,0.08235,-0.13868,1,1.36823,0.16852,0,,0.43893,0.44544,19.60716,1.84596,1,0.70412,0.45096,20.42339,2.29499,1,0,0.0,42,,
1515,14,NewMedia15,1518,10.1683,1658445970046,0.22567,0.78121,10.13498,0.03333,54,1,0.22063,0.78138,1,1.36823,0.16852,0,,0.43685,0.44626,19.86451,1.00573,1,0.70246,0.4515,20.58278,1.00573,1,0,0.0,42,,
1530,14,NewMedia15,1533,10.26865,1658446973473,0.23058,0.80822,10.13498,0.13367,54,1,0.22463,0.82392,1,1.36823,0.16852,0,,0.43647,0.4469,19.87116,0.99034,1,0.70228,0.45195,20.25016,0.99683,1,0,0.0,42,,
1545,14,NewMedia15,1548,10.36932,1658447980214,0.55751,0.26276,10.34259,0.02673,55,1,0.55732,0.19491,1,1.36823,0.16852,0,,0.44748,0.438,21.12446,0.97736,1,0.71189,0.44389,21.09139,0.97736,1,0,0.0,42,,
1560,14,NewMedia15,1563,10.4696,1658448983039,0.54042,0.38484,10.34259,0.11362,55,0,0.5433,0.4371,1,1.36823,0.16852,0,,0.44725,0.43854,21.10029,0.92848,1,0.71266,0.44448,20.76698,0.92848,1,0,0.0,42,,
1575,14,NewMedia15,1578,10.57004,1658449987136,0.52743,0.43388,10.48352,0.08652,56,1,0.49016,0.48948,1,1.36823,0.16852,0,,0.44766,0.44006,20.35886,0.91337,1,0.71304,0.44561,21.19728,0.89096,1,0,0.0,42,,
