,MEDIA_ID,MEDIA_NAME,CNT,TIME(2022/04/01 11:27:52.866),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,AOI,Unnamed: 32
0,23,NewMedia24,0,0.0,13801956242924,0.0,0.0,0.0,0.0,1,0,0.416,0.93938,0,1.35521,0.11667,0,,0.36281,0.61765,15.25141,1.132,0,0.59321,0.63191,16.52135,1.132,0,563,0.0,31,,
15,23,NewMedia24,15,0.10693,13801957312368,0.23227,0.37092,0.0,0.0,1,0,0.46453,0.74185,1,1.35521,0.11667,0,,0.3668,0.61429,22.557,1.132,1,0.59773,0.63041,22.27404,1.132,1,0,0.18747,32,,
30,23,NewMedia24,30,0.20752,13801958317761,0.46716,0.70799,0.11377,0.09375,2,1,0.46788,0.69759,1,1.35521,0.11667,0,,0.36662,0.61343,24.81931,1.09891,1,0.5979,0.62916,25.5437,1.09891,1,0,0.0,32,,
45,23,NewMedia24,45,0.30811,13801959322120,0.46976,0.66358,0.26807,0.04004,3,1,0.46692,0.67596,1,1.35521,0.11667,0,,0.36559,0.61273,25.90175,1.05329,1,0.59688,0.6284,26.8648,1.06892,1,0,0.0,32,,
60,23,NewMedia24,60,0.40869,13801960329434,0.4808,0.64192,0.26807,0.14063,3,1,0.49633,0.60394,1,1.35521,0.11667,0,,0.36396,0.61229,23.59195,1.09033,1,0.59519,0.6275,25.96883,1.08206,1,0,0.0,32,,
75,23,NewMedia24,75,0.50879,13801961331614,0.49655,0.59606,0.42188,0.08691,4,1,0.54648,0.57853,1,1.35521,0.11667,0,,0.36404,0.61167,20.95098,1.05797,1,0.59494,0.62668,22.67652,1.05797,1,0,0.0,32,,
90,23,NewMedia24,90,0.60938,13801962335767,0.55856,0.58459,0.5708,0.03857,5,1,0.5539,0.54229,1,1.35521,0.11667,0,,0.36369,0.61216,19.96794,1.11618,1,0.59409,0.6269,21.61132,1.11618,1,0,0.0,32,,
105,23,NewMedia24,105,0.70996,13801963341461,0.55287,0.56939,0.5708,0.13916,5,1,0.51351,0.50808,1,1.35469,0.11667,0,,0.36268,0.61132,19.16277,1.0695,1,0.59267,0.62552,21.01617,1.0695,1,0,0.0,32,,
120,23,NewMedia24,120,0.81055,13801964346549,0.33725,0.08271,0.75049,0.06006,6,1,0.33246,0.08552,1,1.35469,0.11759,0,,0.3565,0.60435,17.9011,1.04308,1,0.58483,0.61799,20.12177,1.04308,1,0,0.0,32,,
135,23,NewMedia24,135,0.91064,13801965350295,0.32804,0.07854,0.75049,0.16016,6,1,0.26404,0.0163,1,1.35365,0.1287,0,,0.3536,0.60434,17.252,1.06541,1,0.58262,0.61738,19.40148,1.06541,1,0,0.0,32,,
150,23,NewMedia24,150,1.01123,13801966354506,0.21942,0.00974,0.93115,0.08008,7,1,0.2174,-0.0131,1,1.3526,0.19722,0,,0.35089,0.60348,16.6863,1.06541,1,0.58017,0.61669,18.83507,1.06541,1,0,0.0,32,,
165,23,NewMedia24,165,1.11182,13801967360807,0.20854,0.01766,0.93115,0.18066,7,1,0.18081,0.02724,1,1.34844,0.21481,0,,0.34927,0.60259,16.49759,1.02837,1,0.5787,0.61588,18.62477,1.02102,1,0,0.0,32,,
180,23,NewMedia24,180,1.2124,13801968364699,0.19411,0.04952,1.125,0.0874,8,1,0.19501,0.06128,1,1.34063,0.26759,0,,0.34756,0.59952,16.27362,1.00622,1,0.57697,0.61296,18.38753,1.00622,1,0,0.0,32,,
195,23,NewMedia24,195,1.3125,13801969368937,0.23848,0.04868,1.125,0.17432,8,0,0.24686,0.07457,1,1.3401,0.27037,0,,0.35047,0.5973,16.78277,1.01427,1,0.57941,0.61159,18.36863,1.02162,1,0,0.0,32,,
210,23,NewMedia24,210,1.41309,13801970373055,0.25332,0.06092,1.30615,0.10693,9,1,0.26138,0.10857,1,1.33958,0.27963,0,,0.35241,0.59836,16.41743,0.99429,1,0.58153,0.61326,18.09747,0.98693,1,0,0.0,32,,
225,23,NewMedia24,225,1.51416,13801971383672,0.26629,0.05144,1.30615,0.20801,9,1,0.2873,0.03344,1,1.33646,0.29444,0,,0.35408,0.60048,16.86289,1.04308,1,0.58312,0.6154,18.12333,1.04308,1,0,0.0,32,,
240,23,NewMedia24,240,1.61475,13801972387254,0.28187,0.04187,1.56055,0.0542,10,1,0.28495,0.03584,1,1.33594,0.29537,0,,0.35319,0.59987,16.49834,1.0322,1,0.5824,0.61474,18.06319,1.04047,1,0,0.0,32,,
