obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
194, 202.0, 26665, 30856, 5204, 7005, 4082, 6052, 3399, 330, 83, 50, NA, 83593,  X
195, 203.0, 62122, 7296, 625, 1657, 773, 657, 655, 216, 66, 41, NA, 74001,  X
196, 204.0, 1279766, 118265, 56731, 46899, 24846, 16186, 22002, 3123, 54, 47, NA, 1567818,  X
197, 205.0, 27186, 16225, 3344, 1703, 1473, 2870, 2116, 624, 61, 48, NA, 55541,  X
198, 206.0, 8923, 7162, 5437, 10117, 7211, 2017, 1483, 2105, 56, 57, NA, 44455,  X
199, 207.0, 8039, 10877, 1137, 1149, 6820, 3753, 1274, 693, 74, 51, NA, 33742,  X
200, 208.0, 5776, 3155, 13074, 3136, 1770, 788, 1251, 367, 66, 63, NA, 29317,  X
201, 209.0, 12024, 6749, 3589, 1429, 1639, 1558, 2074, 841, 66, 67, NA, 29903,  X
202, 210.0, 11995, 5329, 6873, 1134, 927, 2033, 1461, 402, 74, 67, NA, 30154,  X
203, 210.9, 14311, 9953, 1550, 2483, 1903, 3032, 1535, 652, 67, 77, NA, 35419,  X
204, 212.0, 33826, 17806, 3789, 1508, 7317, 1780, 1338, 1300, 75, 54, NA, 68664,  X
205, 213.0, 10965, 9533, 10866, 9414, 14470, 2333, 1076, 1045, 69, 57, NA, 59702,  X
206, 214.0, 67096, 10929, 4132, 1985, 1312, 2820, 1895, 405, 69, 51, NA, 90574,  X
207, 215.0, 10192, 4649, 7513, 5042, 662, 2650, 1390, 664, 66, 64, NA, 32762,  X
208, 216.0, 10576, 10155, 1387, 4698, 3592, 1608, 1815, 633, 69, 70, NA, 34464,  X
209, 217.0, 78427, 59323, 11152, 4655, 7811, 3531, 1728, 1762, 63, 61, NA, 168389,  X
210, 218.0, 903184, 203325, 47598, 21685, 28031, 11069, 8078, 3126, 44, 60, NA, 1226096,  X
211, 219.0, 14060, 5804, 2919, 2475, 1782, 2085, 1076, 1203, 50, 51, NA, 31404,  X
212, 220.0, 4742, 979, 3927, 3024, 2743, 2984, 1283, 626, 63, 57, NA, 20308,  X
213, 221.0, 27127, 16543, 2770, 6795, 4518, 1632, 1404, 783, 67, 63, NA, 61572,  X
214, 222.0, 6228, 3473, 3026, 1983, 2845, 1795, 1105, 648, 88, 67, NA, 21103,  X
215, 223.0, 21876, 6928, 3822, 4614, 6035, 1326, 799, 1593, 77, 69, NA, 46993,  X
216, 224.0, 16000, 10153, 1002, 5998, 1889, 1993, 1258, 856, 64, 64, NA, 39149,  X
217, 225.0, 20725, 7453, 2159, 2399, 5866, 1784, 1959, 1369, 75, 61, NA, 43714,  X
218, 226.0, 9159, 4640, 212, 3666, 2138, 2293, 403, 827, 77, 60, NA, 23338,  X
219, 227.0, 25105, 6942, 3399, 2217, 2217, 1664, 2856, 850, 81, 57, NA, 45250,  X
220, 228.0, 11276, 7307, 1378, 2219, 903, 1717, 1124, 1207, 87, 54, NA, 27131,  X
221, 229.0, 88672, 86548, 11933, 54699, 17790, 17011, 3276, 2122, 83, 61, NA, 282051,  X
222, 230.0, 24462, 9305, 7803, 4162, 2665, 1382, 903, 557, 66, 66, NA, 51239,  X
223, 231.0, 12307, 14785, 15279, 3124, 2491, 1444, 510, 791, 53, 70, NA, 50731,  X
224, 232.0, 761565, 152944, 18568, 9070, 10798, 7429, 4849, 3142, 38, 63, NA, 968365,  X
225, 233.0, 593993, 119611, 32677, 21381, 26374, 7831, 10413, 3290, 27, 60, NA, 815570,  X
226, 234.0, 1551047, 35897, 22196, 23620, 13175, 7006, 5233, 1979, 30, 60, NA, 1660153,  X
227, 234.9, 31262, 2527, 247, 500, 233, 309, 146, 40, 41, 50, NA, 35264,  X
228, 236.0, 134273, 69430, 31871, 35330, 24886, 19489, 4098, 4434, 54, 60, NA, 323811,  X
229, 237.0, 649514, 70260, 19303, 10600, 15626, 13318, 4566, 8388, 66, 60, NA, 791575,  X
230, 238.0, 7104, 9131, 6507, 4328, 1562, 1271, 1071, 290, 63, 60, NA, 31264,  X
231, 239.0, 180486, 25205, 19947, 25343, 14318, 4836, 7376, 1994, 60, 70, NA, 279505,  X
232, 240.0, 111565, 19575, 898, 2706, 6451, 1781, 1401, 534, 53, 60, NA, 144911,  X
233, 241.0, 15652, 5082, 4462, 2686, 1211, 2222, 687, 658, 56, 66, NA, 32660,  X
234, 242.0, 12253, 6994, 1466, 2617, 3559, 2072, 1515, 810, 69, 57, NA, 31286,  X
235, 243.0, 14697, 8984, 3496, 796, 1829, 1886, 1642, 975, 80, 50, NA, 34305,  X
236, 244.0, 8738, 8224, 5492, 4216, 2321, 1358, 772, 1234, 80, 63, NA, 32355,  X
237, 245.0, 24885, 5199, 2622, 2462, 1371, 2889, 481, 895, 84, 60, NA, 40804,  X
238, 245.9, 11109, 7177, 881, 1330, 1839, 1238, 1006, 626, 78, 56, NA, 25206,  X
239, 247.0, 16163, 8427, 3562, 13712, 3149, 2614, 811, 810, 75, 66, NA, 49248,  X
240, 248.0, 31305, 36888, 6581, 608, 4005, 2367, 1507, 679, 70, 54, NA, 83940,  X
241, 249.0, 349236, 19741, 9555, 3724, 14677, 3713, 3348, 773, 60, 51, NA, 404767,  X
242, 250.0, 1027182, 31655, 2287, 11933, 8805, 2603, 3341, 804, 51, 54, NA, 1088610,  X
243, 251.0, 90014, 37174, 12274, 23236, 8588, 14713, 11162, 2943, 60, 48, NA, 200104,  X
244, 251.9, 539550, 27564, 42995, 2288, 4751, 2323, 1265, 1092, 53, 64, NA, 621828,  X
245, 253.0, 422547, 117763, 31338, 52525, 61832, 22874, 6927, 6983, 53, 66, NA, 722789,  X
246, 254.0, 78190, 17192, 4661, 2887, 5508, 1586, 907, 780, 54, 66, NA, 111711,  X
247, 255.0, 9993, 5934, 7505, 1515, 529, 3571, 1414, 256, 56, 69, NA, 30717,  X
248, 256.0, 312232, 102371, 7562, 6749, 4030, 6586, 1878, 760, 61, 51, NA, 442168,  X
249, 257.0, 9228, 5000, 4361, 3190, 2178, 3570, 1691, 646, 70, 56, NA, 29864,  X
250, 258.0, 10346, 8023, 1607, 12466, 4027, 4744, 2829, 650, 87, 63, NA, 44692,  X
251, 259.0, 24355, 17464, 2267, 4148, 2292, 1258, 1334, 903, 69, 53, NA, 54021,  X
252, 260.0, 123215, 48516, 4290, 72215, 25525, 16402, 11355, 9920, 81, 67, NA, 311438,  X
253, 261.0, 1076702, 133048, 83012, 13459, 21328, 29255, 5170, 2406, 70, 66, NA, 1364380,  X
