obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
25, 28.9, 8113, 12658, 2016, 3646, 324, 1040, 1113, 595, 21, 69, NA, 29505,  X*
26, 29.9, 5582, 22272, 267, 9602, 2101, 1288, 814, 576, 23, 70, NA, 42502,  X*
27, 31.0, 8140, 1828, 1422, 2922, 3151, 1680, 652, 395, 56, 80, NA, 20190,  X*
28, 31.9, 6025, 5900, 7017, 4534, 753, 999, 628, 271, 43, 83, NA, 26127,  X*
29, 32.9, 6644, 4358, 3614, 1591, 1653, 1443, 697, 580, 53, 88, NA, 20580,  X*
30, 33.9, 2097, 6313, 981, 603, 1662, 907, 1027, 404, 64, 81, NA, 13994,  X*
31, 35.0, 14039, 4761, 6006, 1337, 1351, 1282, 747, 500, 56, 84, NA, 30023,  X*
32, 35.9, 14253, 3836, 124, 1928, 873, 1602, 326, 410, 74, 70, NA, 23352,  X*
33, 36.9, 8718, 12564, 11207, 2396, 2203, 1235, 358, 1647, 60, 74, NA, 40328,  X*
34, 37.9, 7840, 4177, 1679, 881, 2056, 706, 709, 503, 60, 80, NA, 18551,  X*
35, 38.9, 8761, 3906, 4533, 1804, 1666, 4569, 1671, 248, 74, 77, NA, 27158,  X*
36, 39.9, 13545, 6105, 6017, 2854, 1053, 1755, 586, 761, 64, 84, NA, 32676,  X*
37, 41.0, 7109, 6381, 5192, 2142, 3016, 2219, 1231, 840, 78, 83, NA, 28130,  X*
38, 42.0, 15700, 7846, 3309, 2601, 1097, 1104, 1589, 944, 75, 87, NA, 34190,  X*
39, 43.0, 9616, 15865, 981, 3010, 559, 2093, 730, 833, 60, 77, NA, 33687,  X*
40, 43.9, 7755, 11763, 6190, 3948, 1923, 1358, 1041, 583, 53, 70, NA, 34561,  X*
41, 44.9, 140171, 192084, 3856, 6326, 10355, 21932, 5297, 1657, 48, 48, NA, 381678,  X*
42, 45.9, 5758, 3223, 2209, 2303, 2643, 1821, 1231, 1371, 60, 47, NA, 20559,  X*
43, 46.9, 15480, 5606, 5028, 3539, 1541, 2390, 2303, 981, 64, 60, NA, 36868,  X*
44, 47.9, 21137, 5978, 4931, 2096, 3235, 4298, 1840, 625, 84, 57, NA, 44140,  X*
45, 49.0, 75048, 3439, 1055, 2647, 925, 3354, 1234, 490, 100, 78, NA, 88192,  X*
46, 49.9, 5961, 15293, 2289, 6139, 4295, 2314, 1016, 632, 94, 75, NA, 37939,  X*
47, 50.9, 1710541, 81317, 17104, 32930, 2576, 7488, 6197, 5269, 80, 70, NA, 1863422,  X*
48, 51.9, 337540, 105628, 35593, 27715, 23160, 19597, 9358, 15570, 66, 69, NA, 574161,  X*
49, 53.0, 139183, 50295, 9957, 2379, 4536, 3124, 3304, 1460, 40, 63, NA, 214238,  X*
50, 54.0, 5957, 3836, 3175, 4090, 2623, 1472, 1041, 342, 43, 69, NA, 22536,  X*
51, 54.9, 9667, 9711, 3760, 902, 1269, 1483, 1272, 502, 50, 66, NA, 28566,  X*
52, 55.9, 11315, 4713, 10114, 4368, 3400, 1399, 1023, 361, 44, 77, NA, 36693,  X*
53, 57.0, 3359, 13432, 8095, 1625, 1991, 3620, 770, 1051, 57, 84, NA, 33943,  X*
54, 57.9, 12950, 13475, 3762, 2969, 1741, 1387, 1095, 584, 50, 77, NA, 37963,  X*
55, 58.9, 9743, 11906, 6940, 2553, 1611, 2244, 706, 556, 51, 81, NA, 36259,  X*
56, 60.0, 8599, 1676, 1761, 1197, 2391, 765, 1148, 417, 60, 74, NA, 17954,  X*
57, 60.9, 14349, 3545, 2881, 2498, 2650, 1715, 692, 467, 61, 75, NA, 28797,  X*
58, 61.9, 3911, 7778, 2096, 3615, 4043, 1767, 1030, 976, 69, 75, NA, 25216,  X*
59, 62.9, 5357, 2620, 3414, 3139, 2527, 2122, 914, 958, 80, 78, NA, 21051,  X*
60, 63.9, 106093, 27524, 4079, 3305, 667, 1355, 1357, 673, 63, 70, NA, 145053,  X*
61, 64.9, 3417, 7001, 9505, 2817, 1265, 1157, 901, 516, 50, 78, NA, 26579,  X*
62, 65.9, 11634, 2893, 5877, 588, 698, 1188, 1866, 765, 50, 87, NA, 25509,  X*
63, 67.0, 8657, 7237, 8297, 1575, 1269, 1848, 970, 565, 40, 88, NA, 30418,  X*
64, 67.9, 225956, 6434, 1745, 2024, 609, 579, 248, 75, 47, 93, NA, 237670,  X*
65, 68.9, 157903, 34356, 8640, 7886, 5847, 4326, 1892, 787, 50, 83, NA, 221637,  X*
66, 69.9, 2189, 13119, 2698, 3119, 2703, 2151, 1774, 1230, 50, 70, NA, 28983,  X*
67, 71.0, 11372, 7292, 2077, 1547, 1233, 1125, 540, 536, 50, 64, NA, 25722,  X*
68, 71.9, 2097, 12040, 3475, 1238, 2241, 1503, 1333, 547, 53, 60, NA, 24474,  X*
69, 73.0, 37358, 2696, 570, 1639, 1538, 1217, 622, 806, 64, 60, NA, 46446,  X*
70, 73.9, 2135, 2995, 8840, 2237, 2557, 1154, 1588, 592, 61, 74, NA, 22098,  X*
71, 74.9, 8219, 5222, 3524, 669, 2286, 3087, 857, 320, 75, 75, NA, 24184,  X*
72, 75.9, 41941, 5400, 10737, 9166, 7147, 2767, 1343, 823, 77, 87, NA, 79324,  X*
73, 76.9, 7822, 6164, 5355, 2628, 6097, 2695, 652, 593, 75, 90, NA, 32006,  X*
74, 78.0, 51070, 27515, 8060, 4139, 4591, 3349, 954, 1093, 75, 77, NA, 100771,  1*
75, 78.9, 97484, 43561, 20131, 5783, 4443, 4523, 1142, 657, 54, 78, NA, 177724,  0*
76, 79.9, 8355, 7623, 2860, 3445, 2461, 3886, 1668, 871, 67, 67, NA, 31169,  0*
77, 80.9, 4847, 2706, 12536, 4092, 2617, 2421, 715, 443, 63, 80, NA, 30377,  0*
78, 81.9, 9603, 5866, 2492, 3434, 2167, 1654, 2063, 1171, 66, 84, NA, 28450,  0*
79, 82.9, 4646, 1619, 2013, 3153, 3017, 1750, 769, 347, 83, 90, NA, 17314,  0*
80, 83.9, 6617, 9198, 3690, 3190, 3647, 1464, 1674, 569, 69, 91, NA, 30049,  0*
81, 85.0, 18374, 3285, 4037, 11834, 1569, 1663, 731, 694, 64, 93, NA, 42187,  0*
82, 85.9, 88056, 14012, 8889, 10738, 835, 2444, 1366, 617, 56, 100, NA, 126957,  0*
83, 86.9, 16091, 17079, 3925, 4206, 3899, 3094, 1423, 1162, 48, 91, NA, 50879,  0*
84, 87.9, 14716, 8157, 4319, 3046, 5077, 1279, 1056, 1081, 47, 91, NA, 38731,  0*
85, 89.0, 109352, 56698, 30198, 2170, 15752, 4893, 1086, 754, 43, 75, NA, 220903,  0*
86, 89.9, 3977, 4488, 2880, 2981, 2600, 4316, 1513, 674, 63, 67, NA, 23429,  0*
87, 90.9, 7773, 4084, 1016, 2707, 1833, 1552, 1003, 626, 67, 69, NA, 20594,  0*
88, 92.0, 140572, 29467, 7833, 2197, 630, 1496, 1030, 754, 60, 64, NA, 183979,  0*
89, 92.9, 11351, 7056, 4590, 3734, 3243, 1570, 504, 707, 66, 67, NA, 32755,  0*
90, 93.9, 7703, 14831, 3591, 3487, 1973, 3042, 762, 533, 53, 66, NA, 35922,  0*
91, 94.9, 11022, 5508, 5668, 4002, 1004, 3664, 2965, 1412, 56, 70, NA, 35245,  0*
92, 96.0, 12985, 14824, 2341, 2054, 1638, 1046, 1193, 553, 61, 70, NA, 36634,  0*
93, 96.9, 20687, 1930, 12317, 4221, 3701, 4596, 2370, 518, 70, 78, NA, 50340,  0*
94, 97.9, 82856, 25351, 8872, 1706, 1083, 2336, 960, 489, 63, 78, NA, 123653,  0*
95, 98.9, 12199, 3334, 5138, 655, 2801, 3635, 954, 631, 69, 74, NA, 29347,  0*
96, 99.9, 18436, 3855, 1452, 1997, 2552, 1951, 2047, 427, 87, 78, NA, 32717,  0*
97, 100.9, 7062, 12618, 7978, 5538, 1842, 2400, 1314, 588, 77, 69, NA, 39340,  0*
98, 101.9, 13145, 4959, 4094, 6876, 1494, 1841, 623, 670, 83, 81, NA, 33702,  0*
99, 103.0, 173063, 18937, 6125, 10622, 3381, 2628, 674, 535, 63, 83, NA, 215965,  0*
100, 103.9, 3118, 4111, 1969, 2013, 2520, 1718, 1788, 633, 60, 84, NA, 17870,  0*
101, 105.0, 5074, 10044, 716, 2153, 4998, 4782, 1254, 1205, 77, 69, NA, 30226,  0*
102, 105.9, 170760, 8687, 7500, 4021, 1496, 7786, 1281, 908, 91, 64, NA, 202439,  0*
103, 106.9, 194769, 15300, 10289, 5735, 3707, 5027, 2000, 1074, 97, 64, NA, 237901,  0*
104, 107.9, 11064, 9679, 1106, 1211, 5024, 2246, 1301, 955, 97, 53, NA, 32586,  0*
105, 108.9, 261964, 44212, 2643, 3678, 6614, 1763, 920, 1145, 69, 51, NA, 322939,  0*
106, 110.0, 9900, 5671, 9143, 1654, 3517, 1996, 960, 734, 54, 54, NA, 33575,  0*
107, 110.9, 6817, 18306, 10786, 1891, 4585, 2337, 1890, 275, 48, 51, NA, 46887,  0*
108, 111.9, 24891, 18246, 6524, 1146, 4293, 2841, 604, 976, 41, 57, NA, 59521,  0*
109, 112.9, 15806, 3579, 3487, 2712, 1902, 1549, 1190, 609, 60, 77, NA, 30834,  0*
110, 114.0, 2057, 13488, 12462, 1725, 986, 3267, 1590, 1620, 60, 75, NA, 37195,  0*
111, 114.9, 9297, 4194, 2204, 1817, 3832, 2016, 3165, 433, 74, 74, NA, 26958,  0*
112, 115.9, 9831, 9538, 6117, 3359, 3030, 2994, 1857, 2370, 75, 80, NA, 39096,  0*
113, 116.9, 156361, 13946, 13629, 3666, 1624, 2934, 3310, 510, 67, 80, NA, 195980,  0*
114, 117.9, 44007, 66527, 25512, 9000, 2696, 2886, 3156, 3219, 53, 75, NA, 157003,  0*
115, 118.9, 4036, 4672, 4371, 8424, 2790, 2382, 1825, 1121, 47, 84, NA, 29621,  0*
116, 119.9, 17709, 3972, 3752, 3999, 3528, 3858, 1442, 1284, 56, 87, NA, 39544,  0*
117, 121.0, 3733, 7376, 5033, 5455, 1196, 1391, 2352, 1279, 54, 88, NA, 27815,  0*
118, 121.9, 18556, 4939, 5338, 3899, 5532, 3938, 635, 1042, 81, 91, NA, 43879,  0*
119, 122.9, 9200, 7154, 9081, 3204, 2232, 5130, 2033, 2967, 90, 87, NA, 41001,  0*
120, 123.9, 9245, 6748, 1284, 2565, 3313, 4345, 3219, 993, 91, 78, NA, 31712,  0*
121, 124.9, 1336911, 431085, 73385, 1232, 23989, 13023, 17717, 6699, 78, 61, NA, 1904041,  0*
122, 125.9, 138039, 27149, 4227, 2937, 10528, 3334, 2001, 1569, 64, 48, NA, 189784,  0*
123, 126.9, 685688, 51480, 37353, 28971, 11690, 18869, 10549, 6377, 60, 50, NA, 850977,  0*
124, 128.0, 8478, 18356, 15240, 19908, 4736, 3378, 950, 982, 38, 63, NA, 72028,  0*
125, 128.9, 60764, 23783, 17069, 2907, 6822, 2782, 1639, 496, 48, 75, NA, 116262,  0*
126, 129.9, 687644, 370498, 67314, 34246, 25975, 43368, 28226, 22193, 48, 78, NA, 1279464,  0*
127, 130.9, 625129, 84772, 97990, 7009, 25212, 4083, 10592, 8180, 24, 78, NA, 862967,  0*
128, 131.9, 109673, 5997, 7022, 2684, 4820, 4276, 1213, 970, 41, 70, NA, 136655,  0*
129, 132.9, 1409447, 62144, 40617, 32078, 27211, 16998, 6487, 2700, 50, 74, NA, 1597682,  0*
130, 133.9, 14283, 14409, 6270, 4588, 3543, 4818, 1791, 481, 57, 80, NA, 50183,  0*
131, 135.0, 13269, 4895, 7504, 3546, 7002, 2428, 1205, 616, 80, 78, NA, 40465,  0*
132, 135.9, 57040, 35539, 7344, 4754, 2458, 3833, 989, 1929, 66, 70, NA, 113886,  0*
133, 137.0, 17864, 2007, 8380, 7505, 1658, 2749, 1948, 452, 67, 83, NA, 42563,  0*
134, 137.9, 6573, 11114, 3914, 1885, 3835, 2034, 1387, 1446, 63, 80, NA, 32188,  0*
135, 139.0, 9724, 14065, 5715, 4049, 2240, 2971, 2295, 549, 60, 77, NA, 41608,  0*
136, 139.9, 135988, 245994, 9651, 27349, 26244, 12738, 24059, 3212, 53, 69, NA, 485235,  0*
137, 140.9, 2246694, 244740, 111968, 68610, 51000, 40917, 28301, 28573, 48, 54, NA, 2820803,  0*
138, 141.9, 17648, 29692, 3432, 9879, 828, 2072, 871, 720, 40, 56, NA, 65142,  0*
139, 142.9, 11086, 7848, 4511, 9604, 2430, 3560, 1175, 378, 41, 63, NA, 40592,  0*
140, 143.9, 5242, 9998, 1046, 3457, 2174, 1568, 1518, 248, 51, 70, NA, 25251,  0*
141, 144.9, 723581, 203171, 9246, 28364, 25292, 11187, 10407, 4346, 43, 60, NA, 1015594,  0*
142, 146.0, 97081, 3672, 3068, 970, 429, 1994, 1048, 434, 61, 66, NA, 108696,  0*
143, 146.9, 16661, 2988, 1136, 2187, 2560, 2957, 1811, 1012, 74, 56, NA, 31312,  0*
144, 147.9, 6033, 19174, 8988, 1839, 1446, 2837, 3721, 699, 70, 60, NA, 44737,  0*
145, 148.9, 4923, 9608, 9513, 4497, 2999, 1964, 3576, 744, 80, 75, NA, 37824,  0*
146, 150.0, 19174, 22391, 8826, 2241, 2242, 1790, 1248, 1051, 61, 69, NA, 58963,  0*
147, 150.9, 4445, 5150, 45, 3971, 4424, 4783, 3179, 592, 63, 67, NA, 26589,  0*
148, 151.9, 160762, 9589, 2711, 896, 825, 567, 177, 91, 54, 66, NA, 175618,  0*
149, 153.0, 5528, 5518, 3501, 5307, 1632, 1065, 970, 390, 53, 66, NA, 23911,  0*
150, 153.9, 13110, 34987, 6605, 4734, 2650, 2881, 1666, 1258, 56, 63, NA, 67891,  0*
151, 154.9, 176860, 80563, 40539, 5680, 26696, 17335, 4105, 7098, 40, 64, NA, 358876,  0*
152, 155.9, 2369176, 83763, 144121, 89463, 3993, 19429, 9822, 4938, 44, 83, NA, 2724705,  0*
153, 157.0, 12906, 11183, 2346, 1372, 2058, 2543, 823, 838, 51, 69, NA, 34069,  0*
154, 157.9, 3459, 8846, 7426, 5779, 3610, 2384, 2020, 625, 60, 80, NA, 34149,  0*
155, 158.9, 120998, 25097, 7217, 2593, 4563, 2609, 1092, 490, 53, 78, NA, 164659,  0*
156, 159.9, 31117, 9476, 9028, 5794, 2912, 3439, 912, 247, 63, 69, NA, 62925,  0*
157, 160.9, 12832, 9538, 1872, 5891, 1144, 2794, 882, 640, 61, 78, NA, 35593,  0*
158, 161.9, 6979, 12027, 2208, 1210, 1646, 5095, 1080, 670, 74, 63, NA, 30915,  0*
159, 162.9, 26313, 5590, 5872, 7018, 4967, 3183, 863, 131, 81, 74, NA, 53937,  0*
160, 164.0, 9754, 8941, 1976, 6652, 4719, 5558, 1224, 1993, 90, 67, NA, 40817,  0*
161, 164.9, 5210, 14846, 1325, 4296, 2576, 1923, 1556, 460, 84, 60, NA, 32192,  0*
162, 165.9, 5965, 12842, 13791, 2013, 5547, 1440, 2238, 808, 64, 75, NA, 44644,  0*
163, 166.9, 29803, 5048, 988, 736, 2596, 4866, 1091, 496, 80, 57, NA, 45624,  0*
164, 167.9, 11615, 16846, 18701, 1938, 3011, 2794, 1841, 1527, 61, 63, NA, 58273,  0*
165, 169.0, 5933, 7426, 10438, 5297, 1597, 3334, 1301, 484, 64, 78, NA, 35810,  0*
166, 169.9, 43072, 5409, 2961, 5802, 5470, 2007, 1944, 1540, 75, 77, NA, 68205,  0*
167, 171.0, 112253, 18507, 2942, 6461, 2298, 4024, 1105, 1816, 57, 87, NA, 149406,  0*
168, 171.9, 27115, 8839, 19240, 4378, 6807, 1688, 2450, 775, 56, 90, NA, 71292,  0*
169, 172.9, 88625, 13587, 1724, 638, 1361, 2348, 918, 148, 56, 67, NA, 109349,  0*
170, 173.9, 160580, 133232, 46361, 24709, 24322, 34265, 15314, 5265, 57, 63, NA, 444048,  0*
171, 175.0, 404437, 22988, 14973, 28958, 5011, 12171, 13172, 9507, 57, 70, NA, 511217,  0*
172, 175.9, 58180, 163507, 60933, 31091, 58530, 12237, 7333, 1683, 56, 61, NA, 393494,  0*
173, 176.9, 13155, 14026, 1955, 4375, 3892, 2861, 873, 442, 56, 67, NA, 41579,  0*
174, 178.0, 10993, 9982, 3555, 3557, 1465, 1944, 1407, 343, 51, 69, NA, 33246,  0*
175, 178.9, 6964, 21183, 7564, 14570, 969, 2154, 1666, 729, 40, 67, NA, 55799,  0*
176, 179.9, 39567, 58602, 20058, 9699, 5264, 2709, 2061, 2006, 37, 69, NA, 139966,  0*
177, 180.9, 853500, 124284, 54681, 16564, 46097, 21400, 7589, 5349, 34, 70, NA, 1129464,  0
178, 182.0, 195734, 10586, 1748, 7331, 7554, 2745, 2155, 988, 35, 69, NA, 228841,  0
179, 182.9, 12126, 8005, 4347, 5654, 1548, 4311, 864, 725, 53, 67, NA, 37580,  0
180, 183.9, 13596, 7895, 2935, 3627, 1480, 5702, 2073, 1430, 80, 67, NA, 38738,  0
181, 185.0, 595698, 85171, 36019, 12419, 7237, 12757, 5385, 3574, 77, 69, NA, 758260,  0
182, 185.9, 13974, 6189, 6725, 4347, 3504, 1721, 2255, 613, 74, 77, NA, 39328,  0
183, 186.9, 125215, 27448, 2698, 3269, 5169, 7856, 2054, 334, 70, 63, NA, 174043,  0
184, 187.9, 59944, 8764, 869, 5938, 4990, 3597, 1881, 416, 66, 61, NA, 86399,  0
185, 189.0, 258331, 10362, 2781, 3594, 1381, 1223, 1489, 480, 63, 63, NA, 279641,  0
186, 189.9, 6510, 5111, 7136, 3940, 4663, 3440, 1821, 842, 70, 61, NA, 33463,  0
187, 190.9, 28380, 13104, 5672, 2368, 3388, 3326, 1774, 675, 66, 70, NA, 58687,  0
188, 191.9, 567300, 81765, 23011, 54200, 50483, 16829, 6894, 4926, 60, 75, NA, 805408,  0
189, 192.9, 8605, 30880, 5512, 4378, 2355, 2795, 480, 658, 60, 67, NA, 55663,  0
190, 193.9, 224111, 61909, 30375, 11458, 4488, 3040, 4709, 824, 38, 64, NA, 340914,  0
191, 194.9, 9949, 15882, 1845, 5871, 1822, 3111, 1452, 1250, 37, 64, NA, 41182,  0
192, 196.0, 11274, 13631, 10218, 8148, 2992, 6999, 1807, 411, 43, 67, NA, 55480,  0
193, 196.9, 82078, 93289, 28770, 9241, 12540, 8408, 2333, 1321, 43, 69, NA, 237980,  0
194, 197.9, 292645, 15349, 8511, 966, 1598, 1294, 1135, 399, 50, 67, NA, 321897,  0
195, 198.9, 36780, 15795, 5638, 13987, 3412, 4495, 5210, 1284, 48, 75, NA, 86601,  0
196, 200.0, 10772, 19076, 9438, 2095, 1734, 2214, 978, 1690, 37, 69, NA, 47997,  0
197, 201.0, 12738, 6565, 3283, 6154, 2944, 1972, 961, 574, 44, 78, NA, 35191,  0
198, 201.9, 40744, 4111, 2104, 3515, 3089, 2077, 1507, 784, 60, 78, NA, 57931,  0
199, 203.0, 2945, 4268, 4167, 1254, 3641, 1737, 638, 1444, 64, 75, NA, 20094,  0
200, 203.9, 17927, 6560, 2796, 3339, 2935, 1575, 1122, 650, 69, 75, NA, 36904,  0
201, 204.9, 5125, 5710, 9236, 2423, 2280, 5120, 1563, 834, 80, 77, NA, 32291,  0
202, 205.9, 7779, 5225, 6145, 4806, 588, 1910, 1000, 589, 70, 84, NA, 28042,  0
203, 207.0, 8891, 22095, 409, 12918, 1417, 3157, 2068, 471, 64, 84, NA, 51426,  0
204, 207.9, 67990, 10809, 5651, 11727, 4014, 1127, 457, 817, 51, 91, NA, 102592,  0
205, 208.9, 8796, 9766, 1889, 4016, 2298, 1616, 1735, 471, 40, 84, NA, 30587,  0
206, 209.9, 56340, 33883, 8097, 2478, 3906, 1264, 801, 774, 24, 69, NA, 107543,  0
207, 210.9, 11557, 10466, 14696, 5845, 2085, 1976, 1257, 328, 21, 80, NA, 48210,  0
208, 211.9, 14197, 6303, 2379, 3243, 2634, 569, 1575, 1163, 23, 74, NA, 32063,  0
209, 212.9, 9608, 19947, 2000, 2166, 3430, 2588, 1555, 1544, 24, 63, NA, 42838,  0
210, 214.0, 10236, 11816, 5046, 7891, 5476, 3398, 1388, 1086, 41, 70, NA, 46337,  0
211, 214.9, 29963, 10531, 3538, 3775, 1959, 2785, 1259, 451, 51, 61, NA, 54261,  0
212, 215.9, 5161, 5817, 5865, 2742, 707, 2585, 1904, 698, 64, 67, NA, 25479,  0
213, 217.0, 30109, 6117, 4774, 2054, 5805, 1984, 1282, 1317, 69, 78, NA, 53442,  0
214, 217.9, 13761, 8318, 2366, 1558, 1191, 2595, 1359, 611, 75, 74, NA, 31759,  0
215, 218.9, 20741, 40074, 5373, 4840, 2600, 1854, 796, 840, 60, 64, NA, 77118,  0
216, 219.9, 11038, 9842, 16081, 6241, 1798, 3270, 1269, 1471, 53, 67, NA, 51010,  0
217, 220.9, 34784, 17920, 1440, 2698, 2769, 2252, 1001, 983, 48, 57, NA, 63847,  0
218, 221.9, 60156, 12926, 4952, 13321, 3907, 3555, 1166, 1771, 40, 67, NA, 101754,  0
219, 222.9, 43638, 25031, 21157, 7250, 3988, 3808, 1961, 619, 47, 80, NA, 107452,  0
220, 223.9, 47316, 25381, 7632, 14135, 3684, 2481, 1496, 1033, 40, 74, NA, 103158,  0
221, 225.0, 1062854, 118566, 28585, 13614, 33513, 25889, 8094, 6044, 44, 75, NA, 1297159,  0
222, 225.9, 556519, 41974, 15806, 22307, 10046, 30333, 7460, 4365, 57, 67, NA, 688810,  0
223, 226.9, 33033, 9631, 4530, 9349, 4943, 6676, 3822, 827, 75, 66, NA, 72811,  0
224, 227.9, 26614, 43288, 21264, 6186, 3485, 3995, 1898, 1021, 77, 64, NA, 107751,  0
225, 228.9, 567790, 63287, 51816, 9291, 19980, 14848, 4991, 2601, 70, 75, NA, 734604,  0
226, 229.9, 228617, 132050, 17334, 10060, 2303, 4615, 2815, 1439, 44, 64, NA, 399233,  0
227, 230.9, 101917, 16762, 7378, 873, 3266, 6027, 1292, 3061, 41, 60, NA, 140576,  0
228, 232.0, 22739, 19652, 9979, 2157, 2123, 1811, 1099, 1437, 41, 57, NA, 60997,  0
229, 233.0, 40720, 11390, 29256, 3412, 4769, 8585, 1930, 493, 48, 66, NA, 100555,  0
230, 233.9, 9914, 29561, 11571, 6745, 963, 2005, 2549, 273, 51, 77, NA, 63581,  0
231, 234.9, 24704, 16770, 2616, 3795, 3009, 2020, 1638, 569, 41, 75, NA, 55121,  0
232, 235.9, 631083, 102502, 25638, 25328, 12098, 14601, 4303, 9288, 48, 70, NA, 824841,  0
233, 236.9, 2788, 3865, 3036, 4422, 2552, 3314, 1939, 1015, 50, 66, NA, 22931,  0
234, 237.9, 6805, 25881, 3411, 13723, 2780, 3013, 1713, 350, 54, 66, NA, 57676,  0
235, 239.0, 14124, 4992, 11139, 5967, 1768, 3696, 1060, 529, 63, 83, NA, 43275,  0
236, 239.9, 12378, 17287, 8670, 5251, 866, 2352, 780, 328, 60, 88, NA, 47912,  0
237, 240.9, 17656, 9722, 2345, 8270, 1523, 1766, 1115, 609, 47, 90, NA, 43006,  0
238, 241.9, 102933, 38920, 13476, 7102, 10215, 8607, 4570, 5823, 56, 87, NA, 191646,  0
239, 243.0, 5367, 12511, 9328, 1302, 1625, 2164, 1168, 612, 50, 77, NA, 34077,  0
240, 243.9, 23719, 10938, 2453, 3221, 2813, 2431, 1524, 589, 56, 69, NA, 47688,  0
241, 244.9, 664326, 33716, 57750, 24958, 7856, 20124, 3316, 1819, 63, 75, NA, 813865,  0
242, 246.0, 41722, 11842, 4851, 2593, 3952, 2385, 626, 612, 61, 77, NA, 68583,  0
243, 246.9, 59460, 80312, 26800, 36827, 26851, 10249, 9008, 1960, 57, 75, NA, 251467,  0
244, 247.9, 40198, 29341, 16388, 10108, 9096, 1898, 1538, 1174, 43, 80, NA, 109741,  0
245, 249.0, 31935, 10146, 2743, 9966, 1663, 1443, 739, 547, 30, 78, NA, 59182,  0
246, 250.0, 603035, 14801, 34539, 16035, 43266, 10958, 7650, 3324, 35, 83, NA, 733608,  0
247, 250.9, 1625187, 461142, 113533, 63062, 43196, 18618, 10093, 10246, 24, 78, NA, 2345077,  0
248, 251.9, 31180, 15809, 1838, 23053, 6890, 3934, 1433, 831, 38, 81, NA, 84968,  0
249, 252.9, 1399766, 127863, 15374, 15570, 8366, 12384, 8097, 2209, 41, 66, NA, 1589629,  0
250, 253.9, 33619, 12793, 4159, 2889, 2005, 3158, 972, 874, 41, 60, NA, 60469,  0
251, 254.9, 6405, 5022, 1297, 6197, 3860, 3122, 1974, 682, 63, 66, NA, 28559,  0
252, 255.9, 87708, 23264, 3692, 3853, 4801, 2242, 1342, 850, 57, 53, NA, 127752,  0
253, 257.0, 746840, 47696, 34981, 10981, 21412, 12689, 4353, 2808, 64, 63, NA, 881760,  0
254, 257.9, 107087, 8714, 2561, 1366, 2585, 802, 349, 300, 54, 63, NA, 123764,  0
