obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
25, 29.9, 19747, 9042, 1537, 4008, 778, 911, 1144, 492, 100, 90, NA, 37659,  5*
26, 30.9, 20446, 4071, 10139, 3481, 822, 2307, 1441, 1325, 96, 97, NA, 44032,  5*
27, 32.0, 554073, 83186, 30483, 37264, 19457, 10472, 6129, 11678, 81, 100, NA, 752742,  5*
28, 32.9, 9478, 12895, 3433, 6107, 897, 2924, 1515, 608, 83, 93, NA, 37857,  5*
29, 34.0, 115154, 23023, 6428, 1080, 2155, 1817, 1570, 635, 83, 80, NA, 151862,  5*
30, 35.0, 54617, 12162, 2660, 1797, 1716, 3228, 865, 1084, 84, 54, NA, 78129,  5*
31, 36.0, 160009, 10260, 3073, 7096, 1484, 4909, 1319, 1079, 97, 51, NA, 189229,  5*
32, 36.9, 762626, 276028, 49902, 51931, 9689, 12691, 18783, 11463, 83, 44, NA, 1193113,  5*
33, 37.9, 627425, 102710, 3938, 6489, 11652, 11273, 2892, 1488, 88, 29, NA, 767867,  5*
34, 39.0, 1362510, 451739, 23679, 45608, 24434, 5618, 7581, 4195, 60, 23, NA, 1925364,  5*
35, 39.9, 886995, 20081, 13154, 10549, 7244, 3159, 2276, 303, 48, 27, NA, 943761,  5*
36, 40.9, 289213, 66127, 6233, 2743, 5739, 5720, 1833, 259, 56, 14, NA, 377867,  5*
37, 41.9, 874436, 51220, 11443, 5767, 7882, 4716, 4981, 4030, 51, 29, NA, 964475,  5*
38, 43.0, 64085, 62755, 15232, 1298, 13317, 5260, 2897, 2187, 70, 35, NA, 167031,  5*
39, 43.9, 35079, 18115, 7925, 4677, 11621, 13403, 5433, 886, 87, 23, NA, 97139,  5*
40, 44.9, 110312, 18543, 241, 1191, 1998, 1889, 1323, 1757, 87, 16, NA, 137254,  5*
41, 45.9, 4125, 5696, 7320, 2017, 7184, 1987, 1392, 521, 91, 27, NA, 30242,  5*
42, 46.9, 6955, 13374, 2770, 7670, 2444, 2061, 654, 687, 91, 40, NA, 36615,  5*
43, 47.9, 25539, 37524, 2076, 6517, 2201, 1129, 1102, 3045, 64, 37, NA, 79133,  5*
44, 50.9, 132650, 399665, 297151, 56883, 92076, 37239, 82512, 10244, 57, 63, NA, 1108420,  5*
45, 55.9, 487858, 110107, 9901, 37144, 9217, 12246, 3623, 4809, 53, 54, NA, 674905,  5*
46, 57.9, 1799062, 1591574, 127740, 37118, 52242, 103552, 109852, 36098, 48, 30, NA, 3857238,  5*
47, 58.9, 563608, 20193, 17123, 5630, 13221, 5387, 3225, 574, 63, 43, NA, 628961,  5*
48, 59.9, 1024707, 24646, 27618, 7435, 8605, 4833, 1899, 494, 67, 50, NA, 1100237,  5*
49, 61.9, 115649, 16529, 9784, 2591, 5066, 10211, 2233, 623, 81, 51, NA, 162686,  5*
50, 64.9, 530873, 107284, 3426, 3651, 10397, 13548, 2927, 950, 88, 47, NA, 673056,  5*
51, 65.9, 2164214, 376219, 15299, 116496, 321083, 81230, 43488, 25696, 90, 37, NA, 3143725,  5*
52, 68.0, 67288, 41493, 29880, 13313, 9104, 7582, 4534, 2993, 91, 34, NA, 176187,  5*
53, 68.9, 1046282, 51437, 14008, 5925, 7915, 2095, 1766, 2345, 69, 34, NA, 1131773,  5*
54, 69.9, 892975, 305725, 171293, 17375, 114448, 28756, 36398, 7790, 61, 57, NA, 1574760,  5*
55, 70.9, 458962, 185042, 8347, 9127, 4807, 13162, 4225, 3295, 53, 48, NA, 686967,  5*
56, 71.9, 84715, 11885, 857, 734, 621, 1563, 922, 232, 56, 27, NA, 101529,  5*
57, 72.9, 281258, 193009, 35169, 7756, 10721, 13645, 13995, 3424, 61, 23, NA, 558977,  5*
58, 73.9, 736763, 80312, 30135, 11239, 12946, 7465, 2526, 2432, 63, 23, NA, 883818,  5*
59, 75.0, 1141857, 1188230, 49997, 71056, 30643, 79317, 24463, 14250, 63, 23, NA, 2599813,  5*
60, 75.9, 96535, 99893, 70390, 24842, 14049, 29266, 32576, 18320, 64, 43, NA, 385871,  5*
61, 76.9, 314158, 28580, 2827, 2567, 1382, 2082, 282, 338, 66, 41, NA, 352216,  5*
62, 77.9, 1129456, 228421, 79493, 23429, 17377, 19073, 13881, 3056, 64, 40, NA, 1514186,  5*
63, 79.0, 1130086, 743131, 219989, 323308, 386325, 237112, 83633, 35294, 77, 56, NA, 3158878,  5*
64, 79.9, 781044, 52622, 11337, 36414, 104028, 58724, 12741, 9296, 87, 43, NA, 1066206,  5*
65, 80.9, 1108095, 72711, 50281, 53411, 57425, 18535, 19049, 2911, 90, 60, NA, 1382418,  5*
66, 81.9, 637668, 64351, 17524, 7249, 7470, 6564, 2887, 1762, 91, 57, NA, 745475,  5*
67, 83.0, 30758, 18891, 42758, 9746, 9812, 8794, 5487, 2033, 87, 70, NA, 128279,  5*
68, 83.9, 22061, 9547, 2980, 2381, 2557, 1523, 1220, 309, 70, 78, NA, 42578,  5*
69, 84.9, 8477, 39004, 5253, 7727, 1402, 1544, 1783, 1048, 60, 69, NA, 66238,  5*
70, 86.0, 14917, 6997, 13541, 2490, 1690, 3936, 1612, 575, 66, 84, NA, 45758,  5*
71, 86.9, 27366, 10928, 4148, 2055, 2836, 1824, 1120, 762, 64, 70, NA, 51039,  5*
72, 87.9, 97161, 39055, 1489, 4237, 1603, 1953, 827, 553, 60, 60, NA, 146878,  5*
73, 88.9, 66549, 35502, 5144, 2340, 2200, 900, 611, 874, 56, 54, NA, 114120,  5*
74, 89.9, 189968, 12023, 4826, 24110, 2392, 1525, 899, 932, 43, 57, NA, 236675,  5*
75, 90.9, 14479, 17647, 4224, 9815, 3026, 2421, 752, 772, 40, 63, NA, 53136,  5*
76, 91.9, 13196, 11086, 5111, 1553, 1688, 2234, 632, 361, 48, 78, NA, 35861,  5*
77, 93.0, 18066, 24878, 9532, 5796, 1462, 1864, 2088, 155, 54, 90, NA, 63841,  5*
78, 93.9, 34222, 6108, 1353, 2291, 2424, 1914, 1866, 1092, 69, 69, NA, 51270,  5*
79, 94.9, 5052, 26782, 9519, 1093, 3412, 935, 1204, 922, 60, 63, NA, 48919,  5*
80, 95.9, 10533, 12660, 14422, 1094, 2505, 1582, 1052, 454, 53, 70, NA, 44302,  5*
81, 97.0, 20979, 19054, 6390, 615, 4735, 867, 640, 841, 50, 63, NA, 54121,  5*
82, 97.9, 98428, 25032, 2292, 1960, 949, 2102, 622, 885, 41, 54, NA, 132270,  5*
83, 99.0, 19366, 27899, 12520, 2535, 4946, 2799, 844, 716, 50, 56, NA, 71625,  5*
84, 100.0, 3401, 15557, 4729, 3660, 6411, 2286, 1018, 413, 54, 48, NA, 37475,  5*
85, 100.9, 18232, 14742, 4740, 444, 2844, 1135, 567, 414, 57, 48, NA, 43118,  5*
86, 101.9, 19743, 6217, 1084, 4933, 1152, 958, 607, 655, 60, 63, NA, 35349,  5*
87, 102.9, 11682, 15039, 9670, 2191, 2009, 2801, 643, 283, 63, 67, NA, 44318,  5*
88, 104.0, 22850, 12835, 2815, 1899, 2563, 1104, 1476, 575, 60, 63, NA, 46117,  5*
89, 104.9, 17790, 25695, 75, 1119, 2366, 1420, 518, 402, 60, 43, NA, 49385,  5*
90, 105.9, 14925, 4520, 13426, 4669, 2682, 1242, 2942, 1375, 54, 56, NA, 45781,  5*
91, 106.9, 13933, 9951, 5400, 5868, 3620, 864, 1364, 828, 48, 60, NA, 41828,  5*
92, 107.9, 14143, 27625, 10034, 4498, 4016, 617, 969, 506, 35, 66, NA, 62408,  5*
93, 108.9, 869600, 244513, 40754, 9187, 34918, 11607, 9179, 1708, 34, 81, NA, 1221466,  5*
94, 109.9, 396981, 32853, 8113, 2514, 1705, 3485, 1904, 396, 37, 61, NA, 447951,  5*
95, 111.0, 270127, 21527, 10713, 5587, 1470, 2556, 1080, 948, 40, 57, NA, 314008,  5*
96, 111.9, 620865, 338424, 25725, 17362, 18701, 7673, 2223, 2667, 43, 43, NA, 1033640,  5*
97, 112.9, 868191, 275263, 33408, 15162, 21678, 25686, 19942, 10322, 50, 41, NA, 1269652,  5*
98, 113.9, 175460, 42406, 15038, 4962, 2860, 17970, 6315, 1164, 60, 43, NA, 266175,  5*
99, 115.0, 784865, 101250, 32686, 20654, 106285, 74403, 53516, 30363, 78, 29, NA, 1204022,  5*
100, 115.9, 935565, 80282, 145098, 10009, 48334, 27028, 11551, 7191, 94, 53, NA, 1265058,  5*
101, 116.9, 46964, 24929, 8492, 1726, 5882, 4050, 1480, 519, 96, 60, NA, 94042,  5*
102, 118.0, 1310451, 169800, 60947, 41304, 128183, 63501, 56084, 54816, 94, 60, NA, 1885086,  5*
103, 118.9, 1529544, 97664, 3272, 3788, 13680, 4713, 785, 958, 75, 47, NA, 1654404,  5*
104, 119.9, 2682162, 57708, 30416, 62241, 20574, 15634, 8658, 3303, 74, 47, NA, 2880696,  5*
105, 120.9, 58184, 68292, 30435, 29435, 28198, 12828, 10590, 3455, 70, 53, NA, 241417,  5*
106, 122.0, 1608064, 398446, 144190, 108620, 90020, 42537, 8758, 4385, 61, 60, NA, 2405020,  5*
107, 123.9, 1049267, 480850, 119817, 201102, 380659, 243881, 183275, 54172, 78, 77, NA, 2713023,  5*
108, 124.9, 286207, 35055, 11566, 10297, 9038, 8407, 4903, 640, 81, 66, NA, 366113,  5*
109, 125.9, 639288, 169320, 44918, 40090, 46910, 17102, 13891, 7787, 78, 61, NA, 979306,  5*
110, 126.9, 564664, 32065, 3902, 26739, 4345, 2715, 4410, 1373, 75, 67, NA, 640213,  5*
111, 127.9, 604942, 51876, 12075, 2592, 5809, 2087, 537, 404, 53, 66, NA, 680322,  5*
112, 129.0, 163937, 105431, 19945, 39330, 45555, 25038, 14460, 2509, 53, 64, NA, 416205,  5*
113, 129.9, 89911, 35229, 2090, 1191, 2228, 1698, 1128, 360, 50, 48, NA, 133835,  5*
114, 131.0, 871035, 85214, 4392, 16844, 10732, 4809, 5147, 1118, 51, 35, NA, 999291,  5*
115, 131.9, 586848, 14382, 6649, 1603, 2878, 3403, 944, 685, 64, 40, NA, 617392,  5*
116, 132.9, 2714544, 1134080, 134224, 29835, 59038, 223013, 251873, 100588, 66, 27, NA, 4647195,  5*
117, 133.9, 778579, 496574, 45716, 81817, 64343, 23354, 23603, 8715, 64, 40, NA, 1522701,  5*
118, 136.9, 124770, 51771, 15338, 4023, 18976, 5757, 4349, 3564, 69, 41, NA, 228548,  5*
119, 137.9, 1386091, 825523, 207682, 129049, 131023, 92934, 31271, 18084, 63, 38, NA, 2821657,  5*
120, 138.9, 2095101, 162315, 41023, 6074, 17522, 10713, 6039, 3442, 53, 44, NA, 2342229,  5*
121, 140.0, 258761, 16922, 25491, 14722, 6410, 15122, 3175, 1172, 70, 61, NA, 341775,  5*
122, 140.9, 198303, 71330, 18877, 4618, 4339, 1924, 2471, 496, 60, 63, NA, 302358,  5*
123, 141.9, 751327, 93982, 68291, 93083, 144824, 54243, 19049, 2928, 67, 69, NA, 1227727,  5*
124, 142.9, 61393, 19005, 689, 2261, 4303, 3583, 2151, 438, 78, 61, NA, 93823,  5*
125, 143.9, 998532, 78027, 33887, 24109, 7109, 9536, 8977, 5087, 64, 56, NA, 1165264,  5*
126, 144.9, 550802, 20544, 22391, 9031, 10152, 5780, 1990, 870, 80, 67, NA, 621560,  5*
127, 145.9, 139018, 39779, 2583, 3101, 5230, 3331, 1850, 934, 70, 51, NA, 195826,  5*
128, 147.0, 1459125, 309385, 97876, 24034, 5868, 12289, 24224, 9673, 54, 66, NA, 1942474,  5*
129, 147.9, 220149, 38445, 17316, 17404, 11727, 4353, 4955, 1159, 54, 66, NA, 315508,  5*
130, 148.9, 1957342, 593208, 273410, 52785, 94759, 147511, 86462, 19667, 57, 56, NA, 3225144,  5*
131, 151.9, 144570, 3731, 1214, 741, 889, 975, 238, 68, 64, 69, NA, 152426,  5*
132, 152.9, 421193, 79168, 28651, 30049, 12731, 10962, 5769, 1677, 74, 75, NA, 590200,  5*
133, 154.0, 102883, 15023, 1886, 9479, 1781, 1669, 1198, 1108, 75, 74, NA, 135027,  5*
134, 154.9, 1980393, 81554, 11084, 34829, 15078, 26107, 11920, 1689, 77, 74, NA, 2162654,  5*
135, 155.9, 677962, 105443, 19701, 15449, 29648, 24036, 9289, 12558, 75, 67, NA, 894086,  5*
136, 156.9, 2358709, 859588, 48675, 5745, 32373, 42224, 21003, 4986, 70, 41, NA, 3373303,  5*
137, 157.9, 65957, 119128, 2827, 1950, 2889, 9809, 2691, 1371, 74, 13, NA, 206622,  5*
138, 158.9, 2585400, 137313, 7904, 16859, 40314, 39647, 19526, 8511, 75, 1, NA, 2855474,  5*
139, 159.9, 936184, 46542, 10221, 40611, 21186, 7319, 12024, 4060, 67, 13, NA, 1078147,  5*
140, 160.9, 561070, 28091, 18457, 4074, 14223, 3337, 979, 2226, 70, 37, NA, 632457,  5*
141, 161.9, 88547, 96450, 5935, 9949, 12457, 8700, 2690, 794, 74, 51, NA, 225522,  5*
142, 163.0, 606376, 306974, 100024, 41742, 45096, 35365, 25777, 9385, 63, 63, NA, 1170739,  5*
143, 163.9, 33271, 9648, 9041, 6414, 3798, 2805, 1417, 852, 64, 67, NA, 67246,  5*
144, 165.0, 1886268, 201009, 31595, 43009, 11701, 10114, 3837, 2827, 57, 64, NA, 2190360,  5*
145, 165.9, 1691209, 168825, 61932, 56438, 27066, 29292, 23646, 3492, 60, 78, NA, 2061900,  5*
146, 166.9, 183013, 43506, 2714, 5270, 17227, 16271, 9979, 4488, 74, 64, NA, 282468,  5*
147, 167.9, 644923, 130766, 5513, 2917, 4745, 7706, 3991, 1344, 66, 37, NA, 801905,  5*
148, 168.9, 30211, 18007, 3034, 1679, 1304, 1432, 1347, 736, 74, 30, NA, 57750,  5*
149, 169.9, 464832, 769182, 20147, 66886, 29792, 24268, 23231, 9801, 60, 14, NA, 1408139,  5*
150, 170.9, 334269, 113700, 2979, 5595, 11030, 21803, 12115, 4564, 54, 10, NA, 506055,  5*
151, 172.0, 672992, 75369, 5576, 10383, 8122, 3202, 2372, 1870, 50, 21, NA, 779886,  5*
152, 172.9, 1294223, 382662, 57246, 76816, 65134, 109157, 94749, 14902, 61, 23, NA, 2094889,  5*
153, 173.9, 383566, 80526, 7218, 16098, 38930, 20398, 4006, 3390, 78, 26, NA, 554132,  5*
154, 174.9, 860070, 163576, 26629, 45212, 40136, 22526, 20784, 8554, 74, 44, NA, 1187487,  5*
155, 175.9, 806094, 307578, 14583, 12305, 88815, 21628, 35807, 13428, 78, 34, NA, 1300238,  5*
156, 176.9, 509064, 63161, 29971, 21357, 10184, 6283, 5958, 1345, 66, 43, NA, 647323,  5*
157, 177.9, 749453, 210534, 109018, 25571, 25086, 55244, 15002, 8808, 64, 54, NA, 1198716,  5*
158, 179.0, 1076558, 163821, 41568, 37767, 65173, 19130, 19691, 8669, 64, 53, NA, 1432377,  5*
159, 179.9, 1817875, 15586, 17974, 3218, 5101, 5507, 5923, 3492, 74, 80, NA, 1874676,  5*
160, 180.9, 83617, 15461, 7656, 13427, 1686, 2225, 1705, 995, 74, 84, NA, 126772,  5
161, 181.9, 1406205, 163121, 18570, 4496, 17388, 12012, 6029, 3308, 64, 70, NA, 1631129,  5
162, 183.0, 2616379, 116916, 18378, 30272, 10897, 18648, 4715, 4427, 67, 70, NA, 2820632,  5
163, 183.9, 32152, 7657, 8997, 11727, 4409, 1709, 729, 614, 60, 78, NA, 67994,  5
164, 184.9, 828451, 71623, 50340, 15895, 17639, 8281, 2815, 2162, 60, 75, NA, 997206,  5
165, 185.9, 210451, 142280, 34418, 13648, 12073, 12384, 7711, 5525, 60, 83, NA, 438490,  5
166, 186.9, 35840, 19083, 10910, 3552, 2524, 1881, 2090, 545, 53, 90, NA, 76425,  5
167, 187.9, 143165, 2418, 16227, 5757, 9997, 1534, 2224, 328, 53, 90, NA, 181650,  5
168, 188.9, 38719, 6068, 737, 3680, 4859, 4295, 971, 154, 70, 80, NA, 59483,  5
169, 190.0, 1333650, 54898, 25172, 41096, 21877, 15144, 10682, 2378, 77, 91, NA, 1504897,  5
170, 190.9, 959117, 201447, 9229, 8578, 11830, 22316, 4773, 4806, 81, 67, NA, 1222096,  5
171, 191.9, 1095860, 149789, 16317, 30338, 23167, 9882, 4122, 2336, 80, 50, NA, 1331811,  5
172, 192.9, 113953, 18593, 3045, 5686, 2853, 2702, 1767, 1151, 66, 51, NA, 149750,  5
173, 193.9, 22565, 9235, 16782, 8713, 2481, 3522, 3258, 1019, 64, 60, NA, 67575,  5
174, 195.0, 152051, 10786, 4400, 3055, 5137, 1810, 1334, 779, 64, 78, NA, 179352,  5
175, 195.9, 35234, 12481, 3798, 2981, 6716, 2458, 531, 519, 74, 81, NA, 64718,  5
176, 197.0, 60598, 11530, 7465, 5284, 5855, 2127, 706, 406, 74, 87, NA, 93971,  5
177, 197.9, 68567, 20178, 3458, 4043, 5609, 1822, 885, 1091, 67, 67, NA, 105653,  5
178, 198.9, 19552, 22922, 9476, 1965, 1849, 1364, 1398, 915, 57, 67, NA, 59441,  5
179, 199.9, 85222, 10059, 7844, 3900, 3300, 3341, 1418, 508, 60, 75, NA, 115592,  5
180, 200.9, 469209, 330055, 14034, 35533, 9453, 14152, 5348, 2793, 51, 60, NA, 880577,  5
181, 201.9, 94129, 17047, 4459, 5131, 2187, 4610, 502, 626, 60, 64, NA, 128691,  5
182, 202.9, 17182, 30492, 3750, 3078, 1195, 1286, 1037, 446, 60, 54, NA, 58466,  5
183, 204.0, 88983, 63660, 14246, 6702, 3040, 4048, 2108, 718, 48, 48, NA, 183505,  5
184, 204.9, 74964, 8383, 794, 2590, 3321, 1169, 429, 763, 57, 54, NA, 92413,  5
185, 205.9, 24226, 10999, 10344, 10362, 7055, 2957, 2232, 1132, 51, 63, NA, 69307,  5
186, 206.9, 87711, 28367, 11169, 2453, 2580, 1134, 1059, 494, 50, 70, NA, 134967,  5
187, 208.0, 10505, 6128, 2924, 4577, 2347, 1163, 1116, 132, 54, 81, NA, 28892,  5
188, 208.9, 57848, 71094, 21267, 19952, 6977, 5473, 4454, 1835, 48, 88, NA, 188900,  5
189, 209.9, 5549, 8981, 4752, 2837, 1730, 1747, 929, 446, 48, 81, NA, 26971,  5
190, 211.0, 106406, 19635, 3688, 2558, 4127, 6290, 1111, 836, 67, 75, NA, 144651,  5
191, 211.9, 182761, 33417, 23008, 3514, 14640, 5161, 2824, 1242, 67, 69, NA, 266567,  5
192, 212.9, 60356, 32506, 5313, 4521, 2642, 3803, 878, 435, 75, 63, NA, 110454,  5
193, 213.9, 20316, 22124, 574, 4890, 3679, 2716, 1834, 791, 75, 51, NA, 56924,  5
194, 215.0, 1500955, 142909, 2707, 26914, 13973, 12970, 11359, 6192, 63, 50, NA, 1717979,  5
195, 215.9, 251612, 143582, 93980, 78915, 58703, 62807, 34208, 12719, 70, 51, NA, 736526,  5
196, 216.9, 1031024, 117534, 27828, 27724, 12715, 33813, 10140, 6940, 78, 53, NA, 1267718,  5
197, 217.9, 26899, 4926, 469, 1150, 3051, 1282, 797, 449, 84, 51, NA, 39023,  5
198, 218.9, 446433, 160035, 31307, 35876, 26914, 13495, 22192, 13546, 83, 60, NA, 749798,  5
199, 219.9, 284290, 20853, 1570, 909, 1483, 4466, 2795, 707, 83, 40, NA, 317073,  5
200, 220.9, 102281, 27753, 39735, 42528, 17555, 12676, 4184, 10157, 77, 54, NA, 256869,  5
201, 222.0, 16717, 5934, 7470, 3074, 2133, 3017, 717, 658, 75, 74, NA, 39720,  5
202, 222.9, 87671, 39635, 2732, 2758, 2079, 2217, 1216, 710, 74, 63, NA, 139018,  5
203, 223.9, 627254, 29014, 19722, 17270, 18712, 20759, 3346, 890, 77, 81, NA, 736967,  5
204, 224.9, 139233, 24666, 1826, 986, 1645, 2541, 704, 319, 75, 53, NA, 171920,  5
205, 226.0, 18385, 3619, 3558, 6446, 3211, 1801, 1110, 254, 74, 53, NA, 38384,  5
206, 227.0, 25327, 12914, 10059, 2484, 3251, 990, 767, 789, 70, 70, NA, 56581,  5
207, 227.9, 15766, 4413, 1017, 5411, 2730, 645, 863, 1120, 57, 75, NA, 31965,  5
208, 228.9, 11774, 12536, 16532, 2188, 3612, 1385, 1212, 391, 50, 100, NA, 49630,  5
209, 229.9, 33666, 16676, 5935, 2884, 711, 1823, 2095, 467, 44, 93, NA, 64257,  5
210, 230.9, 122178, 19298, 5257, 4184, 4741, 2252, 556, 288, 50, 87, NA, 158754,  5
211, 231.9, 15849, 21734, 4098, 2476, 3663, 1918, 1224, 693, 51, 74, NA, 51655,  5
212, 233.0, 83969, 4865, 6832, 8528, 1319, 1198, 888, 738, 54, 80, NA, 108337,  5
213, 233.9, 18019, 7431, 461, 8008, 1253, 1217, 637, 553, 54, 84, NA, 37579,  5
214, 234.9, 29836, 12254, 1135, 340, 3092, 1753, 386, 865, 60, 67, NA, 49661,  5
215, 236.0, 8821, 19936, 1128, 3419, 1584, 1046, 1317, 1076, 56, 66, NA, 38327,  5
216, 236.9, 25943, 12461, 7394, 1980, 2088, 1119, 890, 537, 54, 53, NA, 52412,  5
217, 237.9, 22910, 27974, 6533, 1642, 2405, 3150, 664, 225, 56, 38, NA, 65503,  5
218, 238.9, 12966, 11559, 4969, 3361, 3161, 1865, 538, 548, 54, 56, NA, 38967,  5
219, 240.0, 30627, 18085, 1697, 7821, 2685, 1356, 695, 446, 54, 64, NA, 63412,  5
220, 240.9, 75402, 16491, 6407, 7658, 4434, 2072, 1221, 351, 57, 64, NA, 114036,  5
221, 241.9, 14989, 9237, 10442, 5675, 1163, 1044, 579, 391, 51, 83, NA, 43520,  5
222, 243.0, 94164, 31158, 8237, 5294, 1335, 1755, 838, 450, 43, 81, NA, 143231,  5
223, 243.9, 19033, 9644, 3903, 1141, 3458, 959, 673, 442, 47, 78, NA, 39253,  5
224, 244.9, 59938, 104405, 2609, 3930, 6004, 5712, 2698, 4588, 43, 54, NA, 189884,  5
225, 245.9, 854710, 753381, 96007, 43620, 53969, 19624, 12291, 4312, 37, 34, NA, 1837914,  5
226, 247.0, 1282380, 168419, 35079, 13189, 8244, 5023, 4078, 1373, 30, 29, NA, 1517785,  5
227, 248.9, 908511, 198930, 53427, 59068, 25590, 30222, 18678, 19975, 35, 30, NA, 1314401,  5
228, 251.0, 1975280, 1414172, 600814, 427610, 359151, 61730, 170862, 112869, 29, 54, NA, 5122488,  5
229, 251.9, 587679, 294086, 54657, 44113, 49123, 43953, 37202, 16649, 43, 57, NA, 1127462,  5
230, 252.9, 731035, 254615, 50507, 174834, 140304, 49466, 88244, 55123, 57, 66, NA, 1544128,  5
231, 253.9, 3255934, 568661, 56381, 60167, 93521, 61245, 62230, 17529, 56, 56, NA, 4175668,  5
232, 254.9, 1362493, 12472, 3207, 3067, 5694, 2421, 5182, 1768, 69, 50, NA, 1396304,  5
233, 255.9, 1826174, 119364, 42967, 75337, 23391, 43309, 22133, 9141, 75, 57, NA, 2161816,  5
234, 256.9, 109069, 71955, 5411, 23887, 5438, 4100, 6845, 2210, 66, 56, NA, 228915,  5
235, 258.0, 81222, 97114, 523, 4091, 2643, 5308, 3353, 1385, 63, 44, NA, 195639,  5
236, 259.0, 926514, 304813, 39776, 22077, 8650, 33023, 10238, 3920, 60, 40, NA, 1349011,  5
237, 259.9, 1925249, 48963, 37251, 11358, 9509, 30978, 6169, 2592, 66, 38, NA, 2072069,  5
238, 260.9, 30193, 34753, 4743, 2027, 3509, 4536, 4298, 1883, 74, 29, NA, 85942,  5
239, 261.9, 1835245, 70720, 5684, 18184, 14372, 14487, 4277, 1599, 83, 44, NA, 1964568,  5
240, 262.9, 549310, 99936, 44852, 52854, 40743, 17901, 5343, 4161, 83, 56, NA, 815100,  5
241, 263.9, 47578, 24345, 1474, 380, 543, 1056, 1383, 144, 64, 37, NA, 76903,  5
242, 265.0, 339165, 18334, 6663, 3514, 4390, 3519, 3000, 1266, 66, 44, NA, 379851,  5
243, 265.9, 438973, 34026, 6468, 5004, 3209, 2508, 2784, 4379, 56, 48, NA, 497351,  5
244, 266.9, 456825, 42985, 20141, 17916, 4070, 4823, 1273, 2470, 53, 50, NA, 550503,  5
245, 267.9, 8052, 32702, 3489, 15355, 6895, 3285, 859, 1013, 56, 67, NA, 71650,  5
246, 269.0, 46741, 18066, 10264, 7316, 8798, 5010, 1908, 1271, 56, 70, NA, 99374,  5
247, 269.9, 127577, 266364, 30293, 11417, 10761, 3214, 3767, 2364, 41, 64, NA, 455757,  5
248, 270.9, 366911, 35658, 24189, 4976, 16431, 12176, 8634, 2714, 51, 60, NA, 471689,  5
249, 271.9, 144475, 27450, 9753, 10625, 7308, 4211, 2188, 1263, 54, 60, NA, 207273,  5
250, 272.9, 91643, 187384, 58359, 13057, 12961, 11666, 7265, 4253, 44, 56, NA, 386588,  5
