time,user_id,media_name,delta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,theta,totalPower,FPOGX,FPOGY,FPOGD,RPD,LPD
3.9,USER_37,NewMedia6,-0.8020145346910825,-0.6756085230456916,-0.6250059590967598,-0.6673366952310423,-0.7937689831814678,-0.8629579561126814,0.9010138740661686,-0.7005308546594067,-0.6701708392401884,-0.10109475602214235,0.3275975039685952,-0.8091429802591188,0.2700894711991928,-0.01576742661241126
5.0,USER_37,NewMedia6,-0.9917519968890193,-0.9814905532455216,-0.963085381938375,-0.9640888199268846,-0.9834421324629403,-0.9482473748173638,-0.9461935254357879,-0.9960614603942596,-0.9882599521114429,-0.0868216210630407,0.2908416634975399,-0.8036540763012301,-0.10758923448624358,-0.2807252076723027
5.9,USER_37,NewMedia6,-0.8111969621704536,-0.7004745911501096,-0.7514579923405743,-0.953050980945328,-0.8256380615621741,-0.8748105362336651,-0.5896478121664888,-0.832536467447122,-0.7394824295724832,0.0026297659066989443,0.29749616591780903,-0.5150309479528444,-0.08780486924144548,-0.2815337498202579
6.9,USER_37,NewMedia6,-0.9890309161417058,-0.9867145829985853,-0.9962497417724737,-0.9724112799896557,-0.9815608141801532,-0.9633225458468176,-0.974119530416222,-0.9918979667473674,-0.9879756679400968,-0.23700482719044724,0.3064191944036174,-0.837177107800725,-0.13570156794769916,-0.30753857398195517
7.9,USER_37,NewMedia6,-0.9919050801555285,-0.9945133971085602,-0.9767595226366222,-0.9763609220533437,-0.9751008658597398,-0.9872461868283424,-0.9377445748843828,-0.9834990679158377,-0.9883354650944568,-0.08418323417415907,0.3060325109913249,-0.8433287765498498,-0.06453576677402995,-0.2699885607374435
9.0,USER_37,NewMedia6,-0.9330055228127457,-0.7015366407098096,-0.7112618983298638,-0.7157315653983143,-0.8595811233510132,-0.9244329742056177,-0.7964247598719317,-0.9244135982873991,-0.8590181491012734,-0.040133176291545114,0.32405229756226084,-0.6885376293817281,-0.06386885526100039,-0.2696206992069443
9.9,USER_37,NewMedia6,-0.9958641832930677,-0.9866479599634749,-0.9452954917446647,-0.9785238212786966,-0.962067636792239,-0.9590348613330056,-0.9340092493774458,-0.9830288770921187,-0.9880884932205999,-0.06964193950849773,0.33287889817186067,-0.7510006263654652,-0.07281483226642527,-0.2442918918455168
10.9,USER_37,NewMedia6,-0.9987732790589797,-0.9824036807267398,-0.9680751322919481,-0.9848597054225294,-0.9841334602656512,-0.9861810932230005,-0.9598897189612238,-0.9986060224990919,-0.9968240127732432,0.01438388679452074,0.3434806203699574,-0.7639432504260425,-0.10825035317096832,-0.2480797950373248
11.9,USER_37,NewMedia6,-0.9977135113448571,-0.9968883123601406,-0.9906164089688378,-0.9921947549693785,-0.9825581395348837,-0.9863995739625578,-0.9624688722874422,-0.9971493528883546,-0.9986905160357372,0.0420072922482877,0.3587165297614161,-0.7827623443903768,-0.01120356052848026,-0.1323577138758475
12.9,USER_37,NewMedia6,-0.999078418187525,-0.9922168618982862,-0.9827027284717698,-0.9691434213774377,-0.989879414298019,-0.9648792211161634,-0.8237282106012096,-0.9971087874055239,-0.9972619880747232,-0.0027586685581419967,0.37949925205308155,-0.8267187581723314,-0.07707221379865281,-0.2577582184044339
13.9,USER_37,NewMedia6,-0.9977530664170758,-0.9774735761285747,-0.9730251553337889,-0.9873987610349002,-0.9677569246112698,-0.9661354853686179,-0.9489505514051939,-0.9810762022594974,-0.9905102390052541,0.02290295212341631,0.367248474378588,-0.7333710370003577,-0.2030982967061944,-0.3351639852413508
14.9,USER_37,NewMedia6,-0.9993460570527978,-0.9971587235026473,-0.9857061132387294,-0.9708478800061126,-0.9761888571558094,-0.9649884614859421,-0.958110992529349,-0.9970165931263634,-0.998400013148143,0.23289064577456808,0.37280027091721357,-0.8086880628923615,-0.10985684727141709,-0.22722697231057853
16.0,USER_37,NewMedia6,-0.9688501237765539,-0.9745225675733931,-0.8863242702092835,-0.9839428242291732,-0.9627589645949499,-0.972689907555337,-0.9442369263607258,-0.9380694149166656,-0.9497327839837851,-0.16649470970370983,0.3857955230503256,-0.6940866425380767,0.012104232961162253,-0.18693286598748704
