media_name,FPOGX,FPOGY,FPOGV,RPD,LPD
NewMedia11,-0.7284072485027628,0.3333679637566065,1.0,0.5038604785126184,0.5318009665158614
NewMedia11,-0.7320303969470701,0.33337051323562017,1.0,0.4498028543903385,0.544751079635057
NewMedia11,-0.7348373719214267,0.33319141233488936,1.0,0.5183539086475912,0.5851288494030722
NewMedia11,-0.7365248657174055,0.33333482052942465,1.0,0.4736768401084548,0.579986010793597
NewMedia11,-0.7375009650699813,0.33336732638685285,1.0,0.437366293563221,0.6504693360389739
NewMedia11,-0.7869621802861019,0.338173094328174,1.0,0.28928958058140575,0.41727183549280755
NewMedia11,-0.7822250653490245,0.338422305901789,1.0,0.17606543049251644,0.21888090020482043
NewMedia11,-0.7757397950742828,0.33866578114762236,1.0,0.08842253716964477,0.1737629557736684
NewMedia11,-0.7025213142598741,0.3373113704214543,1.0,0.01576767606543039,0.13298252205931416
NewMedia11,-0.7014128624527116,0.3371558522016025,1.0,-0.02123412158471294,0.07959466794605308
NewMedia11,-0.6532531130400255,0.3376816822482325,1.0,-0.05991240179963642,0.0314145192786075
NewMedia11,-0.654946121521612,0.3376357916259811,1.0,-0.06108534368885754,-0.0010825418253406216
NewMedia11,-0.6971500104779027,0.3383165025227095,1.0,0.02401998271872241,0.07090985529187921
NewMedia11,-0.7055102738592873,0.3377415950050606,1.0,0.008600911736371009,0.09308207429455795
NewMedia11,-0.7136940673012231,0.3390826209664055,-1.0,0.049460208368508285,0.15018447271523416
NewMedia11,-0.6918173094951856,0.3359958392502491,1.0,0.07354176805347268,0.1497377482762865
NewMedia11,-0.6527181885360716,0.33984236571256665,1.0,0.10282161550150493,0.19617016407025933
NewMedia11,-0.742232565321451,0.3355630651876289,-1.0,0.18024074607446838,0.18538880630946286
NewMedia11,-0.7418079345296524,0.33620808337816155,1.0,0.22709684467706848,0.22388176611589006
NewMedia11,-0.7141793596347072,0.3365050976832884,-1.0,0.22330390219194118,0.25676313262759054
NewMedia11,-0.7120837791037533,0.33660516473458646,1.0,0.27428764388650007,0.22309234895665364
NewMedia11,-0.6550674446049831,0.3380539061842711,1.0,0.3150138548174044,0.3779441741319627
NewMedia11,-0.6551225914610608,0.3364796028931487,1.0,0.31380714491443795,0.35471450330667875
NewMedia11,-0.6445399097797435,0.33623676501706856,1.0,0.3646299919552676,0.3222676222082017
NewMedia11,-0.6396649277024716,0.3387581997618787,1.0,0.3817513681011453,0.4061453372065771
NewMedia11,-0.6365932478189418,0.33845863597773795,1.0,0.36966738506460617,0.33490564017141966
NewMedia11,-0.6371722898077581,0.3388538052249024,1.0,0.3449402604109766,0.3667638241325437
NewMedia11,-0.6217918316476778,0.335551592532066,1.0,0.4131009961564056,0.4445244740737657
NewMedia11,-0.6220510218712432,0.33477272669330005,1.0,0.45495942872466166,0.39877621981779754
NewMedia11,-0.6372329513494436,0.3332634351170338,-1.0,0.5283551997775284,0.47669352928829456
NewMedia11,-0.6659258605666891,0.32884008902780715,1.0,0.5058895388679772,0.48737330313557714
NewMedia11,-0.6674699725368656,0.32884263850682105,1.0,0.4856456146275092,0.4796333432673425
NewMedia11,-0.7873096054793915,0.32778587945553306,1.0,0.44301349727372963,0.5030649580170821
NewMedia11,-0.785230569005261,0.3266947024375568,1.0,0.42315393248383626,0.4617961871763161
NewMedia11,-0.8364233955022224,0.3232031909279338,1.0,0.3697021462552268,0.4406067619393226
NewMedia11,-0.8620777129495847,0.3234256329719021,1.0,0.44961911666848753,0.5099396187665879
NewMedia11,-0.8596677953389877,0.32301134263213305,1.0,0.41762789635206143,0.4918185172787506
NewMedia11,-0.7841938081109996,0.3229896720605143,1.0,0.4134764170151062,0.5513711686494909
NewMedia11,-0.7850596137514201,0.32409933280134195,1.0,0.4128040362708194,0.5593069529293191
NewMedia11,-0.7855614501417274,0.32378447214311734,1.0,0.4250727502060845,0.5563132872370826
NewMedia11,-0.8541696537880376,0.32232489540762344,1.0,0.4776962269210525,0.5724810402192744
NewMedia11,-0.8599325002481608,0.32152690847625287,1.0,0.4664782941193997,0.5913780959380508
NewMedia11,-0.8614821269039452,0.3212687737260891,1.0,0.488694667633359,0.6269251222525682
NewMedia11,-0.7704898143756824,0.347218008499963,1.0,0.40981258752371197,0.514446028038384
NewMedia11,-0.7720890732019368,0.3484423957964189,1.0,0.45726459225123417,0.571505589869024
NewMedia11,-0.8107801074260756,0.3510881176431595,1.0,0.5844329456632933,0.6245862444365982
NewMedia11,-0.8206238212359513,0.3513940551248351,1.0,0.46588834705572735,0.5029034028775172
NewMedia11,-0.7905908434160168,0.35156168337000326,-1.0,0.31960431833305214,0.5304571214913008
NewMedia11,-0.6863743148003132,0.3510530623067174,1.0,0.26302303177172837,0.47494946812253946
NewMedia11,-0.6982529475994573,0.3233440496434554,1.0,0.4130116102376675,0.5445638225414704
NewMedia11,-0.696874276197514,0.32504773899453654,1.0,0.4128805108901843,0.5412421509598151
NewMedia11,-0.6956114131933339,0.3249699798846106,1.0,0.4130940439182813,0.5344947760778453
NewMedia11,-0.6948945040643233,0.32435045648421745,1.0,0.405607476635514,0.5731884559061562
NewMedia11,-0.7354495020238896,0.3233077195675065,1.0,0.5329694995381729,0.6131317402609482
NewMedia11,-0.7395248546880342,0.322873670765379,1.0,0.510469077438001,0.7224984502333676
NewMedia11,-0.6809202907342252,0.3216601187547323,-1.0,0.6032536474420729,0.6726990784625584
NewMedia11,-0.6417384494909946,0.32053452377006764,1.0,0.5626565495049014,0.7164511476228448
NewMedia11,-0.6403983808883056,0.32098131996726464,1.0,0.5786715266121747,0.75985930016027
NewMedia11,-0.6398193388994893,0.32113556344760963,1.0,0.5735338226384736,0.6532769685401967
NewMedia11,-0.6388487542325212,0.32135673075207083,1.0,0.5578952595667761,0.6632260725517207
NewMedia11,-0.6779037577067731,0.3180806502191278,1.0,0.5395910097629288,0.6539354281241798
NewMedia11,-0.6816923467193134,0.3186829646361764,1.0,0.6013755499716946,0.6486298104725672
NewMedia11,-0.7248392469145334,0.3203968519033136,1.0,0.5759829968119023,0.6773033999401514
NewMedia11,-0.7273043113812081,0.31964921718246875,1.0,0.5914715901754946,0.6080146036054948
NewMedia11,-0.7681736464204176,0.32461623967142295,-1.0,0.625713349290375,0.6263633509718092
NewMedia11,-0.7940375219208753,0.32573609832830663,1.0,0.6165979719328214,0.6975308377551916
NewMedia11,-0.8025135937000232,0.3252051693236486,1.0,0.6510800798514205,0.6958369565949072
NewMedia11,-0.8673718111330473,0.32278061478136943,1.0,0.6931401273252753,0.7375769299260702
NewMedia11,-0.8673387230194006,0.32362449233499135,1.0,0.6544638334641013,0.7997585240224538
NewMedia11,-0.8059216694056272,0.3462759760043035,1.0,0.6697379006227218,0.5965441886964031
NewMedia11,-0.8071900470954151,0.3467559154286821,1.0,0.6425824585100364,0.5470985247690343
NewMedia11,-0.7647214532299513,0.34757939715019237,1.0,0.6516739996225926,0.5332696496028131
NewMedia11,-0.7866147550928122,0.3499931164066623,1.0,0.6633557460248096,0.4962784182527933
NewMedia11,-0.6776500821688156,0.35168597047193395,-1.0,0.4786298131834299,0.5091036933095978
NewMedia11,-0.6777272877673244,0.35212703034134973,1.0,0.409228599521289,0.43877825149606786
NewMedia11,-0.7264826232256499,0.32050966634968137,-1.0,0.4881384885834319,0.4930815847335288
NewMedia11,-0.73349178863313,0.3188748129319774,1.0,0.5172872366839814,0.5937806166877895
NewMedia11,-0.7399219120517939,0.31898699000859154,1.0,0.476556059868702,0.6025939391120712
NewMedia11,-0.7791699295223179,0.3210437822031067,1.0,0.4824177897841826,0.576923806557303
